"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-10,"MN","MNG","Mongolia",1,0,0,NA
2020-03-11,"MN","MNG","Mongolia",1,0,0,NA
2020-03-12,"MN","MNG","Mongolia",1,0,0,NA
2020-03-13,"MN","MNG","Mongolia",1,0,0,NA
2020-03-14,"MN","MNG","Mongolia",1,0,0,NA
2020-03-15,"MN","MNG","Mongolia",1,0,0,NA
2020-03-16,"MN","MNG","Mongolia",1,0,0,NA
2020-03-17,"MN","MNG","Mongolia",5,0,0,NA
2020-03-18,"MN","MNG","Mongolia",6,0,0,NA
2020-03-19,"MN","MNG","Mongolia",6,0,0,NA
2020-03-20,"MN","MNG","Mongolia",6,0,0,NA
2020-03-21,"MN","MNG","Mongolia",10,0,0,NA
2020-03-22,"MN","MNG","Mongolia",10,0,0,10
2020-03-23,"MN","MNG","Mongolia",10,0,0,10
2020-03-24,"MN","MNG","Mongolia",10,0,0,10
2020-03-25,"MN","MNG","Mongolia",10,0,0,10
2020-03-26,"MN","MNG","Mongolia",11,0,0,11
2020-03-27,"MN","MNG","Mongolia",11,0,0,11
2020-03-28,"MN","MNG","Mongolia",12,0,0,12
2020-03-29,"MN","MNG","Mongolia",12,0,0,12
2020-03-30,"MN","MNG","Mongolia",12,0,2,10
2020-03-31,"MN","MNG","Mongolia",12,0,2,10
2020-04-01,"MN","MNG","Mongolia",14,0,2,12
2020-04-02,"MN","MNG","Mongolia",14,0,2,12
2020-04-03,"MN","MNG","Mongolia",14,0,2,12
2020-04-04,"MN","MNG","Mongolia",14,0,2,12
2020-04-05,"MN","MNG","Mongolia",14,0,2,12
2020-04-06,"MN","MNG","Mongolia",15,0,2,13
2020-04-07,"MN","MNG","Mongolia",15,0,4,11
2020-04-08,"MN","MNG","Mongolia",16,0,4,12
2020-04-09,"MN","MNG","Mongolia",16,0,4,12
2020-04-10,"MN","MNG","Mongolia",16,0,4,12
2020-04-11,"MN","MNG","Mongolia",16,0,4,12
2020-04-12,"MN","MNG","Mongolia",16,0,4,12
2020-04-13,"MN","MNG","Mongolia",17,0,4,13
2020-04-14,"MN","MNG","Mongolia",30,0,5,25
2020-04-15,"MN","MNG","Mongolia",30,0,5,25
2020-04-16,"MN","MNG","Mongolia",31,0,5,26
2020-04-17,"MN","MNG","Mongolia",31,0,5,26
2020-04-18,"MN","MNG","Mongolia",31,0,5,26
2020-04-19,"MN","MNG","Mongolia",32,0,7,25
2020-04-20,"MN","MNG","Mongolia",33,0,7,26
2020-04-21,"MN","MNG","Mongolia",34,0,8,26
2020-04-22,"MN","MNG","Mongolia",35,0,8,27
2020-04-23,"MN","MNG","Mongolia",36,0,9,27
2020-04-24,"MN","MNG","Mongolia",37,0,9,28
2020-04-25,"MN","MNG","Mongolia",37,0,9,28
2020-04-26,"MN","MNG","Mongolia",38,0,9,29
2020-04-27,"MN","MNG","Mongolia",38,0,10,28
2020-04-28,"MN","MNG","Mongolia",38,0,10,28
2020-04-29,"MN","MNG","Mongolia",38,0,10,28
2020-04-30,"MN","MNG","Mongolia",38,0,10,28
2020-05-01,"MN","MNG","Mongolia",38,0,10,28
2020-05-02,"MN","MNG","Mongolia",39,0,10,29
2020-05-03,"MN","MNG","Mongolia",39,0,10,29
2020-05-04,"MN","MNG","Mongolia",40,0,12,28
2020-05-05,"MN","MNG","Mongolia",41,0,13,28
2020-05-06,"MN","MNG","Mongolia",41,0,13,28
2020-05-07,"MN","MNG","Mongolia",41,0,13,28
2020-05-08,"MN","MNG","Mongolia",42,0,13,29
2020-05-09,"MN","MNG","Mongolia",42,0,14,28
2020-05-10,"MN","MNG","Mongolia",42,0,14,28
2020-05-11,"MN","MNG","Mongolia",42,0,14,28
2020-05-12,"MN","MNG","Mongolia",42,0,15,27
2020-05-13,"MN","MNG","Mongolia",42,0,15,27
2020-05-14,"MN","MNG","Mongolia",98,0,15,83
2020-05-15,"MN","MNG","Mongolia",98,0,20,78
2020-05-16,"MN","MNG","Mongolia",135,0,20,115
2020-05-17,"MN","MNG","Mongolia",136,0,21,115
2020-05-18,"MN","MNG","Mongolia",140,0,24,116
2020-05-19,"MN","MNG","Mongolia",140,0,26,114
2020-05-20,"MN","MNG","Mongolia",140,0,26,114
2020-05-21,"MN","MNG","Mongolia",140,0,26,114
2020-05-22,"MN","MNG","Mongolia",141,0,28,113
2020-05-23,"MN","MNG","Mongolia",141,0,30,111
2020-05-24,"MN","MNG","Mongolia",141,0,32,109
2020-05-25,"MN","MNG","Mongolia",141,0,33,108
2020-05-26,"MN","MNG","Mongolia",141,0,37,104
2020-05-27,"MN","MNG","Mongolia",148,0,43,105
2020-05-28,"MN","MNG","Mongolia",161,0,43,118
2020-05-29,"MN","MNG","Mongolia",179,0,43,136
2020-05-30,"MN","MNG","Mongolia",179,0,44,135
2020-05-31,"MN","MNG","Mongolia",179,0,44,135
2020-06-01,"MN","MNG","Mongolia",185,0,44,141
2020-06-02,"MN","MNG","Mongolia",185,0,44,141
2020-06-03,"MN","MNG","Mongolia",185,0,44,141
2020-06-04,"MN","MNG","Mongolia",186,0,65,121
2020-06-05,"MN","MNG","Mongolia",191,0,70,121
2020-06-06,"MN","MNG","Mongolia",193,0,75,118
2020-06-07,"MN","MNG","Mongolia",193,0,75,118
2020-06-08,"MN","MNG","Mongolia",194,0,75,119
2020-06-09,"MN","MNG","Mongolia",194,0,87,107
2020-06-10,"MN","MNG","Mongolia",194,0,89,105
2020-06-11,"MN","MNG","Mongolia",197,0,95,102
2020-06-12,"MN","MNG","Mongolia",197,0,95,102
2020-06-13,"MN","MNG","Mongolia",197,0,98,99
2020-06-14,"MN","MNG","Mongolia",197,0,98,99
2020-06-15,"MN","MNG","Mongolia",197,0,109,88
2020-06-16,"MN","MNG","Mongolia",197,0,111,86
2020-06-17,"MN","MNG","Mongolia",201,0,127,74
2020-06-18,"MN","MNG","Mongolia",204,0,132,72
2020-06-19,"MN","MNG","Mongolia",204,0,139,65
2020-06-20,"MN","MNG","Mongolia",206,0,139,67
2020-06-21,"MN","MNG","Mongolia",213,0,153,60
2020-06-22,"MN","MNG","Mongolia",215,0,158,57
2020-06-23,"MN","MNG","Mongolia",215,0,168,47
2020-06-24,"MN","MNG","Mongolia",216,0,169,47
2020-06-25,"MN","MNG","Mongolia",219,0,170,49
2020-06-26,"MN","MNG","Mongolia",219,0,175,44
2020-06-27,"MN","MNG","Mongolia",219,0,175,44
2020-06-28,"MN","MNG","Mongolia",220,0,175,45
2020-06-29,"MN","MNG","Mongolia",220,0,175,45
2020-06-30,"MN","MNG","Mongolia",220,0,176,44
2020-07-01,"MN","MNG","Mongolia",220,0,177,43
2020-07-02,"MN","MNG","Mongolia",220,0,179,41
2020-07-03,"MN","MNG","Mongolia",220,0,183,37
2020-07-04,"MN","MNG","Mongolia",220,0,185,35
2020-07-05,"MN","MNG","Mongolia",220,0,188,32
2020-07-06,"MN","MNG","Mongolia",225,0,194,31
2020-07-07,"MN","MNG","Mongolia",227,0,195,32
2020-07-08,"MN","MNG","Mongolia",227,0,197,30
2020-07-09,"MN","MNG","Mongolia",227,0,197,30
2020-07-10,"MN","MNG","Mongolia",227,0,200,27
2020-07-11,"MN","MNG","Mongolia",230,0,202,28
2020-07-12,"MN","MNG","Mongolia",230,0,203,27
2020-07-13,"MN","MNG","Mongolia",243,0,204,39
2020-07-14,"MN","MNG","Mongolia",261,0,207,54
2020-07-15,"MN","MNG","Mongolia",261,0,209,52
2020-07-16,"MN","MNG","Mongolia",262,0,211,51
2020-07-17,"MN","MNG","Mongolia",287,0,211,76
2020-07-18,"MN","MNG","Mongolia",287,0,213,74
2020-07-19,"MN","MNG","Mongolia",287,0,213,74
2020-07-20,"MN","MNG","Mongolia",287,0,213,74
2020-07-21,"MN","MNG","Mongolia",287,0,213,74
2020-07-22,"MN","MNG","Mongolia",287,0,214,73
2020-07-23,"MN","MNG","Mongolia",288,0,217,71
2020-07-24,"MN","MNG","Mongolia",288,0,218,70
2020-07-25,"MN","MNG","Mongolia",288,0,218,70
2020-07-26,"MN","MNG","Mongolia",288,0,218,70
2020-07-27,"MN","MNG","Mongolia",289,0,222,67
2020-07-28,"MN","MNG","Mongolia",291,0,225,66
2020-07-29,"MN","MNG","Mongolia",291,0,225,66
