"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2021-01-15","Greece","GR","Attiki","GRI","en",5,0,5,,,0,,,,,0,,,,,,0,,,0,,,,,"limesurvey-16702","5zachmu3k6za3r6v06",
"2021-01-16","Greece","GR","Attiki","GRI","en",25,2,20,,,0,,,,,0,,,,,,2,,,0,,,,,"limesurvey-17278","75ax6irkc2vnrofzkz",
"2021-01-19","Greece","GR","Attiki","GRI","en",5,0,5,,,0,,,,,0,,,,,,0,,,0,,,,,"limesurvey-18434","oftncs47m56h91qkn1",
"2021-01-25","Greece","GR","Ionia Nisia","GRF","en",30,2,4,,,2,,,,,2,,,,,,0,,,0,,,,,"limesurvey-20946","s7ke51ng1sir4mrt6b",
"2021-01-25","Greece","GR","Attiki","GRI","en",100,5,30,,,1,,,,,1,,,,,,0,,,30,,,,,"limesurvey-20963","48y4kv0z94svofvjhs",
"2021-01-26","Greece","GR","Attiki","GRI","en",100,10,10,,,1,,,,,1,,,,,,0,,,7,,,,,"limesurvey-21184","s3livtqlnejn3a0nz1",
"2021-01-26","Greece","GR","Peloponnisos","GRJ","en",100,0,100,,,,,,,,,,,,,,0,,,100,,,,,"limesurvey-21125","ylciase8avhtqqzy0w",
"2021-01-26","Greece","GR","Attiki","GRI","en",200,20,20,,,3,,,,,50,,,,,,10,,,20,,,,,"limesurvey-21138","1fenog3ap9316zzg1s",
"2021-01-26","Greece","GR","Attiki","GRI","en",200,20,20,,,3,,,,,50,,,,,,10,,,20,,,,,"limesurvey-21139","1fenog3ap9316zzg1s",
"2021-01-26","Greece","GR","Peloponnisos","GRJ","en",100,0,100,,,,,,,,,,,,,,0,,,100,,,,,"limesurvey-21126","ylciase8avhtqqzy0w",
"2021-01-26","Greece","GR","Attiki","GRI","en",10,2,10,,,0,,,,,0,,,,,,0,,,6,,,,,"limesurvey-21397","oywafsppdc7jzkqazv",
