"CountryName","CountryCode","Date","ConfirmedCases","ConfirmedDeaths","cases","deaths","population","iso2"
"Venezuela","VEN",2020-01-01,NA,NA,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-02,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-03,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-04,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-05,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-06,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-07,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-08,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-09,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-10,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-11,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-12,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-13,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-14,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-15,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-16,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-17,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-18,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-19,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-20,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-21,NA,NA,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-22,0,0,NA,NA,28515829,"VE"
"Venezuela","VEN",2020-01-23,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-24,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-25,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-26,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-27,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-28,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-29,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-30,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-01-31,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-01,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-02,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-03,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-04,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-05,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-06,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-07,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-08,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-09,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-10,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-11,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-12,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-13,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-14,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-15,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-16,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-17,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-18,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-19,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-20,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-21,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-22,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-23,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-24,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-25,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-26,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-27,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-28,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-02-29,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-01,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-02,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-03,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-04,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-05,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-06,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-07,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-08,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-09,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-10,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-11,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-12,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-13,0,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-14,2,0,2,0,28515829,"VE"
"Venezuela","VEN",2020-03-15,10,0,8,0,28515829,"VE"
"Venezuela","VEN",2020-03-16,17,0,7,0,28515829,"VE"
"Venezuela","VEN",2020-03-17,33,0,16,0,28515829,"VE"
"Venezuela","VEN",2020-03-18,36,0,3,0,28515829,"VE"
"Venezuela","VEN",2020-03-19,42,0,6,0,28515829,"VE"
"Venezuela","VEN",2020-03-20,42,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-21,70,0,28,0,28515829,"VE"
"Venezuela","VEN",2020-03-22,70,0,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-23,77,0,7,0,28515829,"VE"
"Venezuela","VEN",2020-03-24,84,0,7,0,28515829,"VE"
"Venezuela","VEN",2020-03-25,91,0,7,0,28515829,"VE"
"Venezuela","VEN",2020-03-26,107,0,16,0,28515829,"VE"
"Venezuela","VEN",2020-03-27,107,1,0,1,28515829,"VE"
"Venezuela","VEN",2020-03-28,119,2,12,1,28515829,"VE"
"Venezuela","VEN",2020-03-29,119,2,0,0,28515829,"VE"
"Venezuela","VEN",2020-03-30,135,3,16,1,28515829,"VE"
"Venezuela","VEN",2020-03-31,135,3,0,0,28515829,"VE"
"Venezuela","VEN",2020-04-01,143,3,8,0,28515829,"VE"
"Venezuela","VEN",2020-04-02,146,5,3,2,28515829,"VE"
"Venezuela","VEN",2020-04-03,153,7,7,2,28515829,"VE"
"Venezuela","VEN",2020-04-04,155,7,2,0,28515829,"VE"
"Venezuela","VEN",2020-04-05,159,7,4,0,28515829,"VE"
"Venezuela","VEN",2020-04-06,165,7,6,0,28515829,"VE"
"Venezuela","VEN",2020-04-07,165,7,0,0,28515829,"VE"
"Venezuela","VEN",2020-04-08,167,9,2,2,28515829,"VE"
"Venezuela","VEN",2020-04-09,171,9,4,0,28515829,"VE"
"Venezuela","VEN",2020-04-10,171,9,0,0,28515829,"VE"
"Venezuela","VEN",2020-04-11,175,9,4,0,28515829,"VE"
"Venezuela","VEN",2020-04-12,181,9,6,0,28515829,"VE"
