"country","ISO2","ISO3","population","date","confirmed","deaths","active","recovered"
"Saint Lucia","LC","LCA",184000,2020-01-22,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-23,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-24,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-25,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-26,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-27,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-28,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-29,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-30,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-01-31,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-01,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-02,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-03,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-04,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-05,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-06,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-07,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-08,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-09,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-10,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-11,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-12,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-13,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-14,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-15,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-16,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-17,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-18,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-19,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-20,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-21,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-22,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-23,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-24,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-25,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-26,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-27,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-28,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-02-29,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-01,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-02,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-03,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-04,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-05,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-06,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-07,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-08,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-09,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-10,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-11,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-12,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-13,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-14,3,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-15,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-16,2,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-17,10,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-18,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-19,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-20,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-21,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-22,2,0,2,0
"Saint Lucia","LC","LCA",184000,2020-03-23,3,0,3,0
"Saint Lucia","LC","LCA",184000,2020-03-24,3,0,3,0
"Saint Lucia","LC","LCA",184000,2020-03-25,3,0,3,0
"Saint Lucia","LC","LCA",184000,2020-03-26,3,0,3,0
"Saint Lucia","LC","LCA",184000,2020-03-27,3,0,2,1
"Saint Lucia","LC","LCA",184000,2020-03-28,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-29,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-30,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-03-31,13,0,12,1
"Saint Lucia","LC","LCA",184000,2020-04-01,13,0,12,1
"Saint Lucia","LC","LCA",184000,2020-04-02,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-04-03,13,0,12,1
"Saint Lucia","LC","LCA",184000,2020-04-04,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-04-05,14,0,13,1
"Saint Lucia","LC","LCA",184000,2020-04-06,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-04-07,14,0,13,1
"Saint Lucia","LC","LCA",184000,2020-04-08,14,0,13,1
"Saint Lucia","LC","LCA",184000,2020-04-09,14,0,13,1
"Saint Lucia","LC","LCA",184000,2020-04-10,15,0,14,1
"Saint Lucia","LC","LCA",184000,2020-04-11,15,0,14,1
"Saint Lucia","LC","LCA",184000,2020-04-12,15,0,11,4
"Saint Lucia","LC","LCA",184000,2020-04-13,15,0,11,4
"Saint Lucia","LC","LCA",184000,2020-04-14,15,0,4,11
"Saint Lucia","LC","LCA",184000,2020-04-15,15,0,4,11
"Saint Lucia","LC","LCA",184000,2020-04-16,15,0,4,11
"Saint Lucia","LC","LCA",184000,2020-04-17,15,0,4,11
"Saint Lucia","LC","LCA",184000,2020-04-18,15,0,4,11
"Saint Lucia","LC","LCA",184000,2020-04-19,15,0,4,11
"Saint Lucia","LC","LCA",184000,2020-04-20,15,0,2,13
"Saint Lucia","LC","LCA",184000,2020-04-21,15,0,2,13
"Saint Lucia","LC","LCA",184000,2020-04-22,15,0,0,15
"Saint Lucia","LC","LCA",184000,2020-04-23,0,0,0,0
"Saint Lucia","LC","LCA",184000,2020-04-24,15,0,0,15
"Saint Lucia","LC","LCA",184000,2020-04-25,15,0,0,15
"Saint Lucia","LC","LCA",184000,2020-04-26,15,0,0,15
"Saint Lucia","LC","LCA",184000,2020-04-27,15,0,0,15
