"country","ISO2","ISO3","population","date","confirmed","deaths","active","recovered"
"Germany","DE","DEU",83019213,2020-01-22,0,0,0,0
"Germany","DE","DEU",83019213,2020-01-23,0,0,0,0
"Germany","DE","DEU",83019213,2020-01-24,0,0,0,0
"Germany","DE","DEU",83019213,2020-01-25,0,0,0,0
"Germany","DE","DEU",83019213,2020-01-26,0,0,0,0
"Germany","DE","DEU",83019213,2020-01-27,0,0,0,0
"Germany","DE","DEU",83019213,2020-01-28,4,0,0,0
"Germany","DE","DEU",83019213,2020-01-29,4,0,0,0
"Germany","DE","DEU",83019213,2020-01-30,4,0,0,0
"Germany","DE","DEU",83019213,2020-01-31,5,0,0,0
"Germany","DE","DEU",83019213,2020-02-01,8,0,0,0
"Germany","DE","DEU",83019213,2020-02-02,10,0,0,0
"Germany","DE","DEU",83019213,2020-02-03,12,0,0,0
"Germany","DE","DEU",83019213,2020-02-04,12,0,0,0
"Germany","DE","DEU",83019213,2020-02-05,12,0,0,0
"Germany","DE","DEU",83019213,2020-02-06,12,0,0,0
"Germany","DE","DEU",83019213,2020-02-07,13,0,0,0
"Germany","DE","DEU",83019213,2020-02-08,13,0,0,0
"Germany","DE","DEU",83019213,2020-02-09,14,0,0,0
"Germany","DE","DEU",83019213,2020-02-10,14,0,0,0
"Germany","DE","DEU",83019213,2020-02-11,16,0,0,0
"Germany","DE","DEU",83019213,2020-02-12,16,0,0,0
"Germany","DE","DEU",83019213,2020-02-13,16,0,0,1
"Germany","DE","DEU",83019213,2020-02-14,16,0,0,1
"Germany","DE","DEU",83019213,2020-02-15,16,0,0,1
"Germany","DE","DEU",83019213,2020-02-16,16,0,0,1
"Germany","DE","DEU",83019213,2020-02-17,16,0,0,1
"Germany","DE","DEU",83019213,2020-02-18,16,0,0,12
"Germany","DE","DEU",83019213,2020-02-19,16,0,0,12
"Germany","DE","DEU",83019213,2020-02-20,16,0,0,12
"Germany","DE","DEU",83019213,2020-02-21,16,0,0,14
"Germany","DE","DEU",83019213,2020-02-22,16,0,0,14
"Germany","DE","DEU",83019213,2020-02-23,16,0,0,14
"Germany","DE","DEU",83019213,2020-02-24,16,0,0,14
"Germany","DE","DEU",83019213,2020-02-25,17,0,0,14
"Germany","DE","DEU",83019213,2020-02-26,27,0,0,15
"Germany","DE","DEU",83019213,2020-02-27,46,0,0,16
"Germany","DE","DEU",83019213,2020-02-28,48,0,0,16
"Germany","DE","DEU",83019213,2020-02-29,79,0,0,16
"Germany","DE","DEU",83019213,2020-03-01,130,0,0,16
"Germany","DE","DEU",83019213,2020-03-02,159,0,0,16
"Germany","DE","DEU",83019213,2020-03-03,196,0,0,16
"Germany","DE","DEU",83019213,2020-03-04,262,0,0,16
"Germany","DE","DEU",83019213,2020-03-05,482,0,0,16
"Germany","DE","DEU",83019213,2020-03-06,670,0,0,17
"Germany","DE","DEU",83019213,2020-03-07,799,0,0,18
"Germany","DE","DEU",83019213,2020-03-08,1040,0,0,18
"Germany","DE","DEU",83019213,2020-03-09,1176,2,0,18
"Germany","DE","DEU",83019213,2020-03-10,1457,2,0,18
"Germany","DE","DEU",83019213,2020-03-11,1908,3,0,25
"Germany","DE","DEU",83019213,2020-03-12,2078,3,0,25
"Germany","DE","DEU",83019213,2020-03-13,3675,7,0,46
"Germany","DE","DEU",83019213,2020-03-14,4585,9,0,46
"Germany","DE","DEU",83019213,2020-03-15,5795,11,0,46
"Germany","DE","DEU",83019213,2020-03-16,7272,17,0,67
"Germany","DE","DEU",83019213,2020-03-17,9257,24,0,67
"Germany","DE","DEU",83019213,2020-03-18,12327,28,0,105
"Germany","DE","DEU",83019213,2020-03-19,15320,44,0,113
"Germany","DE","DEU",83019213,2020-03-20,19848,67,0,180
"Germany","DE","DEU",83019213,2020-03-21,22213,84,0,233
"Germany","DE","DEU",83019213,2020-03-22,24873,94,24513,266
"Germany","DE","DEU",83019213,2020-03-23,29056,123,28480,453
"Germany","DE","DEU",83019213,2020-03-24,32986,157,29586,3243
"Germany","DE","DEU",83019213,2020-03-25,37323,206,33570,3547
"Germany","DE","DEU",83019213,2020-03-26,43938,267,37998,5673
"Germany","DE","DEU",83019213,2020-03-27,50871,342,43871,6658
"Germany","DE","DEU",83019213,2020-03-28,57695,433,48781,8481
"Germany","DE","DEU",83019213,2020-03-29,62095,533,52351,9211
"Germany","DE","DEU",83019213,2020-03-30,66885,645,52740,13500
"Germany","DE","DEU",83019213,2020-03-31,71808,775,54933,16100
"Germany","DE","DEU",83019213,2020-04-01,77872,920,58252,18700
"Germany","DE","DEU",83019213,2020-04-02,84794,1107,61247,22440
"Germany","DE","DEU",83019213,2020-04-03,91159,1275,65309,24575
"Germany","DE","DEU",83019213,2020-04-04,96092,1444,68248,26400
"Germany","DE","DEU",83019213,2020-04-05,100123,1584,69839,28700
"Germany","DE","DEU",83019213,2020-04-06,103374,1810,72864,28700
"Germany","DE","DEU",83019213,2020-04-07,107663,2016,69566,36081
"Germany","DE","DEU",83019213,2020-04-08,113296,2349,64647,46300
"Germany","DE","DEU",83019213,2020-04-09,118181,2607,63167,52407
"Germany","DE","DEU",83019213,2020-04-10,122171,2767,65491,53913
"Germany","DE","DEU",83019213,2020-04-11,124908,2736,64772,57400
"Germany","DE","DEU",83019213,2020-04-12,127854,3022,64532,60300
"Germany","DE","DEU",83019213,2020-04-13,130072,3194,62578,64300
"Germany","DE","DEU",83019213,2020-04-14,131359,3294,59865,68200
"Germany","DE","DEU",83019213,2020-04-15,134753,3804,58349,72600
"Germany","DE","DEU",83019213,2020-04-16,137698,4052,56646,77000
"Germany","DE","DEU",83019213,2020-04-17,141397,4352,53931,83114
"Germany","DE","DEU",83019213,2020-04-18,143342,4459,53483,85400
"Germany","DE","DEU",83019213,2020-04-19,145184,4586,52598,88000
"Germany","DE","DEU",83019213,2020-04-20,147065,4862,50703,91500
"Germany","DE","DEU",83019213,2020-04-21,148291,5033,48058,95200
"Germany","DE","DEU",83019213,2020-04-22,150648,5279,45969,99400
"Germany","DE","DEU",83019213,2020-04-23,153129,5575,44254,103300
"Germany","DE","DEU",83019213,2020-04-24,154999,5760,39439,109800
"Germany","DE","DEU",83019213,2020-04-25,156513,5877,40836,109800
"Germany","DE","DEU",83019213,2020-04-26,157770,5976,39794,112000
"Germany","DE","DEU",83019213,2020-04-27,158758,6126,38132,114500
"Germany","DE","DEU",83019213,2020-04-28,159912,6314,36198,117400
"Germany","DE","DEU",83019213,2020-04-29,161539,6467,34672,120400
"Germany","DE","DEU",83019213,2020-04-30,163009,6623,32886,123500
"Germany","DE","DEU",83019213,2020-05-01,164077,6736,30441,126900
"Germany","DE","DEU",83019213,2020-05-02,164967,6812,29155,129000
"Germany","DE","DEU",83019213,2020-05-03,165664,6866,28198,130600
"Germany","DE","DEU",83019213,2020-05-04,166152,6993,26459,132700
"Germany","DE","DEU",83019213,2020-05-05,167007,6993,24914,135100
"Germany","DE","DEU",83019213,2020-05-06,168162,7275,20987,139900
"Germany","DE","DEU",83019213,2020-05-07,169430,7392,20338,141700
"Germany","DE","DEU",83019213,2020-05-08,170588,7510,21378,141700
"Germany","DE","DEU",83019213,2020-05-09,171324,7549,20475,143300
"Germany","DE","DEU",83019213,2020-05-10,171879,7569,19910,144400
"Germany","DE","DEU",83019213,2020-05-11,172576,7661,19298,145617
"Germany","DE","DEU",83019213,2020-05-12,173171,7738,18233,147200
"Germany","DE","DEU",83019213,2020-05-13,174098,7861,17537,148700
"Germany","DE","DEU",83019213,2020-05-14,174478,7884,16294,150300
"Germany","DE","DEU",83019213,2020-05-15,175233,7897,15739,151597
"Germany","DE","DEU",83019213,2020-05-16,175752,7938,15214,152600
"Germany","DE","DEU",83019213,2020-05-17,176369,7962,14396,154011
"Germany","DE","DEU",83019213,2020-05-18,176551,8003,13507,155041
"Germany","DE","DEU",83019213,2020-05-19,177778,8081,14016,155681
"Germany","DE","DEU",83019213,2020-05-20,178473,8144,13363,156966
"Germany","DE","DEU",83019213,2020-05-21,179021,8203,12731,158087
"Germany","DE","DEU",83019213,2020-05-22,179710,8228,12418,159064
"Germany","DE","DEU",83019213,2020-05-23,179986,8261,12009,159716
"Germany","DE","DEU",83019213,2020-05-24,180328,8283,11764,160281
"Germany","DE","DEU",83019213,2020-05-25,180600,8309,11092,161199
"Germany","DE","DEU",83019213,2020-05-26,181200,8372,10861,161967
"Germany","DE","DEU",83019213,2020-05-27,181524,8428,10276,162820
"Germany","DE","DEU",83019213,2020-05-28,182196,8470,10366,163360
"Germany","DE","DEU",83019213,2020-05-29,182922,8504,10173,164245
"Germany","DE","DEU",83019213,2020-05-30,183189,8530,9751,164908
"Germany","DE","DEU",83019213,2020-05-31,183410,8540,9518,165352
"Germany","DE","DEU",83019213,2020-06-01,183594,8555,9407,165632
"Germany","DE","DEU",83019213,2020-06-02,183879,8563,8707,166609
"Germany","DE","DEU",83019213,2020-06-03,184121,8602,8066,167453
"Germany","DE","DEU",83019213,2020-06-04,184472,8635,7928,167909
"Germany","DE","DEU",83019213,2020-06-05,184924,8658,7786,168480
"Germany","DE","DEU",83019213,2020-06-06,185450,8673,7819,168958
"Germany","DE","DEU",83019213,2020-06-07,185750,8685,7841,169224
"Germany","DE","DEU",83019213,2020-06-08,186109,8695,7858,169556
"Germany","DE","DEU",83019213,2020-06-09,186506,8736,7641,170129
"Germany","DE","DEU",83019213,2020-06-10,186522,8752,7140,170630
"Germany","DE","DEU",83019213,2020-06-11,186691,8772,6958,170961
"Germany","DE","DEU",83019213,2020-06-12,187226,8783,6908,171535
"Germany","DE","DEU",83019213,2020-06-13,187267,8793,6504,171970
"Germany","DE","DEU",83019213,2020-06-14,187518,8801,6628,172089
"Germany","DE","DEU",83019213,2020-06-15,187682,8807,6183,172692
"Germany","DE","DEU",83019213,2020-06-16,188252,8820,6590,172842
"Germany","DE","DEU",83019213,2020-06-17,188604,8851,6154,173599
"Germany","DE","DEU",83019213,2020-06-18,189817,8875,7095,173847
"Germany","DE","DEU",83019213,2020-06-19,190299,8887,7440,173972
"Germany","DE","DEU",83019213,2020-06-20,190670,8895,7166,174609
"Germany","DE","DEU",83019213,2020-06-21,191272,8895,7637,174740
"Germany","DE","DEU",83019213,2020-06-22,191768,8899,7726,175143
"Germany","DE","DEU",83019213,2020-06-23,192480,8914,7741,175825
"Germany","DE","DEU",83019213,2020-06-24,192871,8928,7521,176422
"Germany","DE","DEU",83019213,2020-06-25,193371,8940,7667,176764
"Germany","DE","DEU",83019213,2020-06-26,194036,8965,7922,177149
"Germany","DE","DEU",83019213,2020-06-27,194458,8968,7972,177518
"Germany","DE","DEU",83019213,2020-06-28,194693,8968,8068,177657
"Germany","DE","DEU",83019213,2020-06-29,195042,8976,8296,177770
"Germany","DE","DEU",83019213,2020-06-30,195418,8990,8328,178100
"Germany","DE","DEU",83019213,2020-07-01,195893,8995,7798,179100
"Germany","DE","DEU",83019213,2020-07-02,196370,9006,7564,179800
"Germany","DE","DEU",83019213,2020-07-03,196780,9010,7470,180300
"Germany","DE","DEU",83019213,2020-07-04,197198,9020,7178,181000
"Germany","DE","DEU",83019213,2020-07-05,197523,9023,6781,181719
"Germany","DE","DEU",83019213,2020-07-06,198064,9022,6882,182160
"Germany","DE","DEU",83019213,2020-07-07,198343,9032,6650,182661
"Germany","DE","DEU",83019213,2020-07-08,198699,9046,6500,183153
"Germany","DE","DEU",83019213,2020-07-09,199001,9057,6216,183728
"Germany","DE","DEU",83019213,2020-07-10,199332,9063,6241,184028
"Germany","DE","DEU",83019213,2020-07-11,199709,9070,6373,184266
"Germany","DE","DEU",83019213,2020-07-12,199919,9071,6434,184414
"Germany","DE","DEU",83019213,2020-07-13,200180,9074,6006,185100
"Germany","DE","DEU",83019213,2020-07-14,200456,9078,6278,185100
"Germany","DE","DEU",83019213,2020-07-15,200890,9080,5810,186000
"Germany","DE","DEU",83019213,2020-07-16,201450,9087,5963,186400
"Germany","DE","DEU",83019213,2020-07-17,202045,9088,6057,186900
"Germany","DE","DEU",83019213,2020-07-18,202426,9091,6135,187200
"Germany","DE","DEU",83019213,2020-07-19,202735,9092,6243,187400
"Germany","DE","DEU",83019213,2020-07-20,203325,9094,6161,188070
"Germany","DE","DEU",83019213,2020-07-21,203717,9099,6397,188221
"Germany","DE","DEU",83019213,2020-07-22,204276,9102,6546,188628
"Germany","DE","DEU",83019213,2020-07-23,204881,9110,6631,189140
"Germany","DE","DEU",83019213,2020-07-24,205623,9120,6807,189696
"Germany","DE","DEU",83019213,2020-07-25,206278,9124,7235,189919
"Germany","DE","DEU",83019213,2020-07-26,206667,9124,7488,190055
"Germany","DE","DEU",83019213,2020-07-27,207112,9125,7673,190314
"Germany","DE","DEU",83019213,2020-07-28,207707,9131,7865,190711
"Germany","DE","DEU",83019213,2020-07-29,208546,9135,8132,191279
"Germany","DE","DEU",83019213,2020-07-30,209535,9144,8840,191551
"Germany","DE","DEU",83019213,2020-07-31,210399,9147,9260,191992
"Germany","DE","DEU",83019213,2020-08-01,211005,9154,9215,192636
"Germany","DE","DEU",83019213,2020-08-02,211220,9154,9158,192908
"Germany","DE","DEU",83019213,2020-08-03,212111,9154,9363,193594
"Germany","DE","DEU",83019213,2020-08-04,212828,9163,9492,194173
"Germany","DE","DEU",83019213,2020-08-05,214113,9179,10366,194568
"Germany","DE","DEU",83019213,2020-08-06,215039,9181,10577,195281
"Germany","DE","DEU",83019213,2020-08-07,216196,9195,11066,195935
"Germany","DE","DEU",83019213,2020-08-08,216903,9201,11152,196550
"Germany","DE","DEU",83019213,2020-08-09,217288,9202,11303,196783
"Germany","DE","DEU",83019213,2020-08-10,218508,9203,11923,197382
"Germany","DE","DEU",83019213,2020-08-11,219540,9208,11985,198347
"Germany","DE","DEU",83019213,2020-08-12,220859,9213,12655,198991
"Germany","DE","DEU",83019213,2020-08-13,222281,9217,13410,199654
"Germany","DE","DEU",83019213,2020-08-14,223791,9230,14121,200440
"Germany","DE","DEU",83019213,2020-08-15,224488,9235,14497,200756
"Germany","DE","DEU",83019213,2020-08-16,225007,9235,14585,201187
"Germany","DE","DEU",83019213,2020-08-17,226700,9236,15215,202249
"Germany","DE","DEU",83019213,2020-08-18,228120,9241,15202,203677
"Germany","DE","DEU",83019213,2020-08-19,229706,9249,16003,204454
"Germany","DE","DEU",83019213,2020-08-20,231292,9263,16670,205359
"Germany","DE","DEU",83019213,2020-08-21,233029,9266,17107,206656
"Germany","DE","DEU",83019213,2020-08-22,233861,9272,16983,207606
"Germany","DE","DEU",83019213,2020-08-23,234494,9275,17234,207985
"Germany","DE","DEU",83019213,2020-08-24,236122,9276,18193,208653
"Germany","DE","DEU",83019213,2020-08-25,237583,9281,17969,210333
"Germany","DE","DEU",83019213,2020-08-26,239010,9285,18034,211691
"Germany","DE","DEU",83019213,2020-08-27,240571,9290,18372,212909
"Germany","DE","DEU",83019213,2020-08-28,242126,9290,18650,214186
"Germany","DE","DEU",83019213,2020-08-29,242835,9299,18746,214790
"Germany","DE","DEU",83019213,2020-08-30,243305,9300,18722,215283
"Germany","DE","DEU",83019213,2020-08-31,244802,9303,18704,216795
"Germany","DE","DEU",83019213,2020-09-01,246015,9307,18305,218403
"Germany","DE","DEU",83019213,2020-09-02,247411,9322,18185,219904
"Germany","DE","DEU",83019213,2020-09-03,248840,9322,17993,221525
"Germany","DE","DEU",83019213,2020-09-04,250283,9327,18154,222802
"Germany","DE","DEU",83019213,2020-09-05,251058,9329,18159,223570
"Germany","DE","DEU",83019213,2020-09-06,251728,9330,18183,224215
"Germany","DE","DEU",83019213,2020-09-07,253626,9331,18591,225704
"Germany","DE","DEU",83019213,2020-09-08,254957,9336,18242,227379
"Germany","DE","DEU",83019213,2020-09-09,256433,9342,18307,228784
"Germany","DE","DEU",83019213,2020-09-10,258149,9345,18521,230283
"Germany","DE","DEU",83019213,2020-09-11,259735,9348,19038,231349
"Germany","DE","DEU",83019213,2020-09-12,260817,9352,19512,231953
