"country","ISO2","ISO3","population","date","confirmed","deaths","active","recovered"
"Central African Republic","CF","CAF",4920000,2020-01-22,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-23,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-24,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-25,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-26,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-27,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-28,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-29,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-30,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-01-31,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-01,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-02,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-03,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-04,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-05,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-06,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-07,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-08,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-09,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-10,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-11,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-12,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-13,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-14,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-15,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-16,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-17,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-18,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-19,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-20,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-21,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-22,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-23,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-24,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-25,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-26,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-27,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-28,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-02-29,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-01,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-02,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-03,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-04,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-05,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-06,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-07,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-08,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-09,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-10,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-11,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-12,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-13,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-14,0,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-15,1,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-16,1,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-17,1,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-18,1,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-19,1,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-20,3,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-21,3,0,0,0
"Central African Republic","CF","CAF",4920000,2020-03-22,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-23,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-24,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-25,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-26,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-27,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-28,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-29,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-30,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-03-31,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-04-01,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-04-02,3,0,3,0
"Central African Republic","CF","CAF",4920000,2020-04-03,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-04,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-05,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-06,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-07,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-08,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-09,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-10,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-11,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-12,8,0,8,0
"Central African Republic","CF","CAF",4920000,2020-04-13,11,0,8,3
"Central African Republic","CF","CAF",4920000,2020-04-14,11,0,7,4
"Central African Republic","CF","CAF",4920000,2020-04-15,12,0,8,4
"Central African Republic","CF","CAF",4920000,2020-04-16,12,0,8,4
"Central African Republic","CF","CAF",4920000,2020-04-17,12,0,8,4
"Central African Republic","CF","CAF",4920000,2020-04-18,12,0,8,4
"Central African Republic","CF","CAF",4920000,2020-04-19,12,0,8,4
"Central African Republic","CF","CAF",4920000,2020-04-20,12,0,8,4
"Central African Republic","CF","CAF",4920000,2020-04-21,14,0,4,10
"Central African Republic","CF","CAF",4920000,2020-04-22,14,0,4,10
"Central African Republic","CF","CAF",4920000,2020-04-23,16,0,6,10
"Central African Republic","CF","CAF",4920000,2020-04-24,16,0,6,10
"Central African Republic","CF","CAF",4920000,2020-04-25,16,0,6,10
"Central African Republic","CF","CAF",4920000,2020-04-26,19,0,9,10
"Central African Republic","CF","CAF",4920000,2020-04-27,19,0,9,10
"Central African Republic","CF","CAF",4920000,2020-04-28,50,0,40,10
"Central African Republic","CF","CAF",4920000,2020-04-29,50,0,40,10
"Central African Republic","CF","CAF",4920000,2020-04-30,50,0,40,10
"Central African Republic","CF","CAF",4920000,2020-05-01,72,0,62,10
"Central African Republic","CF","CAF",4920000,2020-05-02,72,0,62,10
"Central African Republic","CF","CAF",4920000,2020-05-03,72,0,62,10
"Central African Republic","CF","CAF",4920000,2020-05-04,85,0,75,10
"Central African Republic","CF","CAF",4920000,2020-05-05,85,0,75,10
"Central African Republic","CF","CAF",4920000,2020-05-06,94,0,84,10
"Central African Republic","CF","CAF",4920000,2020-05-07,94,0,84,10
"Central African Republic","CF","CAF",4920000,2020-05-08,143,0,133,10
"Central African Republic","CF","CAF",4920000,2020-05-09,143,0,133,10
"Central African Republic","CF","CAF",4920000,2020-05-10,143,0,133,10
"Central African Republic","CF","CAF",4920000,2020-05-11,143,0,133,10
"Central African Republic","CF","CAF",4920000,2020-05-12,143,0,133,10
"Central African Republic","CF","CAF",4920000,2020-05-13,143,0,133,10
"Central African Republic","CF","CAF",4920000,2020-05-14,143,0,133,10
"Central African Republic","CF","CAF",4920000,2020-05-15,301,0,288,13
"Central African Republic","CF","CAF",4920000,2020-05-16,327,0,314,13
"Central African Republic","CF","CAF",4920000,2020-05-17,327,0,314,13
"Central African Republic","CF","CAF",4920000,2020-05-18,327,0,314,13
"Central African Republic","CF","CAF",4920000,2020-05-19,366,0,348,18
"Central African Republic","CF","CAF",4920000,2020-05-20,418,0,400,18
"Central African Republic","CF","CAF",4920000,2020-05-21,436,0,418,18
"Central African Republic","CF","CAF",4920000,2020-05-22,479,0,461,18
"Central African Republic","CF","CAF",4920000,2020-05-23,552,1,533,18
"Central African Republic","CF","CAF",4920000,2020-05-24,604,1,581,22
"Central African Republic","CF","CAF",4920000,2020-05-25,652,1,629,22
