"country","ISO2","ISO3","population","date","confirmed","deaths","active","recovered"
"Madagascar","MG","MDG",26923353,2020-01-22,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-23,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-24,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-25,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-26,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-27,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-28,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-29,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-30,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-01-31,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-01,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-02,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-03,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-04,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-05,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-06,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-07,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-08,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-09,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-10,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-11,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-12,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-13,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-14,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-15,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-16,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-17,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-18,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-19,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-20,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-21,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-22,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-23,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-24,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-25,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-26,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-27,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-28,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-02-29,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-01,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-02,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-03,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-04,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-05,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-06,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-07,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-08,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-09,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-10,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-11,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-12,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-13,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-14,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-15,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-16,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-17,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-18,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-19,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-20,6,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-21,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-22,3,0,3,0
"Madagascar","MG","MDG",26923353,2020-03-23,12,0,12,0
"Madagascar","MG","MDG",26923353,2020-03-24,17,0,17,0
"Madagascar","MG","MDG",26923353,2020-03-25,19,0,19,0
"Madagascar","MG","MDG",26923353,2020-03-26,23,0,23,0
"Madagascar","MG","MDG",26923353,2020-03-27,26,0,26,0
"Madagascar","MG","MDG",26923353,2020-03-28,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-29,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-30,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-03-31,57,0,57,0
"Madagascar","MG","MDG",26923353,2020-04-01,57,0,57,0
"Madagascar","MG","MDG",26923353,2020-04-02,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-04-03,70,0,70,0
"Madagascar","MG","MDG",26923353,2020-04-04,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-04-05,72,0,70,2
"Madagascar","MG","MDG",26923353,2020-04-06,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-04-07,88,0,81,7
"Madagascar","MG","MDG",26923353,2020-04-08,93,0,82,11
"Madagascar","MG","MDG",26923353,2020-04-09,93,0,82,11
"Madagascar","MG","MDG",26923353,2020-04-10,93,0,82,11
"Madagascar","MG","MDG",26923353,2020-04-11,102,0,91,11
"Madagascar","MG","MDG",26923353,2020-04-12,106,0,86,20
"Madagascar","MG","MDG",26923353,2020-04-13,106,0,85,21
"Madagascar","MG","MDG",26923353,2020-04-14,108,0,85,23
"Madagascar","MG","MDG",26923353,2020-04-15,110,0,81,29
"Madagascar","MG","MDG",26923353,2020-04-16,111,0,78,33
"Madagascar","MG","MDG",26923353,2020-04-17,117,0,84,33
"Madagascar","MG","MDG",26923353,2020-04-18,120,0,85,35
"Madagascar","MG","MDG",26923353,2020-04-19,121,0,82,39
"Madagascar","MG","MDG",26923353,2020-04-20,121,0,80,41
"Madagascar","MG","MDG",26923353,2020-04-21,121,0,77,44
"Madagascar","MG","MDG",26923353,2020-04-22,121,0,69,52
"Madagascar","MG","MDG",26923353,2020-04-23,0,0,0,0
"Madagascar","MG","MDG",26923353,2020-04-24,121,0,63,58
"Madagascar","MG","MDG",26923353,2020-04-25,122,0,61,61
"Madagascar","MG","MDG",26923353,2020-04-26,123,0,61,62
"Madagascar","MG","MDG",26923353,2020-04-27,124,0,53,71
"Madagascar","MG","MDG",26923353,2020-04-28,128,0,53,75
"Madagascar","MG","MDG",26923353,2020-04-29,128,0,46,82
"Madagascar","MG","MDG",26923353,2020-04-30,128,0,38,90
"Madagascar","MG","MDG",26923353,2020-05-01,128,0,36,92
"Madagascar","MG","MDG",26923353,2020-05-02,132,0,38,94
"Madagascar","MG","MDG",26923353,2020-05-03,135,0,38,97
"Madagascar","MG","MDG",26923353,2020-05-04,149,0,51,98
"Madagascar","MG","MDG",26923353,2020-05-05,149,0,50,99
"Madagascar","MG","MDG",26923353,2020-05-06,151,0,50,101
"Madagascar","MG","MDG",26923353,2020-05-07,158,0,57,101
"Madagascar","MG","MDG",26923353,2020-05-08,193,0,92,101
"Madagascar","MG","MDG",26923353,2020-05-09,193,0,92,101
"Madagascar","MG","MDG",26923353,2020-05-10,193,0,92,101
"Madagascar","MG","MDG",26923353,2020-05-11,193,0,92,101
"Madagascar","MG","MDG",26923353,2020-05-12,186,0,85,101
"Madagascar","MG","MDG",26923353,2020-05-13,186,0,85,101
"Madagascar","MG","MDG",26923353,2020-05-14,212,0,105,107
"Madagascar","MG","MDG",26923353,2020-05-15,230,0,122,108
"Madagascar","MG","MDG",26923353,2020-05-16,238,0,126,112
"Madagascar","MG","MDG",26923353,2020-05-17,283,0,169,114
"Madagascar","MG","MDG",26923353,2020-05-18,304,1,189,114
"Madagascar","MG","MDG",26923353,2020-05-19,322,1,202,119
"Madagascar","MG","MDG",26923353,2020-05-20,326,2,205,119
"Madagascar","MG","MDG",26923353,2020-05-21,371,2,238,131
"Madagascar","MG","MDG",26923353,2020-05-22,405,2,272,131
"Madagascar","MG","MDG",26923353,2020-05-23,448,2,311,135
"Madagascar","MG","MDG",26923353,2020-05-24,488,2,348,138
"Madagascar","MG","MDG",26923353,2020-05-25,527,2,383,142
"Madagascar","MG","MDG",26923353,2020-05-26,542,2,393,147
"Madagascar","MG","MDG",26923353,2020-05-27,586,2,437,147
"Madagascar","MG","MDG",26923353,2020-05-28,612,2,459,151
"Madagascar","MG","MDG",26923353,2020-05-29,656,2,500,154
"Madagascar","MG","MDG",26923353,2020-05-30,698,5,529,164
"Madagascar","MG","MDG",26923353,2020-05-31,758,6,587,165
"Madagascar","MG","MDG",26923353,2020-06-01,771,6,597,168
"Madagascar","MG","MDG",26923353,2020-06-02,826,6,646,174
"Madagascar","MG","MDG",26923353,2020-06-03,845,6,654,185
"Madagascar","MG","MDG",26923353,2020-06-04,908,6,707,195
"Madagascar","MG","MDG",26923353,2020-06-05,957,7,750,200
"Madagascar","MG","MDG",26923353,2020-06-06,975,7,767,201
"Madagascar","MG","MDG",26923353,2020-06-07,1026,8,806,212
"Madagascar","MG","MDG",26923353,2020-06-08,1052,9,810,233
"Madagascar","MG","MDG",26923353,2020-06-09,1094,9,831,254
"Madagascar","MG","MDG",26923353,2020-06-10,1138,9,855,274
"Madagascar","MG","MDG",26923353,2020-06-11,1162,10,856,296
"Madagascar","MG","MDG",26923353,2020-06-12,1203,10,881,312
"Madagascar","MG","MDG",26923353,2020-06-13,1240,10,886,344
"Madagascar","MG","MDG",26923353,2020-06-14,1252,10,880,362
"Madagascar","MG","MDG",26923353,2020-06-15,1272,10,895,367
"Madagascar","MG","MDG",26923353,2020-06-16,1290,10,896,384
"Madagascar","MG","MDG",26923353,2020-06-17,1317,12,888,417
"Madagascar","MG","MDG",26923353,2020-06-18,1378,12,916,450
"Madagascar","MG","MDG",26923353,2020-06-19,1403,13,927,463
"Madagascar","MG","MDG",26923353,2020-06-20,1443,13,932,498
"Madagascar","MG","MDG",26923353,2020-06-21,1503,13,872,618
"Madagascar","MG","MDG",26923353,2020-06-22,1596,14,927,655
"Madagascar","MG","MDG",26923353,2020-06-23,1640,15,933,692
"Madagascar","MG","MDG",26923353,2020-06-24,1724,15,977,732
"Madagascar","MG","MDG",26923353,2020-06-25,1787,16,992,779
"Madagascar","MG","MDG",26923353,2020-06-26,1829,16,990,823
"Madagascar","MG","MDG",26923353,2020-06-27,1922,16,1044,862
"Madagascar","MG","MDG",26923353,2020-06-28,2005,16,1082,907
"Madagascar","MG","MDG",26923353,2020-06-29,2078,18,1116,944
"Madagascar","MG","MDG",26923353,2020-06-30,2138,20,1152,966
"Madagascar","MG","MDG",26923353,2020-07-01,2214,20,1200,994
"Madagascar","MG","MDG",26923353,2020-07-02,2303,22,1275,1006
"Madagascar","MG","MDG",26923353,2020-07-03,2403,24,1339,1040
"Madagascar","MG","MDG",26923353,2020-07-04,2512,26,1429,1057
"Madagascar","MG","MDG",26923353,2020-07-05,2728,29,1621,1078
"Madagascar","MG","MDG",26923353,2020-07-06,2941,32,1801,1108
"Madagascar","MG","MDG",26923353,2020-07-07,3250,33,2082,1135
"Madagascar","MG","MDG",26923353,2020-07-08,3472,33,2252,1187
"Madagascar","MG","MDG",26923353,2020-07-09,3573,33,1779,1761
"Madagascar","MG","MDG",26923353,2020-07-10,3782,33,1799,1950
"Madagascar","MG","MDG",26923353,2020-07-11,4143,34,1926,2183
"Madagascar","MG","MDG",26923353,2020-07-12,4578,34,2257,2287
"Madagascar","MG","MDG",26923353,2020-07-13,4867,35,2454,2378
"Madagascar","MG","MDG",26923353,2020-07-14,5080,37,2549,2494
"Madagascar","MG","MDG",26923353,2020-07-15,5343,39,2658,2646
"Madagascar","MG","MDG",26923353,2020-07-16,5605,43,2751,2811
"Madagascar","MG","MDG",26923353,2020-07-17,6089,53,3085,2951
"Madagascar","MG","MDG",26923353,2020-07-18,6467,54,3305,3108
"Madagascar","MG","MDG",26923353,2020-07-19,6849,55,3455,3339
"Madagascar","MG","MDG",26923353,2020-07-20,7049,59,3492,3498
