"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-02-28,"New Zealand","NZL","NZ",1,NA,1,NA,4783062,1,1,10,2.0907109295259e-07,2.0907109295259e-07,2.0907109295259e-06,6.51401189117778e-06
2020-02-29,"New Zealand","NZL","NZ",0,NA,1,NA,4783062,0,1,0,2.0907109295259e-07,0,0,7.36523111359839e-06
2020-03-01,"New Zealand","NZL","NZ",0,NA,1,NA,4783062,0,1,0,2.0907109295259e-07,0,0,8.33139202783742e-06
2020-03-02,"New Zealand","NZL","NZ",0,NA,1,NA,4783062,0,1,0,2.0907109295259e-07,0,0,9.42477427713418e-06
2020-03-03,"New Zealand","NZL","NZ",0,NA,1,NA,4783062,0,1,0,2.0907109295259e-07,0,0,1.06575137577483e-05
2020-03-04,"New Zealand","NZL","NZ",2,NA,3,NA,4783062,2,3,20,6.27213278857769e-07,4.1814218590518e-07,4.1814218590518e-06,1.20421419106601e-05
2020-03-05,"New Zealand","NZL","NZ",0,NA,3,NA,4783062,0,3,0,6.27213278857769e-07,0,0,1.35916563109287e-05
2020-03-06,"New Zealand","NZL","NZ",1,NA,4,NA,4783062,1,4,10,8.36284371810359e-07,2.0907109295259e-07,2.0907109295259e-06,1.53178973528963e-05
2020-03-07,"New Zealand","NZL","NZ",1,NA,5,NA,4783062,1,5,10,1.04535546476295e-06,2.0907109295259e-07,2.0907109295259e-06,1.72323146731069e-05
2020-03-08,"New Zealand","NZL","NZ",0,NA,5,NA,4783062,0,5,0,1.04535546476295e-06,0,0,1.93448030281846e-05
2020-03-09,"New Zealand","NZL","NZ",0,NA,5,NA,4783062,0,5,0,1.04535546476295e-06,0,0,2.1663726053737e-05
2020-03-10,"New Zealand","NZL","NZ",0,NA,5,NA,4783062,0,5,0,1.04535546476295e-06,0,0,2.41948490438866e-05
2020-03-11,"New Zealand","NZL","NZ",0,NA,5,NA,4783062,0,5,0,1.04535546476295e-06,0,0,2.69410195147975e-05
2020-03-12,"New Zealand","NZL","NZ",0,NA,5,NA,4783062,0,5,0,1.04535546476295e-06,0,0,2.99015686618281e-05
2020-03-13,"New Zealand","NZL","NZ",0,NA,5,NA,4783062,0,5,0,1.04535546476295e-06,0,0,3.30711138628603e-05
2020-03-14,"New Zealand","NZL","NZ",1,NA,6,NA,4783062,1,6,10,1.25442655771554e-06,2.0907109295259e-07,2.0907109295259e-06,3.64400776407728e-05
2020-03-15,"New Zealand","NZL","NZ",2,NA,8,NA,4783062,2,8,20,1.67256874362072e-06,4.1814218590518e-07,4.1814218590518e-06,3.99932852434652e-05
2020-03-16,"New Zealand","NZL","NZ",0,NA,8,NA,4783062,0,8,0,1.67256874362072e-06,0,0,4.37100384967112e-05
2020-03-17,"New Zealand","NZL","NZ",4,NA,12,NA,4783062,4,12,40,2.50885311543108e-06,8.36284371810359e-07,8.36284371810359e-06,4.75638264406396e-05
2020-03-18,"New Zealand","NZL","NZ",8,NA,20,NA,4783062,8,20,80,4.1814218590518e-06,1.67256874362072e-06,1.67256874362072e-05,5.15223514738747e-05
2020-03-19,"New Zealand","NZL","NZ",8,NA,28,NA,4783062,8,28,80,5.85399060267251e-06,1.67256874362072e-06,1.67256874362072e-05,5.55474444313743e-05
2020-03-20,"New Zealand","NZL","NZ",11,NA,39,NA,4783062,11,39,110,8.153772625151e-06,2.29978202247849e-06,2.29978202247849e-05,5.95959593129006e-05
2020-03-21,"New Zealand","NZL","NZ",13,NA,52,NA,4783062,13,52,130,1.08716968335347e-05,2.71792420838367e-06,2.71792420838367e-05,6.36202844741836e-05
2020-03-22,"New Zealand","NZL","NZ",50,NA,102,NA,4783062,50,102,500,2.13252514811642e-05,1.04535546476295e-05,0.000104535546476295,6.75691425273963e-05
2020-03-23,"New Zealand","NZL","NZ",0,NA,102,NA,4783062,0,102,0,2.13252514811642e-05,0,0,7.13887060066844e-05
2020-03-24,"New Zealand","NZL","NZ",53,NA,155,NA,4783062,53,155,530,3.24060194076514e-05,1.10807679264873e-05,0.000110807679264873,7.50240060033293e-05
2020-03-25,"New Zealand","NZL","NZ",50,NA,205,NA,4783062,50,205,500,4.28595740552809e-05,1.04535546476295e-05,0.000104535546476295,7.84202759930134e-05
2020-03-26,"New Zealand","NZL","NZ",78,NA,283,NA,4783062,78,283,780,5.91671193055829e-05,1.6307545250302e-05,0.00016307545250302,8.15243696400993e-05
2020-03-27,"New Zealand","NZL","NZ",85,NA,368,NA,4783062,85,368,850,7.6938162206553e-05,1.77710429009701e-05,0.000177710429009701,8.42863434156218e-05
2020-03-28,"New Zealand","NZL","NZ",83,NA,451,NA,4783062,83,451,830,9.4291062921618e-05,1.7352900715065e-05,0.00017352900715065,8.6660696851409e-05
2020-03-29,"New Zealand","NZL","NZ",63,1,514,1,4783062,63,514,630,0.000107462541777631,1.31714788560132e-05,0.000131714788560132,8.86079886872382e-05
2020-03-30,"New Zealand","NZL","NZ",75,0,589,1,4783062,75,589,750,0.000123142873749075,1.56803319714442e-05,0.000156803319714442,9.00957523794668e-05
2020-03-31,"New Zealand","NZL","NZ",58,0,647,1,4783062,58,647,580,0.000135268997140326,1.21261233912502e-05,0.000121261233912502,9.10995173737683e-05
2020-04-01,"New Zealand","NZL","NZ",61,0,708,1,4783062,61,708,610,0.000148022333810434,1.2753336670108e-05,0.00012753336670108,9.16033785962654e-05
2020-04-02,"New Zealand","NZL","NZ",89,0,797,1,4783062,89,797,890,0.000166629661083214,1.86073272727805e-05,0.000186073272727805,9.16005736945295e-05
2020-04-03,"New Zealand","NZL","NZ",71,0,868,1,4783062,71,868,710,0.000181473708682848,1.48440475996339e-05,0.000148440475996339,9.10934004041381e-05
2020-04-04,"New Zealand","NZL","NZ",82,0,950,1,4783062,82,950,820,0.00019861753830496,1.71438296221124e-05,0.000171438296221124,9.00932131816316e-05
2020-04-05,"New Zealand","NZL","NZ",89,0,1039,1,4783062,89,1039,890,0.000217224865577741,1.86073272727805e-05,0.000186073272727805,8.86200112057245e-05
2020-04-06,"New Zealand","NZL","NZ",67,0,1106,1,4783062,67,1106,670,0.000231232628805564,1.40077632278235e-05,0.000140077632278235,8.67013435821224e-05
2020-04-07,"New Zealand","NZL","NZ",54,0,1160,1,4783062,54,1160,540,0.000242522467825004,1.12898390194398e-05,0.000112898390194398,8.43720233418584e-05
2020-04-08,"New Zealand","NZL","NZ",50,0,1210,1,4783062,50,1210,500,0.000252976022472634,1.04535546476295e-05,0.000104535546476295,8.16725887043631e-05
2020-04-09,"New Zealand","NZL","NZ",29,0,1239,1,4783062,29,1239,290,0.000259039084168259,6.0630616956251e-06,6.0630616956251e-05,7.86483335710473e-05
2020-04-10,"New Zealand","NZL","NZ",44,1,1283,2,4783062,44,1283,440,0.000268238212258173,9.19912808991395e-06,9.19912808991395e-05,7.53479405379819e-05
2020-04-11,"New Zealand","NZL","NZ",29,2,1312,4,4783062,29,1312,290,0.000274301273953798,6.0630616956251e-06,6.0630616956251e-05,7.18221949327338e-05
2020-04-12,"New Zealand","NZL","NZ",18,0,1330,4,4783062,18,1330,180,0.000278064553626944,3.76327967314662e-06,3.76327967314662e-05,6.81226952268442e-05
2020-04-13,"New Zealand","NZL","NZ",19,1,1349,5,4783062,19,1349,190,0.000282036904393044,3.97235076609921e-06,3.97235076609921e-05,6.43012436839956e-05
2020-04-14,"New Zealand","NZL","NZ",17,4,1366,9,4783062,17,1366,170,0.000285591112973238,3.55420858019403e-06,3.55420858019403e-05,6.04066197051827e-05
2020-04-15,"New Zealand","NZL","NZ",20,0,1386,9,4783062,20,1386,200,0.000289772534832289,4.1814218590518e-06,4.1814218590518e-05,5.6485966434796e-05
2020-04-16,"New Zealand","NZL","NZ",15,0,1401,9,4783062,15,1401,150,0.000292908601226578,3.13606639428885e-06,3.13606639428885e-05,5.25830323799135e-05
2020-04-17,"New Zealand","NZL","NZ",8,2,1409,11,4783062,8,1409,80,0.000294581169970199,1.67256874362072e-06,1.67256874362072e-05,4.87374686641313e-05
2020-04-18,"New Zealand","NZL","NZ",13,0,1422,11,4783062,13,1422,130,0.000297299094178583,2.71792420838367e-06,2.71792420838367e-05,4.49842892205283e-05
2020-04-19,"New Zealand","NZL","NZ",9,1,1431,12,4783062,9,1431,90,0.000299180734015156,1.88163983657331e-06,1.88163983657331e-05,4.13537274348404e-05
