"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-05-13,"Lesotho","LSO","LS",1,NA,1,NA,2007201,1,1,10,4.9820620854613e-07,4.9820620854613e-07,4.9820620854613e-06,7.17036219388768e-07
2020-05-14,"Lesotho","LSO","LS",0,NA,1,NA,2007201,0,1,0,4.9820620854613e-07,0,0,7.08167403823433e-07
2020-05-15,"Lesotho","LSO","LS",0,NA,1,NA,2007201,0,1,0,4.9820620854613e-07,0,0,7.00927924228421e-07
2020-05-16,"Lesotho","LSO","LS",0,NA,1,NA,2007201,0,1,0,4.9820620854613e-07,0,0,6.94841868576075e-07
2020-05-17,"Lesotho","LSO","LS",0,NA,1,NA,2007201,0,1,0,4.9820620854613e-07,0,0,6.9033270231094e-07
2020-05-18,"Lesotho","LSO","LS",0,NA,1,NA,2007201,0,1,0,4.9820620854613e-07,0,0,6.8840741975495e-07
2020-05-19,"Lesotho","LSO","LS",0,NA,1,NA,2007201,0,1,0,4.9820620854613e-07,0,0,6.87926940428453e-07
2020-05-20,"Lesotho","LSO","LS",0,NA,1,NA,2007201,0,1,0,4.9820620854613e-07,0,0,6.89772951193656e-07
2020-05-21,"Lesotho","LSO","LS",0,NA,1,NA,2007201,0,1,0,4.9820620854613e-07,0,0,6.94275109913188e-07
2020-05-22,"Lesotho","LSO","LS",1,NA,2,NA,2007201,1,2,10,9.96412417092259e-07,4.9820620854613e-07,4.9820620854613e-06,7.05719572707246e-07
2020-05-23,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,7.19289170445302e-07
2020-05-24,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,7.36796196292014e-07
2020-05-25,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,7.59812565034741e-07
2020-05-26,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,7.92765704980167e-07
2020-05-27,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,8.3521125251963e-07
2020-05-28,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,8.84762076624335e-07
2020-05-29,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,9.49796796212356e-07
2020-05-30,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,1.02737980019647e-06
2020-05-31,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,1.12213096824536e-06
2020-06-01,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,1.23638783534027e-06
2020-06-02,"Lesotho","LSO","LS",0,NA,2,NA,2007201,0,2,0,9.96412417092259e-07,0,0,1.37417926112081e-06
2020-06-03,"Lesotho","LSO","LS",2,NA,4,NA,2007201,2,4,20,1.99282483418452e-06,9.96412417092259e-07,9.96412417092259e-06,1.54341460894258e-06
2020-06-04,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,1.74555283056142e-06
2020-06-05,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,1.98285256742085e-06
2020-06-06,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,2.26337338551724e-06
2020-06-07,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,2.5932639113258e-06
2020-06-08,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,2.97919729438329e-06
2020-06-09,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,3.42834281979709e-06
2020-06-10,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,3.94831827583158e-06
2020-06-11,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,4.5514054645014e-06
2020-06-12,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,5.24524746382784e-06
2020-06-13,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,6.03175285357192e-06
2020-06-14,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,6.92411777024561e-06
2020-06-15,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,7.93624507214608e-06
2020-06-16,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,9.07071682196192e-06
2020-06-17,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,1.03361912772741e-05
2020-06-18,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,1.17486757225262e-05
2020-06-19,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,1.33049534215291e-05
2020-06-20,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,1.50137619956218e-05
2020-06-21,"Lesotho","LSO","LS",0,NA,4,NA,2007201,0,4,0,1.99282483418452e-06,0,0,1.68806732459073e-05
2020-06-22,"Lesotho","LSO","LS",8,NA,12,NA,2007201,8,12,80,5.97847450255356e-06,3.98564966836904e-06,3.98564966836904e-05,1.89072144880061e-05
2020-06-23,"Lesotho","LSO","LS",5,NA,17,NA,2007201,5,17,50,8.46950554528421e-06,2.49103104273065e-06,2.49103104273065e-05,2.10953213000831e-05
2020-06-24,"Lesotho","LSO","LS",0,NA,17,NA,2007201,0,17,0,8.46950554528421e-06,0,0,2.34413184173361e-05
2020-06-25,"Lesotho","LSO","LS",0,NA,17,NA,2007201,0,17,0,8.46950554528421e-06,0,0,2.59417065875164e-05
2020-06-26,"Lesotho","LSO","LS",7,NA,24,NA,2007201,7,24,70,1.19569490051071e-05,3.48744345982291e-06,3.48744345982291e-05,2.85896206734864e-05
2020-06-27,"Lesotho","LSO","LS",0,NA,24,NA,2007201,0,24,0,1.19569490051071e-05,0,0,3.13786178683022e-05
2020-06-28,"Lesotho","LSO","LS",3,NA,27,NA,2007201,3,27,30,1.34515676307455e-05,1.49461862563839e-06,1.49461862563839e-05,3.42920170289465e-05
2020-06-29,"Lesotho","LSO","LS",0,NA,27,NA,2007201,0,27,0,1.34515676307455e-05,0,0,3.73185188969814e-05
2020-06-30,"Lesotho","LSO","LS",0,NA,27,NA,2007201,0,27,0,1.34515676307455e-05,0,0,4.04457655284402e-05
2020-07-01,"Lesotho","LSO","LS",8,NA,35,NA,2007201,8,35,80,1.74372172991145e-05,3.98564966836904e-06,3.98564966836904e-05,4.36465405784964e-05
2020-07-02,"Lesotho","LSO","LS",0,NA,35,NA,2007201,0,35,0,1.74372172991145e-05,0,0,4.69068307768988e-05
2020-07-03,"Lesotho","LSO","LS",0,NA,35,NA,2007201,0,35,0,1.74372172991145e-05,0,0,5.0203891304239e-05
2020-07-04,"Lesotho","LSO","LS",0,NA,35,NA,2007201,0,35,0,1.74372172991145e-05,0,0,5.35206790077631e-05
2020-07-05,"Lesotho","LSO","LS",44,NA,79,NA,2007201,44,79,440,3.93582904751442e-05,2.19210731760297e-05,0.000219210731760297,5.68313346455331e-05
2020-07-06,"Lesotho","LSO","LS",12,NA,91,NA,2007201,12,91,120,4.53367649776978e-05,5.97847450255356e-06,5.97847450255356e-05,6.0117529990942e-05
2020-07-07,"Lesotho","LSO","LS",0,NA,91,NA,2007201,0,91,0,4.53367649776978e-05,0,0,6.33634731083017e-05
2020-07-08,"Lesotho","LSO","LS",0,NA,91,NA,2007201,0,91,0,4.53367649776978e-05,0,0,6.6546672209401e-05
2020-07-09,"Lesotho","LSO","LS",43,1,134,1,2007201,43,134,430,6.67596319451814e-05,2.14228669674836e-05,0.000214228669674836,6.9651033546741e-05
2020-07-10,"Lesotho","LSO","LS",50,0,184,1,2007201,50,184,500,9.16699423724879e-05,2.49103104273065e-05,0.000249103104273065,7.26628767129007e-05
2020-07-11,"Lesotho","LSO","LS",0,0,184,1,2007201,0,184,0,9.16699423724879e-05,0,0,7.55694026881487e-05
2020-07-12,"Lesotho","LSO","LS",49,1,233,2,2007201,49,233,490,0.000116082046591248,2.44121042187604e-05,0.000244121042187604,7.83619940293562e-05
2020-07-13,"Lesotho","LSO","LS",12,1,245,3,2007201,12,245,120,0.000122060521093802,5.97847450255356e-06,5.97847450255356e-05,8.10275379063537e-05
2020-07-14,"Lesotho","LSO","LS",11,0,256,3,2007201,11,256,110,0.000127540789387809,5.48026829400743e-06,5.48026829400743e-05,8.3559519134004e-05
2020-07-15,"Lesotho","LSO","LS",0,0,256,3,2007201,0,256,0,0.000127540789387809,0,0,8.59511533761002e-05
2020-07-16,"Lesotho","LSO","LS",0,0,256,3,2007201,0,256,0,0.000127540789387809,0,0,8.81963322906105e-05
2020-07-17,"Lesotho","LSO","LS",55,3,311,6,2007201,55,311,550,0.000154942130857846,2.74013414700371e-05,0.000274013414700371,9.02918357093787e-05
2020-07-18,"Lesotho","LSO","LS",48,0,359,6,2007201,48,359,480,0.000178856028868061,2.39138980102142e-05,0.000239138980102142,9.22283090494643e-05
2020-07-19,"Lesotho","LSO","LS",0,0,359,6,2007201,0,359,0,0.000178856028868061,0,0,9.40023367230401e-05
2020-07-20,"Lesotho","LSO","LS",0,0,359,6,2007201,0,359,0,0.000178856028868061,0,0,9.56083670489991e-05
2020-07-21,"Lesotho","LSO","LS",0,0,359,6,2007201,0,359,0,0.000178856028868061,0,0,9.70409018209951e-05
2020-07-22,"Lesotho","LSO","LS",0,0,359,6,2007201,0,359,0,0.000178856028868061,0,0,9.82989295170584e-05
2020-07-23,"Lesotho","LSO","LS",0,0,359,6,2007201,0,359,0,0.000178856028868061,0,0,9.93700694824463e-05
2020-07-24,"Lesotho","LSO","LS",0,0,359,6,2007201,0,359,0,0.000178856028868061,0,0,0.000100252779156651
2020-07-25,"Lesotho","LSO","LS",60,3,419,9,2007201,60,419,600,0.000208748401380828,2.98923725127678e-05,0.000298923725127678,0.000100943196857046
2020-07-26,"Lesotho","LSO","LS",86,3,505,12,2007201,86,505,860,0.000251594135315795,4.28457339349671e-05,0.000428457339349671,0.000101438603376783
2020-07-27,"Lesotho","LSO","LS",0,0,505,12,2007201,0,505,0,0.000251594135315795,0,0,0.000101738877516856
2020-07-28,"Lesotho","LSO","LS",0,0,505,12,2007201,0,505,0,0.000251594135315795,0,0,0.000101842689369573
2020-07-29,"Lesotho","LSO","LS",71,1,576,13,2007201,71,576,710,0.000286966776122571,3.53726408067752e-05,0.000353726408067752,0.000101759025914727
2020-07-30,"Lesotho","LSO","LS",28,0,604,13,2007201,28,604,280,0.000300916549961862,1.39497738392916e-05,0.000139497738392916,0.000101483234998909
2020-07-31,"Lesotho","LSO","LS",0,0,604,13,2007201,0,604,0,0.000300916549961862,0,0,0.000101026015425537
2020-08-01,"Lesotho","LSO","LS",98,1,702,14,2007201,98,702,980,0.000349740758399383,4.88242084375207e-05,0.000488242084375207,0.000100395966866539
2020-08-02,"Lesotho","LSO","LS",16,5,718,19,2007201,16,718,160,0.000357712057736121,7.97129933673808e-06,7.97129933673807e-05,9.960921275774e-05
2020-08-03,"Lesotho","LSO","LS",0,0,718,19,2007201,0,718,0,0.000357712057736121,0,0,9.86682007641126e-05
2020-08-04,"Lesotho","LSO","LS",8,2,726,21,2007201,8,726,80,0.00036169770740449,3.98564966836904e-06,3.98564966836904e-05,9.75898873366753e-05
2020-08-05,"Lesotho","LSO","LS",0,0,726,21,2007201,0,726,0,0.00036169770740449,0,0,9.63922819607529e-05
2020-08-06,"Lesotho","LSO","LS",16,2,742,23,2007201,16,742,160,0.000369669006741228,7.97129933673808e-06,7.97129933673807e-05,9.50816836390396e-05
2020-08-07,"Lesotho","LSO","LS",0,0,742,23,2007201,0,742,0,0.000369669006741228,0,0,9.36781516444666e-05
2020-08-08,"Lesotho","LSO","LS",0,0,742,23,2007201,0,742,0,0.000369669006741228,0,0,9.21913740239858e-05
2020-08-09,"Lesotho","LSO","LS",0,0,742,23,2007201,0,742,0,0.000369669006741228,0,0,9.06357408302873e-05
2020-08-10,"Lesotho","LSO","LS",39,1,781,24,2007201,39,781,390,0.000389099048874527,1.94300421332991e-05,0.000194300421332991,8.90292450365802e-05
2020-08-11,"Lesotho","LSO","LS",0,0,781,24,2007201,0,781,0,0.000389099048874527,0,0,8.73785361528342e-05
2020-08-12,"Lesotho","LSO","LS",17,0,798,24,2007201,17,798,170,0.000397568554419811,8.46950554528421e-06,8.4695055452842e-05,8.56936754741022e-05
2020-08-13,"Lesotho","LSO","LS",86,1,884,25,2007201,86,884,860,0.000440414288354779,4.28457339349671e-05,0.000428457339349671,8.39883640148175e-05
2020-08-14,"Lesotho","LSO","LS",0,0,884,25,2007201,0,884,0,0.000440414288354779,0,0,8.22741222526648e-05
2020-08-15,"Lesotho","LSO","LS",19,0,903,25,2007201,19,903,190,0.000449880206317155,9.46591796237646e-06,9.46591796237646e-05,8.05629171350216e-05
2020-08-16,"Lesotho","LSO","LS",0,0,903,25,2007201,0,903,0,0.000449880206317155,0,0,7.88681322627542e-05
