"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-20,"Cape Verde","CPV","CV",1,NA,1,NA,563198,1,1,10,1.77557448712531e-06,1.77557448712531e-06,1.77557448712531e-05,1.20234894053959e-05
2020-03-21,"Cape Verde","CPV","CV",2,NA,3,NA,563198,2,3,20,5.32672346137593e-06,3.55114897425062e-06,3.55114897425062e-05,1.25389472639861e-05
2020-03-22,"Cape Verde","CPV","CV",0,NA,3,NA,563198,0,3,0,5.32672346137593e-06,0,0,1.31563509699165e-05
2020-03-23,"Cape Verde","CPV","CV",0,NA,3,NA,563198,0,3,0,5.32672346137593e-06,0,0,1.38841612028103e-05
2020-03-24,"Cape Verde","CPV","CV",0,1,3,1,563198,0,3,0,5.32672346137593e-06,0,0,1.47442469949504e-05
2020-03-25,"Cape Verde","CPV","CV",1,0,4,1,563198,1,4,10,7.10229794850124e-06,1.77557448712531e-06,1.77557448712531e-05,1.573688114882e-05
2020-03-26,"Cape Verde","CPV","CV",0,0,4,1,563198,0,4,0,7.10229794850124e-06,0,0,1.68763283654709e-05
2020-03-27,"Cape Verde","CPV","CV",1,0,5,1,563198,1,5,10,8.87787243562655e-06,1.77557448712531e-06,1.77557448712531e-05,1.8177347875141e-05
2020-03-28,"Cape Verde","CPV","CV",0,0,5,1,563198,0,5,0,8.87787243562655e-06,0,0,1.96516769520108e-05
2020-03-29,"Cape Verde","CPV","CV",1,0,6,1,563198,1,6,10,1.06534469227519e-05,1.77557448712531e-06,1.77557448712531e-05,2.13069833773112e-05
2020-03-30,"Cape Verde","CPV","CV",0,0,6,1,563198,0,6,0,1.06534469227519e-05,0,0,2.31591495122114e-05
2020-03-31,"Cape Verde","CPV","CV",0,0,6,1,563198,0,6,0,1.06534469227519e-05,0,0,2.52146642159938e-05
2020-04-01,"Cape Verde","CPV","CV",0,0,6,1,563198,0,6,0,1.06534469227519e-05,0,0,2.74755387358708e-05
2020-04-02,"Cape Verde","CPV","CV",0,0,6,1,563198,0,6,0,1.06534469227519e-05,0,0,2.99474321182845e-05
2020-04-03,"Cape Verde","CPV","CV",0,0,6,1,563198,0,6,0,1.06534469227519e-05,0,0,3.26342707018021e-05
2020-04-04,"Cape Verde","CPV","CV",1,0,7,1,563198,1,7,10,1.24290214098772e-05,1.77557448712531e-06,1.77557448712531e-05,3.55366166607887e-05
2020-04-05,"Cape Verde","CPV","CV",0,0,7,1,563198,0,7,0,1.24290214098772e-05,0,0,3.86539997020484e-05
2020-04-06,"Cape Verde","CPV","CV",0,0,7,1,563198,0,7,0,1.24290214098772e-05,0,0,4.19822064949852e-05
2020-04-07,"Cape Verde","CPV","CV",0,0,7,1,563198,0,7,0,1.24290214098772e-05,0,0,4.55110831634646e-05
2020-04-08,"Cape Verde","CPV","CV",0,0,7,1,563198,0,7,0,1.24290214098772e-05,0,0,4.9232369097745e-05
2020-04-09,"Cape Verde","CPV","CV",0,0,7,1,563198,0,7,0,1.24290214098772e-05,0,0,5.31357252134115e-05
2020-04-10,"Cape Verde","CPV","CV",0,0,7,1,563198,0,7,0,1.24290214098772e-05,0,0,5.72077523285841e-05
2020-04-11,"Cape Verde","CPV","CV",1,0,8,1,563198,1,8,10,1.42045958970025e-05,1.77557448712531e-06,1.77557448712531e-05,6.14346735971274e-05
2020-04-12,"Cape Verde","CPV","CV",0,0,8,1,563198,0,8,0,1.42045958970025e-05,0,0,6.57989453131238e-05
2020-04-13,"Cape Verde","CPV","CV",2,0,10,1,563198,2,10,20,1.77557448712531e-05,3.55114897425062e-06,3.55114897425062e-05,7.02869399938832e-05
2020-04-14,"Cape Verde","CPV","CV",1,0,11,1,563198,1,11,10,1.95313193583784e-05,1.77557448712531e-06,1.77557448712531e-05,7.4883097902306e-05
2020-04-15,"Cape Verde","CPV","CV",45,0,56,1,563198,45,56,450,9.94321712790173e-05,7.99008519206389e-05,0.000799008519206389,7.95758164030815e-05
2020-04-16,"Cape Verde","CPV","CV",0,0,56,1,563198,0,56,0,9.94321712790173e-05,0,0,8.43479108234119e-05
2020-04-17,"Cape Verde","CPV","CV",0,0,56,1,563198,0,56,0,9.94321712790173e-05,0,0,8.91843454213424e-05
2020-04-18,"Cape Verde","CPV","CV",2,0,58,1,563198,2,58,20,0.000102983320253268,3.55114897425062e-06,3.55114897425062e-05,9.40736218861831e-05
2020-04-19,"Cape Verde","CPV","CV",3,0,61,1,563198,3,61,30,0.000108310043714644,5.32672346137593e-06,5.32672346137593e-05,9.89964425037685e-05
2020-04-20,"Cape Verde","CPV","CV",6,0,67,1,563198,6,67,60,0.000118963490637396,1.06534469227519e-05,0.000106534469227519,0.000103941637367287
2020-04-21,"Cape Verde","CPV","CV",1,0,68,1,563198,1,68,10,0.000120739065124521,1.77557448712531e-06,1.77557448712531e-05,0.000108896893896188
2020-04-22,"Cape Verde","CPV","CV",5,0,73,1,563198,5,73,50,0.000129616937560148,8.87787243562655e-06,8.87787243562655e-05,0.000113845835485813
2020-04-23,"Cape Verde","CPV","CV",9,0,82,1,563198,9,82,90,0.000145597107944275,1.59801703841278e-05,0.000159801703841278,0.000118762295018779
2020-04-24,"Cape Verde","CPV","CV",6,0,88,1,563198,6,88,60,0.000156250554867027,1.06534469227519e-05,0.000106534469227519,0.000123632654992996
2020-04-25,"Cape Verde","CPV","CV",2,0,90,1,563198,2,90,20,0.000159801703841278,3.55114897425062e-06,3.55114897425062e-05,0.000128433930190089
2020-04-26,"Cape Verde","CPV","CV",16,0,106,1,563198,16,106,160,0.000188210895635283,2.84091917940049e-05,0.000284091917940049,0.000133142803578734
2020-04-27,"Cape Verde","CPV","CV",3,0,109,1,563198,3,109,30,0.000193537619096659,5.32672346137593e-06,5.32672346137593e-05,0.000137735071890342
2020-04-28,"Cape Verde","CPV","CV",5,0,114,1,563198,5,114,50,0.000202415491532285,8.87787243562655e-06,8.87787243562655e-05,0.000142183978679199
2020-04-29,"Cape Verde","CPV","CV",0,0,114,1,563198,0,114,0,0.000202415491532285,0,0,0.000146458651240398
2020-04-30,"Cape Verde","CPV","CV",7,0,121,1,563198,7,121,70,0.000214844512942162,1.24290214098772e-05,0.000124290214098772,0.000150528431837858
2020-05-01,"Cape Verde","CPV","CV",1,0,122,1,563198,1,122,10,0.000216620087429288,1.77557448712531e-06,1.77557448712531e-05,0.000154366626769418
2020-05-02,"Cape Verde","CPV","CV",30,1,152,2,563198,30,152,300,0.000269887322043047,5.32672346137593e-05,0.000532672346137593,0.000157945402145377
2020-05-03,"Cape Verde","CPV","CV",13,0,165,2,563198,13,165,130,0.000292969790375676,2.3082468332629e-05,0.00023082468332629,0.000161248106058087
2020-05-04,"Cape Verde","CPV","CV",10,0,175,2,563198,10,175,100,0.000310725535246929,1.77557448712531e-05,0.000177557448712531,0.000164255055647521
2020-05-05,"Cape Verde","CPV","CV",11,0,186,2,563198,11,186,110,0.000330256854605308,1.95313193583784e-05,0.000195313193583784,0.000166960455232715
2020-05-06,"Cape Verde","CPV","CV",5,0,191,2,563198,5,191,50,0.000339134727040934,8.87787243562655e-06,8.87787243562655e-05,0.000169357449652579
2020-05-07,"Cape Verde","CPV","CV",27,0,218,2,563198,27,218,270,0.000387075238193317,4.79405111523834e-05,0.000479405111523834,0.000171450243392812
2020-05-08,"Cape Verde","CPV","CV",12,0,230,2,563198,12,230,120,0.000408382132038821,2.13068938455037e-05,0.000213068938455037,0.000173259017490197
2020-05-09,"Cape Verde","CPV","CV",6,0,236,2,563198,6,236,60,0.000419035578961573,1.06534469227519e-05,0.000106534469227519,0.000174813943797975
2020-05-10,"Cape Verde","CPV","CV",10,0,246,2,563198,10,246,100,0.000436791323832826,1.77557448712531e-05,0.000177557448712531,0.000176143186334472
2020-05-11,"Cape Verde","CPV","CV",14,0,260,2,563198,14,260,140,0.00046164936665258,2.48580428197543e-05,0.000248580428197543,0.000177290139320279
2020-05-12,"Cape Verde","CPV","CV",7,0,267,2,563198,7,267,70,0.000474078388062458,1.24290214098772e-05,0.000124290214098772,0.000178310808318474
2020-05-13,"Cape Verde","CPV","CV",22,0,289,2,563198,22,289,220,0.000513141026779214,3.90626387167568e-05,0.000390626387167568,0.000179275233091724
2020-05-14,"Cape Verde","CPV","CV",26,0,315,2,563198,26,315,260,0.000559305963444472,4.6164936665258e-05,0.00046164936665258,0.000180260909833135
2020-05-15,"Cape Verde","CPV","CV",11,0,326,2,563198,11,326,110,0.000578837282802851,1.95313193583784e-05,0.000195313193583784,0.000181337439448653
2020-05-16,"Cape Verde","CPV","CV",2,1,328,3,563198,2,328,20,0.000582388431777101,3.55114897425062e-06,3.55114897425062e-05,0.00018257173466425
2020-05-17,"Cape Verde","CPV","CV",0,0,328,3,563198,0,328,0,0.000582388431777101,0,0,0.000184067124750285
2020-05-18,"Cape Verde","CPV","CV",0,0,328,3,563198,0,328,0,0.000582388431777101,0,0,0.000185889881175698
2020-05-19,"Cape Verde","CPV","CV",7,0,335,3,563198,7,335,70,0.000594817453186979,1.24290214098772e-05,0.000124290214098772,0.000188119693795944
2020-05-20,"Cape Verde","CPV","CV",14,0,349,3,563198,14,349,140,0.000619675496006733,2.48580428197543e-05,0.000248580428197543,0.000190842020583029
2020-05-21,"Cape Verde","CPV","CV",7,0,356,3,563198,7,356,70,0.00063210451741661,1.24290214098772e-05,0.000124290214098772,0.000194103807837623
2020-05-22,"Cape Verde","CPV","CV",6,0,362,3,563198,6,362,60,0.000642757964339362,1.06534469227519e-05,0.000106534469227519,0.000197966458960836
2020-05-23,"Cape Verde","CPV","CV",9,0,371,3,563198,9,371,90,0.00065873813472349,1.59801703841278e-05,0.000159801703841278,0.000202472540814723
2020-05-24,"Cape Verde","CPV","CV",9,0,380,3,563198,9,380,90,0.000674718305107618,1.59801703841278e-05,0.000159801703841278,0.000207664686113141
2020-05-25,"Cape Verde","CPV","CV",10,0,390,3,563198,10,390,100,0.000692474049978871,1.77557448712531e-05,0.000177557448712531,0.000213561978080794
