"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-18,"Zambia","ZMB","ZM",2,NA,2,NA,18400556,2,2,20,1.08692367774104e-07,1.08692367774104e-07,1.08692367774104e-06,1.07054254684369e-06
2020-03-19,"Zambia","ZMB","ZM",0,NA,2,NA,18400556,0,2,0,1.08692367774104e-07,0,0,1.07540904811006e-06
2020-03-20,"Zambia","ZMB","ZM",0,NA,2,NA,18400556,0,2,0,1.08692367774104e-07,0,0,1.07883903089288e-06
2020-03-21,"Zambia","ZMB","ZM",0,NA,2,NA,18400556,0,2,0,1.08692367774104e-07,0,0,1.08098889383465e-06
2020-03-22,"Zambia","ZMB","ZM",1,NA,3,NA,18400556,1,3,10,1.63038551661156e-07,5.43461838870521e-08,5.43461838870521e-07,1.08168533563494e-06
2020-03-23,"Zambia","ZMB","ZM",0,NA,3,NA,18400556,0,3,0,1.63038551661156e-07,0,0,1.08119291129391e-06
2020-03-24,"Zambia","ZMB","ZM",0,NA,3,NA,18400556,0,3,0,1.63038551661156e-07,0,0,1.07956468493911e-06
2020-03-25,"Zambia","ZMB","ZM",9,NA,12,NA,18400556,9,12,90,6.52154206644625e-07,4.89115654983469e-07,4.89115654983469e-06,1.07705276551632e-06
2020-03-26,"Zambia","ZMB","ZM",4,NA,16,NA,18400556,4,16,40,8.69538942192834e-07,2.17384735548208e-07,2.17384735548208e-06,1.07453947468096e-06
2020-03-27,"Zambia","ZMB","ZM",6,NA,22,NA,18400556,6,22,60,1.19561604551515e-06,3.26077103322313e-07,3.26077103322313e-06,1.07116704699164e-06
2020-03-28,"Zambia","ZMB","ZM",6,NA,28,NA,18400556,6,28,60,1.52169314883746e-06,3.26077103322313e-07,3.26077103322313e-06,1.06766317188811e-06
2020-03-29,"Zambia","ZMB","ZM",1,NA,29,NA,18400556,1,29,10,1.57603933272451e-06,5.43461838870521e-08,5.43461838870521e-07,1.06613251074602e-06
2020-03-30,"Zambia","ZMB","ZM",6,NA,35,NA,18400556,6,35,60,1.90211643604682e-06,3.26077103322313e-07,3.26077103322313e-06,1.06452553220522e-06
2020-03-31,"Zambia","ZMB","ZM",0,NA,35,NA,18400556,0,35,0,1.90211643604682e-06,0,0,1.06630374645757e-06
2020-04-01,"Zambia","ZMB","ZM",1,NA,36,NA,18400556,1,36,10,1.95646261993388e-06,5.43461838870521e-08,5.43461838870521e-07,1.06922344143664e-06
2020-04-02,"Zambia","ZMB","ZM",3,1,39,1,18400556,3,39,30,2.11950117159503e-06,1.63038551661156e-07,1.63038551661156e-06,1.0755603401027e-06
2020-04-03,"Zambia","ZMB","ZM",0,0,39,1,18400556,0,39,0,2.11950117159503e-06,0,0,1.08643870075144e-06
2020-04-04,"Zambia","ZMB","ZM",0,0,39,1,18400556,0,39,0,2.11950117159503e-06,0,0,1.10201863723271e-06
2020-04-05,"Zambia","ZMB","ZM",0,0,39,1,18400556,0,39,0,2.11950117159503e-06,0,0,1.12375088874799e-06
2020-04-06,"Zambia","ZMB","ZM",0,0,39,1,18400556,0,39,0,2.11950117159503e-06,0,0,1.15314165962323e-06
