"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-04,"Togo","TGO","TG",NA,NA,NA,NA,7886000,NA,NA,NA,NA,NA,NA,NA
2020-03-05,"Togo","TGO","TG",NA,NA,NA,NA,7886000,NA,NA,NA,NA,NA,NA,NA
2020-03-06,"Togo","TGO","TG",1,NA,1,NA,7886000,1,1,10,1.26806999746386e-07,1.26806999746386e-07,1.26806999746386e-06,NA
2020-03-07,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-08,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-09,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-10,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-11,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-12,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-13,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-14,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-15,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-16,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-17,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-18,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-19,"Togo","TGO","TG",0,NA,1,NA,7886000,0,1,0,1.26806999746386e-07,0,0,NA
2020-03-20,"Togo","TGO","TG",8,NA,9,NA,7886000,8,9,80,1.14126299771747e-06,1.01445599797109e-06,1.01445599797109e-05,NA
2020-03-21,"Togo","TGO","TG",7,NA,16,NA,7886000,7,16,70,2.02891199594218e-06,8.87648998224702e-07,8.87648998224702e-06,NA
2020-03-22,"Togo","TGO","TG",0,NA,16,NA,7886000,0,16,0,2.02891199594218e-06,0,0,NA
2020-03-23,"Togo","TGO","TG",2,NA,18,NA,7886000,2,18,20,2.28252599543495e-06,2.53613999492772e-07,2.53613999492772e-06,NA
2020-03-24,"Togo","TGO","TG",2,NA,20,NA,7886000,2,20,20,2.53613999492772e-06,2.53613999492772e-07,2.53613999492772e-06,NA
2020-03-25,"Togo","TGO","TG",3,NA,23,NA,7886000,3,23,30,2.91656099416688e-06,3.80420999239158e-07,3.80420999239158e-06,NA
2020-03-26,"Togo","TGO","TG",0,NA,23,NA,7886000,0,23,0,2.91656099416688e-06,0,0,NA
2020-03-27,"Togo","TGO","TG",2,1,25,1,7886000,2,25,20,3.17017499365965e-06,2.53613999492772e-07,2.53613999492772e-06,NA
2020-03-28,"Togo","TGO","TG",0,0,25,1,7886000,0,25,0,3.17017499365965e-06,0,0,NA
2020-03-29,"Togo","TGO","TG",0,0,25,1,7886000,0,25,0,3.17017499365965e-06,0,0,NA
2020-03-30,"Togo","TGO","TG",5,0,30,1,7886000,5,30,50,3.80420999239158e-06,6.3403499873193e-07,6.3403499873193e-06,NA
2020-03-31,"Togo","TGO","TG",4,0,34,1,7886000,4,34,40,4.31143799137712e-06,5.07227998985544e-07,5.07227998985544e-06,NA
2020-04-01,"Togo","TGO","TG",2,1,36,2,7886000,2,36,20,4.5650519908699e-06,2.53613999492772e-07,2.53613999492772e-06,NA
2020-04-02,"Togo","TGO","TG",3,0,39,2,7886000,3,39,30,4.94547299010905e-06,3.80420999239158e-07,3.80420999239158e-06,NA
2020-04-03,"Togo","TGO","TG",1,1,40,3,7886000,1,40,10,5.07227998985544e-06,1.26806999746386e-07,1.26806999746386e-06,NA
2020-04-04,"Togo","TGO","TG",1,0,41,3,7886000,1,41,10,5.19908698960183e-06,1.26806999746386e-07,1.26806999746386e-06,NA
2020-04-05,"Togo","TGO","TG",3,0,44,3,7886000,3,44,30,5.57950798884098e-06,3.80420999239158e-07,3.80420999239158e-06,NA
2020-04-06,"Togo","TGO","TG",14,0,58,3,7886000,14,58,140,7.35480598529039e-06,1.7752979964494e-06,1.7752979964494e-05,NA
2020-04-07,"Togo","TGO","TG",7,0,65,3,7886000,7,65,70,8.24245498351509e-06,8.87648998224702e-07,8.87648998224702e-06,NA
2020-04-08,"Togo","TGO","TG",5,0,70,3,7886000,5,70,50,8.87648998224702e-06,6.3403499873193e-07,6.3403499873193e-06,NA
2020-04-09,"Togo","TGO","TG",3,0,73,3,7886000,3,73,30,9.25691098148618e-06,3.80420999239158e-07,3.80420999239158e-06,NA
2020-04-10,"Togo","TGO","TG",3,0,76,3,7886000,3,76,30,9.63733198072534e-06,3.80420999239158e-07,3.80420999239158e-06,NA
2020-04-11,"Togo","TGO","TG",0,0,76,3,7886000,0,76,0,9.63733198072534e-06,0,0,NA
2020-04-12,"Togo","TGO","TG",0,0,76,3,7886000,0,76,0,9.63733198072534e-06,0,0,NA
2020-04-13,"Togo","TGO","TG",1,0,77,3,7886000,1,77,10,9.76413898047172e-06,1.26806999746386e-07,1.26806999746386e-06,NA
2020-04-14,"Togo","TGO","TG",0,0,77,3,7886000,0,77,0,9.76413898047172e-06,0,0,NA
2020-04-15,"Togo","TGO","TG",4,0,81,3,7886000,4,81,40,1.02713669794573e-05,5.07227998985544e-07,5.07227998985544e-06,NA
2020-04-16,"Togo","TGO","TG",0,2,81,5,7886000,0,81,0,1.02713669794573e-05,0,0,NA
2020-04-17,"Togo","TGO","TG",2,0,83,5,7886000,2,83,20,1.052498097895e-05,2.53613999492772e-07,2.53613999492772e-06,NA
2020-04-18,"Togo","TGO","TG",1,0,84,5,7886000,1,84,10,1.06517879786964e-05,1.26806999746386e-07,1.26806999746386e-06,NA
2020-04-19,"Togo","TGO","TG",0,0,84,5,7886000,0,84,0,1.06517879786964e-05,0,0,3.81595735488107e-06
2020-04-20,"Togo","TGO","TG",0,1,84,6,7886000,0,84,0,1.06517879786964e-05,0,0,3.97249810068057e-06
2020-04-21,"Togo","TGO","TG",2,0,86,6,7886000,2,86,20,1.09054019781892e-05,2.53613999492772e-07,2.53613999492772e-06,4.15756957875472e-06
