"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-25,"Mali","MLI","ML",2,NA,2,NA,19658023,2,2,20,1.01739630684123e-07,1.01739630684123e-07,1.01739630684123e-06,3.01267721536263e-06
2020-03-26,"Mali","MLI","ML",2,NA,4,NA,19658023,2,4,20,2.03479261368246e-07,1.01739630684123e-07,1.01739630684123e-06,3.12448960767036e-06
2020-03-27,"Mali","MLI","ML",7,NA,11,NA,19658023,7,11,70,5.59567968762678e-07,3.56088707394431e-07,3.56088707394431e-06,3.24612539244625e-06
2020-03-28,"Mali","MLI","ML",7,NA,18,NA,19658023,7,18,70,9.15656676157109e-07,3.56088707394431e-07,3.56088707394431e-06,3.37824587837164e-06
2020-03-29,"Mali","MLI","ML",0,1,18,1,19658023,0,18,0,9.15656676157109e-07,0,0,3.52155200493615e-06
2020-03-30,"Mali","MLI","ML",7,1,25,2,19658023,7,25,70,1.27174538355154e-06,3.56088707394431e-07,3.56088707394431e-06,3.67657605591718e-06
2020-03-31,"Mali","MLI","ML",3,0,28,2,19658023,3,28,30,1.42435482957773e-06,1.52609446026185e-07,1.52609446026185e-06,3.84362245349494e-06
2020-04-01,"Mali","MLI","ML",3,1,31,3,19658023,3,31,30,1.57696427560391e-06,1.52609446026185e-07,1.52609446026185e-06,4.02317008377822e-06
2020-04-02,"Mali","MLI","ML",5,0,36,3,19658023,5,36,50,1.83131335231422e-06,2.54349076710308e-07,2.54349076710308e-06,4.21546012690224e-06
2020-04-03,"Mali","MLI","ML",3,0,39,3,19658023,3,39,30,1.9839227983404e-06,1.52609446026185e-07,1.52609446026185e-06,4.4205849194038e-06
2020-04-04,"Mali","MLI","ML",2,0,41,3,19658023,2,41,20,2.08566242902453e-06,1.01739630684123e-07,1.01739630684123e-06,4.63846694258679e-06
2020-04-05,"Mali","MLI","ML",4,2,45,5,19658023,4,45,40,2.28914169039277e-06,2.03479261368246e-07,2.03479261368246e-06,4.86910225047988e-06
2020-04-06,"Mali","MLI","ML",2,0,47,5,19658023,2,47,20,2.3908813210769e-06,1.01739630684123e-07,1.01739630684123e-06,5.11206676146951e-06
2020-04-07,"Mali","MLI","ML",9,0,56,5,19658023,9,56,90,2.84870965915545e-06,4.57828338078554e-07,4.57828338078555e-06,5.36665735608382e-06
2020-04-08,"Mali","MLI","ML",3,2,59,7,19658023,3,59,30,3.00131910518163e-06,1.52609446026185e-07,1.52609446026185e-06,5.63220573165899e-06
2020-04-09,"Mali","MLI","ML",15,0,74,7,19658023,15,74,150,3.76436633531256e-06,7.63047230130924e-07,7.63047230130924e-06,5.90784273005192e-06
