"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-12,"Cuba","CUB","CU",3,NA,3,NA,11193470,3,3,30,2.68013404243724e-07,2.68013404243724e-07,2.68013404243724e-06,7.31415644945745e-06
2020-03-13,"Cuba","CUB","CU",1,NA,4,NA,11193470,1,4,10,3.57351205658299e-07,8.93378014145748e-08,8.93378014145747e-07,7.81491381860583e-06
2020-03-14,"Cuba","CUB","CU",0,NA,4,NA,11193470,0,4,0,3.57351205658299e-07,0,0,8.35302176737899e-06
2020-03-15,"Cuba","CUB","CU",0,NA,4,NA,11193470,0,4,0,3.57351205658299e-07,0,0,8.93119827166779e-06
2020-03-16,"Cuba","CUB","CU",0,NA,4,NA,11193470,0,4,0,3.57351205658299e-07,0,0,9.55052906263264e-06
2020-03-17,"Cuba","CUB","CU",1,NA,5,NA,11193470,1,5,10,4.46689007072874e-07,8.93378014145748e-08,8.93378014145747e-07,1.02130765864244e-05
2020-03-18,"Cuba","CUB","CU",2,1,7,1,11193470,2,7,20,6.25364609902023e-07,1.7867560282915e-07,1.78675602829149e-06,1.09203379006082e-05
2020-03-19,"Cuba","CUB","CU",4,0,11,1,11193470,4,11,40,9.82715815560322e-07,3.57351205658299e-07,3.57351205658299e-06,1.16741866794072e-05
2020-03-20,"Cuba","CUB","CU",5,0,16,1,11193470,5,16,50,1.4294048226332e-06,4.46689007072874e-07,4.46689007072874e-06,1.2474519002735e-05
2020-03-21,"Cuba","CUB","CU",5,0,21,1,11193470,5,21,50,1.87609382970607e-06,4.46689007072874e-07,4.46689007072874e-06,1.33220030533384e-05
2020-03-22,"Cuba","CUB","CU",14,0,35,1,11193470,14,35,140,3.12682304951012e-06,1.25072921980405e-06,1.25072921980405e-05,1.42168405706269e-05
2020-03-23,"Cuba","CUB","CU",5,0,40,1,11193470,5,40,50,3.57351205658299e-06,4.46689007072874e-07,4.46689007072874e-06,1.51584954612618e-05
2020-03-24,"Cuba","CUB","CU",8,0,48,1,11193470,8,48,80,4.28821446789959e-06,7.14702411316598e-07,7.14702411316598e-06,1.6145841802751e-05
2020-03-25,"Cuba","CUB","CU",9,0,57,1,11193470,9,57,90,5.09225468063076e-06,8.04040212731173e-07,8.04040212731173e-06,1.71766370490052e-05
2020-03-26,"Cuba","CUB","CU",10,1,67,2,11193470,10,67,100,5.98563269477651e-06,8.93378014145747e-07,8.93378014145747e-06,1.82482666800783e-05
2020-03-27,"Cuba","CUB","CU",13,0,80,2,11193470,13,80,130,7.14702411316598e-06,1.16139141838947e-06,1.16139141838947e-05,1.93570738034344e-05
2020-03-28,"Cuba","CUB","CU",39,1,119,3,11193470,39,119,390,1.06311983683344e-05,3.48417425516842e-06,3.48417425516841e-05,2.04986064079447e-05
2020-03-29,"Cuba","CUB","CU",20,0,139,3,11193470,20,139,200,1.24179543966259e-05,1.78675602829149e-06,1.78675602829149e-05,2.16674330693654e-05
2020-03-30,"Cuba","CUB","CU",31,1,170,4,11193470,31,170,310,1.51874262404777e-05,2.76947184385182e-06,2.76947184385182e-05,2.28569806050163e-05
2020-03-31,"Cuba","CUB","CU",16,2,186,6,11193470,16,186,160,1.66168310631109e-05,1.4294048226332e-06,1.4294048226332e-05,2.40603565746165e-05
2020-04-01,"Cuba","CUB","CU",26,0,212,6,11193470,26,212,260,1.89396138998898e-05,2.32278283677894e-06,2.32278283677894e-05,2.52692875247811e-05
2020-04-02,"Cuba","CUB","CU",21,0,233,6,11193470,21,233,210,2.08157077295959e-05,1.87609382970607e-06,1.87609382970607e-05,2.647528957993e-05
2020-04-03,"Cuba","CUB","CU",36,0,269,6,11193470,36,269,360,2.40318685805206e-05,3.21616085092469e-06,3.21616085092469e-05,2.76687837912869e-05
2020-04-04,"Cuba","CUB","CU",19,0,288,6,11193470,19,288,190,2.57292868073975e-05,1.69741822687692e-06,1.69741822687692e-05,2.88400932766493e-05
2020-04-05,"Cuba","CUB","CU",32,2,320,8,11193470,32,320,320,2.85880964526639e-05,2.85880964526639e-06,2.85880964526639e-05,2.997912716279e-05
2020-04-06,"Cuba","CUB","CU",30,1,350,9,11193470,30,350,300,3.12682304951012e-05,2.68013404243724e-06,2.68013404243724e-05,3.10758306195084e-05
2020-04-07,"Cuba","CUB","CU",46,2,396,11,11193470,46,396,460,3.53777693601716e-05,4.10953886507044e-06,4.10953886507044e-05,3.21199938519692e-05
2020-04-08,"Cuba","CUB","CU",61,1,457,12,11193470,61,457,610,4.08273752464607e-05,5.44960588628906e-06,5.44960588628906e-05,3.3101845500773e-05
2020-04-09,"Cuba","CUB","CU",58,3,515,15,11193470,58,515,580,4.6008967728506e-05,5.18159248204534e-06,5.18159248204534e-05,3.40121157573567e-05
2020-04-10,"Cuba","CUB","CU",49,0,564,15,11193470,49,564,490,5.03865199978202e-05,4.37755226931416e-06,4.37755226931416e-05,3.48419609236036e-05
2020-04-11,"Cuba","CUB","CU",56,1,620,16,11193470,56,620,560,5.53894368770363e-05,5.00291687921619e-06,5.00291687921619e-05,3.55834452059457e-05
2020-04-12,"Cuba","CUB","CU",49,2,669,18,11193470,49,669,490,5.97669891463505e-05,4.37755226931416e-06,4.37755226931416e-05,3.6229728732112e-05
2020-04-13,"Cuba","CUB","CU",57,3,726,21,11193470,57,726,570,6.48592438269813e-05,5.09225468063076e-06,5.09225468063076e-05,3.677471480295e-05
2020-04-14,"Cuba","CUB","CU",40,0,766,21,11193470,40,766,400,6.84327558835643e-05,3.57351205658299e-06,3.57351205658299e-05,3.72136100585403e-05
2020-04-15,"Cuba","CUB","CU",48,3,814,24,11193470,48,814,480,7.27209703514638e-05,4.28821446789959e-06,4.28821446789959e-05,3.75429814988249e-05
2020-04-16,"Cuba","CUB","CU",48,3,862,27,11193470,48,862,480,7.70091848193634e-05,4.28821446789959e-06,4.28821446789959e-05,3.77603234213817e-05
2020-04-17,"Cuba","CUB","CU",61,4,923,31,11193470,61,923,610,8.24587907056525e-05,5.44960588628906e-06,5.44960588628906e-05,3.78645354249167e-05
2020-04-18,"Cuba","CUB","CU",63,1,986,32,11193470,63,986,630,8.80870721947707e-05,5.62828148911821e-06,5.62828148911821e-05,3.78559645867123e-05
