"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-16,"Tanzania","TZA","TZ",1,NA,1,NA,58005461,1,1,10,1.7239756098137e-08,1.7239756098137e-08,1.7239756098137e-07,2.39622347859183e-07
2020-03-17,"Tanzania","TZA","TZ",0,NA,1,NA,58005461,0,1,0,1.7239756098137e-08,0,0,2.4745139325301e-07
2020-03-18,"Tanzania","TZA","TZ",2,NA,3,NA,58005461,2,3,20,5.17192682944111e-08,3.44795121962741e-08,3.44795121962741e-07,2.56906395723036e-07
2020-03-19,"Tanzania","TZA","TZ",3,NA,6,NA,58005461,3,6,30,1.03438536588822e-07,5.17192682944111e-08,5.17192682944111e-07,2.68254349174758e-07
2020-03-20,"Tanzania","TZA","TZ",0,NA,6,NA,58005461,0,6,0,1.03438536588822e-07,0,0,2.81791248602688e-07
2020-03-21,"Tanzania","TZA","TZ",0,NA,6,NA,58005461,0,6,0,1.03438536588822e-07,0,0,2.97841748268178e-07
2020-03-22,"Tanzania","TZA","TZ",6,NA,12,NA,58005461,6,12,60,2.06877073177644e-07,1.03438536588822e-07,1.03438536588822e-06,3.16757701623054e-07
2020-03-23,"Tanzania","TZA","TZ",0,NA,12,NA,58005461,0,12,0,2.06877073177644e-07,0,0,3.38915321578102e-07
2020-03-24,"Tanzania","TZA","TZ",0,NA,12,NA,58005461,0,12,0,2.06877073177644e-07,0,0,3.64710699339903e-07
2020-03-25,"Tanzania","TZA","TZ",0,NA,12,NA,58005461,0,12,0,2.06877073177644e-07,0,0,3.946422864274e-07
2020-03-26,"Tanzania","TZA","TZ",1,NA,13,NA,58005461,1,13,10,2.24116829275781e-07,1.7239756098137e-08,1.7239756098137e-07,4.28980858726435e-07
2020-03-27,"Tanzania","TZA","TZ",0,NA,13,NA,58005461,0,13,0,2.24116829275781e-07,0,0,4.68202537193987e-07
2020-03-28,"Tanzania","TZA","TZ",1,NA,14,NA,58005461,1,14,10,2.41356585373918e-07,1.7239756098137e-08,1.7239756098137e-07,5.12701751605794e-07
2020-03-29,"Tanzania","TZA","TZ",0,NA,14,NA,58005461,0,14,0,2.41356585373918e-07,0,0,5.6284043767843e-07
2020-03-30,"Tanzania","TZA","TZ",5,NA,19,NA,58005461,5,19,50,3.27555365864604e-07,8.61987804906852e-08,8.61987804906852e-07,6.18931311628829e-07
2020-03-31,"Tanzania","TZA","TZ",0,1,19,1,58005461,0,19,0,3.27555365864604e-07,0,0,6.81219698828173e-07
2020-04-01,"Tanzania","TZA","TZ",1,0,20,1,58005461,1,20,10,3.44795121962741e-07,1.7239756098137e-08,1.7239756098137e-07,7.49864516370456e-07
2020-04-02,"Tanzania","TZA","TZ",0,0,20,1,58005461,0,20,0,3.44795121962741e-07,0,0,8.24919177875133e-07
2020-04-03,"Tanzania","TZA","TZ",0,0,20,1,58005461,0,20,0,3.44795121962741e-07,0,0,9.06313331466305e-07
2020-04-04,"Tanzania","TZA","TZ",0,0,20,1,58005461,0,20,0,3.44795121962741e-07,0,0,9.93836440902902e-07
2020-04-05,"Tanzania","TZA","TZ",2,0,22,1,58005461,2,22,20,3.79274634159015e-07,3.44795121962741e-08,3.44795121962741e-07,1.08712425930555e-06
