"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-02-27,"Netherlands","NLD","NL",1,NA,1,NA,17282163,1,1,10,5.78631274337593e-08,5.78631274337593e-08,5.78631274337593e-07,5.55136250572752e-05
2020-02-28,"Netherlands","NLD","NL",0,NA,1,NA,17282163,0,1,0,5.78631274337593e-08,0,0,6.05791867251259e-05
2020-02-29,"Netherlands","NLD","NL",5,NA,6,NA,17282163,5,6,50,3.47178764602556e-07,2.89315637168797e-07,2.89315637168797e-06,6.61304142141996e-05
2020-03-01,"Netherlands","NLD","NL",4,NA,10,NA,17282163,4,10,40,5.78631274337593e-07,2.31452509735037e-07,2.31452509735037e-06,7.22070280113389e-05
2020-03-02,"Netherlands","NLD","NL",8,NA,18,NA,17282163,8,18,80,1.04153629380767e-06,4.62905019470074e-07,4.62905019470074e-06,7.88472552913889e-05
2020-03-03,"Netherlands","NLD","NL",6,NA,24,NA,17282163,6,24,60,1.38871505841022e-06,3.47178764602556e-07,3.47178764602556e-06,8.60948932101705e-05
2020-03-04,"Netherlands","NLD","NL",14,NA,38,NA,17282163,14,38,140,2.19879884248285e-06,8.1008378407263e-07,8.1008378407263e-06,9.39865722945144e-05
2020-03-05,"Netherlands","NLD","NL",44,NA,82,NA,17282163,44,82,440,4.74477644956826e-06,2.54597760708541e-06,2.54597760708541e-05,0.000102555739974815
2020-03-06,"Netherlands","NLD","NL",46,1,128,1,17282163,46,128,460,7.40648031152119e-06,2.66170386195293e-06,2.66170386195293e-05,0.00011183509238025
2020-03-07,"Netherlands","NLD","NL",60,0,188,1,17282163,60,188,600,1.08782679575467e-05,3.47178764602556e-06,3.47178764602556e-05,0.000121850437921578
2020-03-08,"Netherlands","NLD","NL",77,2,265,3,17282163,77,265,770,1.53337287699462e-05,4.45546081239947e-06,4.45546081239947e-05,0.000132626599975527
2020-03-09,"Netherlands","NLD","NL",56,0,321,3,17282163,56,321,560,1.85740639062367e-05,3.24033513629052e-06,3.24033513629052e-05,0.000144179107358622
