"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-17,"Liberia","LBR","LR",5,NA,5,NA,4661010,5,5,50,1.0727288720685e-06,1.0727288720685e-06,1.0727288720685e-05,2.37299382001862e-06
2020-03-18,"Liberia","LBR","LR",1,NA,6,NA,4661010,1,6,10,1.2872746464822e-06,2.145457744137e-07,2.145457744137e-06,2.42244127678159e-06
2020-03-19,"Liberia","LBR","LR",0,NA,6,NA,4661010,0,6,0,1.2872746464822e-06,0,0,2.48611567998195e-06
2020-03-20,"Liberia","LBR","LR",0,NA,6,NA,4661010,0,6,0,1.2872746464822e-06,0,0,2.56420434289511e-06
2020-03-21,"Liberia","LBR","LR",-3,NA,3,NA,4661010,-3,3,-30,6.436373232411e-07,6.436373232411e-07,6.436373232411e-06,2.6581741134789e-06
2020-03-22,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,2.76910862151836e-06
2020-03-23,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,2.89761165462975e-06
2020-03-24,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,3.04476082546994e-06
2020-03-25,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,3.21119918379206e-06
2020-03-26,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,3.39727704426224e-06
2020-03-27,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,3.60291093571448e-06
2020-03-28,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,3.82852632776165e-06
2020-03-29,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,4.07375577019745e-06
2020-03-30,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,4.33772657642114e-06
2020-03-31,"Liberia","LBR","LR",0,NA,3,NA,4661010,0,3,0,6.436373232411e-07,0,0,4.61961947644523e-06
2020-04-01,"Liberia","LBR","LR",3,NA,6,NA,4661010,3,6,30,1.2872746464822e-06,6.436373232411e-07,6.436373232411e-06,4.91814565650895e-06
2020-04-02,"Liberia","LBR","LR",0,NA,6,NA,4661010,0,6,0,1.2872746464822e-06,0,0,5.23167528020007e-06
2020-04-03,"Liberia","LBR","LR",0,NA,6,NA,4661010,0,6,0,1.2872746464822e-06,0,0,5.55815611120628e-06
2020-04-04,"Liberia","LBR","LR",1,NA,7,NA,4661010,1,7,10,1.5018204208959e-06,2.145457744137e-07,2.145457744137e-06,5.89523733408821e-06
2020-04-05,"Liberia","LBR","LR",3,1,10,1,4661010,3,10,30,2.145457744137e-06,6.436373232411e-07,6.436373232411e-06,6.24034432165699e-06
2020-04-06,"Liberia","LBR","LR",3,2,13,3,4661010,3,13,30,2.7890950673781e-06,6.436373232411e-07,6.436373232411e-06,6.59068556461666e-06
2020-04-07,"Liberia","LBR","LR",1,0,14,3,4661010,1,14,10,3.0036408417918e-06,2.145457744137e-07,2.145457744137e-06,6.94328651946632e-06
2020-04-08,"Liberia","LBR","LR",0,0,14,3,4661010,0,14,0,3.0036408417918e-06,0,0,7.29495831399432e-06
2020-04-09,"Liberia","LBR","LR",17,1,31,4,4661010,17,31,170,6.6509190068247e-06,3.6472781650329e-06,3.6472781650329e-05,7.64288601761099e-06
2020-04-10,"Liberia","LBR","LR",0,0,31,4,4661010,0,31,0,6.6509190068247e-06,0,0,7.98380702564327e-06
2020-04-11,"Liberia","LBR","LR",6,1,37,5,4661010,6,37,60,7.9381936533069e-06,1.2872746464822e-06,1.2872746464822e-05,8.31502599208858e-06
2020-04-12,"Liberia","LBR","LR",11,0,48,5,4661010,11,48,110,1.02981971718576e-05,2.3600035185507e-06,2.3600035185507e-05,8.6334860746412e-06
2020-04-13,"Liberia","LBR","LR",2,0,50,5,4661010,2,50,20,1.0727288720685e-05,4.290915488274e-07,4.290915488274e-06,8.93701338234879e-06
2020-04-14,"Liberia","LBR","LR",1,1,51,6,4661010,1,51,10,1.09418344950987e-05,2.145457744137e-07,2.145457744137e-06,9.22345168735736e-06
2020-04-15,"Liberia","LBR","LR",8,0,59,6,4661010,8,59,80,1.26582006904083e-05,1.7163661953096e-06,1.7163661953096e-05,9.49115628862179e-06
2020-04-16,"Liberia","LBR","LR",0,0,59,6,4661010,0,59,0,1.26582006904083e-05,0,0,9.738711945983e-06
2020-04-17,"Liberia","LBR","LR",14,0,73,6,4661010,14,73,140,1.56618415322001e-05,3.0036408417918e-06,3.0036408417918e-05,9.96518419024552e-06
2020-04-18,"Liberia","LBR","LR",3,1,76,7,4661010,3,76,30,1.63054788554412e-05,6.436373232411e-07,6.436373232411e-06,1.01699080574249e-05
2020-04-19,"Liberia","LBR","LR",5,0,81,7,4661010,5,81,50,1.73782077275097e-05,1.0727288720685e-06,1.0727288720685e-05,1.03525776429463e-05
2020-04-20,"Liberia","LBR","LR",10,1,91,8,4661010,10,91,100,1.95236654716467e-05,2.145457744137e-06,2.145457744137e-05,1.05134347096037e-05
2020-04-21,"Liberia","LBR","LR",8,0,99,8,4661010,8,99,80,2.12400316669563e-05,1.7163661953096e-06,1.7163661953096e-05,1.06523471126035e-05
2020-04-22,"Liberia","LBR","LR",2,0,101,8,4661010,2,101,20,2.16691232157837e-05,4.290915488274e-07,4.290915488274e-06,1.07700534713715e-05
2020-04-23,"Liberia","LBR","LR",0,0,101,8,4661010,0,101,0,2.16691232157837e-05,0,0,1.08675053037713e-05
2020-04-24,"Liberia","LBR","LR",0,0,101,8,4661010,0,101,0,2.16691232157837e-05,0,0,1.09453442310896e-05
2020-04-25,"Liberia","LBR","LR",16,0,117,8,4661010,16,117,160,2.51018556064029e-05,3.4327323906192e-06,3.4327323906192e-05,1.10046818325908e-05
2020-04-26,"Liberia","LBR","LR",3,3,120,11,4661010,3,120,30,2.5745492929644e-05,6.436373232411e-07,6.436373232411e-06,1.10464284411761e-05
2020-04-27,"Liberia","LBR","LR",4,1,124,12,4661010,4,124,40,2.66036760272988e-05,8.581830976548e-07,8.581830976548e-06,1.10718264686368e-05
2020-04-28,"Liberia","LBR","LR",9,4,133,16,4661010,9,133,90,2.85345879970221e-05,1.9309119697233e-06,1.9309119697233e-05,1.10820353889972e-05
2020-04-29,"Liberia","LBR","LR",8,0,141,16,4661010,8,141,80,3.02509541923317e-05,1.7163661953096e-06,1.7163661953096e-05,1.10782265574181e-05
2020-04-30,"Liberia","LBR","LR",0,0,141,16,4661010,0,141,0,3.02509541923317e-05,0,0,1.10616370753865e-05
2020-05-01,"Liberia","LBR","LR",0,0,141,16,4661010,0,141,0,3.02509541923317e-05,0,0,1.10340834119395e-05
2020-05-02,"Liberia","LBR","LR",11,2,152,18,4661010,11,152,110,3.26109577108824e-05,2.3600035185507e-06,2.3600035185507e-05,1.09964327586915e-05
2020-05-03,"Liberia","LBR","LR",2,0,154,18,4661010,2,154,20,3.30400492597098e-05,4.290915488274e-07,4.290915488274e-06,1.09513009972314e-05
2020-05-04,"Liberia","LBR","LR",4,0,158,18,4661010,4,158,40,3.38982323573646e-05,8.581830976548e-07,8.581830976548e-06,1.08990016463264e-05
2020-05-05,"Liberia","LBR","LR",8,0,166,18,4661010,8,166,80,3.56145985526742e-05,1.7163661953096e-06,1.7163661953096e-05,1.08419003539863e-05
2020-05-06,"Liberia","LBR","LR",4,2,170,20,4661010,4,170,40,3.6472781650329e-05,8.581830976548e-07,8.581830976548e-06,1.07829340461414e-05
2020-05-07,"Liberia","LBR","LR",8,0,178,20,4661010,8,178,80,3.81891478456386e-05,1.7163661953096e-06,1.7163661953096e-05,1.0724413105077e-05
2020-05-08,"Liberia","LBR","LR",11,0,189,20,4661010,11,189,110,4.05491513641893e-05,2.3600035185507e-06,2.3600035185507e-05,1.06681859163126e-05
2020-05-09,"Liberia","LBR","LR",10,0,199,20,4661010,10,199,100,4.26946091083263e-05,2.145457744137e-06,2.145457744137e-05,1.06177258146677e-05
2020-05-10,"Liberia","LBR","LR",0,0,199,20,4661010,0,199,0,4.26946091083263e-05,0,0,1.05760813168184e-05
2020-05-11,"Liberia","LBR","LR",5,0,204,20,4661010,5,204,50,4.37673379803948e-05,1.0727288720685e-06,1.0727288720685e-05,1.05460301917981e-05
2020-05-12,"Liberia","LBR","LR",7,0,211,20,4661010,7,211,70,4.52691584012907e-05,1.5018204208959e-06,1.5018204208959e-05,1.053186479792e-05
2020-05-13,"Liberia","LBR","LR",1,0,212,20,4661010,1,212,10,4.54837041757044e-05,2.145457744137e-07,2.145457744137e-06,1.05374653974605e-05
2020-05-14,"Liberia","LBR","LR",1,0,213,20,4661010,1,213,10,4.56982499501181e-05,2.145457744137e-07,2.145457744137e-06,1.05660916957386e-05
2020-05-15,"Liberia","LBR","LR",2,0,215,20,4661010,2,215,20,4.61273414989455e-05,4.290915488274e-07,4.290915488274e-06,1.06219714694881e-05
2020-05-16,"Liberia","LBR","LR",4,0,219,20,4661010,4,219,40,4.69855245966003e-05,8.581830976548e-07,8.581830976548e-06,1.07116626344633e-05
2020-05-17,"Liberia","LBR","LR",4,0,223,20,4661010,4,223,40,4.78437076942551e-05,8.581830976548e-07,8.581830976548e-06,1.0835242099045e-05
2020-05-18,"Liberia","LBR","LR",3,1,226,21,4661010,3,226,30,4.84873450174962e-05,6.436373232411e-07,6.436373232411e-06,1.09985353044209e-05
2020-05-19,"Liberia","LBR","LR",3,1,229,22,4661010,3,229,30,4.91309823407373e-05,6.436373232411e-07,6.436373232411e-06,1.12055531660627e-05
2020-05-20,"Liberia","LBR","LR",4,1,233,23,4661010,4,233,40,4.99891654383921e-05,8.581830976548e-07,8.581830976548e-06,1.14592918200771e-05
2020-05-21,"Liberia","LBR","LR",5,0,238,23,4661010,5,238,50,5.10618943104606e-05,1.0727288720685e-06,1.0727288720685e-05,1.17632234547058e-05
2020-05-22,"Liberia","LBR","LR",2,0,240,23,4661010,2,240,20,5.1490985859288e-05,4.290915488274e-07,4.290915488274e-06,1.21198518974994e-05
2020-05-23,"Liberia","LBR","LR",9,1,249,24,4661010,9,249,90,5.34218978290113e-05,1.9309119697233e-06,1.9309119697233e-05,1.2533064314769e-05
2020-05-24,"Liberia","LBR","LR",6,2,255,26,4661010,6,255,60,5.47091724754935e-05,1.2872746464822e-06,1.2872746464822e-05,1.30028362135079e-05
2020-05-25,"Liberia","LBR","LR",10,0,265,26,4661010,10,265,100,5.68546302196305e-05,2.145457744137e-06,2.145457744137e-05,1.35321247094287e-05
2020-05-26,"Liberia","LBR","LR",0,0,265,26,4661010,0,265,0,5.68546302196305e-05,0,0,1.41202922298683e-05
2020-05-27,"Liberia","LBR","LR",1,0,266,26,4661010,1,266,10,5.70691759940442e-05,2.145457744137e-07,2.145457744137e-06,1.47684024549844e-05
2020-05-28,"Liberia","LBR","LR",0,1,266,27,4661010,0,266,0,5.70691759940442e-05,0,0,1.54748223418635e-05
2020-05-29,"Liberia","LBR","LR",3,0,269,27,4661010,3,269,30,5.77128133172853e-05,6.436373232411e-07,6.436373232411e-06,1.62391438637845e-05
2020-05-30,"Liberia","LBR","LR",4,0,273,27,4661010,4,273,40,5.85709964149401e-05,8.581830976548e-07,8.581830976548e-06,1.70575668616705e-05
2020-05-31,"Liberia","LBR","LR",7,0,280,27,4661010,7,280,70,6.0072816835836e-05,1.5018204208959e-06,1.5018204208959e-05,1.79278279950149e-05
2020-06-01,"Liberia","LBR","LR",8,0,288,27,4661010,8,288,80,6.17891830311456e-05,1.7163661953096e-06,1.7163661953096e-05,1.88453519956069e-05
2020-06-02,"Liberia","LBR","LR",8,0,296,27,4661010,8,296,80,6.35055492264552e-05,1.7163661953096e-06,1.7163661953096e-05,1.98061044079238e-05
2020-06-03,"Liberia","LBR","LR",15,1,311,28,4661010,15,311,150,6.67237358426607e-05,3.2181866162055e-06,3.2181866162055e-05,2.08039791785272e-05
2020-06-04,"Liberia","LBR","LR",5,0,316,28,4661010,5,316,50,6.77964647147292e-05,1.0727288720685e-06,1.0727288720685e-05,2.18323662971161e-05
2020-06-05,"Liberia","LBR","LR",5,0,321,28,4661010,5,321,50,6.88691935867977e-05,1.0727288720685e-06,1.0727288720685e-05,2.28854257419823e-05
2020-06-06,"Liberia","LBR","LR",13,2,334,30,4661010,13,334,130,7.16582886541758e-05,2.7890950673781e-06,2.7890950673781e-05,2.39550512588874e-05
2020-06-07,"Liberia","LBR","LR",11,0,345,30,4661010,11,345,110,7.40182921727265e-05,2.3600035185507e-06,2.3600035185507e-05,2.50340751197456e-05
2020-06-08,"Liberia","LBR","LR",14,0,359,30,4661010,14,359,140,7.70219330145183e-05,3.0036408417918e-06,3.0036408417918e-05,2.61137382337289e-05
2020-06-09,"Liberia","LBR","LR",11,0,370,30,4661010,11,370,110,7.9381936533069e-05,2.3600035185507e-06,2.3600035185507e-05,2.718604600977e-05
2020-06-10,"Liberia","LBR","LR",13,1,383,31,4661010,13,383,130,8.21710316004471e-05,2.7890950673781e-06,2.7890950673781e-05,2.82434379665485e-05
2020-06-11,"Liberia","LBR","LR",14,0,397,31,4661010,14,397,140,8.51746724422389e-05,3.0036408417918e-06,3.0036408417918e-05,2.9278098860967e-05
2020-06-12,"Liberia","LBR","LR",13,0,410,31,4661010,13,410,130,8.7963767509617e-05,2.7890950673781e-06,2.7890950673781e-05,3.02815274551973e-05
2020-06-13,"Liberia","LBR","LR",11,1,421,32,4661010,11,421,110,9.03237710281677e-05,2.3600035185507e-06,2.3600035185507e-05,3.12479455473164e-05
2020-06-14,"Liberia","LBR","LR",25,0,446,32,4661010,25,446,250,9.56874153885102e-05,5.3636443603425e-06,5.3636443603425e-05,3.21697484900849e-05
2020-06-15,"Liberia","LBR","LR",12,0,458,32,4661010,12,458,120,9.82619646814746e-05,2.5745492929644e-06,2.5745492929644e-05,3.3041154123326e-05
2020-06-16,"Liberia","LBR","LR",40,1,498,33,4661010,40,498,400,0.000106843795658023,8.581830976548e-06,8.581830976548e-05,3.38572741909714e-05
2020-06-17,"Liberia","LBR","LR",11,0,509,33,4661010,11,509,110,0.000109203799176573,2.3600035185507e-06,2.3600035185507e-05,3.4613748139225e-05
2020-06-18,"Liberia","LBR","LR",7,0,516,33,4661010,7,516,70,0.000110705619597469,1.5018204208959e-06,1.5018204208959e-05,3.53070499418956e-05
2020-06-19,"Liberia","LBR","LR",26,0,542,33,4661010,26,542,260,0.000116283809732225,5.5781901347562e-06,5.5781901347562e-05,3.593431844982e-05
2020-06-20,"Liberia","LBR","LR",39,0,581,33,4661010,39,581,390,0.00012465109493436,8.3672852021343e-06,8.3672852021343e-05,3.64942963439491e-05
2020-06-21,"Liberia","LBR","LR",20,0,601,33,4661010,20,601,200,0.000128942010422634,4.290915488274e-06,4.290915488274e-05,3.69849137523336e-05
2020-06-22,"Liberia","LBR","LR",25,1,626,34,4661010,25,626,250,0.000134305654782976,5.3636443603425e-06,5.3636443603425e-05,3.74056848221201e-05
2020-06-23,"Liberia","LBR","LR",24,0,650,34,4661010,24,650,240,0.000139454753368905,5.1490985859288e-06,5.1490985859288e-05,3.77567927784238e-05
2020-06-24,"Liberia","LBR","LR",2,0,652,34,4661010,2,652,20,0.000139883844917732,4.290915488274e-07,4.290915488274e-06,3.80385936287516e-05
2020-06-25,"Liberia","LBR","LR",10,0,662,34,4661010,10,662,100,0.000142029302661869,2.145457744137e-06,2.145457744137e-05,3.82514339156229e-05
2020-06-26,"Liberia","LBR","LR",19,0,681,34,4661010,19,681,190,0.00014610567237573,4.0763697138603e-06,4.0763697138603e-05,3.83961167830726e-05
2020-06-27,"Liberia","LBR","LR",3,0,684,34,4661010,3,684,30,0.000146749309698971,6.436373232411e-07,6.436373232411e-06,3.84737635827112e-05
2020-06-28,"Liberia","LBR","LR",0,0,684,34,4661010,0,684,0,0.000146749309698971,0,0,3.84851857762587e-05
2020-06-29,"Liberia","LBR","LR",84,0,768,34,4661010,84,768,840,0.000164771154749722,1.80218450507508e-05,0.000180218450507508,3.84312296281603e-05
2020-06-30,"Liberia","LBR","LR",2,2,770,36,4661010,2,770,20,0.000165200246298549,4.290915488274e-07,4.290915488274e-06,3.83132211810645e-05
2020-07-01,"Liberia","LBR","LR",10,0,780,36,4661010,10,780,100,0.000167345704042686,2.145457744137e-06,2.145457744137e-05,3.81314994570318e-05
2020-07-02,"Liberia","LBR","LR",24,1,804,37,4661010,24,804,240,0.000172494802628615,5.1490985859288e-06,5.1490985859288e-05,3.78872584456659e-05
