"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-06,"Vatican","VAT","VA",1,NA,1,NA,1000,1,1,10,0.001,0.001,0.01,0.00149386956290476
2020-03-07,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00152010708348002
2020-03-08,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00155166704705755
2020-03-09,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.0015886267447513
2020-03-10,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00163077553532587
2020-03-11,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00167779691995743
2020-03-12,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00172925970896749
2020-03-13,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.001784611388733
2020-03-14,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00184317445136122
2020-03-15,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00190432417295424
2020-03-16,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00196684991695109
2020-03-17,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00203002032144157
2020-03-18,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00209244312576776
2020-03-19,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00215305076613909
2020-03-20,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00221061145755435
2020-03-21,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00226388209891948
2020-03-22,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00231164501635306
2020-03-23,"Vatican","VAT","VA",0,NA,1,NA,1000,0,1,0,0.001,0,0,0.00235289916016093
2020-03-24,"Vatican","VAT","VA",3,NA,4,NA,1000,3,4,30,0.004,0.003,0.03,0.00238635638701472
2020-03-25,"Vatican","VAT","VA",0,NA,4,NA,1000,0,4,0,0.004,0,0,0.00241122878773238
2020-03-26,"Vatican","VAT","VA",0,NA,4,NA,1000,0,4,0,0.004,0,0,0.0024268060071136
2020-03-27,"Vatican","VAT","VA",0,NA,4,NA,1000,0,4,0,0.004,0,0,0.0024325944096372
2020-03-28,"Vatican","VAT","VA",2,NA,6,NA,1000,2,6,20,0.006,0.002,0.02,0.00242834205026649
2020-03-29,"Vatican","VAT","VA",0,NA,6,NA,1000,0,6,0,0.006,0,0,0.00241405476622641
2020-03-30,"Vatican","VAT","VA",0,NA,6,NA,1000,0,6,0,0.006,0,0,0.00239000216465927
2020-03-31,"Vatican","VAT","VA",0,NA,6,NA,1000,0,6,0,0.006,0,0,0.00235671286487113
2020-04-01,"Vatican","VAT","VA",0,NA,6,NA,1000,0,6,0,0.006,0,0,0.00231495899576411
2020-04-02,"Vatican","VAT","VA",1,NA,7,NA,1000,1,7,10,0.007,0.001,0.01,0.00226573059167211
2020-04-03,"Vatican","VAT","VA",0,NA,7,NA,1000,0,7,0,0.007,0,0,0.00221020111701046
2020-04-04,"Vatican","VAT","VA",0,NA,7,NA,1000,0,7,0,0.007,0,0,0.00214968583391467
2020-04-05,"Vatican","VAT","VA",0,NA,7,NA,1000,0,7,0,0.007,0,0,0.0020855950729568
2020-04-06,"Vatican","VAT","VA",0,NA,7,NA,1000,0,7,0,0.007,0,0,0.00201938465725828
2020-04-07,"Vatican","VAT","VA",0,NA,7,NA,1000,0,7,0,0.007,0,0,0.00195250576400905
2020-04-08,"Vatican","VAT","VA",1,NA,8,NA,1000,1,8,10,0.008,0.001,0.01,0.00188635639866442
2020-04-09,"Vatican","VAT","VA",0,NA,8,NA,1000,0,8,0,0.008,0,0,0.00182223643126234
2020-04-10,"Vatican","VAT","VA",0,NA,8,NA,1000,0,8,0,0.008,0,0,0.00176130783333229
2020-04-11,"Vatican","VAT","VA",0,NA,8,NA,1000,0,8,0,0.008,0,0,0.00170456139164652
2020-04-12,"Vatican","VAT","VA",0,NA,8,NA,1000,0,8,0,0.008,0,0,0.00165279079342978
