"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-04-02,"Bonaire Sint Eustatius and Saba","BES","BQ",2,NA,2,NA,25987,2,2,20,7.69615577019279e-05,7.69615577019279e-05,0.000769615577019279,8.85629608224505e-05
2020-04-03,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,8.64030756641452e-05
2020-04-04,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,8.43321265619724e-05
2020-04-05,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,8.23456312712823e-05
2020-04-06,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,8.04379649178444e-05
2020-04-07,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,7.86023585836444e-05
2020-04-08,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,7.68309299932276e-05
2020-04-09,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,7.51147507045934e-05
2020-04-10,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,7.34439532606698e-05
2020-04-11,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,2,NA,25987,0,2,0,7.69615577019279e-05,0,0,7.18078803600996e-05
2020-04-12,"Bonaire Sint Eustatius and Saba","BES","BQ",1,NA,3,NA,25987,1,3,10,0.000115442336552892,3.84807788509639e-05,0.000384807788509639,7.01952762597178e-05
2020-04-13,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,3,NA,25987,0,3,0,0.000115442336552892,0,0,6.85945183724579e-05
2020-04-14,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,3,NA,25987,0,3,0,0.000115442336552892,0,0,6.69938844754004e-05
2020-04-15,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,3,NA,25987,0,3,0,0.000115442336552892,0,0,6.53818482536804e-05
2020-04-16,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,3,NA,25987,0,3,0,0.000115442336552892,0,0,6.37473932911325e-05
2020-04-17,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,3,NA,25987,0,3,0,0.000115442336552892,0,0,6.20803333311001e-05
2020-04-18,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,3,NA,25987,0,3,0,0.000115442336552892,0,0,6.03775268920494e-05
2020-04-19,"Bonaire Sint Eustatius and Saba","BES","BQ",2,NA,5,NA,25987,2,5,20,0.00019240389425482,7.69615577019279e-05,0.000769615577019279,5.86219490614809e-05
2020-04-20,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,5,NA,25987,0,5,0,0.00019240389425482,0,0,5.68120818016628e-05
2020-04-21,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,5,NA,25987,0,5,0,0.00019240389425482,0,0,5.49441919031625e-05
2020-04-22,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,5,NA,25987,0,5,0,0.00019240389425482,0,0,5.30166658890437e-05
2020-04-23,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,5,NA,25987,0,5,0,0.00019240389425482,0,0,5.10301041580182e-05
2020-04-24,"Bonaire Sint Eustatius and Saba","BES","BQ",0,NA,5,NA,25987,0,5,0,0.00019240389425482,0,0,4.89873460306177e-05
