"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-01-22,"Asia","OWID_ASI",NA,0,0,556,17,NA,0,556,0,NA,NA,NA,NA
2020-01-23,"Asia","OWID_ASI",NA,98,1,654,18,NA,98,654,980,NA,NA,NA,NA
2020-01-24,"Asia","OWID_ASI",NA,283,8,937,26,NA,283,937,2830,NA,NA,NA,NA
2020-01-25,"Asia","OWID_ASI",NA,492,16,1429,42,NA,492,1429,4920,NA,NA,NA,NA
2020-01-26,"Asia","OWID_ASI",NA,676,14,2105,56,NA,676,2105,6760,NA,NA,NA,NA
2020-01-27,"Asia","OWID_ASI",NA,807,26,2912,82,NA,807,2912,8070,NA,NA,NA,NA
2020-01-28,"Asia","OWID_ASI",NA,2646,49,5558,131,NA,2646,5558,26460,NA,NA,NA,NA
2020-01-29,"Asia","OWID_ASI",NA,585,2,6143,133,NA,585,6143,5850,NA,NA,NA,NA
2020-01-30,"Asia","OWID_ASI",NA,2065,38,8208,171,NA,2065,8208,20650,NA,NA,NA,NA
2020-01-31,"Asia","OWID_ASI",NA,1681,42,9889,213,NA,1681,9889,16810,NA,NA,NA,NA
2020-02-01,"Asia","OWID_ASI",NA,2102,46,11991,259,NA,2102,11991,21020,NA,NA,NA,NA
2020-02-02,"Asia","OWID_ASI",NA,4747,103,16738,362,NA,4747,16738,47470,NA,NA,NA,NA
2020-02-03,"Asia","OWID_ASI",NA,3089,64,19827,426,NA,3089,19827,30890,NA,NA,NA,NA
2020-02-04,"Asia","OWID_ASI",NA,4009,66,23836,492,NA,4009,23836,40090,NA,NA,NA,NA
2020-02-05,"Asia","OWID_ASI",NA,3743,72,27579,564,NA,3743,27579,37430,NA,NA,NA,NA
2020-02-06,"Asia","OWID_ASI",NA,3160,70,30739,634,NA,3160,30739,31600,NA,NA,NA,NA
2020-02-07,"Asia","OWID_ASI",NA,3528,85,34267,719,NA,3528,34267,35280,NA,NA,NA,NA
2020-02-08,"Asia","OWID_ASI",NA,2722,87,36989,806,NA,2722,36989,27220,NA,NA,NA,NA
2020-02-09,"Asia","OWID_ASI",NA,3025,100,40014,906,NA,3025,40014,30250,NA,NA,NA,NA
2020-02-10,"Asia","OWID_ASI",NA,2537,107,42551,1013,NA,2537,42551,25370,NA,NA,NA,NA
2020-02-11,"Asia","OWID_ASI",NA,2038,100,44589,1113,NA,2038,44589,20380,NA,NA,NA,NA
2020-02-12,"Asia","OWID_ASI",NA,377,5,44966,1118,NA,377,44966,3770,NA,NA,NA,NA
2020-02-13,"Asia","OWID_ASI",NA,15150,253,60116,1371,NA,15150,60116,151500,NA,NA,NA,NA
