"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-04,"Poland","POL","PL",1,NA,1,NA,37972812,1,1,10,2.63346312092979e-08,2.63346312092979e-08,2.63346312092979e-07,9.91506798472081e-06
2020-03-05,"Poland","POL","PL",0,NA,1,NA,37972812,0,1,0,2.63346312092979e-08,0,0,1.07447606790466e-05
2020-03-06,"Poland","POL","PL",4,NA,5,NA,37972812,4,5,40,1.31673156046489e-07,1.05338524837191e-07,1.05338524837191e-06,1.16488665338261e-05
2020-03-07,"Poland","POL","PL",0,NA,5,NA,37972812,0,5,0,1.31673156046489e-07,0,0,1.26304323130929e-05
2020-03-08,"Poland","POL","PL",6,NA,11,NA,37972812,6,11,60,2.89680943302276e-07,1.58007787255787e-07,1.58007787255787e-06,1.36957007906138e-05
2020-03-09,"Poland","POL","PL",5,NA,16,NA,37972812,5,16,50,4.21354099348766e-07,1.31673156046489e-07,1.31673156046489e-06,1.48504198756423e-05
2020-03-10,"Poland","POL","PL",6,NA,22,NA,37972812,6,22,60,5.79361886604553e-07,1.58007787255787e-07,1.58007787255787e-06,1.60996729444028e-05
2020-03-11,"Poland","POL","PL",9,NA,31,NA,37972812,9,31,90,8.16373567488233e-07,2.37011680883681e-07,2.37011680883681e-06,1.74484096393256e-05
2020-03-12,"Poland","POL","PL",18,1,49,1,37972812,18,49,180,1.29039692925559e-06,4.74023361767361e-07,4.74023361767361e-06,1.89009423193888e-05
2020-03-13,"Poland","POL","PL",19,1,68,2,37972812,19,68,190,1.79075492223225e-06,5.00357992976659e-07,5.00357992976659e-06,2.04609754388086e-05
2020-03-14,"Poland","POL","PL",35,1,103,3,37972812,35,103,350,2.71246701455768e-06,9.21712092325425e-07,9.21712092325425e-06,2.21314734436538e-05
2020-03-15,"Poland","POL","PL",16,0,119,3,37972812,16,119,160,3.13382111390644e-06,4.21354099348766e-07,4.21354099348766e-06,2.39149015844827e-05
2020-03-16,"Poland","POL","PL",58,1,177,4,37972812,58,177,580,4.66122972404572e-06,1.52740861013928e-06,1.52740861013928e-05,2.58126143595119e-05
2020-03-17,"Poland","POL","PL",61,1,238,5,37972812,61,238,610,6.26764222781289e-06,1.60641250376717e-06,1.60641250376717e-05,2.7823206805542e-05
2020-03-18,"Poland","POL","PL",13,0,251,5,37972812,13,251,130,6.60999243353376e-06,3.42350205720872e-07,3.42350205720872e-06,2.99453521840405e-05
2020-03-19,"Poland","POL","PL",104,0,355,5,37972812,104,355,1040,9.34879407930074e-06,2.73880164576698e-06,2.73880164576698e-05,3.2175712304908e-05
2020-03-20,"Poland","POL","PL",70,0,425,5,37972812,70,425,700,1.11922182639516e-05,1.84342418465085e-06,1.84342418465085e-05,3.45090355346435e-05
2020-03-21,"Poland","POL","PL",111,0,536,5,37972812,111,536,1110,1.41153623281836e-05,2.92314406423206e-06,2.92314406423206e-05,3.69379767514282e-05
2020-03-22,"Poland","POL","PL",98,2,634,7,37972812,98,634,980,1.66961561866948e-05,2.58079385851119e-06,2.58079385851119e-05,3.94538869871179e-05
2020-03-23,"Poland","POL","PL",115,1,749,8,37972812,115,749,1150,1.97246387757641e-05,3.02848258906925e-06,3.02848258906925e-05,4.20450423274967e-05
2020-03-24,"Poland","POL","PL",152,2,901,10,37972812,152,901,1520,2.37275027195774e-05,4.00286394381327e-06,4.00286394381327e-05,4.46989525581563e-05
2020-03-25,"Poland","POL","PL",150,4,1051,14,37972812,150,1051,1500,2.7677697400972e-05,3.95019468139468e-06,3.95019468139468e-05,4.7401197070483e-05
2020-03-26,"Poland","POL","PL",170,2,1221,16,37972812,170,1221,1700,3.21545847065527e-05,4.47688730558063e-06,4.47688730558063e-05,5.01356893053607e-05
2020-03-27,"Poland","POL","PL",168,0,1389,16,37972812,168,1389,1680,3.65788027497147e-05,4.42421804316204e-06,4.42421804316204e-05,5.28856274973559e-05
2020-03-28,"Poland","POL","PL",249,2,1638,18,37972812,249,1638,2490,4.31361259208299e-05,6.55732317111517e-06,6.55732317111517e-05,5.56328251719488e-05
