"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-02-13,"Africa","OWID_AFR",NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA
2020-02-14,"Africa","OWID_AFR",NA,1,0,1,NA,NA,1,1,10,NA,NA,NA,NA
2020-02-15,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-16,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-17,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-18,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-19,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-20,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-21,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-22,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-23,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-24,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,1,0,NA,NA,NA,NA
2020-02-25,"Africa","OWID_AFR",NA,1,0,2,NA,NA,1,2,10,NA,NA,NA,NA
2020-02-26,"Africa","OWID_AFR",NA,0,0,2,NA,NA,0,2,0,NA,NA,NA,NA
2020-02-27,"Africa","OWID_AFR",NA,0,0,2,NA,NA,0,2,0,NA,NA,NA,NA
2020-02-28,"Africa","OWID_AFR",NA,1,0,3,NA,NA,1,3,10,NA,NA,NA,NA
2020-02-29,"Africa","OWID_AFR",NA,0,0,3,NA,NA,0,3,0,NA,NA,NA,NA
2020-03-01,"Africa","OWID_AFR",NA,1,0,4,NA,NA,1,4,10,NA,NA,NA,NA
2020-03-02,"Africa","OWID_AFR",NA,4,0,8,NA,NA,4,8,40,NA,NA,NA,NA
2020-03-03,"Africa","OWID_AFR",NA,3,0,11,NA,NA,3,11,30,NA,NA,NA,NA
2020-03-04,"Africa","OWID_AFR",NA,10,0,21,NA,NA,10,21,100,NA,NA,NA,NA
2020-03-05,"Africa","OWID_AFR",NA,3,0,24,NA,NA,3,24,30,NA,NA,NA,NA
2020-03-06,"Africa","OWID_AFR",NA,19,0,43,NA,NA,19,43,190,NA,NA,NA,NA
2020-03-07,"Africa","OWID_AFR",NA,0,0,43,NA,NA,0,43,0,NA,NA,NA,NA
