"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-14,"Curacao","CUW","CW",1,NA,1,NA,157538,1,1,10,6.34767484670365e-06,6.34767484670365e-06,6.34767484670365e-05,3.24379274957075e-05
2020-03-15,"Curacao","CUW","CW",0,NA,1,NA,157538,0,1,0,6.34767484670365e-06,0,0,3.24353324949889e-05
2020-03-16,"Curacao","CUW","CW",0,NA,1,NA,157538,0,1,0,6.34767484670365e-06,0,0,3.24138533073418e-05
2020-03-17,"Curacao","CUW","CW",2,NA,3,NA,157538,2,3,20,1.9043024540111e-05,1.26953496934073e-05,0.000126953496934073,3.23694039863665e-05
2020-03-18,"Curacao","CUW","CW",0,NA,3,NA,157538,0,3,0,1.9043024540111e-05,0,0,3.22976658723711e-05
2020-03-19,"Curacao","CUW","CW",0,1,3,1,157538,0,3,0,1.9043024540111e-05,0,0,3.21941447538184e-05
2020-03-20,"Curacao","CUW","CW",0,0,3,1,157538,0,3,0,1.9043024540111e-05,0,0,3.20542443418403e-05
2020-03-21,"Curacao","CUW","CW",0,0,3,1,157538,0,3,0,1.9043024540111e-05,0,0,3.18733566633536e-05
2020-03-22,"Curacao","CUW","CW",0,0,3,1,157538,0,3,0,1.9043024540111e-05,0,0,3.16469692261988e-05
2020-03-23,"Curacao","CUW","CW",1,0,4,1,157538,1,4,10,2.53906993868146e-05,6.34767484670365e-06,6.34767484670365e-05,3.13707878538153e-05
2020-03-24,"Curacao","CUW","CW",2,0,6,1,157538,2,6,20,3.80860490802219e-05,1.26953496934073e-05,0.000126953496934073,3.10408729455506e-05
2020-03-25,"Curacao","CUW","CW",0,0,6,1,157538,0,6,0,3.80860490802219e-05,0,0,3.06537856355552e-05
2020-03-26,"Curacao","CUW","CW",0,0,6,1,157538,0,6,0,3.80860490802219e-05,0,0,3.02067389710953e-05
2020-03-27,"Curacao","CUW","CW",2,0,8,1,157538,2,8,20,5.07813987736292e-05,1.26953496934073e-05,0.000126953496934073,2.96977479123348e-05
2020-03-28,"Curacao","CUW","CW",0,0,8,1,157538,0,8,0,5.07813987736292e-05,0,0,2.91257707983395e-05
2020-03-29,"Curacao","CUW","CW",0,0,8,1,157538,0,8,0,5.07813987736292e-05,0,0,2.84908340732756e-05
2020-03-30,"Curacao","CUW","CW",3,0,11,1,157538,3,11,30,6.98244233137402e-05,1.9043024540111e-05,0.00019043024540111,2.77941316702374e-05
2020-03-31,"Curacao","CUW","CW",0,0,11,1,157538,0,11,0,6.98244233137402e-05,0,0,2.70380906395535e-05
