"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-03-14,"Eswatini","SWZ","SZ",1,NA,1,NA,1093238,1,1,10,9.14713904931954e-07,9.14713904931954e-07,9.14713904931954e-06,4.07233305799071e-06
2020-03-15,"Eswatini","SWZ","SZ",0,NA,1,NA,1093238,0,1,0,9.14713904931954e-07,0,0,4.12576326056646e-06
2020-03-16,"Eswatini","SWZ","SZ",0,NA,1,NA,1093238,0,1,0,9.14713904931954e-07,0,0,4.18376237540972e-06
2020-03-17,"Eswatini","SWZ","SZ",0,NA,1,NA,1093238,0,1,0,9.14713904931954e-07,0,0,4.24242243491026e-06
2020-03-18,"Eswatini","SWZ","SZ",0,NA,1,NA,1093238,0,1,0,9.14713904931954e-07,0,0,4.30393223662368e-06
2020-03-19,"Eswatini","SWZ","SZ",0,NA,1,NA,1093238,0,1,0,9.14713904931954e-07,0,0,4.36923295808772e-06
2020-03-20,"Eswatini","SWZ","SZ",0,NA,1,NA,1093238,0,1,0,9.14713904931954e-07,0,0,4.44078937387804e-06
2020-03-21,"Eswatini","SWZ","SZ",0,NA,1,NA,1093238,0,1,0,9.14713904931954e-07,0,0,4.52025669627658e-06
2020-03-22,"Eswatini","SWZ","SZ",3,NA,4,NA,1093238,3,4,30,3.65885561972782e-06,2.74414171479586e-06,2.74414171479586e-05,4.60983914434075e-06
2020-03-23,"Eswatini","SWZ","SZ",0,NA,4,NA,1093238,0,4,0,3.65885561972782e-06,0,0,4.71266836713445e-06
2020-03-24,"Eswatini","SWZ","SZ",0,NA,4,NA,1093238,0,4,0,3.65885561972782e-06,0,0,4.83610890633747e-06
2020-03-25,"Eswatini","SWZ","SZ",0,NA,4,NA,1093238,0,4,0,3.65885561972782e-06,0,0,4.97778156535319e-06
2020-03-26,"Eswatini","SWZ","SZ",2,NA,6,NA,1093238,2,6,20,5.48828342959173e-06,1.82942780986391e-06,1.82942780986391e-05,5.14480590677685e-06
