"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2021-08-22,"Palau","PLW","PW",1,NA,1,NA,17957,1,1,10,5.56885894080303e-05,5.56885894080303e-05,0.000556885894080303,8.78052678338e-05
2021-08-23,"Palau","PLW","PW",0,NA,1,NA,17957,0,1,0,5.56885894080303e-05,0,0,8.46324859830305e-05
2021-08-24,"Palau","PLW","PW",1,NA,2,NA,17957,1,2,10,0.000111377178816061,5.56885894080303e-05,0.000556885894080303,8.16807379739919e-05
2021-08-25,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,7.896721529329e-05
2021-08-26,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,7.65073168037159e-05
2021-08-27,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,7.43139920295317e-05
2021-08-28,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,7.23970381870051e-05
2021-08-29,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,7.07623729528037e-05
2021-08-30,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.94113122375366e-05
2021-08-31,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.8369579105518e-05
2021-09-01,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.75792458364509e-05
2021-09-02,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.70465343223427e-05
2021-09-03,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.67499338379858e-05
2021-09-04,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.66616258141916e-05
2021-09-05,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.6747789339013e-05
2021-09-06,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.69692244270783e-05
2021-09-07,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.72823096354753e-05
2021-09-08,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.76402900410963e-05
2021-09-09,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.79948675828231e-05
2021-09-10,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.82980400713235e-05
2021-09-11,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.85041100495489e-05
2021-09-12,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.85717627066663e-05
2021-09-13,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.84660957500838e-05
2021-09-14,"Palau","PLW","PW",0,NA,2,NA,17957,0,2,0,0.000111377178816061,0,0,6.81604757104104e-05
2021-09-15,"Palau","PLW","PW",3,NA,5,NA,17957,3,5,30,0.000278442947040151,0.000167065768224091,0.00167065768224091,6.76380960996458e-05
2021-09-16,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.6893123748611e-05
2021-09-17,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.59313400617108e-05
2021-09-18,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.47702123861213e-05
2021-09-19,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.3438364911174e-05
2021-09-20,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.19744556654844e-05
2021-09-21,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.04255032440963e-05
2021-09-22,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.88447410050445e-05
2021-09-23,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.72891051907684e-05
2021-09-24,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.58164849538752e-05
2021-09-25,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.44828755203515e-05
2021-09-26,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.33395803410358e-05
2021-09-27,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.243060432583e-05
2021-09-28,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.17903688818214e-05
2021-09-29,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.14418615909219e-05
2021-09-30,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.13953102790042e-05
2021-10-01,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.16474443580948e-05
2021-10-02,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.21813770943574e-05
2021-10-03,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.29671122638828e-05
2021-10-04,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.39626488450698e-05
2021-10-05,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.51156292307921e-05
2021-10-06,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.63604634310379e-05
2021-10-07,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.76428730177725e-05
2021-10-08,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,5.88801629212015e-05
2021-10-09,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.00156710853652e-05
2021-10-10,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.09747224390828e-05
2021-10-11,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.16957859090978e-05
2021-10-12,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.21249436506572e-05
2021-10-13,"Palau","PLW","PW",0,NA,5,NA,17957,0,5,0,0.000278442947040151,0,0,6.22179331258473e-05
2021-10-14,"Palau","PLW","PW",3,NA,8,NA,17957,3,8,30,0.000445508715264242,0.000167065768224091,0.00167065768224091,6.19417234489197e-05
2021-10-15,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,6.12755656597013e-05
2021-10-16,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,6.02114845084062e-05
2021-10-17,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,5.87542086019556e-05
2021-10-18,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,5.6920564597751e-05
2021-10-19,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,5.47383877692288e-05
2021-10-20,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,5.22450240877539e-05
2021-10-21,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,4.94855166216554e-05
2021-10-22,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,4.65105805818887e-05
2021-10-23,"Palau","PLW","PW",0,NA,8,NA,17957,0,8,0,0.000445508715264242,0,0,4.33744762380509e-05
