"date","location","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_cases_active_smooth"
2020-04-05,"Saint Pierre and Miquelon","SPM","PM",1,NA,1,NA,5985,1,1,10,0.000167084377610693,0.000167084377610693,0.00167084377610693,0.000115746446002601
2020-04-06,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,0.00010783900899279
2020-04-07,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,0.0001001525819007
2020-04-08,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,9.27024126664386e-05
2020-04-09,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,8.55035288264801e-05
2020-04-10,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,7.85705304452288e-05
2020-04-11,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,7.19173610250211e-05
2020-04-12,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,6.55570597200027e-05
2020-04-13,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,5.95014997992122e-05
2020-04-14,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,5.3761120016365e-05
2020-04-15,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,4.83446572370113e-05
2020-04-16,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,4.32588902042141e-05
2020-04-17,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,3.85084055225972e-05
2020-04-18,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,3.4095397626727e-05
2020-04-19,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,3.00195145004499e-05
2020-04-20,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,2.62777600888729e-05
2020-04-21,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,2.28644626135215e-05
2020-04-22,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,1.97713153673003e-05
2020-04-23,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,1.69874931340046e-05
2020-04-24,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,1.44998433582403e-05
2020-04-25,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,1.22931468915899e-05
2020-04-26,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,1.03504389323237e-05
2020-04-27,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,8.65337705536364e-06
2020-04-28,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,7.18264036539578e-06
2020-04-29,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,5.91834208875147e-06
2020-04-30,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,4.84043751745346e-06
2020-05-01,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,3.92911015445666e-06
2020-05-02,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,3.16512105749584e-06
2020-05-03,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,2.53010948757346e-06
2020-05-04,"Saint Pierre and Miquelon","SPM","PM",0,NA,1,NA,5985,0,1,0,0.000167084377610693,0,0,2.0068366959405e-06
