ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2020-07-11,64413689.5258253,5108,9811.15,210,9722.2,74701.2,11660,2,2,2,1,5661,1358,0,0,0,0,0,0,24,234122.069314893,0,0,0,0,17,156027.706680545,221,5613,65095.4105076793,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1619,3926,116,4181,1375,105,2698,2846,117,2207,3348,106,356,5193,112,1586,3966,109,5661,5661,5661,5661,5661,5661,5661,5661,5661,63,75,549,1000,3695,279,70,206,545,238,68,202,951,491,226,341,59,202,390,591,2,1079,65,118,553,1162,3532,231,65,549,2108,2661,278,413,1224,2044,1713,267,2020-07-11,5661,1,,,0.00035329447094153,0.000489545658591632,0.00035329447094153,0.000489545658591632,0.00035329447094153,0.000489545658591632,0.000176647235470765,0.00034619163854173,0.00423953365129836,0.001692536320046,0.00363466323755647,1.46960424394779e-05,0.003003003003003,0.00142536575973028,0.00242227557261704,1.20045020315039e-05,0.00339501661140809,0.000446843438394854
JP,JPN,Japan,2020-07-12,91809641.876482,7357,13714.45,222,14317,108288.28,16520,7,5,9,9,8090,2007,0,0,0,0,0,0,24,262307.712315098,0,0,0,0,17,187888.035583523,241,8044,93288.3452919601,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,3,2,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2098,5857,135,6137,1825,128,4104,3852,134,3154,4803,133,583,7377,130,2197,5765,128,8090,8090,8090,8090,8090,8090,8090,8090,8090,92,112,797,1526,5220,343,88,304,821,299,95,322,1352,693,348,533,105,301,547,865,3,1414,99,147,842,1692,5020,290,96,798,3202,3653,341,557,1875,2941,2384,333,2020-07-12,8090,1,,,0.000865265760197775,0.000640708695302398,0.000618046971569839,0.000541564667899135,0.00111248454882571,0.000726405488134102,0.00111248454882571,0.000726405488134102,0.00296662546353523,0.00118511375366379,0.00285708240391569,1.09180236838226e-05,0.00210135970333745,0.000997854558225156,0.00204649568109962,9.24409743384501e-06,0.00258338808825211,0.000325737321600354
JP,JPN,Japan,2020-07-13,119314399.750873,8784,15878.73,257,16987.5,128436.13,19839,6,5,9,10,9904,2467,0,0,0,0,0,0,33,479369.620770858,0,0,0,0,22,315416.521870219,284,9836,114070.632060134,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,3,1,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2627,7105,172,7363,2378,163,4667,5065,172,3844,5889,171,610,9123,171,2737,7002,165,9904,9904,9904,9904,9904,9904,9904,9904,9904,103,158,982,1757,6372,532,120,402,924,329,114,344,1643,831,409,689,90,396,632,942,13,2026,123,184,1056,1990,6081,470,143,973,3843,4395,550,744,2225,3542,2852,541,2020-07-13,9904,1,,,0.000605815831987076,0.000484597861660773,0.000504846526655897,0.000442397646387593,0.000908723747980614,0.000593418795202042,0.00100969305331179,0.000625486724466659,0.00333198707592892,0.00113493160292412,0.00401770131494417,1.13505340067215e-05,0.00222132471728595,0.000927183957514008,0.00264357464420728,9.21345766110597e-06,0.00248968551213326,0.000289195886055552
JP,JPN,Japan,2020-07-14,199555804.461311,15173,26726.14003,669,28357,223436.83,34281,8,6,13,17,16960,4287,0,0,0,0,0,0,59,699561.629107988,0,0,0,0,34,409514.606763873,709,16842,195321.023297761,72,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,3,3,4,3,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4809,11862,289,12260,4429,271,7558,9108,294,6443,10231,286,953,15717,290,4679,12007,274,16960,16960,16960,16960,16960,16960,16960,16960,16960,209,262,1669,3070,10908,842,221,641,1676,590,201,675,2902,1467,761,1049,193,631,1038,1548,12,3355,229,361,1676,3403,10564,727,235,1624,6658,7584,859,1300,3865,6109,4852,834,2020-07-14,16960,1,,,0.000471698113207547,0.00032678700983155,0.00035377358490566,0.000283022546189094,0.000766509433962264,0.000416511896203289,0.00100235849056604,0.000476243361812119,0.00347877358490566,0.000886117933129163,0.00350559399159755,8.20038323686952e-06,0.00200471698113208,0.000673171848637523,0.00205213077048464,6.27873787567775e-06,0.00362992159281876,0.000266705858866931
JP,JPN,Japan,2020-07-15,105150097.293371,8088,14598.5,407,15353.2,118259,18138,6,3,8,12,9013,2282,0,0,0,0,0,0,39,616249.204637712,0,0,0,0,31,345346.349118677,433,8935,103621.502384841,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,3,4,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2696,6148,169,6537,2316,160,3824,5022,167,3608,5245,160,506,8344,163,2622,6229,162,9013,9013,9013,9013,9013,9013,9013,9013,9013,133,146,948,1680,5680,426,124,340,968,333,101,347,1550,811,348,550,84,289,539,800,8,1821,125,206,952,1897,5462,371,147,898,3574,3968,426,720,2060,3338,2472,423,2020-07-15,9013,1,,,0.000665705092643959,0.000532487896886957,0.000332852546321979,0.000376588503097497,0.000887606790191945,0.000614795792291904,0.00133141018528792,0.000752800741673955,0.00432708310218573,0.00135509383833733,0.00586066223903118,1.4589493926339e-05,0.00343947631199379,0.00120868019702642,0.00328431792274195,1.09358235040235e-05,0.00417866938844291,0.000392765078436049
JP,JPN,Japan,2020-07-16,104333877.732674,7998,14057.1,305,15092.2,117770.77,17741,4,3,7,7,8921,2160,0,0,0,0,0,0,34,369295.279061772,0,0,0,0,23,281174.809777349,337,8864,102798.097049718,44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,2,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2779,5979,163,6476,2290,155,3889,4859,173,3564,5194,163,455,8301,165,2661,6102,158,8921,8921,8921,8921,8921,8921,8921,8921,8921,87,130,904,1631,5727,442,123,377,922,303,107,352,1470,780,343,574,91,339,577,737,11,1815,92,179,910,1780,5574,386,122,905,3502,3954,438,715,2080,3159,2541,426,2020-07-16,8921,1,,,0.000448380226432014,0.000439306026393081,0.000336285169824011,0.000380471511151345,0.000784665396256025,0.000581049479986372,0.000784665396256025,0.000581049479986372,0.00381123192467212,0.00127862982532591,0.00353955289582916,1.13956644398449e-05,0.00257818630198408,0.00105229595426504,0.00269495216594728,9.94775213855046e-06,0.00327827080142359,0.000349433814676195
JP,JPN,Japan,2020-07-17,104835842.068453,8245,15525.9,470,15561.4,120340.6099,18597,8,8,8,11,9229,2350,0,0,0,0,0,0,35,381660.972518368,0,0,0,0,23,243294.681223106,500,9159,106219.288230863,43,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,1,3,0,2,1,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,7,4,3,5,3,2,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2944,6126,159,6650,2423,156,3987,5069,173,3694,5375,160,463,8600,166,2734,6336,159,9229,9229,9229,9229,9229,9229,9229,9229,9229,109,135,1016,1687,5823,459,116,362,981,352,121,316,1504,784,379,582,102,327,591,940,2,1770,111,192,1002,1886,5645,393,155,990,3636,3984,464,729,2072,3306,2675,447,2020-07-17,9229,1,,,0.000866832809621844,0.000600413054792242,0.000866832809621844,0.000600413054792242,0.000866832809621844,0.000600413054792242,0.00119189511323004,0.000703932175532861,0.00379239354209557,0.00125401402561671,0.00364055808574669,1.15288290572281e-05,0.0024921443276628,0.00101722148706136,0.00232072043704525,9.21085799492694e-06,0.00470724299068236,0.000411628207717397
JP,JPN,Japan,2020-07-18,105187126.588184,8886,15440.12,246,16611,129537.16,20217,4,2,3,5,9938,2489,0,0,0,0,0,0,33,353774.393291384,0,0,0,0,20,154474.787851971,269,9868,114441.744323852,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2730,7000,208,7409,2332,197,4764,4963,211,3699,6044,195,613,9128,197,2633,7112,193,9938,9938,9938,9938,9938,9938,9938,9938,9938,112,143,1101,1850,6201,531,111,334,993,392,110,415,1565,797,467,674,114,369,654,999,5,1939,123,193,1068,2071,6022,461,145,1054,3842,4366,531,705,2190,3631,2890,522,2020-07-18,9938,1,,,0.000402495471925941,0.000394358926650774,0.00020124773596297,0.000278881940496934,0.000301871603944456,0.000341542037950577,0.000503119339907426,0.000440884491403915,0.00332058764338901,0.0011310552300501,0.00336328602906359,1.10641266296703e-05,0.0020124773596297,0.000881102943750025,0.00146857122979271,7.31804663214284e-06,0.00235054089387849,0.000280561934914469
JP,JPN,Japan,2020-07-19,104879472.774371,8387,15047.85,416,15905,122945.42,19009,7,5,9,13,9392,2362,0,0,0,0,0,0,28,562065.890865169,0,0,0,0,21,236544.690597991,445,9317,108051.655032968,51,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,1,1,0,2,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,6,4,4,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,7150,192,7108,2108,176,4791,4403,198,3332,5875,185,665,8543,184,2299,6915,178,9392,9392,9392,9392,9392,9392,9392,9392,9392,97,130,988,1707,5988,482,137,377,925,298,121,343,1506,791,410,618,99,360,601,937,12,1857,111,167,1006,1922,5775,411,141,947,3672,4128,504,746,2072,3347,2740,487,2020-07-19,9392,1,,,0.000745315161839864,0.000551921260311586,0.00053236797274276,0.000466508301347845,0.000958262350936968,0.000625753198343226,0.00138415672913118,0.000751901427335115,0.00298126064735946,0.00110260684268936,0.00535916014828136,1.39728293351986e-05,0.00223594548551959,0.000955242378852945,0.00225539549676107,9.0787047321799e-06,0.00411840059149696,0.00038185679858144
JP,JPN,Japan,2020-07-20,104639687.59172,7834,14362.83,374,14592.1,114073,17719,7,3,9,9,8763,2246,0,0,0,0,0,0,24,289455.500782108,0,0,0,0,18,234295.509958679,399,8692,100803.368632237,38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,2,4,3,4,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2554,6038,171,6390,2208,165,3845,4744,174,3394,5200,169,491,8097,175,2375,6215,173,8763,8763,8763,8763,8763,8763,8763,8763,8763,96,112,941,1672,5502,440,127,363,903,278,106,338,1477,775,378,550,90,320,556,741,3,1758,104,157,899,1841,5381,381,126,882,3400,3909,446,662,1955,3174,2537,435,2020-07-20,8763,1,,,0.000798813191829282,0.000591521820630464,0.000342348510783978,0.000387330372868814,0.00102704553235193,0.000670646093753353,0.00102704553235193,0.000670646093753353,0.00273878808627182,0.00109422180278406,0.00276621143892839,1.00633146678056e-05,0.00205409106470387,0.00094794913134245,0.00223906928003118,9.05621838526638e-06,0.00395820105432864,0.000387612947400174
JP,JPN,Japan,2020-07-21,104606899.986778,7826,14359.6,254,14372.2,113848.72,17603,2,2,4,5,8747,2196,0,0,0,0,0,0,35,246120.971090246,0,0,0,0,26,176929.021391964,275,8699,100884.549439926,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2719,5882,146,6307,2292,148,3715,4874,158,3354,5252,141,463,8139,145,2484,6124,139,8747,8747,8747,8747,8747,8747,8747,8747,8747,106,130,939,1613,5512,447,120,362,919,295,98,316,1440,755,363,530,97,335,561,787,6,1763,103,178,915,1857,5306,388,136,862,3549,3745,455,706,1919,3213,2462,447,2020-07-21,8747,1,,,0.000228649822796387,0.000316850433739501,0.000228649822796387,0.000316850433739501,0.000457299645592775,0.000448042937664662,0.000571624556990968,0.000500898584578081,0.00400137189893678,0.00132297719116008,0.00235281775027608,9.28432979905783e-06,0.00297244769635304,0.00114085176456099,0.00169137046805065,7.87444056422407e-06,0.00272588817144647,0.000321734069236727
JP,JPN,Japan,2020-07-22,104748911.542789,9053,17598.6,407,17074,131879.5,20427,4,3,5,7,10116,2491,0,0,0,0,0,0,40,453247.082670536,0,0,0,0,27,321778.44836577,433,10045,116494.459032538,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3362,6601,153,7278,2691,147,4338,5620,158,4219,5750,147,534,9433,149,2927,7049,140,10116,10116,10116,10116,10116,10116,10116,10116,10116,98,164,1122,1928,6341,463,128,417,1033,355,107,384,1627,869,435,651,128,393,656,958,4,1971,108,215,1077,2124,6196,396,161,1038,4119,4321,477,765,2249,3682,2964,456,2020-07-22,10116,1,,,0.000395413206801107,0.000387421203717847,0.00029655990510083,0.000335533193996238,0.000494266508501384,0.000433128655563142,0.000691973111901938,0.000512434048164324,0.00395413206801107,0.0012229506581119,0.00432698608505719,1.25696865868092e-05,0.00266903914590747,0.00100540444997691,0.0030719025489284,1.05976352266777e-05,0.00371691498115852,0.000349444451141397
JP,JPN,Japan,2020-07-23,105543074.245137,9584,16141.98,471,18153.6,139565.35,21889,5,1,6,5,10674,2627,0,0,0,0,0,0,35,293247.398305053,0,0,0,0,27,226947.805075894,505,10602,122954.131872869,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,7686,180,7680,2824,170,4877,5618,179,3909,6590,175,535,9966,173,2655,7851,168,10674,10674,10674,10674,10674,10674,10674,10674,10674,134,171,1165,2075,6629,500,126,385,1047,416,105,462,1745,872,484,715,131,434,721,1056,14,1961,130,224,1079,2267,6527,447,161,1183,4229,4584,517,835,2376,3877,3082,504,2020-07-23,10674,1,,,0.000468427955780401,0.000410491485243895,9.36855911560802e-05,0.000183611783042661,0.000562113546936481,0.000449649818056731,0.000468427955780401,0.000410491485243895,0.00327899569046281,0.0010845303747742,0.00277846178351741,1.00422553390408e-05,0.00252951096121417,0.000952912014017573,0.00215028609597613,8.83718431177058e-06,0.00410722268790571,0.000357484275657177
JP,JPN,Japan,2020-07-24,103818499.854103,8906,16230.77,608.1,17464,129873.17,20193,8,8,15,13,9978,2588,0,0,0,0,0,0,33,395920.882905969,0,0,0,0,24,314372.270879942,638,9907,114894.037395257,51,0,0,0,0,2,0,0,0,0,2,0,0,0,0,8,1,1,1,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,4,5,5,4,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2137,7665,176,7423,2387,168,4851,4960,167,3395,6418,165,554,9257,167,2180,7638,160,9978,9978,9978,9978,9978,9978,9978,9978,9978,139,157,1106,1845,6238,493,123,341,1018,353,113,422,1717,832,421,637,128,330,646,991,7,1899,133,215,1031,2073,6092,434,145,1171,4024,4109,529,708,2290,3694,2778,508,2020-07-24,9978,1,,,0.000801763880537182,0.000555361045952745,0.000801763880537182,0.000555361045952745,0.00150330727600722,0.000760192422508693,0.00130286630587292,0.00070777166047802,0.00330727600721588,0.00112652855677276,0.00381358701447584,1.185626379487e-05,0.00240529164161155,0.000961141391840825,0.00302809490911284,1.05690734962738e-05,0.00555294264579771,0.000429686563187458
JP,JPN,Japan,2020-07-25,104338169.531912,9256,15765.5,286,17827,135683.16,21044,5,5,6,9,10246,2614,0,0,0,0,0,0,41,394085.872292174,0,0,0,0,29,299616.945319923,321,10164,117874.532763238,58,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,7934,186,7666,2412,168,5082,4982,182,3615,6453,178,541,9525,180,2167,7897,182,10246,10246,10246,10246,10246,10246,10246,10246,10246,125,170,1108,1924,6440,479,117,372,1015,375,124,398,1624,897,474,679,126,418,652,1061,8,1906,129,211,1074,2172,6249,411,169,1175,4036,4381,485,756,2303,3756,2958,473,2020-07-25,10246,1,,,0.000487995315244974,0.000427634513484109,0.000487995315244974,0.000427634513484109,0.000585594378293968,0.000468427266939226,0.000878391567440953,0.000573619847991546,0.00400156158500878,0.00122240465932871,0.00377700580775133,1.17700576888111e-05,0.00283037282842085,0.0010286728068873,0.00287159480240148,1.02674739041595e-05,0.00272323454842243,0.000297501029839254
JP,JPN,Japan,2020-07-26,105511294.264418,9113,16280.385,276,17654.1,133582.58,20600,6,4,9,11,10142,2534,0,0,0,0,0,0,28,308079.565449929,0,0,0,0,16,145939.070755627,300,10068,116761.195972085,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,3,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,7981,198,7527,2430,185,5032,4910,200,3499,6454,189,665,9282,195,2236,7723,183,10142,10142,10142,10142,10142,10142,10142,10142,10142,148,159,1108,1875,6340,512,125,399,996,333,142,427,1641,889,427,641,129,363,639,1032,9,1950,137,230,1103,2062,6165,445,144,1150,4036,4304,508,844,2294,3609,2900,495,2020-07-26,10142,1,,,0.000591599290080852,0.000473229280052229,0.000394399526720568,0.00038642820784644,0.000887398935121278,0.000579499356108185,0.00108459869848156,0.000640597415198133,0.00276079668704398,0.00102118204931116,0.00291987286856574,1.02954567222314e-05,0.00157759810688227,0.000772398878554196,0.00138316065377698,7.09143900064764e-06,0.00256934675516447,0.000290369862595796
JP,JPN,Japan,2020-07-27,104929587.969399,8061,14866.72,344,15177,117624.3,18245,5,5,10,9,8982,2275,0,0,0,0,0,0,44,659483.060177265,0,0,0,0,34,476985.425125504,366,8927,103528.724318912,60,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,1,2,1,1,2,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,4,1,3,3,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2628,6197,157,6557,2272,153,3905,4912,165,3466,5355,161,498,8325,159,2419,6404,159,8982,8982,8982,8982,8982,8982,8982,8982,8982,133,171,964,1677,5617,420,115,344,947,296,99,365,1445,826,385,568,88,318,525,852,6,1803,128,229,989,1920,5352,364,143,1044,3576,3800,419,739,2096,3269,2469,409,2020-07-27,8982,1,,,0.00055666889334224,0.000487797005231949,0.00055666889334224,0.000487797005231949,0.00111333778668448,0.000689656998001796,0.00100200400801603,0.000654302535923272,0.00489868626141171,0.00144389305783261,0.00628500571611501,1.51210819558213e-05,0.00378534847472723,0.00126996268730315,0.0045457666836985,1.28710307196931e-05,0.00353525074715077,0.00036154198734239
JP,JPN,Japan,2020-07-28,104698073.939747,8050,16841.11,426,15583,116713.18,18030,5,3,8,8,8956,2327,0,0,0,0,0,0,36,438243.715549751,0,0,0,0,23,285657.509042174,452,8886,103053.236731024,55,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2735,6064,157,6412,2394,150,3746,5045,165,3440,5364,152,428,8373,155,2435,6370,151,8956,8956,8956,8956,8956,8956,8956,8956,8956,117,141,1014,1747,5506,431,118,341,908,316,130,344,1457,805,391,537,118,334,557,850,9,1741,126,203,999,1900,5366,362,141,1041,3658,3677,439,721,2091,3243,2479,422,2020-07-28,8956,1,,,0.000558284948637785,0.00048921272428915,0.000334970969182671,0.00037898487963953,0.000893255917820456,0.00061870687926036,0.000893255917820456,0.00061870687926036,0.00401965163019205,0.00131042038754724,0.00418578584169522,1.23667735299306e-05,0.00256811076373381,0.00104818888145846,0.00272839316229035,9.99168993285272e-06,0.00438608251752199,0.000403460619539041
JP,JPN,Japan,2020-07-29,104467702.834146,8215,14886.9,391,15500.1,119977,18532,5,3,7,10,9183,2395,0,0,0,0,0,0,26,333633.31564771,0,0,0,0,18,191267.478653158,418,9115,105709.008868252,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2891,6117,175,6651,2368,164,3811,5189,183,3536,5477,170,423,8584,176,2521,6499,163,9183,9183,9183,9183,9183,9183,9183,9183,9183,135,164,1094,1800,5541,449,119,378,947,326,118,371,1512,810,381,543,104,305,584,863,6,1816,139,203,1078,1984,5377,402,147,1143,3761,3661,471,787,2166,3314,2455,461,2020-07-29,9183,1,,,0.000544484373298486,0.000477122880144045,0.000326690623979092,0.000369618059376877,0.000762278122617881,0.000564477891635469,0.00108896874659697,0.000674569826496294,0.00283131874115213,0.00108676212828313,0.00319365034930833,1.08194740511936e-05,0.00196014374387455,0.000904635656800027,0.00183087665818416,8.19763690313512e-06,0.00395425143490813,0.000378323983686252
JP,JPN,Japan,2020-07-30,104793360.118544,7703,15852.26,382,14133,112713.5,17462,7,7,12,10,8778,2273,0,0,0,0,0,0,53,587559.635578823,0,0,0,0,34,400574.669151848,406,8711,101023.71653882,44,0,0,0,0,3,0,0,0,0,2,0,0,0,0,6,2,2,0,1,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,3,1,3,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2839,5646,293,6472,2020,286,3923,4562,293,3425,5055,298,432,8052,294,2500,5984,294,8778,8778,8778,8778,8778,8778,8778,8778,8778,122,156,1028,1719,5181,572,117,325,871,309,95,373,1357,795,368,529,87,310,571,786,6,1879,115,216,1002,1859,5085,501,140,958,3350,3739,591,732,2043,3046,2381,576,2020-07-30,8778,1,,,0.000797448165869219,0.00059051142114625,0.000797448165869219,0.00059051142114625,0.00136705399863295,0.000772940533253889,0.00113921166552746,0.000705675430434304,0.00603782182729551,0.00162059829953074,0.00560684030852875,1.42961588657325e-05,0.00387331966279335,0.00129941913929043,0.00382251956325011,1.18147470070251e-05,0.00401885828308435,0.000390133571819615
