Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/15,"New Zealand",NZ,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/15,"New Zealand",NZ,,,,150,5,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/06/05,"New Zealand",NZ,Waikato,NZWKO,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-13822,mhcgwdl06xkb2tm95d,
2020/06/07,"New Zealand",NZ,Wellington,NZWGN,en,20,0,,,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14217,hx0kccziuykb5pm8p4,
2020/07/05,"New Zealand",NZ,Wellington,NZWGN,en,20,0,,,,,,,,,,,,,,,,,,,,N,N,N,limesurvey-22836,zjwxuymgbst8m4hktd,
2020/08/10,"New Zealand",NZ,Auckland,NZAUK,en,100,0,,,0,0,,,,,0,,,,,,,,,,,,N,,limesurvey-7726,0gji1geczszkm4jmiu,
2020/08/11,"New Zealand",NZ,Auckland,NZAUK,en,100,1,,,0,0,,,,,0,,,,,,,,,,,,N,,limesurvey-8787,80i6m995etkevybmxd,
2022/07/25,"New Zealand",NZ,"North Island",NZN,en,5,1,0,,0,0,,,,,0,,,0,,,4,,,,,,,,limesurvey-34504,9llrggdjg0lx201nnv,20220725
2022/07/25,"New Zealand",NZ,"North Island",NZN,en,5,1,0,,0,0,,,,,0,,,0,,,4,,,,,,,,limesurvey-34506,9llrggdjg0lx201nnv,20220725
2022/10/11,"New Zealand",NZ,Auckland,NZAUK,en,1000,500,10,,0,0,,,,,0,,,0,,,600,,,,,,,,limesurvey-64178,4a9e83vgaj2xkxb58x,20221009
2022/11/03,"New Zealand",NZ,"Bay of Plenty",NZBOP,en,2,2,2,,0,2,,,,,0,,,0,,,2,,,,,,,,limesurvey-73324,4c2kr7lw6iwpq0lwck,
