Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/12,"United Arab Emirates",AE,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2021/01/10,"United Arab Emirates",AE,Dubayy,AEDU,en,20,2,10,,,0,,,,,0,,,,,,0,,,50,,,,,limesurvey-14463,p2c7xxugvv9k9mu9as,
2021/03/31,"United Arab Emirates",AE,Dubayy,AEDU,en,10,1,10,,,0,,,,,0,,,,,,7,,0,0,,,,,limesurvey-8749,jsdimi2rqyo1gxrb2f,
