Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/12,Iran,IR,"تمام کشور",,,100,0,,,,,,,,,,,,,,,,,,,,,,,IR-g-sheet,,
2020/04/14,Iran,IR,تهران,,,29,0,,,,,,,,,,,,,,,,,,,,,,,IR-g-sheet,,
2020/04/14,Iran,IR,تهران,,,29,0,,,,,,,,,,,,,,,,,,,,,,,IR-g-sheet,,
2020/04/15,Iran,IR,تهران,,,50,3,,,,,,,,,,,,,,,,,,,,,,,IR-g-sheet,,
2020/06/06,Iran,IR,"Golestān - گلستان",IR27,en,150,3,,2,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-13880,p3q4vbabxskb36sxi3,
2020/06/09,Iran,IR,"Golestān - گلستان",IR27,en,200,4,,3,,,,,,,,,,,,,,,,,,N,Y,N,limesurvey-14858,oixyqxjm9ukb89bv1x,
2020/10/23,Iran,IR,"Khorāsān-e Raẕavī - خراسان رضوی",IR30,en,200,10,,,6,6,,,,,5,,,,,,,,,,,,Y,,limesurvey-16476,qxjxk4lbo1wkad6og8,
2021/08/14,Iran,IR,"Khūzestān - خوزستان",IR10,en,10,3,10,,0,1,,,,,1,,,1,,,2,,0,0,,,,,limesurvey-18102,7gtwkpvyhjyqc2s4c5,
2021/09/10,Iran,IR,"Fārs - فارس",IR14,en,60,10,50,,0,0,,,,,0,,,5,,,30,,1,5,,,,,limesurvey-18828,s0tl9c8a3ivsaqknqb,
2022/11/28,Iran,IR,"Tehrān- تهران",IR07,en,50,10,20,,0,0,,,,,0,,,0,,,45,,,,,,,,limesurvey-81866,0mqnl8al7sedp4an09,20221128
2023/01/30,Iran,IR,"Tehrān- تهران",IR07,en,50,4,10,,0,0,,,,,1,,,1,,,50,,,,,,,,limesurvey-102740,0mqnl8al7sedp4an09,20230130
2024/08/26,Iran,IR,"Tehrān- تهران",IR07,en,30,10,15,,0,0,,,,,0,,,2,,,30,,,,,,,,limesurvey-149304,3q9sexelhytjisoyxe,20240826
2024/12/16,Iran,IR,"Kermān - کرمان",IR15,en,5,10,3,,0,1,,,,,1,,,2,,,10,,,,,,,,limesurvey-157921,sk620fbpdyvlkb4jwo,20241216
2024/12/16,Iran,IR,"Kermān - کرمان",IR15,en,5,10,3,,0,1,,,,,1,,,2,,,10,,,,,,,,limesurvey-157920,sk620fbpdyvlkb4jwo,20241216
2024/12/16,Iran,IR,"Kermān - کرمان",IR15,en,5,10,3,,0,1,,,,,1,,,2,,,10,,,,,,,,limesurvey-157922,sk620fbpdyvlkb4jwo,20241216
