Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/06/23,"Bosnia and Herzegovina",BA,"Republika Srpska",BASRP,en,10,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-19097,tzkza5r69g0hkv0dc0,
2020/10/25,"Bosnia and Herzegovina",BA,"Kanton Sarajevo",BA09,en,71000,71000,,,71000,71000,,,,,71000,,,,,,,,,,,,Y,,limesurvey-16911,w9uzgrzmsgdx7mqohr,
2020/10/25,"Bosnia and Herzegovina",BA,"Kanton Sarajevo",BA09,en,71000,71000,,,71000,71000,,,,,71000,,,,,,,,,,,,Y,,limesurvey-16910,w9uzgrzmsgdx7mqohr,
2020/10/25,"Bosnia and Herzegovina",BA,"Kanton Sarajevo",BA09,en,71000,71000,,,71000,71000,,,,,71000,,,,,,,,,,,,Y,,limesurvey-16912,w9uzgrzmsgdx7mqohr,
2024/01/29,"Bosnia and Herzegovina",BA,"Federacija Bosne i Hercegovine",BABIH,en,1,1,1,,,0,,,,,0,,,,,,11,,,,,,,,limesurvey-134195,mw4yhn2hyr8k38sx2d,20240129
2024/11/04,"Bosnia and Herzegovina",BA,"Unsko-sanski kanton",BA01,en,5,5,5,,1,2,,,,,0,,,1,,,10,,,,,,,,limesurvey-154994,dbqohpe4iwcoyorgwg,20241104
