Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/10,"South Africa",ZA,,,,100,2,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/16,"South Africa",ZA,,,,120,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/16,"South Africa",ZA,,,,100,1,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/20,"South Africa",ZA,,,,250,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/22,"South Africa",ZA,,,,200,1,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/06/06,"South Africa",ZA,"Western Cape",ZAWC,en,20,1,,1,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14006,6napsfzfodkb3tiqrb,
2020/06/07,"South Africa",ZA,Kwazulu-Natal,ZANL,en,20,0,,0,,,,,,,,,,,,,,,,,,Y,N,Y,limesurvey-14147,vbt6irry5bkb52yicc,
2020/06/07,"South Africa",ZA,Gauteng,ZAGT,en,100,1,,,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14149,8g81hlnt0pkb53sbgj,
2020/06/08,"South Africa",ZA,"Western Cape",ZAWC,en,20,1,,1,,,,,,,,,,,,,,,,,,N,N,N,limesurvey-14232,lghg3862b8kb63e5pf,
2020/06/08,"South Africa",ZA,Gauteng,ZAGT,en,20,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14309,zae8mhmpdjkb6kxv31,
2020/06/09,"South Africa",ZA,"Western Cape",ZAWC,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14590,7a686dcuypkb7r1vdw,
2020/06/09,"South Africa",ZA,"Western Cape",ZAWC,en,10,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14594,4jpm5m0d77kb7torbb,
2020/06/09,"South Africa",ZA,"Western Cape",ZAWC,en,300,1,,0,,,,,,,,,,,,,,,,,,Y,Y,N,limesurvey-14592,eed3njnutskb7rdi2b,
2020/06/09,"South Africa",ZA,"Western Cape",ZAWC,en,10,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14648,70pc8c833dkb83e82y,
2020/06/09,"South Africa",ZA,Gauteng,ZAGT,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14720,xxyiiwedkhkb84vbi9,
2020/06/10,"South Africa",ZA,"Western Cape",ZAWC,en,20,0,,0,,,,,,,,,,,,,,,,,,Y,Y,Y,limesurvey-15005,gr1jn7vzvkkb8vv1il,
2020/06/10,"South Africa",ZA,"Western Cape",ZAWC,en,100,1,,1,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-15062,owm9tt35lqkb92td06,
2020/06/10,"South Africa",ZA,"Western Cape",ZAWC,en,60,1,,1,,,,,,,,,,,,,,,,,,Y,N,Y,limesurvey-15096,q79xk7ztatkb96nu9h,
2020/06/10,"South Africa",ZA,Gauteng,ZAGT,en,15,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-15056,98je85swn2kb91jk39,
2020/06/12,"South Africa",ZA,,ZAEC,en,100,2,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-15611,l03snlm8qqkbbve39o,
2020/06/15,"South Africa",ZA,Gauteng,ZAGT,en,15,0,,0,,,,,,,,,,,,,,,,,,N,N,N,limesurvey-16185,hm8544xhkfjqbyxl64,
2020/07/04,"South Africa",ZA,Gauteng,ZAGT,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-22669,5qlalftiy9jjgbgkvu,
2020/07/04,"South Africa",ZA,Gauteng,ZAGT,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-22667,5qlalftiy9jjgbgkvu,
2020/07/04,"South Africa",ZA,Gauteng,ZAGT,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-22668,5qlalftiy9jjgbgkvu,
2020/07/06,"South Africa",ZA,"Western Cape",ZAWC,en,150,2,,1,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-22853,ky6hjq6ehskca2gcnq,
2020/07/30,"South Africa",ZA,Gauteng,ZAGT,en,50,3,,,0,2,,,,,3,,,,,,,,,,,,,,limesurvey-5780,thxgxp207spswlks4f,
2021/01/07,"South Africa",ZA,Gauteng,ZAGT,en,4,0,0,,,0,,,,,0,,,,,,0,,,1,,,,,limesurvey-12993,cpsudgerp5s39udic3,GAUK
2021/01/07,"South Africa",ZA,Gauteng,ZAGT,en,4,0,0,,,0,,,,,0,,,,,,0,,,1,,,,,limesurvey-12994,cpsudgerp5s39udic3,GAUK
2021/01/07,"South Africa",ZA,Gauteng,ZAGT,en,4,0,0,,,0,,,,,0,,,,,,0,,,1,,,,,limesurvey-12995,cpsudgerp5s39udic3,GAUK
2021/11/01,"South Africa",ZA,Kwazulu-Natal,ZANL,en,4,45,,,,,,,,,,,,2,,,,,,,,,,,limesurvey-20052,6umbwrycoxuruajxeu,
2021/11/01,"South Africa",ZA,Kwazulu-Natal,ZANL,en,4,45,,,,,,,,,,,,2,,,,,,,,,,,limesurvey-20054,6umbwrycoxuruajxeu,
2021/11/01,"South Africa",ZA,Kwazulu-Natal,ZANL,en,4,45,,,,,,,,,,,,2,,,,,,,,,,,limesurvey-20053,6umbwrycoxuruajxeu,
2021/12/20,"South Africa",ZA,Gauteng,ZAGT,en,15,5,15,,1,2,,,,,1,,,1,,,15,,0,0,,,,,limesurvey-21190,sb87boqplgvx7577ul,
2021/12/20,"South Africa",ZA,Gauteng,ZAGT,en,15,5,15,,1,2,,,,,1,,,1,,,15,,0,0,,,,,limesurvey-21189,sb87boqplgvx7577ul,
2022/07/02,"South Africa",ZA,"North-West (South Africa)",ZANW,en,10,3,8,,0,1,,,,,0,,,1,,,10,,,,,,,,limesurvey-27161,v1tr4iwx0z54dia7hu,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,14,2,5,,1,0,,,,,0,,,1,,,10,,,,,,,,limesurvey-27239,swlhi3ccv2qd1ufwby,20220702
2022/07/02,"South Africa",ZA,"Western Cape",ZAWC,en,7,4,7,,0,0,,,,,0,,,0,,,7,,,,,,,,limesurvey-27052,w3q4m6e7ov9xgt0x2m,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,25,6,1,,0,2,,,,,0,,,7,,,0,,,,,,,,limesurvey-27111,2u33jkppi2ibehchen,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,15,150,6,,60000,34,,,,,60,,,15000,,,56,,,,,,,,limesurvey-27445,pdkr5okw914en6ua34,20220702
2022/07/02,"South Africa",ZA,,ZAEC,en,120,12,50,,4,2,,,,,5,,,8,,,30,,,,,,,,limesurvey-27273,gza5388qnbhgiftu8e,20220702
2022/07/02,"South Africa",ZA,"Western Cape",ZAWC,en,15,16,8,,2,2,,,,,0,,,2,,,10,,,,,,,,limesurvey-27204,qrcnygisuy89b6t0qx,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,25,2,7,,0,0,,,,,0,,,2,,,3,,,,,,,,limesurvey-27371,oljv1nrc6k7jxe7okc,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,30,5,10,,0,2,,,,,0,,,0,,,2,,,,,,,,limesurvey-27270,wulzj5mrhq04hrn432,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,5,2,1,,0,0,,,,,0,,,2,,,2,,,,,,,,limesurvey-27209,rp2dsmez9z2h5ungem,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,28,30300,5,,30000,11000,,,,,1000,,,10000,,,10,,,,,,,,limesurvey-27620,in8ids4gti7syyhmce,20220702
2022/07/02,"South Africa",ZA,"Western Cape",ZAWC,en,800,90,80,,6,4,,,,,4,,,30,,,240,,,,,,,,limesurvey-27434,gkasbyu07i5hh54xhh,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,17,14,13,,0,0,,,,,0,,,2,,,9,,,,,,,,limesurvey-27613,h8kt15yzp0g8xt3z0x,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,8,3,5,,1,0,,,,,0,,,2,,,1,,,,,,,,limesurvey-27458,jjm4p1bfu92f7jn8j5,20220702
2022/07/02,"South Africa",ZA,,ZAEC,en,13,2,13,,0,0,,,,,0,,,1,,,12,,,,,,,,limesurvey-27416,4ehlfhb1wxfhp9cmpk,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,3,5,20,,0,2,,,,,0,,,0,,,10,,,,,,,,limesurvey-27048,0wfjcklw1s7jtq517t,20220702
2022/07/02,"South Africa",ZA,Limpopo,ZALP,en,21,3,12,,0,0,,,,,0,,,2,,,7,,,,,,,,limesurvey-27088,p43515h9ds3w4x12y2,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,30,2,4,,0,0,,,,,0,,,0,,,10,,,,,,,,limesurvey-27304,3pgrp9i0yh4li15jd7,20220702
2022/07/02,"South Africa",ZA,Limpopo,ZALP,en,15,6,4,,0,4,,,,,0,,,0,,,23,,,,,,,,limesurvey-27133,8ygpw0zdp533w7mjbl,20220702
2022/07/02,"South Africa",ZA,"Western Cape",ZAWC,en,20,2,10,,0,0,,,,,0,,,0,,,18,,,,,,,,limesurvey-27511,o417xxnedywljjqjmy,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,15,3,1,,0,0,,,,,0,,,1,,,0,,,,,,,,limesurvey-27397,5h8l28bvo4879vabma,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,15,9,9,,10,0,,,,,0,,,0,,,14,,,,,,,,limesurvey-27227,h5zzbh1t2fvagd8mi6,20220702
2022/07/02,"South Africa",ZA,"Western Cape",ZAWC,en,30,10,30,,6,0,,,,,0,,,8,,,3,,,,,,,,limesurvey-27437,6xbyqsubet4lza6xed,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,10,6,3,,1,0,,,,,0,,,1,,,4,,,,,,,,limesurvey-27422,sbd1m3fd569ob2lgos,20220702
2022/07/02,"South Africa",ZA,Kwazulu-Natal,ZANL,en,5,5,5,,0,0,,,,,0,,,0,,,4,,,,,,,,limesurvey-27331,t4c7hl3odko8oq0g0x,20220702
2022/07/02,"South Africa",ZA,Kwazulu-Natal,ZANL,en,5,0,5,,0,0,,,,,0,,,0,,,5,,,,,,,,limesurvey-27001,6txechhx0oy19nqzs4,20220702
2022/07/02,"South Africa",ZA,Kwazulu-Natal,ZANL,en,20,12,5,,0,0,,,,,2,,,0,,,8,,,,,,,,limesurvey-27474,rl9msa4gzg996hfpw3,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,100,60,10,,12,0,,,,,5,,,30,,,25,,,,,,,,limesurvey-27243,hdull7hmaz24rv2myt,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,20,15,6,,1,0,,,,,0,,,0,,,2,,,,,,,,limesurvey-27329,pknyhw7fzy7ykhvrwp,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,6,3,0,,5,0,,,,,0,,,40,,,2,,,,,,,,limesurvey-27206,v1alqrlqd5pr7626ps,20220702
2022/07/02,"South Africa",ZA,"North-West (South Africa)",ZANW,en,10,5,6,,1,0,,,,,0,,,0,,,1,,,,,,,,limesurvey-27171,ibjdu3ua8kfkci53q7,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,5,0,0,,9,2,,,,,2,,,35,,,50,,,,,,,,limesurvey-27489,,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,20,15,12,,0,0,,,,,0,,,0,,,10,,,,,,,,limesurvey-27067,qsfrlp9ydowjhgtfu4,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,10,5,2,,1,0,,,,,0,,,1,,,3,,,,,,,,limesurvey-27157,nl46ardengisxtks3g,20220702
2022/07/02,"South Africa",ZA,Kwazulu-Natal,ZANL,en,5,0,5,,0,0,,,,,0,,,0,,,5,,,,,,,,limesurvey-27003,6txechhx0oy19nqzs4,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,10,30,5,,0,15,,,,,30,,,2,,,100,,,,,,,,limesurvey-27394,jrh77jtf2380u7ltsp,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,2,0,6,,0,0,,,,,0,,,0,,,29,,,,,,,,limesurvey-27379,rwdq3cdp63f8fm5zzt,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,15,1,4,,0,3,,,,,0,,,0,,,4,,,,,,,,limesurvey-27479,hjgtb1tw13jnldgexd,20220702
2022/07/02,"South Africa",ZA,"Western Cape",ZAWC,en,20,16,20,,0,3,,,,,3,,,2,,,18,,,,,,,,limesurvey-27342,os15jqg93d9dtht0tz,20220702
2022/07/02,"South Africa",ZA,"Western Cape",ZAWC,en,50,6,10,,0,0,,,,,0,,,0,,,30,,,,,,,,limesurvey-27183,cdmywvbs819c2k7g1f,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,15,0,4,,3,0,,,,,0,,,4,,,0,,,,,,,,limesurvey-27355,7t5ie8ayb5ahx0cujw,20220702
2022/07/02,"South Africa",ZA,Gauteng,ZAGT,en,58,3,4,,5,0,,,,,0,,,20,,,12,,,,,,,,limesurvey-27226,pk6dy3ppbmhfi7a97x,20220702
2022/07/02,"South Africa",ZA,"Western Cape",ZAWC,en,100,25,30,,0,25,,,,,0,,,3,,,3,,,,,,,,limesurvey-27225,d5the6xv46flo7jpyv,20220702
