Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/27,Philippines,PH,,,,1000,3,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/27,Philippines,PH,,,,300,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/27,Philippines,PH,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/07/26,Philippines,PH,"Cagayan Valley (Region II)",PH02,en,15,0,,,0,0,,,,,0,,,,,,,,,,,,N,,limesurvey-5355,p5c7wsu2nkk9vt04w6,
2020/10/04,Philippines,PH,"National Capital Region",PH00,en,6,2,,,0,0,,,,,0,,,,,,,,,,,,N,,limesurvey-14790,68ju81lf8y5376b2h2,
2022/02/08,Philippines,PH,"CALABARZON (Region IV-A)",PH40,en,4,0,4,,0,0,,,,,0,,,0,,,2,,0,0,,,,,limesurvey-22268,otd6uyu03zlhqa39cv,
2022/07/20,Philippines,PH,"Cordillera Administrative Region (CAR)",PH15,en,150,20,13,,611,9,,,,,0,,,,,,120,,,,,,,,limesurvey-33034,yma3qxgnu2hot21slg,20220718
2022/07/20,Philippines,PH,"Cordillera Administrative Region (CAR)",PH15,en,150,20,13,,611,9,,,,,0,,,,,,120,,,,,,,,limesurvey-33035,yma3qxgnu2hot21slg,20220718
2022/07/22,Philippines,PH,"National Capital Region",PH00,en,200,50,56,,11151,3,,,,,2,,,86800,,,200,,,,,,,,limesurvey-34329,d7dn437b4gk6zhnzq0,20220721
2022/07/22,Philippines,PH,"National Capital Region",PH00,en,200,50,56,,11151,3,,,,,2,,,86800,,,200,,,,,,,,limesurvey-34330,d7dn437b4gk6zhnzq0,20220721
