Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/06/06,Macedonia,MK,,,en,150,0,,0,,,,,,,,,,,,,,N,N,N,limesurvey-14000,q31vna5lhokb3q5hrt,
2020/06/06,Macedonia,MK,,,en,150,,,,,,,,,,,,,,,,,,,,,N,N,N,limesurvey-14000,q31vna5lhokb3q5hrt,
2020/08/14,Macedonia,MK,,,en,70,0,,,0,0,0,,,,,,,,,,,,N,,limesurvey-10254,9d5b6gcite92sepw9a,
2020/08/14,Macedonia,MK,,,en,70,,,,,0,,,,,0,,,,,,,,,,,,N,,limesurvey-10254,9d5b6gcite92sepw9a,
