Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/23,Denmark,DK,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/05/11,Denmark,DK,Hovedstaden,DK84,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-3769,nbq2fep51nka2x3s63,
2020/05/15,Denmark,DK,Nordjylland,DK81,en,40,0,,,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-6497,3ka90wpoqoka7x538e,
2020/05/21,Denmark,DK,Hovedstaden,DK84,en,20,3,,3,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-10034,53gxau2w2kkagoy6yg,
2020/07/07,Denmark,DK,Sjælland,DK85,en,20,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-23162,4f14x0oe3zkcbprx12,
2020/10/27,Denmark,DK,Hovedstaden,DK84,en,25,4,,,0,0,,,,,0,,,,,,,,,,,,N,,limesurvey-17227,k9fopgwodk7s1ki87y,
2020/11/23,Denmark,DK,Syddanmark,DK83,en,9,2,,,0,1,,,,,0,,,,,,,,,,,,N,,limesurvey-22233,a9oopa002qca6rz2hw,
2023/02/13,Denmark,DK,Hovedstaden,DK84,en,15,0,15,,0,0,,,,,0,,,0,,,15,,,,,,,,limesurvey-105893,3ympg029sx0ra8sc5q,20230213
2023/02/27,Denmark,DK,,,en,3,2,1,,0,0,,,,,0,,,0,,,3,,,,,,,,limesurvey-108268,1jqv54vxya0e4d7feg,20230227
2023/04/24,Denmark,DK,Midtjylland,DK82,en,1,1,1,,0,0,,,,,0,,,0,,,1,,,,,,,,limesurvey-114098,y275ejfvnua1aif08g,20230424
2024/02/05,Denmark,DK,Hovedstaden,DK84,en,25,7,5,,0,2,,,,,2,,,0,,,25,,,,,,,,limesurvey-134625,4qggkiufmp0bjoa9a2,20240205
2024/02/05,Denmark,DK,Hovedstaden,DK84,en,25,7,5,,0,2,,,,,2,,,0,,,25,,,,,,,,limesurvey-134626,4qggkiufmp0bjoa9a2,20240205
2024/02/05,Denmark,DK,Midtjylland,DK82,en,10,2,20,,0,0,,,,,0,,,0,,,10,,,,,,,,limesurvey-134606,f7ut52fn7z00r8qlpy,20240205
2024/03/04,Denmark,DK,Hovedstaden,DK84,en,20,12,15,,0,0,,,,,0,,,0,,,20,,,,,,,,limesurvey-136406,2vr5wygcw3psflwttt,20240304
2024/03/11,Denmark,DK,Sjælland,DK85,en,4,4,4,,0,0,,,,,0,,,0,,,4,,,,,,,,limesurvey-136833,8txqrlstkqjk4gv24u,20240311
2024/06/10,Denmark,DK,Sjælland,DK85,en,5,3,5,,0,0,,,,,0,,,0,,,20,,,,,,,,limesurvey-143546,q10iym59mnmntnzlkv,20240610
2024/09/09,Denmark,DK,Midtjylland,DK82,en,4,2,2,,0,0,,,,,0,,,0,,,4,,,,,,,,limesurvey-150401,s4qbrex3jhv2ay5d28,20240909
