Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/14,Mexico,MX,,,,75,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/14,Mexico,MX,,,,90,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/16,Mexico,MX,,,,25,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/17,Mexico,MX,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/29,Mexico,MX,,,,100,1,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/05/15,Mexico,MX,Jalisco,MXJAL,en,60,1,,1,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-6425,1rpr6reqbtka7wxwly,
2020/06/02,Mexico,MX,Guanajuato,MXGUA,en,20,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-12824,juh69hh266kax8ss3j,
2020/06/02,Mexico,MX,Guanajuato,MXGUA,en,80,1,,1,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-12903,6jwb6b9pu4kay4xz62,
2020/06/02,Mexico,MX,Guanajuato,MXGUA,en,3000,0,,0,,,,,,,,,,,,,,,,,,Y,Y,N,limesurvey-12910,53vqgo7ydhkay55f77,
2020/06/05,Mexico,MX,Chiapas,MXCHP,en,5,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-13704,q4olpgokhwkb2osa60,
2020/06/05,Mexico,MX,"Ciudad de México",MXCMX,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-13685,nupodsretbkb2ofhaj,
2020/06/05,Mexico,MX,"Ciudad de México",MXCMX,en,100,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-13686,nupodsretbkb2ofhaj,
2020/06/06,Mexico,MX,"Nuevo León",MXNLE,en,70,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-13848,nv098pv4x9kb2y1ar1,
2020/06/07,Mexico,MX,Nayarit,MXNAY,en,15,0,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14119,f9yny5qvx2kb4tdnwa,
2020/06/09,Mexico,MX,Querétaro,MXQUE,en,7,1,,1,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14718,0b07e6j3q8kb84qmwo,
2020/06/09,Mexico,MX,Sonora,MXSON,en,200,3,,2,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14741,bx59yqa6ockb85fwjf,
2020/06/09,Mexico,MX,"Ciudad de México",MXCMX,en,20,3,,0,,,,,,,,,,,,,,,,,,Y,N,N,limesurvey-14803,7l1h9tj5avkb86scgq,
2020/06/10,Mexico,MX,Guanajuato,MXGUA,en,80,1,,1,,,,,,,,,,,,,,,,,,N,N,N,limesurvey-14966,x0ult2xv2rkb8mn6dm,
2020/06/15,Mexico,MX,Nayarit,MXNAY,en,50,0,,,,,,,,,,,,,,,,,,,,N,N,N,limesurvey-16220,f9yny5qvx2kb4tdnwa,
2020/06/15,Mexico,MX,Nayarit,MXNAY,en,8,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,N,limesurvey-16264,45uuvl5z9qkbgoqev2,
2020/06/22,Mexico,MX,Sinaloa,MXSIN,en,1000,6,,5,,1,,,,,1,,,,,,,,,,,Y,N,N,limesurvey-18373,eqnpgwmjydkbpzpipb,
2020/07/04,Mexico,MX,Sonora,MXSON,en,300,20,,5,,10,,,,,15,,,,,,,,,,,N,N,N,limesurvey-22659,vcjxzv3qs5kc7wfg5h,
2020/07/04,Mexico,MX,Guanajuato,MXGUA,en,70,4,,1,,3,,,,,3,,,,,,,,,,,N,N,N,limesurvey-22744,6jwb6b9pu4kay4xz62,
