ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AM,ARM,Armenia,-99,2021-02-15,2021-02-06,100,1,22404.7934424472,1,22404.7934424472,35,83,4145914.151316185,0,10,3,87,12,13,75,9,10,81,9,24,67,9,15,76,9,15,76,7,10,83,9,8,83,9,2,89,11,5,84,9,11,80,8,22,70,13,3,84,10,14,76,97,0,3,0,87,1,9,3,90,2,5,3,76,4,10,10,85,0,7,8,85,1,6,8,90,2,5,3,92,1,5,2,98,1,0,1,95,0,4,1,89,0,7,4,78,3,13,6,97,1,2,0,86,4,5,5,17,0,18,65,85,0,3,12,22,2,27,49,73,0,7,20,93,1,6,0,93,3,4,98,0,2,33,0,8,59,25,1,1,69,4,99,0,0,1,0,100,0,0,0,29,1,7,11,23,29,52,11,7,8,22,100,52,11,7,6,24,52,8,5,4,31,52,10,2,4,32,52,10,7,7,24,72,14,14,72,23,5,72,16,12,72,24,4,72,25,3,72,21,7,72,27,1,72,25,3,72,21,7,0,78,11,11,78,13,9,78,20,2,78,17,5,78,11,11,78,14,8,78,21,1,78,21,1,78,19,3,0,91,6,3,91,8,1,91,8,1,91,9,0,91,6,3,91,7,2,91,9,0,91,9,91,9,0,0,100,100,100,100,100,100,100,100,100,0,86,0,11,3,86,0,10,4,86,0,10,4,86,0,6,8,86,0,11,3,86,0,10,4,86,0,11,3,51,4,15,10,8,12,57,4,38,1,57,4,38,1,57,4,39,0,57,4,35,4,57,4,36,3,57,4,39,0,57,4,37,2,57,4,37,2,57,4,37,2,57,4,12,27,100,0,0,0,100,0,0,0,0,0,0,92,2,1,5,92,2,0,6,92,2,4,2,92,1,2,5,92,2,1,5,92,2,1,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,62,7,13,18,62,5,22,11,62,8,9,21,62,7,16,15,62,6,7,25,62,6,15,17,66,2,14,18,86,8,0,2,4,71,1,2,3,12,11,71,2,27,0,78,0,5,17,78,0,6,5,5,0,2,4,78,0,10,3,5,4,80,0,7,6,5,2,100,81,0,0,19,0,82,0,2,16,0,89,0,8,3,80,0,17,3,92,1,5,2,85,0,10,5,94,1,2,3,86,0,11,3,85,0,0,0,3,5,7,85,0,0,0,3,4,8,89,0,3,3,2,3,89,0,2,4,2,3,89,0,3,4,2,2,94,2,3,1,94,3,1,2,94,1,4,1,92,3,5,95,0,3,2,98,0,1,0,0,0,0,0,1,95,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.3,8.879072644960326,3.125,1.807721533549109,0,0,0,0
AM,ARM,Armenia,-99,2021-02-16,2021-02-07,100,1,22404.7934424472,1,22404.7934424472,35,79,4586563.182109619,0,11,3,86,10,17,73,9,11,80,7,26,67,9,17,74,8,16,76,7,9,84,9,12,79,10,2,88,9,6,85,9,15,76,8,20,72,14,2,84,10,20,70,97,0,3,0,83,2,10,5,89,3,5,3,74,4,13,9,83,0,9,8,84,2,7,7,91,2,4,3,88,1,6,5,98,1,1,0,94,1,4,1,85,0,12,3,80,4,11,5,98,1,1,0,80,4,9,7,21,0,17,62,86,0,3,11,26,2,23,49,77,0,6,17,94,1,5,0,94,2,4,99,0,1,36,0,7,57,29,1,1,64,5,99,0,0,1,0,100,0,0,0,33,1,8,11,20,27,53,10,10,7,20,100,53,11,9,7,20,53,7,10,3,27,53,10,3,5,29,53,9,9,7,22,74,12,14,74,21,5,74,17,9,74,23,3,74,23,3,74,20,6,74,25,1,74,23,3,74,20,6,0,82,11,7,82,11,7,82,17,1,82,16,2,82,11,7,82,11,7,82,17,1,82,17,1,82,14,4,0,90,8,2,90,9,1,90,9,1,90,10,0,90,7,3,90,6,4,90,10,0,90,10,90,10,0,0,100,100,100,100,100,100,100,100,100,0,90,0,8,2,90,0,6,4,90,0,7,3,90,0,4,6,90,0,8,2,90,0,6,4,90,0,8,2,52,3,15,10,8,12,59,4,36,1,59,4,36,1,59,4,37,0,59,4,33,4,59,4,35,2,59,4,37,0,59,4,36,1,59,4,35,2,59,4,35,2,59,4,10,27,100,0,0,0,100,0,0,0,0,0,0,93,1,1,5,93,1,0,6,93,1,4,2,93,1,1,5,93,1,1,5,93,1,1,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,64,8,11,17,64,6,20,10,64,9,7,20,64,8,16,12,64,7,5,24,64,7,14,15,69,2,15,14,85,8,0,3,4,74,1,2,4,10,9,74,2,24,0,82,0,4,14,82,0,5,5,3,0,1,4,82,0,8,1,5,4,83,0,6,6,3,2,100,84,0,0,16,0,85,0,2,13,0,91,0,5,4,82,0,14,4,94,0,4,2,85,0,8,7,96,0,2,2,87,0,10,3,87,0,0,0,3,3,7,87,0,0,0,2,4,7,91,0,3,4,0,2,91,0,1,3,2,3,91,0,2,3,2,2,96,1,2,1,96,2,1,1,96,1,3,0,94,2,4,96,0,2,2,99,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.833333333333332,8.71812750115739,3.571428571428572,1.618347187425374,0,0,0,0
AM,ARM,Armenia,-99,2021-02-17,2021-02-08,100,1,22404.7934424472,1,22404.7934424472,38,78,4793932.242936829,0,12,2,86,11,18,71,10,12,78,8,25,67,10,19,71,9,15,76,8,10,82,9,14,77,11,2,87,9,5,86,10,15,75,9,20,71,15,3,82,11,18,71,98,0,2,0,82,2,11,5,88,3,5,4,75,4,12,9,81,0,9,10,85,2,7,6,90,2,5,3,86,1,8,5,98,1,1,0,95,1,3,1,85,0,12,3,80,4,10,6,97,1,1,1,82,4,8,6,22,0,20,58,85,0,4,11,29,2,23,46,77,0,5,18,95,0,5,0,95,2,3,99,0,1,37,0,8,55,31,1,1,62,5,99,0,0,1,0,100,0,0,0,35,1,7,13,20,24,56,10,9,7,18,100,56,11,8,8,17,56,7,10,3,24,56,10,3,5,26,56,9,9,7,19,76,13,11,76,19,5,76,16,8,76,20,4,76,21,3,76,19,5,76,23,1,76,22,2,76,18,6,0,83,10,7,83,10,7,83,16,1,83,15,2,83,10,7,83,10,7,83,16,1,83,16,1,83,14,3,0,89,8,3,89,10,1,89,10,1,89,11,0,89,7,4,89,6,5,89,11,0,89,11,89,11,0,0,100,100,100,100,100,100,100,100,100,0,91,0,7,2,91,0,6,3,91,0,7,2,91,0,3,6,91,0,7,2,91,0,6,3,91,0,8,1,55,3,11,9,9,13,62,4,33,1,62,4,33,1,62,4,34,0,62,4,30,4,62,4,32,2,62,4,34,0,62,4,33,1,62,4,33,1,62,4,31,3,62,4,10,24,100,0,0,0,100,0,0,0,0,0,0,92,1,2,5,92,2,0,6,92,2,4,2,92,2,1,5,92,2,1,5,92,2,1,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,67,10,10,13,67,6,20,7,67,10,6,17,67,8,17,8,67,8,6,19,67,8,10,15,71,2,16,11,84,7,0,4,5,75,1,1,4,11,8,75,2,23,0,82,0,5,13,82,0,6,5,2,0,2,3,82,0,7,1,6,4,83,0,5,7,3,2,100,84,0,0,16,0,85,0,2,13,0,92,0,4,4,82,0,14,4,95,0,3,2,84,0,8,8,95,0,2,3,91,0,7,2,86,0,0,0,3,3,8,86,0,0,0,2,4,8,89,0,3,4,2,2,89,0,1,3,3,4,89,0,2,4,2,3,95,2,2,1,95,3,1,1,95,2,3,0,93,3,4,96,0,2,2,99,0,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.827586206896552,8.932560685161263,3.25,1.752549163769328,0,0,0,0
AM,ARM,Armenia,-99,2021-02-18,2021-02-09,100,2,51314.5359966533,2,51314.5359966533,39,76,4699343.341363364,0,11,3,86,10,19,71,9,10,81,7,28,65,9,21,70,8,16,76,8,12,80,8,14,78,10,2,88,8,6,86,9,13,78,8,19,73,14,4,82,10,20,70,97,0,3,0,81,2,11,6,90,2,4,4,72,5,14,9,79,0,10,11,84,3,7,6,88,2,6,4,86,1,8,5,98,0,2,0,94,1,4,1,87,0,10,3,81,3,9,7,96,1,1,2,80,4,9,7,24,0,21,55,85,0,4,11,32,2,23,43,77,0,5,18,95,0,5,0,95,2,3,99,0,1,40,0,6,54,34,1,1,61,3,99,0,0,1,0,100,0,0,0,37,1,7,12,19,24,55,9,10,8,18,100,55,11,9,7,18,55,6,12,3,24,55,10,3,6,26,55,8,11,8,18,76,13,11,76,19,5,76,17,7,76,19,5,76,22,2,76,19,5,76,23,1,76,22,2,76,18,6,0,83,10,7,83,9,8,83,16,1,83,15,2,83,11,6,83,11,6,83,16,1,83,16,1,83,14,3,0,90,7,3,90,9,1,90,9,1,90,10,0,90,7,3,90,5,5,90,10,0,90,10,90,10,0,0,100,100,100,100,100,100,100,100,100,0,92,0,6,2,92,0,5,3,92,0,6,2,92,0,2,6,92,0,6,2,92,0,5,3,92,0,8,0,54,3,13,9,9,12,59,4,35,2,59,4,36,1,59,4,37,0,59,4,34,3,59,4,34,3,59,4,37,0,59,4,36,1,59,4,36,1,59,4,33,4,59,4,11,26,100,0,0,0,100,0,0,0,0,0,0,94,1,1,4,94,2,0,4,94,2,2,2,94,2,1,3,94,2,0,4,94,2,0,4,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,64,10,11,15,64,7,20,9,64,10,7,19,64,8,19,9,64,8,7,21,64,7,10,19,68,2,17,13,83,7,0,4,6,73,1,1,3,12,10,73,2,25,0,81,0,5,14,81,0,7,5,2,0,2,3,81,0,8,1,6,4,82,0,6,7,3,2,100,83,0,1,16,0,84,0,3,13,0,91,0,5,4,82,0,14,4,94,0,4,2,82,1,9,8,94,1,2,3,91,0,7,2,85,0,0,1,3,3,8,85,0,0,0,2,5,8,88,0,3,4,2,3,88,0,1,2,3,6,88,0,4,3,2,3,94,2,4,0,94,2,3,1,94,1,5,0,93,3,4,96,0,2,2,99,0,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,8.482758620689655,8.70394282435582,3.25,1.752549163769328,0,0,0,0
AM,ARM,Armenia,-99,2021-02-19,2021-02-10,100,2,51314.5359966533,2,51314.5359966533,38,77,4567279.808767512,0,11,2,87,11,20,69,10,10,80,7,31,62,10,23,67,8,16,76,9,13,78,9,13,78,11,2,87,9,8,83,10,12,78,9,23,68,15,4,81,11,24,65,98,0,2,0,80,3,10,7,90,2,4,4,69,6,14,11,77,1,11,11,84,3,8,5,87,3,6,4,87,1,8,4,98,0,2,0,92,1,6,1,88,0,10,2,77,4,12,7,96,1,1,2,76,5,10,9,23,0,22,55,84,0,6,10,31,1,24,44,76,0,6,18,94,0,6,0,94,2,4,99,0,1,39,0,7,54,33,1,1,62,3,99,0,0,1,0,100,0,0,0,36,1,8,13,18,24,52,9,11,10,18,100,52,11,10,8,19,52,7,12,4,25,52,11,3,7,27,52,9,11,11,17,77,12,11,77,18,5,77,17,6,77,18,5,77,20,3,77,18,5,77,22,1,77,21,2,77,17,6,0,84,10,6,84,9,7,84,16,0,84,15,1,84,10,6,84,11,5,84,15,1,84,15,1,84,14,2,0,90,7,3,90,9,1,90,9,1,90,10,0,90,7,3,90,5,5,90,10,0,90,10,90,10,0,0,100,100,100,100,100,100,100,100,100,0,93,0,5,2,93,0,5,2,93,0,5,2,93,0,2,5,93,0,5,2,93,0,5,2,93,0,7,0,51,3,15,8,11,12,56,4,38,2,56,4,40,0,56,4,40,0,56,4,37,3,56,4,36,4,56,4,40,0,56,4,40,0,56,4,39,1,56,4,36,4,56,4,12,28,100,0,0,0,100,0,0,0,0,0,0,93,2,1,4,93,3,0,4,93,2,3,2,93,3,1,3,93,3,0,4,93,3,0,4,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,61,10,13,16,61,7,22,10,61,9,10,20,61,8,21,10,61,8,8,23,61,7,11,21,65,2,20,13,80,7,0,6,7,70,1,1,4,13,11,70,2,28,0,79,0,5,16,79,0,8,5,2,1,2,3,79,0,7,2,6,6,79,0,6,7,4,4,100,80,0,2,17,1,81,0,4,14,1,89,0,7,4,80,0,16,4,91,0,7,2,80,1,10,9,93,1,3,3,90,0,8,2,83,0,0,2,3,3,9,83,0,0,0,3,5,9,87,0,3,5,2,3,87,0,1,2,3,7,87,0,4,4,2,3,93,3,4,0,93,3,3,1,93,1,6,0,92,4,4,96,0,2,2,99,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.2727272727272725,7.3581278498369045,3,1.9272482233188628,0,0,0,0
AM,ARM,Armenia,-99,2021-02-20,2021-02-12,100,2,51314.5359966533,2,51314.5359966533,37,77,4466935.495796105,0,10,2,88,9,18,73,10,8,82,6,33,61,9,20,71,7,17,76,8,12,80,9,12,79,10,2,88,8,8,84,9,13,78,9,25,66,13,4,83,10,25,65,98,0,2,0,82,3,10,5,92,2,3,3,67,7,16,10,80,1,9,10,83,3,8,6,88,3,5,4,88,1,8,3,98,0,2,0,92,1,6,1,87,0,11,2,75,4,13,8,96,1,1,2,75,6,10,9,23,0,21,56,84,0,6,10,29,1,26,44,74,0,6,20,94,0,6,0,94,2,4,99,0,1,37,0,8,55,31,1,1,63,4,99,0,0,1,0,100,0,0,0,34,1,7,14,19,25,53,8,12,8,19,100,53,10,10,8,19,53,6,11,4,26,53,11,2,7,27,53,8,11,10,18,76,13,11,76,19,5,76,17,7,76,19,5,76,22,2,76,19,5,76,23,1,76,21,3,76,18,6,0,84,11,5,84,10,6,84,16,0,84,15,1,84,10,6,84,11,5,84,15,1,84,15,1,84,14,2,0,90,7,3,90,9,1,90,9,1,90,9,1,90,7,3,90,6,4,90,10,0,90,10,90,10,0,0,100,100,100,100,100,100,100,100,100,0,92,0,6,2,92,0,7,1,92,0,6,2,92,0,4,4,92,0,6,2,92,0,5,3,92,0,8,0,52,3,15,6,13,11,58,5,35,2,58,5,37,0,58,5,37,0,58,5,35,2,58,5,34,3,58,5,37,0,58,5,37,0,58,5,36,1,58,5,33,4,58,5,10,27,100,0,0,0,100,0,0,0,0,0,0,92,3,1,4,92,4,0,4,92,2,4,2,92,4,1,3,92,4,0,4,92,4,0,4,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,63,12,10,15,63,9,19,9,63,11,10,16,63,10,18,9,63,10,8,19,63,8,9,20,68,2,17,13,83,4,0,6,7,72,1,1,4,12,10,72,2,26,0,80,0,5,15,80,0,8,4,2,1,2,3,80,0,6,3,5,6,80,0,6,6,4,4,100,81,0,2,15,2,82,0,4,13,1,92,0,5,3,83,0,13,4,91,0,7,2,83,1,9,7,93,1,3,3,92,0,7,1,84,0,0,2,2,3,9,84,1,0,0,3,4,8,88,0,2,4,2,4,88,1,1,2,1,7,88,1,4,3,1,3,94,2,4,0,94,2,3,1,94,1,5,0,94,4,2,98,0,1,1,99,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.90625,7.230577431989786,3,1.9272482233188628,0,0,0,0
AM,ARM,Armenia,-99,2021-02-21,2021-02-13,100,3,60053.18018200765,3,60053.18018200765,32,76,4492253.092781734,0,9,4,87,9,20,71,10,7,83,6,34,60,9,20,71,7,19,74,9,10,81,9,12,79,8,5,87,7,8,85,9,15,76,8,27,65,13,4,83,10,28,62,96,1,2,1,80,3,11,6,93,2,3,2,66,8,15,11,80,1,10,9,81,3,8,8,90,3,4,3,88,1,7,4,95,1,3,1,92,1,6,1,85,1,11,3,73,4,13,10,96,1,1,2,72,7,11,10,24,0,19,57,86,0,6,8,30,1,22,47,78,0,5,17,95,0,5,0,95,2,3,99,0,1,37,0,9,54,32,1,1,60,6,99,0,0,1,0,100,0,0,0,35,1,7,18,18,21,54,9,13,10,14,100,54,11,8,9,18,54,8,10,6,22,54,12,2,9,23,54,8,12,12,14,81,11,8,81,14,5,81,13,6,81,15,4,81,17,2,81,14,5,81,18,1,81,16,3,81,13,6,0,86,9,5,86,10,4,86,14,0,86,13,1,86,8,6,86,11,3,86,14,0,86,14,0,86,12,2,0,86,9,5,86,14,0,86,11,3,86,12,2,86,10,4,86,9,5,86,13,1,86,14,86,14,0,0,100,100,100,100,100,100,100,100,100,0,91,1,6,2,91,1,7,1,91,1,6,2,91,1,4,4,91,1,5,3,91,1,5,3,91,1,8,0,53,3,13,6,12,13,59,4,34,3,59,4,37,0,59,4,37,0,59,4,35,2,59,4,33,4,59,4,37,0,59,4,37,0,59,4,36,1,59,4,34,3,59,4,10,27,100,0,0,0,100,0,0,0,0,0,0,91,5,1,3,91,6,0,3,91,3,5,1,91,5,1,3,91,6,0,3,91,6,0,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,62,13,11,14,62,10,19,9,62,12,11,15,62,9,20,9,62,10,10,18,62,9,11,18,67,2,18,13,82,6,0,4,8,72,1,1,4,12,10,72,2,26,0,80,0,5,15,80,0,8,4,1,1,3,3,80,1,6,4,4,5,81,0,6,4,5,4,100,82,0,3,13,2,82,0,4,13,1,91,0,6,3,83,0,12,5,91,0,7,2,82,2,8,8,92,2,3,3,91,0,8,1,84,0,0,2,2,2,10,84,2,0,0,4,3,7,89,0,1,4,2,4,89,1,0,2,1,7,89,1,3,3,1,3,95,2,3,0,95,2,2,1,95,1,4,0,95,3,2,98,0,1,1,99,0,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.194444444444445,7.106614401666117,3.166666666666666,2.228601953392904,0,0,0,0
