ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10..77,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GN,GIN,Guinea,-99,2021-03-07,2021-03-03,100,0,0,0,0,4,84,10096876.62772468,0,9,5,86,7,7,86,8,3,89,9,24,67,8,10,82,7,11,82,7,3,90,8,9,83,9,4,87,7,5,88,9,6,85,12,14,74,12,2,86,9,12,79,95,1,2,2,93,0,3,4,97,0,1,2,76,1,13,10,90,0,5,5,89,0,3,8,97,0,2,1,91,1,6,2,96,0,3,1,95,0,3,2,94,1,0,5,86,0,7,7,98,0,2,0,88,0,6,6,15,1,4,80,96,0,2,2,20,4,24,52,76,0,11,13,89,1,10,0,89,0,1,10,0,99,0,1,0,0,35,0,24,41,24,2,2,71,1,98,0,1,1,0,99,0,0,0,1,26,2,41,16,7,8,38,14,24,9,15,38,17,21,11,13,38,20,19,13,10,38,22,12,7,21,38,16,24,6,16,92,7,1,92,8,0,92,6,2,92,7,1,92,7,1,92,7,1,92,8,0,92,8,0,92,8,0,92,4,4,93,0,3,4,93,0,3,4,93,0,4,3,93,0,5,2,93,0,4,3,93,0,5,2,93,0,7,0,93,0,7,0,93,0,7,0,93,0,4,3,85,0,9,6,85,0,12,3,85,0,14,1,85,0,14,1,85,0,4,11,85,0,14,1,85,0,15,0,85,0,15,0,85,0,12,3,85,0,11,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,94,0,5,1,94,0,1,5,94,0,1,5,94,0,0,6,94,0,6,0,94,0,5,1,94,0,6,0,42,2,27,5,8,16,43,4,51,2,43,4,51,2,43,4,52,1,43,4,51,2,43,4,49,4,43,4,52,1,43,4,51,2,43,4,52,1,43,4,49,4,43,4,9,44,100,0,0,0,100,0,0,0,39,1,14,7,15,24,45,1,0,54,47,2,1,50,78,13,3,6,78,14,5,3,78,11,9,2,78,10,6,6,78,12,5,5,78,11,4,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,46,11,28,15,46,13,20,21,46,12,14,28,46,13,14,27,46,14,11,29,46,8,18,28,51,1,15,33,85,2,6,2,2,3,52,1,2,12,15,18,52,1,44,3,55,2,10,33,55,2,22,12,6,0,0,3,55,3,19,11,5,7,59,2,19,7,12,1,61,1,1,36,1,67,2,1,26,4,72,1,27,0,80,2,16,2,86,1,11,2,87,1,10,2,89,0,11,0,82,3,13,2,75,0,0,0,1,8,16,75,1,0,0,2,4,18,79,0,12,2,4,3,79,2,6,2,4,7,79,2,11,3,1,4,86,3,9,2,86,5,2,7,86,5,3,6,79,0,11,10,90,0,3,7,97,1,2,0,0,0,0,0,0,88,1,0,1,0,2,0,1,1,1,0,0,0,0,0,1,4,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.8571428571428568,3.647262124992302,1,0,0,0,0,0
GN,GIN,Guinea,-99,2021-03-08,2021-03-04,100,0,0,0,0,10,87,9845950.199368594,0,9,4,87,8,9,83,8,3,89,9,23,68,10,11,79,9,9,82,9,3,88,8,8,84,10,5,85,8,6,86,10,7,83,12,14,74,13,2,85,10,14,76,96,1,1,2,91,0,3,6,97,0,1,2,77,1,11,11,89,0,7,4,91,0,2,7,97,0,2,1,92,1,6,1,95,0,4,1,94,0,3,3,93,1,0,6,86,0,7,7,98,1,1,0,86,0,6,8,13,0,6,81,94,0,3,3,18,3,32,47,68,1,16,15,84,1,15,0,84,0,1,15,0,99,0,1,0,0,38,1,21,40,21,1,3,75,0,97,0,1,1,1,98,0,0,0,2,24,2,38,21,7,8,34,16,24,10,16,34,17,24,11,14,34,20,20,15,11,34,23,13,5,25,34,16,25,8,17,93,6,1,93,7,0,93,5,2,93,6,1,93,6,1,93,6,1,93,7,0,93,7,0,93,7,0,93,4,3,93,0,3,4,93,0,3,4,93,0,5,2,93,0,6,1,93,0,3,4,93,0,6,1,93,0,7,0,93,0,7,0,93,0,7,0,93,0,4,3,80,0,12,8,80,0,15,5,80,0,18,2,80,0,20,0,80,0,5,15,80,0,18,2,80,0,19,1,80,0,20,0,80,0,16,4,80,0,14,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,94,0,5,1,94,0,1,5,94,0,1,5,94,0,0,6,94,0,6,0,94,0,5,1,94,0,6,0,39,3,27,7,8,16,41,5,52,2,41,5,52,2,41,5,53,1,41,5,52,2,41,5,50,4,41,5,53,1,41,5,52,2,41,5,53,1,41,5,50,4,41,5,9,45,100,0,0,0,100,0,0,0,35,1,15,6,16,27,43,1,0,56,43,3,1,53,81,11,2,6,81,12,4,3,81,9,8,2,81,9,3,7,81,10,5,4,81,10,2,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,44,11,30,15,44,13,22,21,44,12,17,27,44,13,16,27,44,14,13,29,44,9,20,27,49,1,20,30,80,2,9,4,2,3,52,1,1,11,14,21,52,1,44,3,54,3,10,33,54,2,24,12,5,0,0,3,54,4,18,11,6,7,57,2,19,8,13,1,59,1,1,38,1,65,1,1,28,5,70,1,29,0,78,2,18,2,83,1,14,2,84,1,13,2,87,0,13,0,80,3,15,2,74,0,0,0,1,8,17,74,2,0,0,2,5,17,77,0,13,2,5,3,77,3,6,2,4,8,77,3,12,3,1,4,85,3,10,2,85,5,3,7,85,5,5,5,77,2,12,9,91,0,3,6,97,1,2,0,0,0,0,0,0,87,1,1,2,0,2,0,1,1,1,0,0,0,0,0,1,3,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.4871794871794872,3.6046154249341793,2.3333333333333335,1.5275252316519468,0,0,0,0
GN,GIN,Guinea,-99,2021-03-09,2021-03-05,100,0,0,0,0,8,84,8729656.098147232,0,10,2,88,10,9,81,8,4,88,10,28,62,12,11,77,10,13,77,10,3,87,10,6,84,11,5,84,9,6,85,11,7,82,12,16,72,14,3,83,11,21,68,98,0,1,1,91,0,4,5,96,0,1,3,72,0,13,15,89,0,7,4,87,0,4,9,97,0,3,0,94,1,5,0,95,0,4,1,94,0,2,4,93,1,0,6,84,0,8,8,97,1,2,0,79,1,9,11,16,0,4,80,96,0,2,2,19,3,31,47,69,1,14,16,86,0,13,1,86,0,0,14,0,100,0,0,0,0,38,1,21,40,23,0,3,74,0,97,0,1,1,1,98,0,0,0,2,26,2,40,22,6,4,40,17,18,11,14,40,15,25,8,12,40,14,24,10,12,40,21,14,5,20,40,14,21,9,16,97,3,0,97,3,0,97,2,1,97,3,0,97,2,1,97,3,0,97,3,0,97,3,0,97,3,0,97,2,1,94,0,2,4,94,0,3,3,94,0,5,1,94,0,6,0,94,0,4,2,94,0,6,0,94,0,6,0,94,0,6,0,94,0,6,0,94,0,4,2,79,0,11,10,79,0,16,5,79,0,19,2,79,0,20,1,79,0,8,13,79,0,18,3,79,0,19,2,79,0,20,1,79,0,18,3,79,0,12,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,96,0,4,0,96,0,0,4,96,0,0,4,96,0,0,4,96,0,4,0,96,0,4,0,96,0,4,0,45,2,29,9,5,10,48,6,45,1,48,6,45,1,48,6,46,0,48,6,45,1,48,6,45,1,48,6,46,0,48,6,46,0,48,6,46,0,48,6,45,1,48,6,4,42,100,0,0,0,100,0,0,0,35,1,18,3,17,26,40,0,0,60,40,3,1,56,81,9,3,7,81,11,5,3,81,9,7,3,81,7,5,7,81,8,6,5,81,9,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,50,7,33,10,50,9,22,19,50,10,20,20,50,9,16,25,50,10,15,25,50,7,15,28,53,1,17,29,83,1,7,4,3,2,56,1,0,7,10,26,56,1,41,2,59,3,9,29,59,2,21,13,4,0,0,1,59,3,19,7,6,6,61,1,15,12,11,0,64,0,1,33,2,68,1,0,25,6,67,1,30,2,78,2,19,1,80,1,16,3,84,1,12,3,85,1,14,0,85,1,13,1,76,0,0,0,2,5,17,76,2,0,0,3,5,14,79,0,13,1,3,4,79,3,5,2,3,8,79,3,11,3,0,4,86,3,9,2,86,6,4,4,86,7,4,3,79,2,14,5,95,0,1,4,99,0,1,0,0,0,0,0,0,87,0,1,4,0,1,0,1,2,1,0,0,0,0,0,2,1,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.25,3.05853742216614,3,1.4142135623730951,0,0,0,0
GN,GIN,Guinea,-99,2021-03-10,2021-03-06,100,1,130569.990653765,1,130569.990653765,10,83,9926131.80993629,0,9,4,87,9,11,80,6,4,90,5,27,68,9,9,82,8,14,78,10,4,86,10,6,84,8,4,88,7,8,85,9,7,84,10,15,75,10,4,86,7,23,70,96,0,3,1,89,0,4,7,96,0,1,3,73,1,12,14,91,0,6,3,86,2,4,8,96,0,4,0,94,1,5,0,96,0,2,2,92,1,4,3,93,1,1,5,85,0,6,9,96,1,3,0,77,3,9,11,17,0,4,79,96,0,1,3,18,3,35,44,66,1,15,18,85,0,14,1,85,0,2,13,0,98,0,1,1,0,40,1,21,38,23,0,2,74,1,98,0,1,0,1,98,0,0,0,2,26,1,38,27,5,3,39,18,17,11,15,39,13,30,7,11,39,15,24,9,13,39,19,13,8,21,39,15,25,8,13,98,2,0,98,2,0,98,2,0,98,2,0,98,1,1,98,2,0,98,2,0,98,2,0,98,2,0,98,1,1,95,0,2,3,95,0,3,2,95,0,5,0,95,0,5,0,95,0,3,2,95,0,5,0,95,0,5,0,95,0,5,0,95,0,5,0,95,0,4,1,74,0,15,11,74,0,19,7,74,0,23,3,74,0,25,1,74,0,12,14,74,0,23,3,74,0,21,5,74,0,25,1,74,0,21,5,74,0,15,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,97,0,3,0,97,0,2,1,97,0,1,2,97,0,1,2,97,0,3,0,97,0,3,0,97,0,2,1,44,1,29,9,10,7,48,5,46,1,48,5,46,1,48,5,47,0,48,5,46,1,48,5,46,1,48,5,47,0,48,5,47,0,48,5,46,1,48,5,46,1,48,5,4,43,100,0,0,0,100,0,0,0,33,1,19,4,21,22,36,0,0,64,36,5,2,57,80,8,5,7,80,10,5,5,80,8,9,3,80,6,6,8,80,7,7,6,80,7,6,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,49,3,34,14,49,6,22,23,49,10,16,25,49,7,21,23,49,7,18,26,49,4,20,27,52,0,16,32,84,1,7,5,2,1,55,0,0,5,13,27,55,0,43,2,59,2,12,27,59,0,23,13,4,0,0,1,59,1,20,6,9,5,60,1,14,15,10,0,62,0,1,35,2,65,1,1,26,7,66,1,30,3,78,2,19,1,84,0,14,2,79,1,17,3,82,1,15,2,80,1,18,1,70,1,0,0,4,5,20,70,2,0,0,5,3,20,72,1,17,2,4,4,72,2,8,3,6,9,72,2,15,6,1,4,79,6,13,2,79,10,5,6,79,10,6,5,74,3,20,3,97,0,0,3,100,0,0,0,0,0,0,0,0,81,0,1,5,0,3,0,1,2,1,0,1,0,0,0,1,4,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.5135135135135136,3.8845965157388083,3,1,0,0,0,0
GN,GIN,Guinea,-99,2021-03-11,2021-03-07,100,2,197676.8482536707,2,197676.8482536707,9,84,10193409.60110956,0,10,4,86,9,11,80,7,3,90,4,31,65,10,9,81,9,12,79,11,4,85,11,1,88,7,4,89,6,7,87,9,5,86,7,17,76,9,4,87,7,22,71,96,0,2,2,89,0,4,7,97,0,2,1,69,2,15,14,91,0,7,2,88,2,6,4,96,0,3,1,99,0,0,1,96,0,1,3,93,1,3,3,95,0,2,3,83,1,10,6,96,1,3,0,78,3,8,11,16,0,3,81,97,0,1,2,16,1,39,44,63,1,16,20,84,0,15,1,84,0,3,13,0,98,0,1,1,0,38,1,21,40,23,0,2,74,1,98,0,1,0,1,98,0,0,0,2,26,0,40,27,5,2,42,19,19,8,12,42,12,29,9,8,42,16,22,7,13,42,18,13,6,21,42,17,24,8,9,99,1,0,99,1,0,99,1,0,99,0,1,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,95,0,3,2,95,0,4,1,95,0,5,0,95,0,5,0,95,0,1,4,95,0,5,0,95,0,5,0,95,0,5,0,95,0,5,0,95,0,4,1,73,0,16,11,73,0,19,8,73,0,22,5,73,0,26,1,73,0,14,13,73,0,23,4,73,0,22,5,73,0,26,1,73,0,23,4,73,0,15,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,95,0,5,0,95,0,3,2,95,0,2,3,95,0,2,3,95,0,5,0,95,0,4,1,95,0,4,1,47,1,26,9,11,6,50,4,46,0,50,4,46,0,50,4,46,0,50,4,45,1,50,4,45,1,50,4,46,0,50,4,46,0,50,4,44,2,50,4,46,0,50,4,3,43,100,0,0,0,100,0,0,0,31,1,17,5,22,24,33,0,0,67,33,5,4,58,80,9,4,7,80,10,5,5,80,6,10,4,80,8,5,7,80,8,6,6,80,7,8,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,2,32,14,52,7,16,25,52,10,16,22,52,8,22,18,52,6,19,23,52,6,17,25,54,0,17,29,83,1,9,5,1,1,57,0,2,7,11,23,57,0,41,2,64,2,10,24,64,0,24,9,3,0,0,0,64,1,15,6,10,4,65,1,13,13,8,0,66,0,2,29,3,67,0,1,20,12,68,1,27,4,84,2,14,0,84,0,14,2,78,1,18,3,81,1,16,2,83,1,15,1,71,1,1,0,4,5,18,71,2,1,0,6,2,18,73,2,16,1,6,2,73,2,10,3,5,7,73,2,16,5,2,2,79,7,14,0,79,13,5,3,79,10,9,2,75,3,19,3,97,0,0,3,100,0,0,0,0,0,0,0,0,82,0,1,4,0,3,0,1,1,1,0,1,0,0,0,2,4,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.861111111111111,4.4794947277425186,3,1,0,0,0,0
GN,GIN,Guinea,-99,2021-03-12,2021-03-09,100,2,197676.8482536707,2,197676.8482536707,5,81,10703806.95179486,0,10,5,85,8,11,81,7,3,90,4,31,65,9,9,82,8,14,78,10,4,86,11,3,86,7,4,89,5,7,88,9,6,85,6,17,77,9,3,88,6,17,77,95,0,2,3,89,0,6,5,97,0,2,1,69,2,14,15,91,0,6,3,86,2,7,5,96,0,3,1,97,0,1,2,96,0,0,4,93,1,2,4,94,0,3,3,83,1,8,8,97,0,3,0,83,3,6,8,19,0,2,79,98,0,0,2,20,0,37,43,65,0,14,21,86,0,13,1,86,0,4,10,0,98,0,1,1,0,38,0,23,39,26,0,3,70,1,97,0,3,0,0,97,0,0,3,0,30,0,41,23,4,2,45,19,19,7,10,45,13,25,11,6,45,13,22,8,12,45,20,9,9,17,45,19,21,7,8,98,1,1,98,2,0,98,2,0,98,1,1,98,2,0,98,2,0,98,2,0,98,2,0,98,2,0,98,2,0,96,0,3,1,96,0,4,0,96,0,4,0,96,0,4,0,96,0,1,3,96,0,4,0,96,0,4,0,96,0,4,0,96,0,4,0,96,0,4,0,77,0,13,10,77,0,19,4,77,0,18,5,77,0,22,1,77,0,14,9,77,0,20,3,77,0,20,3,77,0,23,0,77,0,19,4,77,0,15,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,95,0,5,0,95,0,3,2,95,0,3,2,95,0,2,3,95,0,5,0,95,0,4,1,95,0,3,2,48,0,27,7,14,4,48,2,49,1,48,2,50,0,48,2,50,0,48,2,49,1,48,2,49,1,48,2,50,0,48,2,50,0,48,2,48,2,48,2,50,0,48,2,4,46,100,0,0,0,100,0,0,0,35,1,16,6,25,17,37,0,0,63,37,5,5,53,77,10,7,6,77,11,6,6,77,7,11,5,77,10,6,7,77,11,6,6,77,10,7,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,3,31,14,52,8,11,29,52,10,13,25,52,9,21,18,52,7,18,23,52,6,18,24,54,0,13,33,87,1,6,3,2,1,57,0,2,8,13,20,57,1,39,3,65,1,11,23,65,0,22,10,3,0,0,0,65,1,19,3,9,3,67,1,12,13,7,0,68,0,2,28,2,70,0,2,17,11,70,0,26,4,89,1,10,0,88,0,10,2,80,0,16,4,83,0,15,2,83,0,16,1,73,1,1,0,6,6,13,73,1,1,0,6,3,16,75,2,15,1,6,1,75,1,10,1,6,7,75,1,14,6,2,2,80,6,13,1,80,11,5,4,80,9,8,3,77,1,20,2,98,0,0,2,100,0,0,0,0,0,0,0,0,81,0,0,3,1,3,0,1,1,1,0,2,0,0,0,2,5,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4,4.390071442781686,2.5,0.7071067811865476,0,0,0,0
