ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BJ,BEN,Benin,-99,2021-03-10,2021-03-02,100,3,159039.6207013664,3,159039.6207013664,17,86,9435614.731647236,0,10,6,84,10,12,78,11,4,85,10,33,57,8,12,80,8,25,67,11,7,82,10,7,83,12,5,83,10,7,83,11,6,83,9,26,65,9,2,89,11,17,72,94,1,2,3,88,1,8,3,96,2,1,1,67,2,12,19,88,1,5,6,75,2,10,13,93,1,4,2,93,0,6,1,95,1,1,3,93,2,4,1,94,0,4,2,74,2,11,13,98,0,1,1,83,1,9,7,14,0,14,72,87,2,7,4,20,1,25,54,76,0,10,14,90,0,4,5,1,90,1,3,4,2,97,2,1,33,1,35,31,27,3,0,65,5,100,0,0,0,0,100,0,0,0,0,28,1,29,16,9,17,43,14,17,13,13,43,18,21,10,8,43,13,19,13,12,43,16,13,11,17,43,15,25,8,9,84,0,10,6,84,0,10,6,84,0,6,10,84,0,12,4,84,0,12,4,84,0,13,3,84,0,16,0,84,0,14,2,84,0,15,1,84,0,10,6,91,0,6,3,91,0,6,3,91,0,9,0,91,0,9,0,91,0,6,3,91,0,5,4,91,0,9,0,91,0,9,0,91,0,9,0,91,0,7,2,86,0,5,9,86,0,6,8,86,0,11,3,86,0,12,2,86,0,8,6,86,0,8,6,86,0,9,5,86,0,12,2,86,0,13,1,86,0,12,2,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,88,0,12,0,88,0,9,3,88,0,9,3,88,0,4,8,88,0,11,1,88,0,6,6,88,0,10,2,46,3,29,6,10,6,51,5,42,2,51,5,43,1,51,5,44,0,51,5,44,0,51,5,42,2,51,5,41,3,51,5,44,0,51,5,44,0,51,5,42,2,51,5,8,36,100,0,0,0,100,0,0,0,49,1,16,6,9,19,58,0,3,39,58,2,4,36,68,18,4,10,68,12,17,3,68,9,20,3,68,17,6,9,68,15,12,5,68,17,6,9,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,53,7,26,14,53,9,14,24,53,7,18,22,53,6,26,15,53,9,11,27,53,10,10,27,58,0,19,23,81,2,10,4,0,3,60,0,1,9,12,18,60,1,38,1,64,1,8,27,64,0,26,7,1,0,0,2,64,1,18,5,7,5,67,1,13,11,7,1,67,0,1,29,3,69,2,3,22,4,74,1,23,2,86,1,11,2,82,1,15,2,74,1,21,4,89,2,8,1,90,1,9,0,77,0,1,2,1,9,10,77,0,1,0,4,7,11,81,0,8,3,2,6,81,0,7,2,4,6,81,0,8,4,4,3,90,1,7,2,90,4,2,4,90,3,3,4,85,0,7,8,92,0,2,6,98,0,0,0,1,0,0,1,0,91,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.969767441860465,4.114002505018158,1.2222222222222223,0.6666666666666666,0,0,0,0
BJ,BEN,Benin,-99,2021-03-11,2021-03-03,100,3,159039.6207013664,3,159039.6207013664,17,86,9675968.042316046,0,10,6,84,10,13,77,11,5,84,10,31,59,8,11,81,8,25,67,11,7,82,10,9,81,12,5,83,10,8,82,11,7,82,9,24,67,9,3,88,10,18,72,94,1,2,3,87,1,8,4,95,2,2,1,69,2,13,16,89,1,5,5,75,2,10,13,93,1,4,2,91,0,7,2,95,1,1,3,92,2,5,1,93,0,4,3,76,2,11,11,97,0,2,1,82,1,10,7,14,0,13,73,88,1,7,4,20,1,23,56,78,0,9,13,91,0,3,5,1,91,0,3,4,2,97,2,1,31,1,34,34,26,2,1,66,5,99,0,0,0,1,99,0,0,0,1,27,0,29,16,9,19,43,13,15,14,15,43,16,19,12,10,43,11,17,13,16,43,16,11,13,17,43,15,20,13,9,82,0,11,7,82,0,10,8,82,0,8,10,82,0,14,4,82,0,13,5,82,0,15,3,82,0,17,1,82,0,16,2,82,0,15,3,82,0,11,7,91,0,7,2,91,0,7,2,91,0,9,0,91,0,8,1,91,0,5,4,91,0,6,3,91,0,9,0,91,0,9,0,91,0,8,1,91,0,7,2,87,0,4,9,87,0,5,8,87,0,10,3,87,0,12,1,87,0,8,5,87,0,9,4,87,0,6,7,87,0,11,2,87,0,12,1,87,0,11,2,99,1,0,99,0,1,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,88,0,12,0,88,0,10,2,88,0,9,3,88,0,3,9,88,0,11,1,88,0,6,6,88,0,9,3,46,2,31,6,8,7,48,4,46,2,48,4,47,1,48,4,48,0,48,4,48,0,48,4,46,2,48,4,46,2,48,4,48,0,48,4,48,0,48,4,46,2,48,4,7,41,100,0,0,0,100,0,0,0,51,0,17,5,9,18,59,0,3,38,59,2,4,35,69,17,2,12,69,12,17,2,69,6,22,3,69,17,5,9,69,15,11,5,69,16,6,9,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,50,7,26,17,50,8,15,27,50,6,17,27,50,6,23,21,50,8,14,28,50,10,10,30,57,0,17,26,83,1,9,4,0,3,60,0,1,10,14,15,60,1,38,1,64,1,5,30,64,0,27,7,0,0,0,2,64,1,19,8,6,2,66,1,14,10,7,2,66,0,2,29,3,67,2,2,24,5,76,0,21,3,85,1,12,2,83,1,15,1,79,1,16,4,88,2,8,2,90,1,8,1,74,0,2,1,1,9,13,74,0,1,1,4,7,13,80,0,10,3,3,4,80,0,7,2,2,9,80,0,9,4,3,4,89,0,9,2,89,3,3,5,89,2,3,6,83,0,7,10,90,0,3,7,97,0,0,0,1,0,0,1,1,90,0,0,1,1,0,0,0,0,1,0,2,1,1,0,1,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.129545454545455,3.720313786806758,1.3333333333333333,0.7071067811865476,0,0,0,0
BJ,BEN,Benin,-99,2021-03-12,2021-03-05,100,2,109602.80628333779,2,109602.80628333779,13,87,9390264.672265,0,10,5,85,10,14,76,11,4,85,8,34,58,9,12,79,7,28,65,12,7,81,10,10,80,13,6,81,11,7,82,13,6,81,11,24,65,11,2,87,12,20,68,95,0,2,3,86,2,8,4,96,1,2,1,66,2,13,19,88,3,5,4,72,2,13,13,93,1,5,1,90,1,7,2,94,0,1,5,93,1,5,1,94,0,3,3,76,1,11,12,98,0,2,0,80,3,10,7,13,0,10,77,91,1,5,3,19,0,24,57,77,0,10,13,90,0,4,5,1,90,0,3,5,2,97,2,1,30,1,34,35,26,2,1,67,4,99,0,0,0,1,99,0,0,0,1,27,0,31,18,9,15,41,11,17,17,14,41,13,23,13,10,41,9,20,13,17,41,15,14,14,16,41,13,23,15,8,85,0,7,8,85,0,7,8,85,0,10,5,85,0,12,3,85,0,12,3,85,0,12,3,85,0,14,1,85,0,13,2,85,0,12,3,85,0,10,5,91,0,7,2,91,0,7,2,91,0,9,0,91,0,7,2,91,0,5,4,91,0,7,2,91,0,9,0,91,0,9,0,91,0,8,1,91,0,7,2,85,0,4,11,85,0,5,10,85,0,11,4,85,0,13,2,85,0,7,8,85,0,11,4,85,0,8,7,85,0,13,2,85,0,14,1,85,0,12,3,99,1,0,99,0,1,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,92,0,8,0,92,0,7,1,92,0,6,2,92,0,2,6,92,0,7,1,92,0,2,6,92,0,6,2,45,0,30,7,10,8,46,3,50,1,46,3,51,0,46,3,51,0,46,3,51,0,46,3,49,2,46,3,50,1,46,3,51,0,46,3,51,0,46,3,49,2,46,3,6,45,100,0,0,0,100,0,0,0,48,0,17,6,11,18,55,0,3,42,55,3,5,37,70,16,2,12,70,12,17,1,70,7,20,3,70,16,6,8,70,14,10,6,70,18,3,9,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,4,30,18,48,5,21,26,48,6,20,26,48,6,23,23,48,5,17,30,48,7,13,32,55,0,17,28,83,0,10,4,1,2,57,0,2,11,15,15,57,1,40,2,61,1,6,32,61,0,26,8,2,1,0,2,61,0,21,8,8,2,61,1,15,12,9,2,62,0,2,34,2,64,2,1,28,5,73,1,21,5,80,0,17,3,81,1,15,3,80,0,14,6,86,3,7,4,87,2,10,1,71,0,2,1,2,11,13,71,0,1,1,6,7,14,77,0,14,2,3,4,77,0,11,1,2,9,77,0,12,4,4,3,86,1,11,2,86,5,4,5,86,3,4,7,80,0,10,10,90,0,4,6,96,0,1,0,1,0,0,1,1,86,0,0,2,1,1,0,0,0,1,0,3,1,1,0,1,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.127659574468085,3.6690066258759404,1.2857142857142858,0.7559289460184544,0,0,0,0
BJ,BEN,Benin,-99,2021-03-13,2021-03-06,100,2,109602.80628333779,2,109602.80628333779,15,88,9743022.092904245,0,10,4,86,10,14,76,11,4,85,8,38,54,9,11,80,7,26,67,12,7,81,10,9,81,13,6,81,11,7,82,13,7,80,11,22,67,11,2,87,12,20,68,96,0,2,2,86,2,8,4,96,1,2,1,62,2,14,22,89,3,4,4,74,2,11,13,93,1,5,1,91,1,6,2,94,0,1,5,93,1,5,1,93,0,4,3,78,1,10,11,98,0,2,0,80,3,11,6,12,0,12,76,89,1,7,3,16,0,25,59,76,0,13,11,87,0,5,7,1,87,0,3,8,2,97,2,1,30,1,32,37,23,3,1,70,3,99,0,0,0,1,99,0,0,0,1,24,0,30,17,13,16,38,12,21,18,11,38,13,24,15,10,38,9,21,16,16,38,15,17,17,13,38,13,26,16,7,84,0,7,9,84,0,7,9,84,0,11,5,84,0,13,3,84,0,14,2,84,0,12,4,84,0,15,1,84,0,14,2,84,0,12,4,84,0,9,7,87,0,7,6,87,0,7,6,87,0,12,1,87,0,10,3,87,0,5,8,87,0,9,4,87,0,11,2,87,0,12,1,87,0,12,1,87,0,9,4,86,0,3,11,86,0,4,10,86,0,10,4,86,0,12,2,86,0,6,8,86,0,10,4,86,0,7,7,86,0,12,2,86,0,13,1,86,0,11,3,99,1,0,99,0,1,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,91,0,9,0,91,0,7,2,91,0,6,3,91,0,2,7,91,0,7,2,91,0,2,7,91,0,6,3,42,0,34,4,10,10,43,2,54,1,43,2,55,0,43,2,55,0,43,2,55,0,43,2,53,2,43,2,54,1,43,2,55,0,43,2,54,1,43,2,53,2,43,2,6,49,100,0,0,0,100,0,0,0,46,0,15,6,15,18,57,0,4,39,57,2,6,35,72,16,2,10,72,10,17,1,72,8,17,3,72,16,6,6,72,16,7,5,72,18,3,7,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,45,4,31,20,45,5,24,26,45,6,24,25,45,6,23,26,45,5,21,29,45,9,15,31,51,0,19,30,81,0,11,6,1,1,53,0,2,11,20,14,53,1,45,1,59,1,4,36,59,0,25,9,4,1,0,2,59,0,20,10,8,3,59,1,15,14,9,2,60,0,3,35,2,63,1,1,27,8,72,2,20,6,77,1,18,4,77,4,16,3,80,3,12,5,82,5,9,4,85,2,12,1,70,0,1,1,3,10,15,70,1,0,1,7,7,14,77,0,12,2,3,6,77,0,11,1,0,11,77,0,11,3,5,4,88,1,8,3,88,4,4,4,88,2,3,7,80,0,9,11,89,0,5,6,95,0,1,0,1,0,1,1,1,86,0,1,2,0,2,0,0,1,1,0,2,1,0,0,1,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.9599999999999995,3.6024934675407074,1.2222222222222223,0.6666666666666666,0,0,0,0
BJ,BEN,Benin,-99,2021-03-14,2021-03-08,100,1,45170.4663291394,1,45170.4663291394,14,88,10775005.654951604,0,10,3,87,10,16,74,10,2,88,8,36,56,8,14,78,7,22,71,11,6,83,10,7,83,12,6,82,11,4,85,12,7,81,10,20,70,11,2,87,11,14,75,97,0,1,2,84,2,8,6,98,0,2,0,64,2,11,23,86,2,6,6,78,2,7,13,94,1,3,2,93,2,3,2,94,0,1,5,96,0,3,1,93,0,4,3,80,0,5,15,98,0,1,1,86,2,7,5,12,0,10,78,91,1,5,3,15,0,26,59,75,0,13,12,87,1,3,8,1,87,0,0,11,2,100,0,0,29,1,32,38,22,3,1,70,4,99,0,0,0,1,99,0,0,0,1,23,0,35,14,13,15,36,12,22,19,11,36,10,29,15,10,36,9,25,15,15,36,14,18,16,16,36,11,28,16,9,85,0,8,7,85,0,9,6,85,0,10,5,85,0,13,2,85,0,13,2,85,0,11,4,85,0,14,1,85,0,14,1,85,0,11,4,85,0,10,5,87,0,6,7,87,0,7,6,87,0,11,2,87,0,10,3,87,0,4,9,87,0,10,3,87,0,11,2,87,0,12,1,87,0,12,1,87,0,10,3,88,0,1,11,88,0,4,8,88,0,9,3,88,0,10,2,88,0,4,8,88,0,8,4,88,0,6,6,88,0,10,2,88,0,11,1,88,0,9,3,99,1,0,99,0,1,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,91,1,8,0,91,1,5,3,91,1,6,2,91,1,3,5,91,1,5,3,91,1,4,4,91,1,5,3,42,0,31,4,10,13,43,1,54,2,43,1,56,0,43,1,56,0,43,1,56,0,43,1,54,2,43,1,55,1,43,1,56,0,43,1,55,1,43,1,55,1,43,1,6,50,100,0,0,0,100,0,0,0,44,0,16,4,17,19,54,0,3,43,54,2,4,40,72,15,2,11,72,10,16,2,72,6,19,3,72,14,5,9,72,14,8,6,72,15,4,9,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,45,3,33,19,45,4,28,23,45,5,23,27,45,5,23,27,45,4,20,31,45,7,16,32,51,0,20,29,80,0,12,6,1,1,53,0,2,11,18,16,53,2,44,1,60,0,5,35,60,0,23,12,4,1,0,0,60,0,18,12,8,2,60,0,11,18,9,2,61,0,3,33,3,64,1,1,25,9,70,2,23,5,73,1,22,4,78,4,15,3,80,3,10,7,83,4,8,5,84,2,13,1,66,0,1,1,3,10,19,66,1,0,1,8,7,17,74,0,15,3,3,5,74,0,9,2,3,12,74,0,13,3,5,5,86,2,9,3,86,5,4,5,86,2,4,8,78,0,11,11,89,0,7,4,94,0,1,0,1,0,1,1,2,83,0,2,3,0,2,0,0,1,1,0,2,1,0,0,1,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.18,4.221857604497464,1.3333333333333333,0.7071067811865476,0,0,0,0
BJ,BEN,Benin,-99,2021-03-15,2021-03-08,100,1,45170.4663291394,1,45170.4663291394,16,89,10450884.041241268,0,9,2,89,8,14,78,8,3,89,7,36,57,7,15,78,6,22,72,9,6,85,9,6,85,10,5,85,10,3,87,11,7,82,8,20,72,10,2,88,9,12,79,98,0,1,1,86,2,7,5,97,0,2,1,64,2,11,23,85,2,5,8,78,2,8,12,94,1,3,2,94,2,3,1,95,0,1,4,97,0,2,1,93,0,4,3,80,0,5,15,98,0,1,1,88,2,6,4,11,0,12,77,90,1,5,4,15,0,27,58,74,0,12,14,88,1,3,8,0,88,0,0,11,1,100,0,0,29,1,32,38,23,2,1,70,4,99,0,0,0,1,99,0,0,0,1,24,0,31,15,14,16,37,11,20,17,15,37,9,27,14,13,37,8,24,12,19,37,13,18,13,19,37,10,28,15,10,84,0,9,7,84,0,8,8,84,0,9,7,84,0,14,2,84,0,13,3,84,0,11,5,84,0,14,2,84,0,16,0,84,0,11,5,84,0,10,6,86,0,6,8,86,0,8,6,86,0,12,2,86,0,10,4,86,0,4,10,86,0,10,4,86,0,12,2,86,0,13,1,86,0,13,1,86,0,11,3,87,0,2,11,87,0,5,8,87,0,10,3,87,0,11,2,87,0,4,9,87,0,9,4,87,0,7,6,87,0,11,2,87,0,12,1,87,0,10,3,99,1,0,99,0,1,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,99,1,0,89,1,10,0,89,1,7,3,89,1,8,2,89,1,3,7,89,1,7,3,89,1,5,5,89,1,7,3,42,0,33,5,9,11,42,1,55,2,42,1,57,0,42,1,57,0,42,1,57,0,42,1,55,2,42,1,56,1,42,1,57,0,42,1,56,1,42,1,56,1,42,1,6,51,100,0,0,0,100,0,0,0,47,0,15,4,17,17,57,0,3,40,58,2,4,36,72,16,2,10,72,12,14,2,72,8,17,3,72,14,5,9,72,15,7,6,72,15,4,9,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,45,2,34,19,45,3,29,23,45,4,22,29,45,4,23,28,45,3,21,31,45,6,16,33,51,0,21,28,79,0,12,7,1,1,53,0,2,11,17,17,53,2,43,2,59,0,6,35,59,0,22,13,4,1,0,1,59,0,18,13,8,2,59,0,11,18,10,2,60,0,3,34,3,63,0,1,26,10,69,2,23,6,72,1,23,4,79,4,14,3,80,3,11,6,82,4,9,5,84,3,12,1,65,0,1,1,3,10,20,65,1,0,1,9,6,18,71,0,14,4,3,8,71,0,8,3,3,15,71,0,13,3,6,7,85,2,9,4,85,5,4,6,85,2,4,9,75,0,11,14,86,0,8,6,94,0,1,0,1,0,1,1,2,83,0,2,3,0,2,0,0,1,1,0,2,1,0,0,1,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.183673469387755,4.270409179203221,1.3,0.6749485577105528,0,0,0,0
