ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CD,COD,Democratic Republic of the Congo,-99,2021-01-20,2021-01-14,100,7,1220801.264863932,2,461441.129291602,36,77,16866339.7665554,0,9,10,81,7,21,72,12,4,84,10,20,70,13,11,76,11,13,76,11,7,82,10,9,81,12,6,82,9,7,84,10,8,82,10,26,64,11,5,84,7,18,75,90,3,2,5,79,4,7,10,96,2,2,0,80,3,7,10,89,0,9,2,87,3,6,4,93,1,3,3,91,3,3,3,94,0,2,4,93,4,2,1,92,2,3,3,74,3,13,10,95,1,2,2,82,4,9,5,23,0,13,64,89,0,8,3,27,0,21,52,79,0,8,13,92,1,7,0,92,4,4,0,96,0,1,3,38,1,30,31,100,100,0,31,0,18,14,10,27,37,11,20,6,26,37,12,17,13,21,37,11,16,12,24,37,9,21,9,24,37,9,11,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,32,6,10,11,0,0,0,0,0,0,0,0,0,0,0,0,71,14,5,10,71,14,7,8,71,7,18,4,71,11,7,11,71,14,7,8,71,15,3,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,42,5,37,16,42,6,32,20,42,6,22,30,42,7,26,25,42,4,24,30,42,5,30,23,47,1,32,20,68,0,10,14,4,4,48,1,1,8,18,24,48,2,47,3,55,3,12,30,55,1,17,15,4,2,2,4,55,1,15,9,7,13,58,2,13,14,7,6,100,0,100,65,2,27,6,70,2,25,3,80,2,14,4,75,2,19,4,76,1,19,4,72,4,20,4,64,2,0,1,2,9,22,64,1,0,1,4,10,20,70,2,14,6,3,5,70,2,14,3,3,8,70,2,17,3,5,3,81,2,16,1,81,4,8,7,81,5,13,1,73,0,19,8,92,5,3,98,1,1,0,0,0,0,0,0,79,1,4,1,2,0,0,3,0,2,1,3,1,0,1,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.368421052631579,3.8444136560031787,3.090909090909091,1.7580981459830651,0,0,0,0
CD,COD,Democratic Republic of the Congo,-99,2021-01-21,2021-01-15,100,8,1463349.379288942,2,461441.129291602,37,77,17288579.33529412,0,7,13,80,7,20,73,9,5,86,9,23,68,11,12,77,10,15,75,9,12,79,8,9,83,9,8,83,6,7,87,8,9,83,8,28,64,11,5,84,7,18,75,87,3,3,7,80,3,7,10,95,2,2,1,77,2,10,11,88,0,10,2,85,2,8,5,88,1,6,5,91,3,2,4,92,1,4,3,93,4,2,1,91,2,4,3,72,2,15,11,95,1,1,3,82,3,9,6,23,0,15,62,86,0,10,4,26,0,15,59,85,0,7,8,93,1,6,0,93,3,4,0,97,0,1,2,34,1,30,35,100,100,0,29,0,25,14,6,26,35,10,19,8,28,35,11,17,15,22,35,9,17,14,25,35,8,20,9,28,35,8,8,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,31,6,13,11,0,0,0,0,0,0,0,0,0,0,0,0,72,12,7,9,72,14,6,8,72,5,19,4,72,10,7,11,72,14,6,8,72,14,4,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,39,4,40,17,39,6,35,20,39,6,22,33,39,7,29,25,39,5,26,30,39,5,32,24,43,1,33,23,67,0,12,12,4,5,44,2,1,8,21,24,44,3,50,3,49,3,14,34,49,2,18,16,6,3,2,4,49,2,17,9,6,17,52,2,17,15,8,6,100,0,100,62,2,31,5,67,2,26,5,80,2,15,3,72,2,20,6,74,1,22,3,70,3,24,3,59,1,0,0,4,13,23,59,2,0,1,3,14,21,65,3,17,6,3,6,65,3,19,3,2,8,65,3,21,2,5,4,78,2,18,2,78,5,10,7,78,5,15,2,69,0,22,9,91,8,1,95,0,1,0,0,1,0,0,3,73,1,4,1,2,0,0,4,0,3,1,3,1,0,1,6,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.72093023255814,3.990020774473599,3,1.8439088914585775,0,0,0,0
CD,COD,Democratic Republic of the Congo,-99,2021-01-22,2021-01-16,100,6,1285157.648699052,2,671972.7521689668,33,77,20570944.08972493,0,9,11,80,9,18,73,11,6,83,10,22,68,13,11,76,10,13,77,11,13,76,9,7,84,10,6,84,7,7,86,10,6,84,8,26,66,13,2,85,8,17,75,89,3,4,4,82,3,8,7,94,2,3,1,78,2,11,9,89,0,9,2,87,2,7,4,87,1,7,5,93,3,1,3,94,1,3,2,93,4,2,1,94,2,3,1,74,2,12,12,98,0,0,2,83,3,8,6,23,0,13,64,88,0,9,3,25,0,16,59,84,0,8,8,92,1,7,0,92,2,6,0,98,0,1,1,33,1,27,39,100,100,0,27,0,26,12,8,27,34,7,20,11,28,34,8,19,13,26,34,7,20,14,25,34,6,20,9,31,34,6,10,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,32,4,15,12,0,0,0,0,0,0,0,0,0,0,0,0,75,9,6,10,75,11,6,8,75,4,15,6,75,7,8,10,75,11,6,8,75,11,5,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,38,3,41,18,38,5,39,18,38,5,19,38,38,6,28,28,38,5,25,32,38,4,30,28,42,1,29,28,71,0,12,9,3,5,43,1,2,8,22,24,43,2,52,3,48,2,13,37,48,1,20,14,7,3,2,5,48,1,19,11,7,14,52,1,20,14,7,6,100,0,100,61,2,32,5,64,2,27,7,83,1,13,3,73,2,20,5,75,2,20,3,73,2,23,2,59,0,0,0,5,12,24,59,1,0,1,3,12,24,65,2,14,8,2,9,65,2,17,2,3,11,65,2,16,3,6,8,82,1,15,2,82,5,8,5,82,4,11,3,68,0,20,12,88,9,3,94,0,1,0,0,1,0,0,4,74,1,3,2,2,0,0,2,0,4,2,3,1,0,0,6,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.575,3.815538406743317,3.2222222222222223,1.986062547968831,0,0,0,0
CD,COD,Democratic Republic of the Congo,-99,2021-01-23,2021-01-18,100,6,1426814.8615734808,2,671972.7521689668,34,71,25465902.195314202,0,12,11,77,11,18,71,13,5,82,12,21,67,14,13,73,11,15,74,12,13,75,8,10,82,12,8,80,10,8,82,11,9,80,12,23,65,13,3,84,9,15,76,89,2,6,3,82,2,10,6,95,1,3,1,79,1,11,9,87,0,10,3,85,1,10,4,87,1,8,4,90,3,5,2,92,1,4,3,92,3,5,0,91,2,6,1,77,0,10,13,97,0,1,2,85,2,8,5,29,0,15,56,86,0,10,4,31,1,17,51,83,0,11,6,89,2,9,0,89,4,7,0,96,0,2,2,43,0,17,40,100,100,0,33,0,21,13,7,26,38,6,17,11,28,38,8,18,9,27,38,7,21,10,24,38,8,17,8,29,38,6,9,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,31,4,15,11,0,0,0,0,0,0,0,0,0,0,0,0,84,6,4,6,84,7,3,6,84,3,8,5,84,6,5,5,84,8,3,5,84,8,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,39,1,44,16,39,3,43,15,39,4,17,40,39,5,28,28,39,3,27,31,39,3,30,28,42,1,28,29,72,0,10,10,3,5,43,1,2,9,21,24,43,2,51,4,46,1,15,38,46,1,21,15,10,3,2,2,46,2,21,12,7,12,51,1,16,15,11,6,100,0,100,57,2,35,6,59,2,32,7,84,1,12,3,73,1,22,4,73,1,23,3,72,2,24,2,56,0,0,0,8,11,25,56,1,0,1,4,14,24,62,2,17,11,1,7,62,2,17,3,6,10,62,2,14,7,6,9,81,1,16,2,81,5,6,8,81,4,9,6,66,0,19,15,85,10,5,93,0,1,0,0,1,0,0,5,74,1,3,1,3,0,0,3,0,3,1,3,1,0,0,7,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.657894736842105,3.322944931178853,2.727272727272727,1.555050423035156,0,0,0,0
CD,COD,Democratic Republic of the Congo,-99,2021-01-24,2021-01-18,100,5,1172172.905677232,1,417330.7962727179,34,71,32074652.053373072,0,10,9,81,11,17,72,11,4,85,10,22,68,12,12,76,10,17,73,12,13,75,8,9,83,11,8,81,10,7,83,9,9,82,10,25,65,11,4,85,9,15,76,91,1,5,3,83,1,9,7,96,0,3,1,78,0,12,10,88,0,8,4,83,0,11,6,87,0,9,4,91,1,6,2,92,1,4,3,93,1,5,1,91,0,8,1,75,0,10,15,96,0,2,2,85,2,7,6,29,0,15,56,86,0,9,5,31,1,17,51,83,0,12,5,88,2,10,0,88,4,7,1,96,0,2,2,44,0,14,42,100,100,0,33,0,21,13,7,26,41,7,14,11,27,41,7,16,9,27,41,8,18,10,23,41,8,16,7,28,41,7,8,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,27,5,16,10,0,0,0,0,0,0,0,0,0,0,0,0,87,5,2,6,87,5,2,6,87,2,7,4,87,5,3,5,87,6,2,5,87,6,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,42,2,43,13,42,2,43,13,42,4,17,37,42,5,29,24,42,3,28,27,42,2,33,23,45,1,24,30,76,0,8,9,2,5,47,1,2,9,16,25,47,2,48,3,50,1,14,35,50,1,22,12,9,3,2,1,50,2,21,9,7,11,54,1,14,15,10,6,100,0,100,58,2,32,8,59,3,31,7,84,1,12,3,72,1,22,5,72,1,23,4,69,3,26,2,59,0,0,0,8,11,22,59,1,0,0,4,12,24,65,1,14,11,2,7,65,1,15,3,6,10,65,1,13,7,6,8,82,0,15,3,82,4,6,8,82,3,8,7,69,0,17,14,86,9,5,94,0,0,0,0,1,0,0,5,77,1,1,2,2,0,0,3,0,3,1,2,1,0,0,7,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.439024390243903,3.30188416277589,2.727272727272727,1.555050423035156,0,0,0,0
CD,COD,Democratic Republic of the Congo,-99,2021-01-25,2021-01-20,100,4,1153987.2720046528,1,417330.7962727179,23,68,35865105.43403204,0,12,8,80,12,16,72,14,4,82,12,22,66,14,10,76,14,16,70,14,12,74,10,7,83,12,9,79,10,8,82,10,11,79,11,25,64,12,5,83,11,14,75,92,1,4,3,84,2,8,6,96,1,2,1,78,1,12,9,90,0,6,4,84,0,10,6,88,0,9,3,93,0,5,2,91,2,4,3,92,2,5,1,89,1,8,2,75,0,8,17,95,1,2,2,86,2,6,6,32,0,12,56,89,0,7,4,34,1,15,50,85,0,11,4,89,2,9,0,89,4,6,1,96,0,1,3,46,1,12,41,100,100,0,36,1,18,14,9,22,43,9,10,13,25,43,7,13,11,26,43,9,17,11,20,43,10,14,7,26,43,8,6,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,28,4,18,7,0,0,0,0,0,0,0,0,0,0,0,0,89,3,2,6,89,3,2,6,89,1,7,3,89,4,2,5,89,4,3,4,89,4,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,44,1,41,14,44,1,39,16,44,3,19,34,44,4,27,25,44,3,25,28,44,2,29,25,45,1,22,32,78,0,9,8,2,3,47,1,3,11,18,20,47,1,50,2,50,0,14,36,50,1,20,12,12,2,2,1,50,2,21,10,8,9,55,0,16,14,14,1,100,0,100,59,2,31,8,62,3,27,8,81,1,12,6,73,1,19,7,75,1,21,3,72,2,24,2,59,1,0,0,7,14,19,59,1,0,0,5,13,22,65,1,16,10,2,6,65,1,16,4,6,8,65,1,15,7,5,7,79,1,16,4,79,4,7,10,79,3,10,8,67,0,16,17,83,9,8,93,0,0,0,0,2,0,0,5,77,0,1,2,3,0,0,3,0,3,2,1,1,0,0,7,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.714285714285714,3.477418147820292,2.375,1.5059406173077154,0,0,0,0
CD,COD,Democratic Republic of the Congo,-99,2021-01-26,2021-01-22,100,3,1992753.1103504119,2,1702448.611912478,12,64,43376661.04303971,0,15,6,79,15,16,69,16,4,80,13,22,65,16,10,74,14,19,67,15,8,77,12,7,81,13,6,81,13,9,78,12,13,75,11,24,65,13,7,80,13,12,75,94,0,5,1,84,1,9,6,96,1,2,1,78,2,11,9,90,0,5,5,81,1,9,9,92,0,7,1,93,0,6,1,94,1,2,3,91,2,6,1,87,2,7,4,76,2,7,15,93,1,5,1,88,2,6,4,36,0,6,58,94,0,3,3,37,2,21,40,79,0,16,5,84,2,14,0,84,6,9,1,94,0,2,4,56,1,10,33,100,100,0,41,1,8,15,11,24,47,10,7,13,23,47,7,11,11,24,47,9,12,11,21,47,8,10,10,25,47,9,5,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,31,3,15,4,0,0,0,0,0,0,0,0,0,0,0,0,92,3,0,5,92,2,2,4,92,1,4,3,92,2,3,3,92,2,2,4,92,2,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,3,38,11,48,3,33,16,48,6,21,25,48,4,25,23,48,4,22,26,48,2,30,20,50,0,18,32,82,0,6,5,3,4,52,1,4,9,14,20,52,0,45,3,54,0,12,34,54,1,20,11,9,2,2,1,54,1,22,10,7,6,57,0,17,13,12,1,100,0,100,62,2,29,7,67,3,27,3,79,2,14,5,75,1,17,7,78,0,19,3,70,2,26,2,61,2,0,0,5,10,22,61,1,0,0,5,11,22,67,1,16,11,1,4,67,0,13,4,8,8,67,1,13,8,3,8,80,1,16,3,80,1,7,12,80,1,11,8,69,1,12,18,82,9,9,93,0,2,0,0,1,0,0,4,81,0,0,2,3,0,0,2,1,1,2,1,1,0,0,6,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5,3.6584990617212663,2.2,1.6431676725154984,0,0,0,0
CD,COD,Democratic Republic of the Congo,2,2021-01-26,2021-01-14,100,5,1222862.0001930152,3,578954.9818013142,33,100,24931962.061010726,96,6,13,81,7,15,78,7,4,89,7,23,70,8,19,73,8,11,81,6,11,83,7,8,85,6,5,89,6,4,90,9,9,82,4,23,73,5,5,90,6,11,83,87,0,4,9,85,0,6,9,96,0,3,1,77,0,12,11,81,0,7,12,89,0,9,2,89,0,7,4,92,0,4,4,95,0,1,4,96,0,3,1,91,0,5,4,77,0,11,12,95,0,5,0,89,1,6,4,0,0,19,81,81,0,14,5,0,0,34,66,66,1,18,15,82,3,15,0,82,10,8,0,90,0,4,6,19,1,15,65,100,100,0,0,0,16,27,21,36,0,13,20,25,42,0,13,24,28,35,0,10,25,26,39,0,10,27,27,36,0,14,12,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,16,16,12,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0,6,85,7,4,4,85,6,8,1,85,7,3,5,85,8,2,5,85,9,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,53,41,0,5,57,38,0,6,42,52,0,4,56,40,0,6,30,64,0,6,51,43,0,0,52,48,48,0,21,14,5,12,0,0,5,12,42,41,0,2,93,5,0,1,25,74,0,0,39,33,16,6,4,2,0,4,29,16,28,23,0,0,29,40,25,6,100,0,100,47,3,45,5,43,5,43,9,58,3,29,10,44,3,27,26,70,3,23,4,49,4,40,7,0,2,1,3,15,26,53,0,1,1,6,14,23,55,0,0,43,27,11,19,0,1,40,17,15,27,0,0,49,20,16,15,31,6,57,6,31,17,16,36,31,18,30,21,0,2,54,44,56,29,15,71,1,9,3,1,4,0,0,11,17,3,8,5,11,4,5,8,0,6,10,7,2,0,0,14,0,2,93,2,1,2,0,0,0,100,0,0,0,0,0,4,2,60,31,3,4,1,17,29,25,14,10,2.85,2.3780422085746737,1.9333333333333333,1.5796322658258457,7.8,6.042884716441522,3.3516483516483517,2.540225827116017
CD,COD,Democratic Republic of the Congo,-99,2021-01-27,2021-01-23,100,3,1857655.018041729,2,1567350.5196037951,14,68,43459142.5492081,0,13,7,80,12,16,72,14,5,81,10,21,69,13,11,76,14,19,67,12,7,81,11,6,83,13,7,80,10,9,81,10,14,76,10,27,63,11,8,81,11,13,76,93,0,5,2,84,1,8,7,95,1,3,1,79,2,9,10,89,0,5,6,81,1,8,10,93,0,5,2,94,0,6,0,93,1,3,3,91,2,5,2,86,2,7,5,73,2,9,16,92,1,5,2,87,2,6,5,32,0,7,61,93,0,3,4,34,2,19,45,81,0,14,5,86,2,12,0,86,6,7,1,94,0,2,4,51,2,14,33,100,100,0,39,1,9,18,9,24,46,12,9,12,21,46,10,12,11,21,46,12,11,12,19,46,11,13,8,22,46,11,4,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,28,6,14,5,0,0,0,0,0,0,0,0,0,0,0,0,89,4,1,6,89,4,3,4,89,1,9,1,89,3,4,4,89,2,4,5,89,3,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,3,36,13,48,4,33,15,48,7,22,23,48,4,28,20,48,5,26,21,48,3,33,16,50,0,23,27,77,0,7,8,3,5,52,1,3,8,20,16,52,1,44,3,54,0,12,34,54,1,17,12,8,5,3,0,54,1,20,10,6,9,56,0,13,17,14,0,100,0,100,64,3,28,5,67,4,26,3,78,2,15,5,72,0,18,10,74,1,22,3,67,3,27,3,61,2,0,1,4,12,20,61,1,0,1,4,11,22,66,1,21,9,2,1,66,1,14,5,8,6,66,1,15,9,4,5,77,1,18,4,77,2,7,14,77,2,12,9,68,1,13,18,82,11,7,92,0,3,0,0,2,0,0,3,80,1,0,3,3,0,0,2,1,0,1,1,3,0,0,5,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.375,4.541919446452624,2.1666666666666665,1.4719601443879744,0,0,0,0
