ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5.1,B13_6..99,B13_6..77,B13_6.1,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9.1,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AS,ASM,American Samoa,-99,2021-01-21,2021-01-15,100,14,1096263.6531007434,11,912231.0193507761,222,65,3717349.543867089,0,10,23,67,14,23,63,14,16,70,11,28,61,11,26,63,10,26,64,11,22,67,13,19,68,12,16,72,13,13,74,11,20,69,15,26,59,19,18,63,18,24,58,77,4,12,7,77,3,16,4,84,2,8,6,72,6,16,6,74,5,15,6,74,5,15,6,78,5,12,5,81,2,9,8,84,5,9,2,87,4,9,0,80,6,13,1,74,5,15,6,82,3,13,2,76,4,15,5,35,0,18,47,85,0,9,6,42,7,15,36,86,1,8,5,92,0,3,4,1,92,1,6,1,99,1,0,0,63,2,6,29,100,100,0,50,0,15,9,9,17,63,4,15,8,10,63,5,13,9,10,63,4,14,10,9,63,5,15,9,8,63,4,12,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,14,5,2,12,0,0,0,0,0,0,0,0,0,0,0,0,95,2,2,1,95,2,2,1,95,3,1,1,95,3,1,1,95,3,1,1,95,3,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,70,4,9,17,70,1,18,11,70,4,10,16,70,3,9,18,70,4,8,18,70,3,9,18,74,0,7,19,93,0,6,0,0,1,78,0,4,2,11,5,78,1,20,1,82,1,7,10,82,0,11,1,1,2,1,2,82,1,9,1,4,3,82,0,3,3,4,8,100,0,100,93,0,6,1,85,1,12,2,93,0,3,4,93,1,6,0,94,0,3,3,92,1,5,2,87,0,0,2,1,3,7,87,0,1,2,3,2,5,93,0,2,0,3,2,93,0,0,1,1,5,93,0,2,2,1,2,97,0,2,1,97,0,0,3,97,0,0,3,94,0,1,5,95,0,3,2,98,0,0,0,0,1,1,97,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,9.214285714285714,12.69399724821012,19.545454545454547,42.6740287209062,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-22,2021-01-16,100,18,1271841.541265167,15,1087808.9075151999,489,66,4510739.149153417,0,13,25,62,16,28,56,18,17,65,14,29,57,13,27,60,13,27,60,13,25,62,14,22,64,16,20,64,15,18,67,12,26,62,17,29,54,23,22,55,22,25,53,75,4,12,9,72,6,19,3,83,3,8,6,71,6,16,7,73,7,15,5,73,6,15,6,75,6,14,5,78,3,12,7,80,6,11,3,82,6,11,1,74,9,14,3,71,7,16,6,78,4,15,3,75,3,17,5,31,3,21,45,83,0,11,6,39,8,21,32,80,2,12,6,88,0,5,5,2,88,4,6,2,96,3,1,0,66,1,6,27,100,100,0,49,1,14,8,9,19,63,5,15,5,12,63,6,14,7,10,63,5,16,6,10,63,6,15,7,9,63,5,13,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,15,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,95,2,2,1,95,2,2,1,95,3,1,1,95,3,1,1,95,3,1,1,95,3,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,70,4,11,15,70,1,20,9,70,4,12,14,70,3,11,16,70,4,10,16,70,3,10,17,75,0,9,16,91,0,6,1,0,2,79,0,5,2,10,4,79,1,19,1,84,1,8,7,84,0,10,1,1,2,1,1,84,1,6,1,4,4,84,0,3,3,3,7,100,0,100,91,0,8,1,83,1,14,2,91,0,5,4,91,1,8,0,92,0,5,3,91,1,6,2,88,0,0,2,1,4,5,88,0,1,3,3,2,3,94,0,3,0,2,1,94,0,0,2,1,3,94,0,3,1,1,1,97,0,2,1,97,0,1,2,97,0,1,2,95,0,2,3,97,0,2,1,99,0,0,0,0,1,0,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,11.3,14.969278885264567,37,62.851677251552594,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-23,2021-01-17,100,17,1242565.1070504885,14,1058532.4733005213,488,65,4547426.591680268,0,13,24,63,15,29,56,17,17,66,14,30,56,15,24,61,13,26,61,13,25,62,15,19,66,18,19,63,15,20,65,11,27,62,17,31,52,22,22,56,21,24,55,76,4,11,9,71,6,20,3,83,3,8,6,70,6,17,7,76,6,14,4,74,4,15,7,75,5,15,5,81,2,10,7,81,5,12,2,80,6,12,2,73,9,14,4,69,7,18,6,78,4,15,3,76,2,16,6,31,4,21,44,83,0,9,8,40,9,20,31,81,2,11,6,89,0,5,4,2,89,4,5,2,96,3,1,0,67,1,4,28,100,100,0,50,1,14,9,9,17,65,4,16,5,10,65,6,13,7,9,65,5,17,6,7,65,5,15,7,8,65,5,13,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,14,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,97,1,2,0,97,1,2,0,97,2,1,0,97,2,1,0,97,2,1,0,97,2,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,73,3,10,14,73,0,18,9,73,3,11,13,73,2,10,15,73,3,9,15,73,2,9,16,78,0,8,14,92,0,4,2,0,2,82,0,4,3,7,4,82,0,16,2,86,2,7,5,86,0,7,2,1,2,1,1,86,0,6,1,4,3,86,0,3,2,3,6,100,0,100,92,0,7,1,85,1,11,3,92,0,4,4,92,1,6,1,93,0,4,3,92,1,5,2,88,0,0,2,2,3,5,88,0,1,3,2,2,4,94,0,2,0,2,2,94,0,0,2,1,3,94,0,3,1,1,1,97,0,2,1,97,0,1,2,97,0,1,2,95,0,3,2,98,0,2,0,99,0,0,0,0,1,0,97,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,11.333333333333334,14.958179248718126,39.916666666666664,64.71961671609921,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-24,2021-01-17,100,18,1754055.1463309142,13,1024871.4296460437,491,66,5584803.023544093,0,13,25,62,15,30,55,18,18,64,14,32,54,16,24,60,14,26,60,12,28,60,15,20,65,19,20,61,16,21,63,12,28,60,18,30,52,21,22,57,21,25,54,75,4,12,9,70,7,20,3,82,3,9,6,68,6,18,8,76,6,14,4,74,4,16,6,72,6,16,6,80,3,9,8,80,5,12,3,79,6,13,2,72,9,15,4,70,7,18,5,78,4,14,4,75,2,17,6,30,4,22,44,82,0,10,8,39,8,21,32,80,3,11,6,89,0,4,5,2,89,5,5,1,95,4,1,0,67,1,3,29,100,100,0,50,1,14,9,9,17,68,4,13,6,9,68,5,9,8,10,68,4,14,6,8,68,5,11,7,9,68,4,11,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,14,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,98,0,2,0,98,1,1,0,98,1,1,0,98,1,1,0,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,75,2,11,12,75,0,16,9,75,2,11,12,75,2,9,14,75,2,8,15,75,2,8,15,79,0,7,14,93,0,3,3,0,1,83,0,4,3,6,4,83,0,14,3,88,1,6,5,88,0,6,2,1,2,1,0,88,0,5,0,3,4,88,0,2,2,3,5,100,0,100,91,0,8,1,87,0,9,4,92,0,4,4,93,0,5,2,94,0,4,2,93,0,4,3,89,0,0,2,2,3,4,89,0,1,3,3,0,4,95,0,2,1,0,2,95,0,0,3,0,2,95,0,4,0,0,1,97,0,2,1,97,0,2,1,97,0,2,1,96,0,3,1,99,0,1,0,100,0,0,0,0,0,0,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,9.90625,14.301724179836818,37.07692307692308,62.80454009393156,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-25,2021-01-19,100,20,1870931.1406071526,16,1155160.1735461466,490,63,6851373.657162653,0,13,25,62,14,31,55,18,17,65,13,38,49,15,23,62,14,27,59,12,30,58,14,22,64,18,22,60,15,21,64,12,30,58,17,32,51,20,22,58,20,27,53,75,5,12,8,69,8,20,3,83,2,10,5,62,7,20,11,77,6,13,4,73,5,16,6,70,7,17,6,78,4,10,8,78,7,12,3,79,6,13,2,70,9,15,6,68,8,16,8,78,5,14,3,73,3,18,6,32,5,21,42,82,0,11,7,40,8,21,31,81,3,10,6,90,0,4,5,1,90,5,4,1,95,4,1,0,67,0,3,30,100,100,0,51,2,13,9,11,14,66,4,11,8,11,66,7,10,9,8,66,5,14,9,6,66,5,10,11,8,66,7,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,14,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,98,0,2,0,98,1,1,0,98,1,1,0,98,1,1,0,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,73,1,11,15,73,0,16,11,73,1,10,16,73,1,8,18,73,1,8,18,73,1,7,19,77,0,7,16,93,0,2,4,0,1,80,0,5,4,5,6,80,0,17,3,87,1,5,7,87,0,7,2,2,1,1,0,87,0,6,0,3,4,87,0,3,3,4,3,100,0,100,90,0,8,2,86,0,11,3,92,0,5,3,93,0,4,3,94,0,4,2,94,0,4,2,89,0,0,1,2,2,6,89,0,0,2,3,0,6,93,0,3,1,0,3,93,0,0,3,1,3,93,0,4,2,0,1,95,0,4,1,95,0,2,3,95,0,3,2,95,0,3,2,98,0,2,0,99,0,0,0,0,0,1,97,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,11.451612903225806,17.458214321969702,37.07692307692308,62.80454009393156,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-26,2021-01-19,100,19,1432152.7382999817,14,698163.5814835185,487,66,6228037.309340423,0,11,23,66,13,29,58,16,17,67,11,36,53,13,21,66,13,25,62,12,28,60,13,21,66,16,23,61,14,21,65,10,32,58,15,32,53,19,22,59,18,27,55,77,6,10,7,71,9,18,2,83,3,8,6,64,8,18,10,79,7,12,2,75,5,14,6,72,7,15,6,79,4,9,8,77,8,13,2,79,7,12,2,68,10,15,7,68,9,14,9,78,5,13,4,73,5,16,6,29,5,21,45,82,0,10,8,37,9,21,33,81,3,10,6,90,0,3,6,1,90,6,3,1,95,4,1,0,65,0,3,32,100,100,0,49,2,13,11,10,15,65,5,10,9,11,65,8,8,10,9,65,6,12,10,7,65,6,7,12,10,65,8,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,15,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,98,0,2,0,98,1,0,1,98,1,1,0,98,1,1,0,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,72,4,9,15,72,4,14,10,72,4,9,15,72,5,7,16,72,5,6,17,72,5,5,18,75,2,7,16,93,1,1,4,0,1,79,2,5,3,5,6,79,1,17,3,87,2,4,7,87,1,7,2,1,1,1,0,87,1,6,0,3,3,88,0,3,3,4,2,100,0,100,91,0,7,2,87,0,10,3,92,0,5,3,93,0,4,3,95,0,4,1,95,0,4,1,90,0,0,1,2,2,5,90,0,0,2,2,0,6,93,0,3,1,0,3,93,0,0,3,1,3,93,0,4,2,0,1,95,0,4,1,95,0,2,3,95,0,3,2,95,0,3,2,98,0,2,0,99,0,0,0,0,0,1,97,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,11.666666666666666,17.469842652378144,36.84615384615385,62.929651402506806,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-27,2021-01-19,100,20,1530634.0644237273,13,622600.265080409,476,70,6408098.045041227,0,12,23,65,15,28,57,17,17,66,12,37,51,14,21,65,14,24,62,13,26,61,13,20,67,18,22,60,15,19,66,13,30,57,14,31,55,18,22,60,17,25,58,77,6,10,7,72,9,16,3,83,4,8,5,63,8,19,10,79,7,11,3,76,5,13,6,74,7,14,5,80,4,10,6,78,8,12,2,81,7,10,2,70,10,12,8,69,9,13,9,78,5,13,4,75,5,15,5,25,5,21,49,82,0,11,7,32,9,24,35,78,3,12,7,88,0,4,7,1,88,6,5,1,95,4,1,0,61,0,2,37,100,100,0,44,2,12,13,10,19,60,8,9,12,11,60,10,7,14,9,60,9,12,12,7,60,9,6,15,10,60,10,7,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,19,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,98,0,2,0,98,1,0,1,98,1,1,0,98,1,1,0,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,69,4,13,14,69,4,18,9,69,5,12,14,69,5,11,15,69,5,9,17,69,5,9,17,73,2,10,15,90,1,1,4,0,4,76,2,6,4,5,7,76,2,19,3,84,3,6,7,84,2,8,2,1,1,2,0,84,2,5,0,3,6,85,1,4,3,4,3,100,0,100,87,0,9,4,83,0,12,5,89,0,7,4,89,0,6,5,92,0,5,3,91,0,6,3,87,1,0,1,2,2,7,87,1,1,2,2,1,6,90,1,4,1,0,4,90,1,0,3,1,5,90,1,6,2,0,1,93,0,6,1,93,0,4,3,93,0,5,2,92,1,4,3,97,0,3,0,98,1,0,0,0,0,1,95,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,10.689655172413794,16.10258064560696,42.36363636363637,67.2105240676975,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-28,2021-01-20,100,20,1525818.3168687369,13,617784.5175254185,448,70,6680885.70548427,0,13,25,62,17,26,57,20,16,64,14,35,51,16,20,64,16,23,61,16,25,59,16,19,65,21,20,59,17,20,63,14,29,57,16,29,55,21,22,57,20,24,56,75,7,12,6,74,10,13,3,84,5,7,4,65,9,17,9,80,7,10,3,77,5,12,6,75,8,12,5,81,4,10,5,80,8,10,2,80,8,10,2,71,10,12,7,71,10,11,8,78,6,13,3,76,6,13,5,25,5,21,49,83,0,10,7,33,9,22,36,79,3,11,7,89,0,3,7,1,89,6,4,1,95,4,1,0,60,0,2,38,100,100,0,44,2,11,12,11,20,60,9,9,11,11,60,11,6,14,9,60,9,11,12,8,60,10,5,15,10,60,11,7,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,19,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,98,0,2,0,98,1,0,1,98,1,1,0,98,1,1,0,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,69,5,13,13,69,5,18,8,69,6,12,13,69,6,11,14,69,6,9,16,69,6,9,16,73,2,10,15,90,1,1,4,0,4,76,2,6,4,6,6,76,2,19,3,84,3,6,7,84,2,9,2,1,0,2,0,84,2,6,0,2,6,86,1,4,3,4,2,100,0,100,87,0,9,4,83,0,12,5,89,0,7,4,89,0,6,5,92,0,5,3,91,0,6,3,88,1,0,1,2,1,7,88,1,1,1,2,1,6,91,1,3,1,0,4,91,1,0,2,1,5,91,1,5,2,0,1,94,0,6,0,94,0,4,2,94,0,5,1,93,1,4,2,98,0,2,0,98,1,0,0,0,0,1,95,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,9.8,15.946894627978892,39.81818181818182,68.2478104876899,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-29,2021-01-20,100,22,1720134.6055003903,15,812100.8061570718,455,70,6905584.048537163,0,14,27,59,18,27,55,21,18,61,14,36,50,18,22,60,18,24,58,17,26,57,17,22,61,23,21,56,19,22,59,16,29,55,17,31,52,21,24,55,20,24,56,73,7,13,7,73,10,15,2,82,5,7,6,64,9,17,10,78,7,12,3,76,5,11,8,74,8,13,5,78,5,12,5,79,8,11,2,78,8,11,3,71,10,11,8,69,10,13,8,76,6,14,4,76,6,14,4,25,5,24,46,80,0,11,9,32,8,23,37,78,3,11,8,89,1,3,6,1,89,6,3,2,95,4,1,0,58,0,3,39,100,100,0,41,2,13,11,10,23,57,9,8,14,12,57,11,7,14,11,57,9,12,12,10,57,10,8,15,10,57,11,8,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,17,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,97,0,2,1,97,1,0,2,97,1,1,1,97,1,2,0,97,1,1,1,97,1,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,68,5,16,11,68,5,19,8,68,6,14,12,68,6,14,12,68,6,12,14,68,6,13,13,71,2,13,14,87,1,1,5,0,6,73,3,7,3,7,7,73,4,20,3,81,3,5,11,81,2,11,2,1,0,3,0,81,2,8,0,2,7,84,1,4,4,4,3,100,0,100,84,0,12,4,81,0,15,4,86,0,11,3,86,0,9,5,88,0,8,4,87,0,10,3,87,1,0,1,3,1,7,87,1,1,1,2,1,7,89,1,4,1,0,5,89,1,1,2,1,6,89,1,6,2,1,1,93,0,7,0,93,0,5,2,93,0,6,1,91,1,6,2,98,0,2,0,98,1,0,0,0,0,1,95,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,12.687499999999998,19.44460701416935,31.785714285714285,61.95181573228885,0,0,0,0
