ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AZ,AZE,Azerbaijan,-99,2021-02-10,2021-02-06,100,3,95863.48160543549,2,39870.5067586858,36,74,2844625.208842075,0,7,5,88,6,10,84,7,6,87,8,20,72,6,12,82,7,18,75,8,8,84,7,7,86,9,6,85,9,5,86,8,10,82,7,14,79,8,10,82,6,23,71,95,1,3,1,90,2,6,2,94,1,3,2,80,2,7,11,88,3,4,5,82,3,8,7,92,2,4,2,93,2,1,4,94,1,2,3,95,0,4,1,90,2,3,5,86,1,5,8,90,1,4,5,77,4,13,6,24,2,16,58,85,3,12,27,1,31,41,69,0,10,21,90,0,0,10,0,90,0,1,9,0,99,0,1,0,38,1,8,53,29,0,4,66,1,96,0,3,1,0,97,1,2,0,33,0,11,13,21,22,44,14,8,13,21,100,44,15,9,8,24,44,12,3,17,24,44,13,2,8,33,44,9,13,11,23,79,0,12,9,79,0,18,3,79,0,13,8,79,0,16,5,79,0,16,5,79,0,18,3,79,0,20,1,79,0,20,1,79,0,19,2,0,80,1,6,13,80,1,15,4,80,1,15,4,80,1,18,1,80,1,10,9,80,1,12,7,80,1,18,1,80,1,19,0,80,1,17,2,0,87,0,7,6,87,0,8,5,87,0,12,1,87,0,13,0,87,0,7,6,87,0,10,3,87,0,12,1,87,0,13,0,87,0,11,2,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,87,8,5,87,9,4,87,8,5,87,8,5,87,11,2,87,10,3,87,12,1,42,2,24,14,6,12,46,2,51,1,46,2,51,1,46,2,51,1,46,2,50,2,46,2,47,5,46,2,51,1,46,2,47,5,46,2,48,4,46,2,52,0,46,2,13,39,100,0,0,0,100,0,0,0,0,0,0,93,4,2,1,93,4,2,1,93,2,4,1,93,2,2,3,93,3,0,4,93,4,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,48,7,20,25,48,7,34,11,48,9,16,27,48,8,27,17,48,10,12,30,48,7,15,30,55,0,18,27,82,0,10,6,2,0,59,0,1,3,19,18,59,0,40,1,61,2,7,30,61,1,29,4,2,0,1,2,61,1,18,7,5,8,63,3,14,7,7,6,100,64,3,4,29,0,67,1,1,30,1,81,1,17,1,68,1,28,3,85,0,11,4,74,3,15,8,89,1,7,3,86,2,10,2,72,0,0,1,7,7,13,72,1,0,2,6,6,13,80,0,7,8,1,4,80,0,1,4,5,10,80,0,5,6,3,6,92,0,5,3,92,2,5,1,92,2,5,1,88,0,3,9,91,0,5,4,98,0,1,0,0,0,0,0,1,96,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.033333333333333,4.460426246318907,3.8571428571428568,2.5448360411214073,0,0,0,0
AZ,AZE,Azerbaijan,-99,2021-02-11,2021-02-07,100,2,77036.08352075689,1,21043.1086740072,25,79,3178878.3260103576,0,7,3,90,6,5,89,6,8,86,7,20,73,5,13,82,7,15,78,8,7,85,6,4,90,7,7,86,7,3,90,7,11,82,6,15,79,8,7,85,6,20,74,97,1,1,1,95,1,3,1,92,1,4,3,80,3,4,13,87,2,3,8,85,3,6,6,93,2,2,3,96,1,1,2,93,1,2,4,97,0,2,1,89,2,4,5,85,1,5,9,93,1,3,3,80,4,10,6,19,2,13,66,89,4,7,23,1,35,41,65,1,11,23,89,0,0,11,0,89,0,2,9,0,98,1,1,0,37,2,8,53,25,0,5,70,0,95,0,3,1,1,96,1,2,1,32,0,13,11,19,25,46,10,10,13,21,100,46,12,9,10,23,46,9,5,16,24,46,10,5,8,31,46,7,13,11,23,77,0,12,11,77,0,21,2,77,0,15,8,77,0,19,4,77,0,17,6,77,0,20,3,77,0,23,0,77,0,21,2,77,0,20,3,0,82,1,5,12,82,1,16,1,82,1,13,4,82,1,14,3,82,1,13,4,82,1,14,3,82,1,17,0,82,1,17,0,82,1,16,1,0,90,0,5,5,90,0,8,2,90,0,9,1,90,0,10,0,90,0,4,6,90,0,7,3,90,0,9,1,90,0,10,0,90,0,9,1,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,88,7,5,88,9,3,88,6,6,88,8,4,88,11,1,88,9,3,88,11,1,43,1,26,10,6,14,47,2,49,2,47,2,50,1,47,2,51,0,47,2,48,3,47,2,46,5,47,2,50,1,47,2,46,5,47,2,46,5,47,2,49,2,47,2,17,34,100,0,0,0,100,0,0,0,0,0,0,92,4,2,2,92,4,2,2,92,2,4,2,92,2,3,3,92,3,0,5,92,4,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,50,6,19,25,50,8,32,10,50,9,16,25,50,8,22,20,50,10,7,33,50,7,15,28,55,1,14,30,86,0,9,3,1,1,60,0,0,3,22,15,60,1,39,0,63,2,5,30,63,1,31,1,2,0,0,2,63,1,20,7,6,3,64,3,17,8,4,4,100,65,1,4,30,0,67,1,1,30,1,82,0,17,1,69,1,28,2,85,1,10,4,79,3,13,5,94,1,3,2,85,2,11,2,74,0,0,1,7,4,14,74,1,0,2,3,7,13,80,1,6,10,0,3,80,1,1,5,5,8,80,1,5,9,1,4,89,0,8,3,89,2,7,2,89,2,6,3,90,1,3,6,94,0,2,4,99,0,0,0,0,0,0,0,1,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.4000000000000004,3.6540011135645587,3.4000000000000004,3.286335345030997,0,0,0,0
AZ,AZE,Azerbaijan,-99,2021-02-12,2021-02-08,100,3,104950.2703446419,2,48957.2954978922,20,78,3464709.8826870737,0,9,4,87,8,7,85,8,10,82,10,24,66,7,15,78,9,16,75,11,7,82,8,5,87,9,8,83,10,3,87,10,13,77,7,20,73,10,8,82,8,21,71,96,1,2,1,93,1,4,2,90,1,6,3,76,3,7,14,85,2,3,10,84,3,7,6,93,2,2,3,95,1,2,2,92,1,3,4,97,0,3,0,87,1,5,7,80,1,6,13,92,1,3,4,79,4,11,6,20,2,11,67,91,4,5,24,1,31,44,69,1,10,20,90,0,1,9,0,90,0,2,8,0,98,1,1,0,38,2,9,51,27,1,2,70,0,98,0,1,0,1,98,0,1,1,32,0,12,12,17,27,48,10,13,12,17,100,48,13,8,11,20,48,9,4,14,25,48,11,5,5,31,48,8,13,9,22,77,1,10,12,77,1,20,2,77,1,17,5,77,1,17,5,77,1,17,5,77,1,19,3,77,1,22,0,77,1,20,2,77,1,19,3,0,84,0,5,11,84,0,15,1,84,0,12,4,84,0,13,3,84,0,12,4,84,0,14,2,84,0,16,0,84,0,16,0,84,0,15,1,0,89,0,7,4,89,0,9,2,89,0,9,2,89,0,11,0,89,0,5,6,89,0,5,6,89,0,10,1,89,0,11,0,89,0,10,1,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,91,5,4,91,5,4,91,3,6,91,7,2,91,8,1,91,6,3,91,8,1,50,1,23,11,4,11,53,1,44,2,53,1,46,0,53,1,46,0,53,1,43,3,53,1,41,5,53,1,45,1,53,1,42,4,53,1,41,5,53,1,44,2,53,1,15,31,100,0,0,0,100,0,0,0,0,0,0,91,5,3,1,91,4,2,3,91,1,6,2,91,2,4,3,91,3,2,4,91,4,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,57,5,17,21,57,6,28,9,57,7,16,20,57,6,20,17,57,8,5,30,57,7,14,22,61,1,13,25,87,0,7,4,1,1,65,0,0,1,18,16,65,1,34,0,67,1,2,30,67,0,29,1,1,0,0,2,67,1,17,5,6,4,68,2,13,10,3,4,100,69,1,2,28,0,70,1,2,27,0,84,1,14,1,73,0,26,1,85,1,10,4,81,2,13,4,96,0,3,1,86,1,11,2,75,0,0,1,6,3,15,75,0,0,2,2,6,15,82,1,4,9,0,4,82,1,1,5,4,7,82,1,3,7,3,4,91,0,6,3,91,2,5,2,91,2,4,3,90,1,4,5,95,0,2,3,99,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.6060606060606055,3.6822156538166144,4,3,0,0,0,0
AZ,AZE,Azerbaijan,-99,2021-02-13,2021-02-10,100,1,27914.186823885,1,27914.186823885,20,78,3592911.14624537,0,7,2,91,8,8,84,7,7,86,9,24,67,5,12,83,6,12,82,8,7,85,7,4,89,7,7,86,7,4,89,9,11,80,7,18,75,9,5,86,9,18,73,98,0,1,1,92,1,4,3,93,0,6,1,76,2,8,14,88,1,1,10,88,2,8,2,93,1,2,4,96,0,3,1,93,1,3,3,96,0,4,0,89,0,3,8,82,1,7,10,95,0,2,3,82,2,11,5,20,2,11,67,91,4,5,22,0,26,52,74,1,7,18,93,0,1,6,0,93,0,1,6,0,99,1,0,0,32,2,8,58,25,2,1,72,0,99,0,0,0,1,99,0,0,1,29,0,13,15,17,26,45,11,13,14,17,100,45,12,8,13,22,45,11,4,15,25,45,14,6,6,29,45,9,14,11,21,77,1,12,10,77,1,22,0,77,1,17,5,77,1,18,4,77,1,19,3,77,1,19,3,77,1,21,1,77,1,20,2,77,1,16,6,0,84,0,6,10,84,0,14,2,84,0,13,3,84,0,12,4,84,0,14,2,84,0,14,2,84,0,15,1,84,0,16,0,84,0,14,2,0,86,0,7,7,86,0,11,3,86,0,12,2,86,0,14,0,86,0,6,8,86,0,10,4,86,0,12,2,86,0,14,0,86,0,13,1,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,92,4,4,92,5,3,92,4,4,92,7,1,92,7,1,92,5,3,92,6,2,50,0,20,14,6,10,53,1,43,3,53,1,46,0,53,1,45,1,53,1,42,4,53,1,40,6,53,1,45,1,53,1,40,6,53,1,41,5,53,1,43,3,53,1,20,26,100,0,0,0,100,0,0,0,0,0,0,92,3,3,2,92,3,3,2,92,1,6,1,92,2,4,2,92,3,2,3,92,4,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,58,7,14,21,58,8,25,9,58,11,11,20,58,9,17,16,58,10,7,25,58,7,13,22,61,1,15,23,85,0,7,5,2,1,65,0,0,4,19,12,65,1,34,0,67,0,1,32,67,0,27,3,0,0,1,2,67,0,17,6,5,5,68,1,12,12,3,4,100,69,3,3,24,1,71,1,3,25,0,87,1,12,0,76,1,22,1,90,1,4,5,84,3,10,3,94,1,4,1,87,2,10,1,78,0,0,0,5,3,14,78,1,0,1,2,6,12,85,1,4,6,1,3,85,1,1,3,3,7,85,1,2,6,2,4,94,0,4,2,94,1,4,1,94,1,2,3,92,1,3,4,96,0,0,4,100,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3,2.9368350311176825,2.4,3.0495901363953815,0,0,0,0
AZ,AZE,Azerbaijan,-99,2021-02-14,2021-02-11,100,1,27914.186823885,1,27914.186823885,23,83,3414464.900813716,0,7,2,91,8,6,86,6,6,88,10,20,70,4,11,85,6,11,83,9,5,86,8,4,88,6,8,86,7,2,91,9,9,82,6,18,76,11,3,86,9,16,75,98,0,1,1,94,0,3,3,94,0,4,2,80,1,8,11,89,0,2,9,89,1,8,2,95,0,2,3,96,0,3,1,92,1,3,4,98,0,2,0,91,0,2,7,82,0,9,9,97,0,2,1,84,1,11,4,16,1,11,72,91,4,5,18,1,27,54,73,0,5,22,95,0,1,4,0,95,0,1,4,0,99,1,0,0,26,1,9,64,21,2,2,72,3,98,0,1,0,1,98,0,1,1,26,0,16,17,18,23,43,13,15,15,14,100,43,14,12,12,19,43,13,10,14,20,43,17,8,7,25,43,12,17,10,18,80,2,10,8,80,2,18,0,80,2,15,3,80,2,16,2,80,2,16,2,80,2,15,3,80,2,17,1,80,2,17,1,80,2,14,4,0,83,0,8,9,83,0,14,3,83,0,14,3,83,0,13,4,83,0,12,5,83,0,14,3,83,0,15,2,83,0,17,0,83,0,16,1,0,85,0,6,9,85,0,10,5,85,0,12,3,85,0,15,0,85,0,8,7,85,0,11,4,85,0,14,1,85,0,15,0,85,0,14,1,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,93,5,2,93,5,2,93,3,4,93,3,4,93,6,1,93,4,3,93,6,1,48,1,17,16,8,10,52,2,43,3,52,2,45,1,52,2,43,3,52,2,43,3,52,2,42,4,52,2,45,1,52,2,42,4,52,2,41,5,52,2,42,4,52,2,18,28,100,0,0,0,100,0,0,0,0,0,0,91,2,3,4,91,2,4,3,91,0,6,3,91,2,5,2,91,2,3,4,91,3,4,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,59,5,17,19,59,6,28,7,59,9,13,19,59,7,15,19,59,8,10,23,59,5,11,25,63,1,14,22,86,1,5,5,2,1,67,0,0,7,12,14,67,2,30,1,71,2,1,26,71,1,21,2,0,0,2,3,71,1,12,7,4,5,73,2,8,10,4,3,100,75,2,4,18,1,78,1,3,18,0,84,1,14,1,73,2,24,1,88,2,6,4,86,3,8,3,91,2,6,1,89,1,10,0,85,0,0,0,2,4,9,85,1,0,0,2,3,9,89,1,3,5,1,1,89,1,1,2,2,5,89,1,1,3,3,3,98,0,2,0,98,0,2,0,98,0,1,1,94,1,2,3,97,0,1,2,100,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.96875,2.856620776033199,2.6666666666666665,2.804757862395017,0,0,0,0
AZ,AZE,Azerbaijan,2,2021-02-14,2021-02-06,100,1,15576.1663463917,0,0,37,100,2918412.310428807,94,2,1,97,3,5,92,4,2,94,2,22,76,2,15,83,3,12,85,2,7,91,1,4,95,4,6,90,3,2,95,4,7,89,3,15,82,3,2,95,2,11,87,99,0,0,1,95,0,2,3,98,0,1,1,78,1,10,11,85,2,6,7,88,1,4,7,93,0,4,3,96,0,3,1,94,0,3,3,98,0,2,0,93,1,4,2,85,1,5,9,98,0,0,2,89,0,5,6,0,0,14,86,86,3,11,0,0,43,57,57,0,17,26,83,0,1,16,0,83,0,5,12,0,95,3,2,0,17,0,5,78,0,0,8,90,2,92,0,5,2,1,94,1,5,0,8,0,15,21,32,24,8,7,19,36,30,100,8,5,17,31,39,8,4,20,27,41,8,8,3,15,66,8,2,33,25,32,76,0,11,13,76,0,16,8,76,0,16,8,76,0,20,4,76,0,15,9,76,0,21,3,76,0,23,1,76,0,24,0,76,0,23,1,0,68,0,11,21,68,0,17,15,68,0,23,9,68,0,30,2,68,0,18,14,68,0,25,7,68,0,29,3,68,0,32,0,68,0,31,1,0,79,0,14,7,79,0,15,6,79,0,19,2,79,0,20,1,79,0,9,12,79,0,16,5,79,0,20,1,79,0,21,0,79,0,15,6,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,0,0,0,81,16,3,81,12,7,81,11,8,81,10,9,81,16,3,81,15,4,81,18,1,0,0,44,26,17,13,0,5,93,2,0,5,92,3,0,5,94,1,0,5,93,2,0,5,93,2,0,5,92,3,0,5,86,9,0,5,93,2,0,5,92,3,0,5,18,77,69,0,2,29,2,0,48,50,0,0,0,95,1,0,4,95,2,0,3,95,1,3,1,95,2,1,2,95,1,2,2,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,8,51,41,0,2,79,19,0,9,47,44,0,10,49,41,0,12,17,71,0,10,28,62,0,0,55,45,45,0,37,9,2,7,0,0,0,9,40,51,0,0,99,1,0,2,21,77,0,0,76,14,3,3,0,4,0,1,40,20,22,17,0,0,35,29,26,10,100,0,0,6,91,3,0,2,8,88,2,49,0,49,2,21,1,76,2,53,0,42,5,51,0,36,13,83,0,14,3,72,0,26,2,0,1,1,13,12,26,47,0,1,2,12,20,22,43,0,0,40,33,13,14,0,1,15,21,21,42,0,2,32,28,15,23,40,0,52,8,40,11,19,30,40,9,26,25,0,1,50,49,51,0,17,32,83,0,7,1,2,1,1,1,4,33,1,3,10,8,4,0,3,7,2,0,3,2,2,3,0,19,0,1,69,29,0,1,0,0,0,100,0,0,0,0,0,2,1,70,14,13,2,1,18,30,32,10,7,3.1714285714285717,3.891814292511265,3.090909090909091,2.5477262590217755,12.795698924731184,4.458892287340829,2.782608695652174,1.6363057222373978
