ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FR,FRA,France,-99,2020-12-30,2020-12-21,8393,32,473630.779955199,25,326216.255069335,676,6970,104370203.78616486,0,95,85,8213,96,741,7556,94,231,8068,79,1778,6536,79,1473,6841,85,778,7530,84,529,7780,88,236,8069,87,302,8004,88,131,8174,96,344,7953,86,1022,7285,109,346,7938,99,1623,6671,8312,10,31,40,7659,33,290,411,8167,20,89,117,6628,62,634,1069,6929,58,533,873,7624,42,331,396,7870,27,196,300,8161,14,106,112,8094,13,129,157,8267,17,67,42,8051,21,132,189,7382,47,373,591,8052,25,164,152,6779,70,680,864,1381,42,423,6547,8045,2,138,208,1621,142,3145,3485,5274,63,991,2065,7402,0,51,910,30,7402,0,44,933,14,8349,15,29,0,2876,140,743,4634,8393,0,0,0,0,0,2024,51,1179,1748,1752,1639,3376,338,953,2404,1322,3376,337,1810,1816,1054,3376,417,1310,2003,1287,3376,435,1264,2037,1281,3376,515,477,1594,2431,0,7744,147,58,444,7744,129,142,378,7744,155,77,417,7744,119,205,325,7744,159,54,436,7744,160,65,424,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,8393,0,0,0,3078,126,1544,3645,3078,65,3157,2093,3078,120,1586,3609,3078,78,2664,2573,3078,111,324,4880,3078,99,613,4603,3381,29,2102,2881,6291,7,1382,482,130,101,3593,55,42,336,1563,2804,3593,65,4703,32,3927,54,555,3857,3927,15,3413,733,146,45,9,105,3927,34,1736,1335,889,472,4083,111,1211,2186,538,264,4259,16,1237,2797,84,4692,99,1031,2482,89,6892,31,1306,164,5313,63,2947,70,6850,31,1449,63,5805,47,1341,1200,8086,17,192,98,7803,23,533,34,4933,55,60,164,630,805,1746,4933,39,65,168,691,827,1670,5255,43,1078,1249,503,265,5255,19,213,406,611,1889,5255,18,501,774,706,1139,7188,121,723,361,7188,303,198,704,7188,250,337,618,5546,42,860,1945,6448,4,611,1330,8064,15,39,6,30,21,26,8,184,7283,5,30,91,45,104,13,34,186,83,0,57,34,82,24,54,268,8393,0,0,0,0,0,8393,0,0,0,0,0,0,0,0,8393,0,0,0,0,8393,0,0,0,0,0,0,9.778428819444445,13.744965334326109,1.8579861111111111,1.181214210149619,0,0,0,0
FR,FRA,France,1,2020-12-30,2020-12-21,1771,2,41213.9949876075,1,28053.1133164469,238,1771,21465147.781836886,1724,4,10,1757,3,167,1601,3,29,1739,4,592,1175,3,450,1318,3,151,1617,3,132,1636,5,56,1710,3,83,1685,4,13,1754,5,84,1682,4,286,1481,3,85,1683,3,324,1444,1761,1,7,2,1604,1,55,111,1742,2,16,11,1179,3,128,461,1321,1,128,321,1620,1,39,111,1639,1,50,81,1715,1,30,25,1688,2,34,47,1758,1,10,2,1687,0,27,57,1485,2,91,193,1686,2,21,62,1447,4,108,212,0,0,139,1632,1632,0,77,62,0,3,926,842,845,7,298,621,1473,0,9,272,17,1473,0,9,283,6,1762,2,7,0,308,8,232,1223,1771,0,0,0,0,0,0,1,272,496,512,490,208,6,328,876,353,208,6,603,622,332,208,8,515,639,401,208,10,454,659,440,208,11,95,640,817,0,1539,24,7,201,1539,17,53,162,1539,25,15,192,1539,9,123,100,1539,21,26,185,1539,21,30,181,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,1771,0,0,0,0,3,499,1269,0,2,758,1011,0,5,505,1261,0,3,1158,610,0,6,113,1652,0,3,291,1477,0,0,1049,722,722,1,737,217,66,28,0,3,52,271,766,679,0,2,1767,2,0,8,201,1562,0,0,1248,388,56,31,3,45,0,2,334,601,596,238,0,3,369,927,349,123,0,0,120,1573,78,0,5,151,1496,119,1272,2,443,54,1013,3,739,16,1266,1,492,12,613,4,409,745,1658,1,52,60,1480,0,288,3,0,32,55,152,374,434,724,0,7,79,236,432,399,618,0,24,573,785,303,86,0,2,126,249,331,1063,0,2,300,408,454,607,1063,7,452,249,1063,58,63,587,1063,45,184,479,0,7,828,936,835,1,326,609,1445,2,38,3,41,71,15,6,150,617,1,41,178,25,104,13,49,145,88,0,37,85,51,32,29,276,0,12,694,1032,16,17,0,0,1771,0,0,0,0,0,0,34,49,819,466,403,34,30,488,377,504,237,101,8.352409638554217,12.866898991800372,1.7238805970149254,1.0576736498303745,3.5500555996822873,1.830314831291026,3.0181050090525043,1.5875148540003505
FR,FRA,France,2,2020-12-30,2020-12-21,3158,2,15148.100134292521,0,0,333,3157,34067915.45327093,3074,6,11,3141,4,259,2895,4,44,3110,3,922,2233,4,658,2496,3,218,2937,4,263,2891,4,63,3091,3,117,3038,3,29,3126,4,126,3028,6,478,2674,5,80,3073,4,535,2619,3147,0,6,5,2899,1,87,171,3114,1,19,24,2236,3,233,686,2500,4,181,473,2940,2,65,151,2895,0,113,150,3095,1,31,31,3041,0,63,54,3129,0,23,6,3032,1,53,72,2680,1,151,326,3078,0,36,44,2623,1,193,341,0,1,198,2959,2960,0,99,99,0,7,1616,1535,1542,6,528,1082,2630,1,31,480,16,2630,0,21,505,2,3137,4,15,2,541,11,379,2227,3158,0,0,0,0,0,0,1,476,865,892,924,352,14,465,1656,671,352,20,1008,1191,587,352,17,783,1240,766,352,20,721,1287,778,352,25,139,1116,1526,0,2779,24,33,322,2779,22,69,288,2779,24,26,329,2779,15,179,185,2779,25,19,335,2779,24,33,322,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,3158,0,0,0,0,5,1093,2060,0,9,1508,1641,0,15,888,2255,0,6,2010,1142,0,11,148,2999,0,8,385,2765,0,0,1830,1328,1328,0,1185,461,108,76,0,11,48,294,1152,1653,0,6,3145,7,0,16,444,2698,0,0,2294,681,84,50,11,38,0,3,638,1055,1064,398,0,11,744,1725,487,191,0,2,308,2788,60,0,10,367,2726,55,2065,5,980,108,1650,6,1487,15,2270,5,859,24,1148,6,736,1268,3010,1,75,72,2773,3,374,8,0,28,28,202,582,781,1537,0,2,52,250,705,739,1410,0,23,931,1428,587,189,0,1,241,332,579,2005,0,0,558,700,761,1139,1900,12,869,377,1900,83,114,1061,1900,76,249,933,0,4,2096,1058,2100,0,532,526,2626,11,80,9,91,34,33,17,257,530,2,50,281,91,199,39,173,390,238,1,85,230,168,97,93,491,0,43,1268,1811,8,28,0,0,0,3158,0,0,0,0,0,59,77,1473,795,754,59,40,1036,892,771,279,81,8.619300437226734,12.874665374692505,1.703703703703704,1.0704130426869316,4.037762537505358,1.9805966061121911,2.664989939637827,1.4468470213373277
FR,FRA,France,3,2020-12-30,2020-12-21,3403,3,25241.49249984186,2,20294.028169157762,364,3400,31946808.49572615,3301,4,12,3387,1,281,3121,1,44,3358,0,803,2600,1,650,2752,1,207,3195,4,250,3149,1,73,3329,1,98,3304,1,24,3378,0,111,3292,3,504,2896,5,97,3301,3,617,2783,3391,1,4,7,3122,5,97,179,3359,2,12,30,2600,7,236,560,2753,9,200,441,3196,6,78,123,3153,5,104,141,3330,2,34,37,3305,2,55,41,3379,1,16,7,3292,3,48,60,2899,8,165,331,3306,5,46,46,2786,8,226,383,0,3,213,3187,3190,0,106,107,0,13,1722,1668,1681,7,576,1139,2827,0,25,535,16,2827,0,27,546,3,3376,4,23,0,596,23,382,2402,3403,0,0,0,0,0,0,4,617,958,934,890,362,24,430,1810,777,362,29,1121,1339,552,362,27,803,1441,770,362,30,795,1435,781,362,35,191,1258,1557,0,3021,37,34,311,3021,37,69,276,3021,39,28,315,3021,19,156,207,3021,40,22,320,3021,39,38,305,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,3403,0,0,0,0,7,1130,2266,0,9,1737,1657,0,17,1021,2365,0,7,1801,1595,0,8,120,3275,0,7,282,3114,0,4,1600,1799,1803,0,1093,327,94,86,0,12,28,199,1006,2158,0,6,3388,9,0,12,400,2991,0,1,2668,580,83,36,6,29,0,4,949,1085,970,395,0,22,936,1905,386,154,0,1,469,2893,40,0,10,512,2858,23,2273,9,1034,87,1666,6,1709,22,2382,5,985,31,1602,8,835,958,3283,0,77,43,3121,2,276,4,0,29,27,177,644,761,1765,0,5,41,191,702,785,1679,0,35,1071,1510,570,217,0,5,290,402,580,2126,0,2,652,773,818,1158,1978,15,1047,363,1978,147,174,1104,1978,141,323,961,0,7,2359,1037,2366,2,508,527,2895,8,74,9,72,36,44,17,248,536,3,72,229,94,278,46,192,366,265,2,113,218,286,75,124,504,0,41,1351,1975,5,31,0,0,0,0,3403,0,0,0,0,75,92,1266,937,1033,75,46,522,821,1232,540,167,7.123380829015544,52.870798055939964,1.751269035532995,1.188405256973233,3.8020576131687247,2.0558073975844655,3.2360635316100903,1.5672926279518637
FR,FRA,France,4,2020-12-30,2020-12-21,3893,1,6948.77492732747,1,6948.77492732747,368,3891,40078052.161754414,3744,10,9,3874,9,276,3608,8,44,3841,6,667,3220,7,592,3294,8,250,3635,10,199,3684,10,81,3802,10,79,3804,10,21,3862,9,124,3760,9,482,3402,10,94,3789,10,688,3195,3884,0,8,1,3617,8,95,173,3849,4,21,19,3226,7,211,449,3301,10,201,381,3643,7,92,151,3694,4,84,111,3812,5,36,40,3814,4,38,37,3872,1,17,3,3769,2,57,65,3411,8,185,289,3799,5,48,41,3205,11,276,401,0,2,195,3696,3698,0,93,102,0,37,1838,2018,2055,12,594,1232,3299,0,20,560,14,3299,0,24,566,4,3869,2,22,0,643,27,316,2907,3893,0,0,0,0,0,0,11,796,1176,1023,887,360,72,544,2004,913,360,69,1448,1396,620,360,86,987,1604,856,360,83,964,1633,853,360,102,275,1368,1788,0,3577,59,20,237,3577,53,50,213,3577,59,26,231,3577,36,126,154,3577,62,14,240,3577,57,19,240,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,3893,0,0,0,0,13,1419,2461,0,18,2149,1726,0,26,1203,2664,0,14,1928,1951,0,23,142,3728,0,19,293,3581,0,1,1675,2217,2218,1,1117,345,96,116,0,6,35,198,1182,2472,0,9,3872,12,0,19,507,3367,0,0,3045,661,92,41,12,42,0,9,1283,1110,992,499,0,19,1104,2124,411,235,0,2,748,3104,39,0,12,737,3106,38,2474,5,1268,146,1744,3,2117,29,2690,6,1156,41,1965,9,1012,907,3751,3,94,45,3600,1,278,14,0,31,40,167,667,862,2126,0,8,52,199,727,866,2041,0,30,1302,1614,662,285,0,4,269,411,690,2519,0,7,629,883,1010,1364,2381,47,1147,318,2381,275,217,1020,2381,241,395,876,0,12,2584,1297,2596,2,575,720,3318,20,74,20,82,27,63,6,283,734,9,57,265,116,296,43,168,420,308,1,124,178,370,75,124,605,0,47,1625,2165,9,47,0,0,0,0,0,3893,0,0,0,111,109,1363,1108,1202,111,57,564,913,1327,642,279,10.618570474281897,13.966135602843591,1.9488636363636367,1.382626429718398,3.6864004376367614,2.0719871136587686,2.9248285322359395,1.4958232204974364
FR,FRA,France,5,2020-12-30,2020-12-21,3654,5,37452.7483631203,4,31073.67987059467,283,3647,30046364.771872252,3494,13,12,3629,15,236,3403,15,49,3590,14,479,3161,11,489,3154,15,225,3414,17,145,3492,13,60,3581,15,63,3576,14,21,3619,16,92,3546,18,316,3320,17,72,3565,16,535,3103,3642,2,8,2,3418,5,91,140,3605,4,22,23,3175,10,170,299,3165,6,165,318,3429,8,96,121,3509,6,55,84,3594,5,23,32,3591,2,28,33,3633,2,12,7,3562,3,53,36,3338,6,114,196,3582,6,31,35,3119,8,213,314,0,7,177,3470,3477,0,73,104,0,42,1574,2038,2080,18,525,1031,3129,1,24,486,14,3129,0,14,508,3,3640,1,13,0,585,50,259,2760,3654,0,0,0,0,0,0,9,842,1144,969,690,385,190,480,1825,774,385,150,1383,1242,494,385,193,931,1437,708,385,192,921,1419,737,385,243,260,1131,1635,0,3395,63,22,174,3395,57,59,143,3395,69,21,169,3395,52,69,138,3395,67,18,174,3395,65,22,172,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,3654,0,0,0,0,37,868,2749,0,16,2250,1388,0,44,1051,2559,0,27,1816,1811,0,41,133,3480,0,31,224,3399,0,11,1565,2078,2089,2,1072,341,85,65,0,16,21,212,1201,2204,0,12,3628,14,0,26,421,3207,0,2,2827,588,110,45,16,66,0,10,1383,1119,774,368,0,28,1062,1992,387,185,0,6,1104,2512,32,0,22,1007,2593,32,2786,10,767,91,1404,13,2206,31,2603,12,1004,35,1838,10,941,865,3521,3,88,42,3430,4,213,7,0,35,26,109,554,786,2144,0,20,36,155,645,769,2029,0,40,1214,1482,644,274,0,5,156,339,675,2479,0,6,419,678,981,1570,2557,73,760,264,2557,321,174,602,2557,280,303,514,0,15,1513,2126,1528,8,675,1443,2979,23,69,15,50,29,61,13,415,1466,3,43,152,75,212,29,101,311,182,2,100,137,241,80,89,431,0,61,1542,2002,8,41,0,0,0,0,0,0,3654,0,0,117,145,1184,1016,1192,117,90,790,996,985,450,226,11.999999999999998,15.053008148499387,1.6842105263157894,1.0882944468604399,3.6784799316823227,2.290042650035577,2.2490470518165573,1.3088243331748
FR,FRA,France,6,2020-12-30,2020-12-21,2575,1,15640.808978449399,1,15640.808978449399,168,2571,34617992.372212216,2465,10,5,2560,11,132,2432,10,40,2525,10,260,2305,11,355,2209,9,171,2395,11,64,2500,11,33,2531,11,38,2526,10,6,2559,11,64,2500,9,169,2397,10,56,2509,6,323,2246,2570,0,1,4,2443,4,54,74,2535,1,20,19,2315,6,106,148,2220,6,129,220,2404,2,76,93,2511,1,27,36,2542,1,17,15,2537,1,12,25,2569,0,3,3,2511,2,33,29,2406,2,65,102,2519,0,28,28,2252,6,143,174,0,4,101,2470,2474,0,28,73,0,39,977,1559,1598,17,311,649,2264,0,5,297,9,2264,1,11,299,0,2564,0,11,0,367,39,214,1955,2575,0,0,0,0,0,0,11,835,802,550,377,278,272,407,1116,502,278,163,1146,724,264,278,255,691,935,416,278,246,745,883,423,278,327,190,751,1029,0,2361,71,25,118,2361,64,51,99,2361,79,23,112,2361,71,29,114,2361,77,14,123,2361,75,11,128,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,2575,0,0,0,0,90,226,2259,0,23,1732,820,0,69,622,1884,0,36,1176,1363,0,64,103,2408,0,61,161,2353,0,6,1011,1558,1564,2,754,195,41,19,0,15,16,151,1058,1335,0,9,2556,10,0,17,235,2323,0,3,2001,400,76,32,5,58,0,8,1182,761,493,131,0,27,768,1444,217,119,0,6,1737,823,9,0,30,1444,1090,11,2349,7,183,36,843,11,1694,27,1953,6,593,23,1399,8,629,539,2472,3,76,24,2414,4,148,9,0,17,19,68,354,609,1508,0,9,12,96,422,604,1432,0,26,857,1028,500,164,0,15,61,156,463,1880,0,6,157,340,689,1383,2078,71,245,181,2078,151,104,242,2078,119,171,207,0,12,193,2370,205,4,175,2191,2400,2,8,2,6,17,3,2,135,2207,0,8,30,11,26,3,7,52,11,1,22,16,33,18,19,111,0,54,1196,1287,7,31,0,0,0,0,0,0,0,2575,0,66,102,828,731,848,66,71,570,789,650,292,137,13.514334277620394,17.037813986621344,1.9154929577464788,1.3495658441909535,4.103277591973244,2.737223446362051,1.9617968094038623,1.1732571514414678
FR,FRA,France,7,2020-12-30,2020-12-21,608,0,0,0,0,24,608,7789362.589246898,578,3,2,603,1,38,569,3,16,589,5,67,536,2,109,497,4,47,557,2,10,596,4,11,593,2,9,597,4,4,600,3,13,592,3,26,579,2,14,592,2,69,537,606,0,2,0,570,2,17,19,592,0,7,9,541,3,32,32,499,1,49,59,561,1,29,17,598,0,3,7,597,1,4,6,599,1,2,6,604,0,1,3,595,2,7,4,582,2,8,16,594,0,10,4,539,1,36,32,0,0,17,591,591,0,4,13,0,13,221,374,387,5,74,142,534,1,2,70,1,534,0,1,71,2,607,0,1,0,92,7,59,450,608,0,0,0,0,0,0,3,196,202,132,75,77,121,98,200,112,77,64,264,132,71,77,113,148,171,99,77,99,174,164,94,77,140,50,126,215,0,549,21,5,33,549,16,17,26,549,22,3,34,549,18,6,35,549,18,8,33,549,21,7,31,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,608,0,0,0,0,42,55,511,0,11,403,194,0,27,129,452,0,24,238,346,0,26,15,567,0,27,30,551,0,2,212,394,396,0,162,41,7,2,0,7,5,56,273,267,0,7,598,3,0,8,67,533,0,0,447,87,24,13,6,31,0,3,313,173,86,33,0,15,199,303,57,34,0,3,467,134,4,0,15,439,153,1,553,2,42,11,205,1,396,6,479,3,123,3,370,1,163,74,593,0,11,4,578,0,28,2,0,3,6,14,76,153,356,0,1,3,25,102,145,332,0,12,235,219,101,41,0,3,9,31,121,444,0,0,30,72,159,347,506,18,41,43,506,33,24,45,506,25,39,38,0,5,36,567,41,3,26,538,582,1,0,0,0,1,2,1,21,546,1,4,3,1,6,0,3,8,3,0,0,4,6,1,0,22,0,17,333,249,1,8,0,0,0,0,0,0,0,0,608,17,39,196,157,199,17,31,158,164,136,75,27,17.0974025974026,17.330229541310263,2,1.5275252316519468,4.2925373134328355,2.9442582625201053,1.8878504672897196,1.131164780378894
FR,FRA,France,-99,2020-12-31,2020-12-22,8474,32,477016.4763535216,23,303832.0055361546,671,7046,107149800.15045297,0,92,80,8302,93,745,7636,95,235,8144,80,1808,6586,78,1516,6880,87,789,7598,81,524,7869,87,237,8150,87,290,8097,87,144,8243,99,350,8025,84,1036,7354,106,351,8017,93,1662,6719,8394,9,34,37,7729,35,294,416,8239,22,93,120,6666,61,648,1099,6958,59,563,894,7685,43,339,407,7950,25,207,292,8237,17,110,110,8184,11,128,151,8330,19,75,50,8124,21,130,199,7438,47,381,608,8123,24,168,159,6812,66,711,885,1382,46,430,6616,8125,2,140,207,1629,140,3187,3518,5314,65,1025,2070,7449,0,59,937,29,7449,0,47,965,13,8427,13,33,1,2919,151,706,4698,8474,0,0,0,0,0,2030,47,1268,1769,1745,1615,2727,388,1107,2771,1481,2727,379,2088,2099,1181,2727,482,1510,2313,1442,2727,500,1463,2341,1443,2727,589,561,1861,2736,0,7856,134,59,425,7856,116,141,361,7856,143,75,400,7856,112,204,302,7856,149,51,418,7856,150,65,403,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,8474,0,0,0,3094,124,1525,3731,3094,66,3254,2060,3094,120,1614,3646,3094,78,2697,2605,3094,113,315,4952,3094,102,609,4669,3394,33,2159,2888,6315,7,1424,493,132,103,3617,55,41,327,1606,2828,3617,68,4761,28,3952,55,529,3938,3952,14,3421,765,155,46,13,108,3952,30,1727,1352,949,464,4116,116,1187,2238,552,265,4294,18,1225,2845,92,4748,108,1015,2522,81,6990,31,1297,156,5299,64,3042,69,6904,29,1470,71,5857,47,1367,1203,8175,16,181,102,7884,21,530,39,4988,58,58,161,611,805,1793,4988,38,65,176,680,809,1718,5302,47,1074,1250,524,277,5302,14,208,399,618,1933,5302,18,484,767,727,1176,7293,121,714,346,7293,284,204,693,7293,235,322,624,5602,44,870,1958,6516,5,641,1312,8145,14,42,6,30,22,26,5,184,7360,6,30,99,44,94,13,36,182,82,0,57,43,87,23,51,267,8474,0,0,0,0,0,8474,0,0,0,0,0,0,0,0,8474,0,0,0,0,8474,0,0,0,0,0,0,10.04180960548885,13.836378749662185,1.8312056737588653,1.160631485482041,0,0,0,0
