ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BA,BIH,Bosnia and Herzegovina,-99,2021-01-16,2021-01-14,100,0,0,0,0,44,74,1799711.9834073987,0,6,1,93,6,10,84,7,4,89,8,19,73,7,17,76,6,9,85,6,7,87,7,3,90,6,7,87,6,3,91,7,7,86,8,23,69,9,5,86,7,16,77,99,0,1,0,90,1,3,6,96,1,1,2,81,2,6,11,83,1,4,12,91,1,5,3,93,2,2,3,97,0,1,2,93,2,2,3,97,0,3,0,93,1,4,2,77,3,8,12,95,0,4,1,84,2,9,5,25,1,23,51,79,0,6,15,28,2,23,47,77,0,5,18,95,2,2,1,95,0,3,2,0,97,1,2,0,35,4,5,56,100,100,0,32,2,17,14,17,18,39,12,15,18,16,39,12,13,20,16,39,12,12,22,15,39,11,9,27,14,39,14,5,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,22,9,10,13,0,0,0,0,0,0,0,0,0,0,0,0,95,3,1,1,95,3,1,1,95,1,3,1,95,3,1,1,95,3,1,1,95,3,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,51,4,12,33,51,6,28,15,51,6,26,17,51,8,22,19,51,8,10,31,51,6,4,39,54,2,21,23,79,1,9,5,4,2,57,1,2,2,14,24,57,4,39,0,65,1,8,26,65,0,10,12,2,7,1,3,65,0,13,6,8,8,69,1,6,11,6,7,70,0,1,28,1,0,76,0,1,23,0,89,0,10,1,73,2,24,1,76,4,17,3,80,2,12,6,92,1,5,2,96,0,4,0,78,0,1,0,1,11,9,78,0,1,1,4,7,9,82,0,6,8,3,1,82,0,1,4,3,10,82,0,2,5,5,6,94,2,2,2,94,3,2,1,94,2,2,2,88,1,5,6,94,0,2,4,100,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.285714285714286,3.053318084109699,2.75,2.5628464289109907,0,0,0,0
BA,BIH,Bosnia and Herzegovina,-99,2021-01-17,2021-01-15,100,1,9788.980302766273,0,0,27,71,1850056.6535242808,0,9,1,90,8,16,76,10,4,86,9,20,71,9,18,73,8,9,83,8,6,86,10,4,86,9,4,87,8,7,85,10,5,85,11,19,70,13,5,82,9,12,79,99,0,1,0,84,0,3,13,96,0,2,2,80,1,7,12,82,0,2,16,91,1,5,3,94,1,2,3,96,0,1,3,96,1,1,2,93,0,6,1,95,2,2,1,81,0,6,13,95,0,4,1,88,1,8,3,27,2,16,55,88,0,3,9,33,3,23,41,77,0,5,18,95,2,3,0,95,0,4,1,0,96,3,1,0,42,4,3,51,100,100,0,37,2,17,12,21,11,43,11,16,17,13,43,11,14,18,14,43,13,15,17,12,43,11,11,21,14,43,13,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,19,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,97,1,1,1,97,1,1,1,97,1,1,1,97,1,1,1,97,1,1,1,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,54,3,13,30,54,4,29,13,54,4,22,20,54,5,22,19,54,5,7,34,54,5,3,38,57,1,23,19,77,0,15,5,2,1,59,1,4,2,10,24,59,3,38,0,69,1,3,27,69,0,10,12,2,3,1,3,69,0,12,6,9,4,71,1,3,13,3,9,72,0,1,26,1,0,79,0,1,20,0,88,0,11,1,72,1,27,0,80,3,16,1,80,2,13,5,95,0,4,1,97,0,3,0,82,0,0,0,0,11,7,82,0,0,1,2,7,8,85,0,5,6,3,1,85,0,1,3,4,7,85,0,2,4,5,4,95,1,1,3,95,2,2,1,95,1,2,2,89,1,6,4,96,0,0,4,100,0,0,0,0,0,0,0,0,95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.785714285714286,3.675314477420471,2.5714285714285716,1.5118578920369088,0,0,0,0
BA,BIH,Bosnia and Herzegovina,3,2021-01-17,2021-01-14,100,0,0,0,0,42,100,1424514.5794109963,98,1,0,99,1,8,91,1,4,95,1,18,81,1,20,79,1,11,88,1,6,93,1,6,93,1,2,97,1,1,98,1,4,95,1,16,83,1,1,98,2,10,88,100,0,0,0,92,0,0,8,96,0,3,1,82,1,6,11,80,2,7,11,89,1,5,5,94,0,2,4,94,3,2,1,98,1,1,0,99,1,0,0,96,1,3,0,84,2,1,13,99,1,0,0,90,0,6,4,0,0,23,77,77,0,6,17,0,0,40,60,60,0,5,35,95,1,4,0,95,0,2,3,0,98,0,1,1,5,0,8,87,100,100,0,0,0,24,31,35,10,0,7,27,46,20,0,6,32,39,23,0,3,33,41,23,0,7,17,33,43,0,7,1,21,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,29,18,0,0,0,0,0,0,0,0,0,0,0,0,92,3,0,5,92,3,0,5,92,1,3,4,92,1,2,5,92,3,0,5,92,3,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,24,74,0,2,69,29,0,1,44,55,0,3,59,38,0,2,21,77,0,0,11,89,0,1,51,48,49,0,29,13,4,5,0,2,2,3,26,67,0,3,97,0,0,3,18,79,0,0,30,37,14,8,6,5,0,1,26,26,21,26,0,1,9,47,24,19,0,0,3,96,1,0,0,2,2,95,1,76,0,20,4,31,0,63,6,56,1,29,14,41,0,39,20,79,0,15,6,89,0,9,2,0,2,0,2,11,26,59,0,2,0,3,9,19,67,0,2,22,42,18,16,0,1,4,11,32,52,0,1,8,22,45,24,70,4,21,5,70,8,9,13,70,10,8,12,0,0,74,26,74,1,13,12,87,1,1,1,1,1,3,0,5,13,0,6,10,3,10,0,5,5,14,1,2,4,8,0,3,16,0,0,47,51,0,2,0,0,0,0,100,0,0,0,0,1,4,56,20,19,1,5,18,40,30,3,3,2.74,2.038506856520633,2.357142857142857,1.691933025458562,13.155555555555553,4.04166811459876,2.7111111111111112,1.4240663761550516
BA,BIH,Bosnia and Herzegovina,-99,2021-01-18,2021-01-16,100,1,9788.980302766273,0,0,28,77,1925689.7340587268,0,5,1,94,3,18,79,6,3,91,4,19,77,4,21,75,4,10,86,4,7,89,5,3,92,5,2,93,4,6,90,5,5,90,6,14,80,7,4,89,4,7,89,99,0,1,0,82,0,2,16,97,1,1,1,81,3,5,11,79,1,3,17,90,2,4,4,93,2,2,3,97,1,1,1,98,0,0,2,94,0,5,1,95,3,2,0,86,0,4,10,96,0,3,1,93,1,3,3,22,1,16,61,87,0,2,11,27,4,24,45,76,0,6,18,94,1,5,0,94,0,3,3,0,97,2,1,0,39,2,4,55,100,100,0,32,2,20,13,23,10,35,11,22,20,12,35,14,16,22,13,35,14,18,20,13,35,14,13,23,15,35,14,4,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,19,11,12,17,0,0,0,0,0,0,0,0,0,0,0,0,97,2,0,1,97,2,0,1,97,2,0,1,97,1,1,1,97,2,0,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,47,3,14,36,47,3,34,16,47,3,25,25,47,3,26,24,47,3,11,39,47,3,5,45,52,1,22,25,78,0,14,6,2,0,54,2,3,1,10,30,54,3,43,0,65,1,3,31,65,0,14,14,2,0,1,4,65,0,17,4,10,4,66,1,4,17,5,7,67,0,1,30,2,0,79,0,1,20,0,87,0,11,2,68,0,30,2,78,1,20,1,77,0,15,8,92,0,6,2,95,0,5,0,81,0,0,0,1,9,9,81,0,0,1,2,6,10,85,1,4,7,2,1,85,0,2,2,3,8,85,0,3,3,4,5,95,1,2,2,95,1,2,2,95,0,2,3,89,0,6,5,95,0,0,5,100,0,0,0,0,0,0,0,0,96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.653846153846154,3.8151519780193053,2.7142857142857144,1.4960264830861913,0,0,0,0
BA,BIH,Bosnia and Herzegovina,2,2021-01-18,2021-01-14,100,0,0,0,0,97,99,1124813.2643284528,97,0,0,100,0,14,86,0,4,96,1,16,83,0,23,77,0,8,92,0,5,95,0,4,96,0,5,95,0,2,98,0,5,95,0,18,82,0,0,100,0,12,88,100,0,0,0,86,0,4,10,96,0,1,3,84,1,7,8,77,0,7,16,92,0,2,6,95,0,1,4,96,0,0,4,95,0,2,3,98,0,0,2,95,0,2,3,82,1,5,12,100,0,0,0,88,0,5,7,0,1,27,72,73,0,10,17,0,1,42,57,58,0,9,33,91,3,6,0,91,0,2,7,0,98,2,0,0,10,0,8,82,100,100,0,0,0,28,23,24,25,0,2,28,46,24,0,1,32,37,30,0,1,30,39,30,0,1,25,40,34,0,4,4,31,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,21,31,0,0,0,0,0,0,0,0,0,0,0,0,92,2,0,6,92,2,1,5,92,0,5,3,92,3,1,4,92,2,1,5,92,2,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,27,70,0,0,69,31,0,0,62,38,0,1,70,29,0,1,24,75,0,2,10,88,0,0,58,42,42,0,37,16,1,4,0,0,1,7,45,47,0,2,96,2,0,1,16,83,0,0,31,35,14,13,7,0,0,0,17,23,28,32,0,0,11,34,21,34,0,0,3,92,5,0,0,1,3,89,7,73,2,17,8,31,2,59,8,38,2,33,27,30,2,25,43,76,2,10,12,90,0,7,3,0,1,1,1,13,25,59,0,0,1,4,9,29,57,0,2,24,38,24,12,0,0,5,10,20,65,0,0,12,30,15,43,58,0,36,6,58,11,8,23,58,12,9,21,0,1,63,36,64,0,22,14,78,0,5,3,1,4,0,0,9,15,0,0,9,3,3,1,5,7,11,1,5,6,5,9,6,14,0,1,55,42,0,2,0,0,0,100,0,0,0,0,0,2,1,51,29,17,2,0,26,37,21,8,6,3.4000000000000004,3.585685828003181,3.653846153846154,3.084701706062454,13.010416666666666,4.158680943879015,2.3333333333333335,1.270446806332047
BA,BIH,Bosnia and Herzegovina,3,2021-01-18,2021-01-15,100,0,0,0,0,76,100,1476565.8683193033,98,2,0,98,1,12,87,2,4,94,1,22,77,0,23,77,1,12,87,0,5,95,2,6,92,2,2,96,1,2,97,1,4,95,1,12,87,1,3,96,1,12,87,100,0,0,0,88,0,3,9,96,0,3,1,78,1,7,14,77,2,10,11,88,1,4,7,95,0,3,2,94,3,2,1,98,1,0,1,98,1,1,0,96,1,3,0,88,2,1,9,97,1,2,0,88,0,5,7,0,0,27,73,73,0,8,19,0,1,43,56,57,0,9,34,91,2,7,0,91,0,3,6,0,97,2,1,0,10,1,8,81,100,100,0,0,0,23,30,34,13,0,3,30,50,17,0,3,30,46,21,0,3,34,38,25,0,5,16,34,45,0,4,2,17,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,28,16,0,0,0,0,0,0,0,0,0,0,0,0,92,4,0,4,92,4,0,4,92,0,5,3,92,3,1,4,92,4,0,4,92,4,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,26,72,0,2,70,28,0,1,46,53,0,2,63,35,0,2,20,78,0,0,6,94,0,1,53,46,47,0,26,18,4,5,0,2,3,5,25,65,0,2,98,0,0,3,22,75,0,0,34,33,14,9,8,2,0,1,20,25,27,27,0,0,10,40,29,21,0,0,4,96,0,0,0,2,2,95,1,74,0,20,6,30,0,63,7,54,1,29,16,37,0,38,25,80,0,12,8,94,0,4,2,0,2,0,6,15,24,53,0,2,1,3,16,22,56,0,2,21,43,20,14,0,1,4,13,36,46,0,1,15,24,36,24,61,4,30,5,61,13,13,13,61,15,13,11,0,1,71,28,72,1,9,18,91,0,0,0,2,1,2,0,4,20,0,2,8,3,4,1,3,7,17,0,2,9,8,1,5,10,0,1,45,53,0,1,0,0,0,0,100,0,0,0,0,1,5,57,19,18,1,3,20,37,30,3,6,4.346938775510204,3.6660095267661452,3.45,2.211810403980842,13.236559139784946,4.42914715871235,2.6666666666666665,1.4990633779917228
BA,BIH,Bosnia and Herzegovina,4,2021-01-18,2021-01-14,100,0,0,0,0,63,98,2032521.42346483,96,2,0,98,3,3,94,3,5,92,1,9,90,3,11,86,3,9,88,3,2,95,3,4,93,3,0,97,3,1,96,3,3,94,3,9,88,3,2,95,3,6,91,100,0,0,0,97,0,1,2,95,0,3,2,91,1,3,5,89,0,2,9,91,1,2,6,98,0,1,1,96,1,2,1,100,0,0,0,99,0,1,0,97,0,0,3,91,1,4,4,98,0,2,0,94,0,3,3,0,2,24,74,76,0,8,16,0,2,47,51,53,1,7,39,93,1,6,0,93,0,3,4,0,97,0,3,0,10,0,9,81,100,100,0,0,0,30,30,28,12,0,11,35,37,17,0,9,27,44,20,0,7,35,35,23,0,9,19,44,28,0,11,5,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,27,21,29,0,0,0,0,0,0,0,0,0,0,0,0,91,5,3,1,91,6,3,0,91,2,6,1,91,5,1,3,91,6,0,3,91,5,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,25,69,0,5,68,27,0,3,51,46,0,4,51,45,0,5,16,79,0,4,11,85,0,1,47,52,53,0,27,9,6,5,0,0,2,5,29,64,0,0,100,0,0,1,20,79,0,0,32,35,11,14,5,3,0,1,28,20,28,23,0,1,21,35,19,24,0,0,5,92,3,0,0,1,3,93,3,75,0,19,6,32,1,60,7,49,1,37,13,49,1,30,20,84,1,11,4,89,0,9,2,0,0,0,2,4,22,72,0,0,0,2,3,22,73,0,0,22,47,22,9,0,0,4,7,23,66,0,0,9,24,35,32,67,4,23,6,67,9,11,13,67,9,10,14,0,2,68,30,70,0,18,12,82,1,4,0,2,4,3,0,4,14,0,2,5,2,7,4,4,6,9,0,9,3,12,3,2,18,0,2,55,42,0,1,0,0,0,0,0,100,0,0,0,3,3,50,25,19,3,3,19,31,32,9,3,3.2758620689655173,3.081008087856704,4,2.972092416687835,13.271739130434785,3.435762982491455,1.8977272727272727,1.184572988947579
BA,BIH,Bosnia and Herzegovina,-99,2021-01-19,2021-01-16,100,1,9788.980302766273,0,0,28,74,1876032.3650299257,0,5,2,93,3,17,80,5,2,93,2,18,80,4,23,73,3,12,85,4,5,91,5,3,92,4,3,93,4,7,89,4,5,91,5,14,81,6,2,92,4,7,89,98,0,1,1,83,0,3,14,98,1,1,0,82,3,5,10,77,1,4,18,88,2,5,5,95,2,2,1,97,1,0,2,97,0,1,2,93,0,6,1,95,3,2,0,86,0,4,10,98,0,2,0,93,0,4,3,24,2,13,61,89,0,4,7,28,6,22,44,78,0,5,17,95,0,5,0,95,0,3,2,0,97,2,0,1,42,1,4,53,100,100,0,32,3,14,19,19,13,39,9,20,20,12,39,12,15,23,11,39,10,20,20,11,39,10,15,18,18,39,10,3,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,15,12,13,15,0,0,0,0,0,0,0,0,0,0,0,0,97,1,1,1,97,1,1,1,97,1,0,2,97,0,2,1,97,1,0,2,97,1,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,51,3,13,33,51,2,34,13,51,2,20,27,51,2,22,25,51,3,8,38,51,2,5,42,54,1,23,22,77,0,14,7,2,0,58,2,2,2,12,24,58,2,40,0,65,1,4,30,65,1,13,15,1,2,1,2,65,2,15,5,10,3,66,2,3,19,6,4,66,1,1,30,2,0,82,0,1,17,0,87,1,10,2,67,1,29,3,81,0,17,2,79,2,13,6,93,1,5,1,95,0,4,1,86,0,0,0,1,4,9,86,0,0,0,1,4,9,88,1,3,6,2,0,88,0,1,0,4,7,88,0,1,2,3,6,97,0,1,2,97,0,0,3,97,0,0,3,89,0,6,5,95,0,0,5,100,0,0,0,0,0,0,0,0,95,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.08,3.751888413408196,3.5000000000000004,1.51657508881031,0,0,0,0
BA,BIH,Bosnia and Herzegovina,2,2021-01-19,2021-01-15,100,0,0,0,0,81,100,1242842.1894363207,96,0,0,100,0,11,89,0,3,97,1,15,84,0,20,80,0,8,92,0,5,95,0,6,94,0,5,95,0,3,97,0,4,96,0,19,81,0,0,100,0,11,89,100,0,0,0,89,0,3,8,97,0,1,2,85,1,8,6,80,0,6,14,92,0,3,5,95,0,1,4,94,0,2,4,95,0,3,2,97,0,1,2,96,0,1,3,81,1,6,12,100,0,0,0,89,0,4,7,0,0,24,76,76,0,8,16,0,0,43,57,57,0,11,32,89,3,7,1,89,0,2,9,0,98,2,0,0,11,0,5,84,100,100,0,0,0,22,29,29,20,0,2,28,41,29,0,1,30,36,33,0,1,28,44,27,0,1,21,42,36,0,1,2,27,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,25,26,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,4,95,1,1,3,95,0,4,1,95,2,1,2,95,1,1,3,95,1,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,29,69,0,0,67,33,0,0,60,40,0,1,71,28,0,1,19,80,0,1,11,88,0,0,55,45,45,0,38,11,3,3,0,0,1,6,38,55,0,0,98,2,0,1,18,81,0,0,34,36,11,9,8,2,0,0,16,24,31,29,0,0,8,35,27,30,0,0,3,94,3,0,0,0,3,92,5,71,2,19,8,33,2,57,8,40,2,31,27,29,2,26,43,81,2,7,10,89,0,9,2,0,1,2,0,11,30,56,0,0,2,4,7,34,53,0,3,25,42,18,12,0,0,5,11,21,63,0,0,16,27,18,39,57,0,37,6,57,10,12,21,57,10,10,23,0,1,62,37,63,0,26,11,74,0,7,2,1,3,0,1,12,12,0,2,13,2,5,3,6,7,8,1,3,6,4,6,4,18,0,1,50,47,0,2,0,0,0,100,0,0,0,0,0,2,1,50,32,15,2,0,26,39,21,7,5,3.644444444444445,3.7121150278241615,3.3333333333333335,2.973311236676196,13.614583333333332,3.7116311967046083,2.5104166666666665,1.3218391626555117
