ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DE,DEU,Germany,7,2020-12-24,2020-12-23,100,0,0,0,0,2,100,3230520.2592454045,99,0,0,100,0,7,93,0,5,95,0,18,82,0,20,80,0,11,89,0,6,94,0,1,99,0,2,98,0,1,99,2,8,90,0,9,91,0,1,99,0,7,93,100,0,0,0,93,0,2,5,95,0,2,3,82,1,9,8,80,0,13,7,89,0,3,8,94,0,1,5,99,1,0,0,98,0,1,1,99,0,1,0,92,0,7,1,91,1,4,4,99,1,0,0,93,0,3,4,0,0,2,98,98,0,1,1,0,0,28,72,72,0,10,18,90,0,2,8,0,90,0,1,7,2,99,0,0,1,0,10,2,2,86,100,0,0,0,0,0,0,0,59,27,8,6,0,13,36,37,14,0,14,47,30,9,0,17,34,35,14,0,14,40,36,10,0,22,18,33,27,0,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,4,94,0,1,73,26,0,2,19,79,0,0,32,68,0,1,1,98,0,2,6,92,0,0,27,73,73,0,25,1,1,0,0,0,3,9,54,34,0,0,99,1,0,2,7,91,0,0,56,26,7,3,1,7,0,0,44,36,16,4,0,1,49,37,10,3,0,0,69,30,1,0,1,59,39,1,96,0,4,0,27,0,71,2,81,1,17,1,68,0,15,17,99,0,1,0,94,0,5,1,0,1,2,0,10,13,74,0,0,2,2,11,13,72,0,0,38,36,15,11,0,1,0,1,12,86,0,0,3,9,24,64,88,3,2,7,88,3,8,1,88,5,3,4,0,1,8,91,9,0,9,82,91,0,1,1,0,1,0,0,6,83,0,2,0,0,0,1,1,2,1,0,4,0,0,1,1,4,0,3,63,34,0,0,0,0,0,0,0,0,0,0,100,0,8,37,23,32,0,4,59,24,11,2,0,7.387096774193548,6.8052794179952105,1,0,12.793103448275861,4.420191332895735,1.6703296703296706,0.8699290527258856
DE,DEU,Germany,-99,2020-12-25,2020-12-25,587,1,11898.8099032809,1,11898.8099032809,92,485,9248747.34055493,0,3,4,580,3,71,513,3,26,558,5,184,398,4,134,449,6,81,500,3,38,546,4,19,564,4,27,556,0,12,575,5,26,556,2,116,469,5,7,575,7,72,508,583,1,2,1,516,6,21,44,561,2,9,15,403,6,59,119,453,6,35,93,506,4,28,49,549,2,15,21,568,2,8,9,560,1,11,15,575,1,9,2,561,2,14,10,471,6,42,68,580,1,2,4,515,2,34,36,101,1,58,427,539,1,18,29,117,13,185,272,404,4,72,107,515,0,6,66,0,515,0,19,52,1,568,0,0,19,0,213,8,16,350,587,0,0,0,0,0,152,5,166,117,83,64,228,20,103,158,78,228,27,133,142,57,228,32,109,148,70,228,29,107,159,64,228,38,46,154,121,0,572,8,4,3,572,8,3,4,572,10,2,3,572,11,2,2,572,11,0,4,572,10,1,4,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,587,0,0,0,266,10,43,268,266,10,154,157,266,11,35,275,266,8,186,127,266,11,10,300,266,11,25,285,309,0,158,120,429,1,129,22,3,3,331,1,2,30,116,107,331,4,248,4,366,2,18,201,366,0,131,58,17,4,3,8,366,0,55,69,68,29,377,9,65,107,23,6,395,1,53,136,2,434,3,38,106,6,548,1,30,8,443,4,135,5,556,0,28,3,410,2,61,114,577,0,8,2,565,1,20,1,457,2,1,3,11,24,89,457,1,4,5,21,29,70,482,1,27,54,15,8,482,0,4,5,20,76,482,0,12,24,24,45,561,2,18,6,561,5,8,13,561,4,5,17,502,1,25,59,528,0,45,14,583,0,1,0,1,0,1,0,1,570,0,0,1,0,2,0,0,5,0,0,3,1,1,0,1,3,587,0,0,0,0,0,587,0,0,0,0,0,0,0,0,587,0,0,0,0,587,0,0,0,0,0,0,3.6276150627615062,3.924635475545036,1.8095238095238095,1.1526871095791829,0,0,0,0
DE,DEU,Germany,1,2020-12-25,2020-12-25,154,0,0,0,0,41,154,3129154.453467271,150,0,0,154,0,16,138,0,7,147,0,66,88,0,48,106,0,26,128,0,21,133,0,12,142,0,12,142,0,4,150,0,5,149,0,36,118,0,2,152,0,25,129,154,0,0,0,138,1,4,11,147,0,4,3,88,1,17,48,106,1,10,37,128,1,10,15,133,1,10,10,142,0,5,7,142,1,5,6,150,0,4,0,149,0,3,2,118,1,9,26,152,0,2,0,129,1,6,18,0,0,26,128,128,0,14,12,0,0,73,81,81,0,33,40,121,0,6,27,0,121,0,6,26,1,148,0,0,6,0,33,2,8,111,154,0,0,0,0,0,0,0,56,37,35,26,0,0,45,79,30,0,0,63,63,28,0,2,59,62,31,0,1,49,71,33,0,1,13,68,72,0,146,1,2,5,146,1,2,5,146,0,5,3,146,1,2,5,146,1,0,7,146,0,1,7,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,154,0,0,0,0,0,32,122,0,0,56,98,0,0,10,144,0,0,104,50,0,0,1,153,0,0,22,132,0,0,108,46,46,0,83,19,3,3,0,1,7,17,65,64,0,0,154,0,0,2,18,134,0,0,86,49,10,1,1,7,0,1,21,36,61,35,0,0,41,78,25,10,0,0,14,137,3,0,0,21,120,13,122,0,28,4,98,0,56,0,144,0,10,0,50,0,21,83,153,0,1,0,132,0,22,0,0,1,2,4,22,41,84,0,0,11,6,40,45,52,0,2,48,71,24,9,0,1,5,9,23,116,0,0,24,27,43,60,103,1,42,8,103,3,5,43,103,2,12,37,0,1,93,60,94,0,32,28,122,0,13,0,4,0,2,1,12,29,0,1,17,1,6,3,2,30,9,1,6,5,11,9,4,20,0,1,59,89,1,4,0,0,154,0,0,0,0,0,0,2,4,48,43,57,2,1,50,52,36,7,6,4.175,4.724412742085069,1.6,0.7637626158259733,11.603053435114504,4.288498731962713,2.5104895104895104,1.161998841646491
DE,DEU,Germany,2,2020-12-25,2020-12-25,626,0,0,0,0,152,626,6318434.791602304,621,1,3,622,1,80,545,1,24,601,1,222,403,1,178,447,1,75,550,1,55,570,1,25,600,1,33,592,1,5,620,1,35,590,0,133,493,1,8,617,1,87,538,623,0,2,1,546,1,29,50,602,0,14,10,404,4,59,159,448,1,63,114,551,1,22,52,571,1,22,32,601,0,15,10,593,0,13,20,621,0,4,1,591,1,12,22,493,2,39,92,618,1,4,3,539,2,26,59,0,0,82,544,544,0,41,41,0,0,313,313,313,1,115,197,511,0,9,105,1,511,0,23,92,0,603,0,2,21,0,116,2,30,478,626,0,0,0,0,0,0,1,210,181,139,95,0,2,166,349,109,0,4,225,295,102,0,4,193,302,127,0,3,183,311,129,0,5,70,290,261,0,596,3,12,15,596,2,6,22,596,3,9,18,596,4,4,22,596,5,2,23,596,5,5,20,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,626,0,0,0,0,1,111,514,0,1,267,358,0,1,35,590,0,2,454,170,0,1,11,614,0,2,58,566,0,0,444,182,182,0,355,73,11,5,0,2,7,56,256,305,0,0,622,4,0,2,58,566,0,0,358,193,36,15,4,20,0,0,59,163,290,114,0,1,164,351,84,26,0,0,122,498,6,0,0,91,521,14,515,1,93,17,359,3,262,2,591,2,33,0,172,2,104,348,615,1,9,1,568,2,56,0,0,4,7,19,91,118,387,0,0,15,37,124,141,309,0,7,166,302,107,44,0,0,11,24,91,500,0,0,75,117,167,267,434,1,147,44,434,13,35,144,434,15,36,141,0,0,457,169,457,0,92,77,534,1,17,2,12,4,7,0,49,77,0,7,51,22,44,11,29,87,52,0,14,50,54,14,16,98,0,2,290,327,1,6,0,0,0,626,0,0,0,0,0,4,3,248,166,205,4,1,271,190,125,20,15,3.7089646464646466,3.8354676164350088,1.9090909090909092,1.0660035817780522,13.462699822380108,5.271324544066602,2.372937293729373,1.132331881683237
DE,DEU,Germany,3,2020-12-25,2020-12-25,747,0,0,0,0,149,747,5777539.86518553,730,2,0,745,1,61,685,2,16,729,1,251,495,2,169,576,1,98,648,2,35,710,3,23,721,2,27,718,2,6,739,2,25,720,0,157,590,1,4,742,1,83,663,747,0,0,0,686,2,20,39,731,0,5,11,496,3,65,183,578,4,47,118,649,3,34,61,712,1,12,22,724,1,10,12,720,1,13,13,741,1,5,0,722,1,12,12,590,6,52,99,743,0,3,1,664,4,43,36,0,0,77,670,670,0,35,42,0,4,329,414,418,3,133,193,614,0,11,120,2,614,0,27,106,0,720,0,1,25,1,140,4,31,572,747,0,0,0,0,0,0,0,309,218,133,87,0,2,210,425,110,0,12,267,379,89,0,11,234,370,132,0,8,235,382,122,0,11,76,393,267,0,716,3,14,14,716,5,7,19,716,6,3,22,716,6,7,18,716,6,1,24,716,6,2,23,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,747,0,0,0,0,5,149,593,0,3,349,395,0,5,56,686,0,5,466,276,0,4,16,727,0,2,57,688,0,2,454,291,293,0,370,60,14,10,0,2,7,40,324,374,0,0,745,2,0,5,78,664,0,0,446,226,38,13,12,12,0,0,97,228,265,157,0,1,254,382,75,35,0,1,227,510,9,0,3,171,562,11,598,2,121,26,398,1,340,8,691,0,52,4,281,0,131,335,731,0,11,5,690,0,53,4,0,5,5,19,108,125,485,0,0,10,34,124,135,444,0,3,249,329,116,50,0,1,11,21,96,618,0,0,67,136,203,341,544,4,151,48,544,19,42,142,544,17,46,140,0,0,556,191,556,1,120,70,627,3,29,1,11,0,13,8,55,71,0,7,71,27,45,14,40,115,50,1,24,43,80,9,29,121,0,6,360,373,1,7,0,0,0,0,747,0,0,0,0,12,22,287,204,222,12,15,202,252,206,32,28,3.774271844660194,4.103291445296661,2.0434782608695654,1.387282390022853,13.831412103746398,5.043787374253467,2.7340876944837342,1.1177225976645306
DE,DEU,Germany,4,2020-12-25,2020-12-25,642,0,0,0,0,128,642,8118545.27401624,632,2,0,640,2,56,584,2,13,627,2,162,478,1,141,500,1,87,554,2,34,606,1,16,625,2,17,623,2,6,634,2,22,618,1,99,542,2,3,637,1,42,599,642,0,0,0,586,1,12,43,629,0,6,7,480,0,44,118,501,1,43,97,555,2,22,63,608,1,16,17,626,0,4,12,625,0,4,13,636,1,1,4,620,0,10,12,543,2,27,70,639,0,1,2,600,0,23,19,0,0,66,576,576,0,19,47,0,4,254,384,388,2,111,141,531,0,6,105,0,531,0,23,86,2,619,0,0,23,0,117,5,22,498,642,0,0,0,0,0,0,0,295,192,102,53,0,11,159,368,104,0,15,240,310,77,0,13,192,335,102,0,13,209,334,86,0,14,57,341,230,0,620,5,5,12,620,5,4,13,620,4,5,13,620,5,5,12,620,6,1,15,620,6,1,15,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,642,0,0,0,0,5,117,520,0,2,295,345,0,4,56,582,0,2,361,279,0,4,6,632,0,3,54,585,0,0,342,300,300,0,274,49,5,14,0,0,4,41,270,327,0,1,636,5,0,2,63,577,0,0,403,179,31,6,4,19,0,0,119,174,227,122,0,0,213,350,53,26,0,0,221,419,2,0,4,156,470,12,525,0,101,16,347,1,289,5,586,0,49,7,281,1,113,247,636,0,5,1,588,0,53,1,0,2,5,11,81,118,425,0,3,10,20,93,121,395,0,2,233,273,93,41,0,1,9,22,87,523,0,0,55,148,205,234,439,5,160,38,439,35,51,117,439,35,51,117,0,2,495,145,497,0,94,51,548,2,25,0,11,1,18,2,35,53,1,2,64,25,28,9,31,91,57,0,29,26,74,13,16,123,0,11,289,336,2,4,0,0,0,0,0,642,0,0,0,5,5,223,187,222,5,4,202,203,155,49,24,4.265822784810126,4.508077718684698,2.087719298245614,1.3400519946520462,13.247466216216216,4.647197033652039,2.4703049759229536,1.1033423658563686
DE,DEU,Germany,5,2020-12-25,2020-12-25,586,2,27272.84126302804,0,0,94,584,6614495.626616216,577,2,3,581,2,80,504,3,23,560,3,135,448,2,130,454,3,85,498,3,20,563,2,19,565,1,12,573,3,7,576,3,18,565,4,78,504,2,4,580,2,44,540,583,0,2,1,506,2,22,56,563,0,8,15,451,3,34,98,456,2,38,90,501,3,24,58,566,1,8,11,567,0,11,8,574,0,7,5,579,1,4,2,568,1,9,8,508,1,20,57,582,1,0,3,542,4,27,13,0,2,52,532,534,0,23,29,0,6,231,349,355,8,88,135,498,0,8,79,1,498,0,12,73,3,574,0,1,10,1,102,8,20,456,586,0,0,0,0,0,0,0,276,163,100,47,0,10,139,347,90,0,17,208,296,65,0,17,173,307,89,0,18,177,310,81,0,28,53,302,203,0,566,2,9,9,566,8,6,6,566,7,4,9,566,8,2,10,566,7,3,10,566,7,1,12,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,586,0,0,0,0,7,88,491,0,2,274,310,0,7,66,513,0,4,331,251,0,6,12,568,0,6,40,540,0,1,302,283,284,1,251,34,10,6,0,2,3,43,251,287,0,1,584,1,0,2,41,543,0,0,359,156,34,18,8,11,0,0,116,169,207,94,0,4,180,313,53,36,0,0,250,331,5,0,4,181,394,7,498,2,66,20,312,2,268,4,520,1,59,6,255,2,116,213,574,1,8,3,546,1,37,2,0,3,1,6,59,106,411,0,3,1,15,74,121,372,0,2,205,234,101,44,0,0,11,15,82,478,0,1,44,102,164,275,440,11,101,34,440,40,34,72,440,35,40,71,0,3,365,218,368,1,92,125,494,2,16,1,7,1,15,1,49,129,2,4,44,21,33,11,23,67,32,0,24,8,67,10,22,89,0,9,272,302,1,2,0,0,0,0,0,0,586,0,0,5,22,209,147,203,5,15,255,176,87,31,17,5.115671641791045,4.894166128568202,2.1052631578947367,1.3514651445687946,12.727859778597786,4.656521933808842,2.1007194244604315,0.9738561895332805
DE,DEU,Germany,6,2020-12-25,2020-12-25,242,0,0,0,0,37,242,7646225.9329716,229,2,0,240,2,12,228,2,8,232,3,27,212,1,38,203,3,27,212,2,3,237,2,6,234,2,5,235,2,0,240,2,4,236,3,14,225,3,0,239,3,8,231,242,0,0,0,230,1,1,10,234,0,2,6,215,0,8,19,204,1,13,24,215,1,7,19,239,0,1,2,236,0,4,2,237,0,2,3,242,0,0,0,238,0,2,2,228,0,6,8,242,0,0,0,234,0,4,4,0,0,22,220,220,0,9,13,0,4,72,166,170,0,27,45,215,0,0,26,1,215,0,5,22,0,237,0,0,5,0,31,1,3,207,242,0,0,0,0,0,0,0,145,58,24,15,0,14,74,117,37,0,14,105,103,20,0,19,94,106,23,0,18,97,103,24,0,26,37,107,72,0,239,1,0,2,239,0,2,1,239,1,1,1,239,2,1,0,239,1,1,1,239,2,0,1,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,0,0,4,23,215,0,2,128,112,0,4,26,212,0,2,118,122,0,2,2,238,0,3,15,224,0,2,111,129,131,0,97,13,1,0,0,2,1,20,111,108,0,4,238,0,0,3,16,223,0,0,171,54,8,4,1,4,0,0,79,76,67,20,0,4,85,126,15,12,0,1,142,96,3,0,5,118,116,3,219,0,21,2,114,3,121,4,216,2,23,1,124,2,52,64,240,0,0,2,227,1,11,3,0,1,0,2,23,50,166,0,1,1,2,28,52,158,0,2,89,99,36,16,0,2,3,7,41,189,0,0,12,38,65,127,192,8,27,15,192,16,10,24,192,9,12,29,0,1,48,193,49,0,25,168,217,0,3,1,1,0,0,0,20,169,0,0,6,2,3,1,2,12,4,0,6,3,8,4,4,18,0,6,111,125,0,0,0,0,0,0,0,0,0,242,0,4,7,93,61,77,4,5,116,64,23,15,15,4.538461538461538,4.350525592048957,1.7894736842105263,1.0841764600337107,13.157276995305164,4.012351931469657,1.8951965065502183,0.8258029483244937
DE,DEU,Germany,7,2020-12-25,2020-12-23,100,0,0,0,0,4,100,3283144.6500720936,98,0,0,100,1,7,92,1,5,94,2,14,84,2,16,82,2,9,89,1,5,94,2,4,94,1,2,97,1,2,97,2,1,97,1,7,92,1,2,97,1,5,94,100,0,0,0,93,0,1,6,95,0,2,3,86,2,4,8,84,1,9,6,91,0,2,7,95,1,1,3,96,1,0,3,98,0,1,1,98,0,1,1,99,0,1,0,93,1,2,4,98,2,0,0,95,1,2,2,0,0,2,98,98,0,0,2,0,0,32,68,68,0,12,20,88,0,1,10,1,88,0,3,8,1,97,0,2,1,0,12,1,2,85,100,0,0,0,0,0,0,0,55,30,11,4,0,11,37,37,15,0,13,51,33,3,0,19,32,39,10,0,14,42,38,6,0,19,19,32,30,0,98,0,2,0,98,0,2,0,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,5,93,0,0,68,32,0,3,14,83,0,1,40,59,0,1,3,96,0,2,8,90,0,1,37,62,63,0,34,2,1,0,0,0,2,12,49,37,0,0,99,1,0,1,9,90,0,0,62,27,3,2,1,5,0,1,41,36,19,3,0,2,54,32,11,1,0,0,70,28,2,0,0,64,33,3,95,0,5,0,32,1,66,1,86,0,13,1,60,0,21,19,97,0,2,1,92,0,5,3,0,2,0,1,8,14,75,0,1,0,2,9,14,74,0,2,34,36,17,11,0,2,0,2,15,81,0,0,1,10,25,64,89,2,5,4,89,7,3,1,89,6,3,2,0,0,11,89,11,1,11,77,89,0,2,0,0,2,0,0,7,78,0,2,0,1,2,1,1,3,1,0,3,0,0,1,1,6,0,2,61,36,1,0,0,0,0,0,0,0,0,0,100,1,3,38,29,29,1,1,55,25,14,3,1,7.249999999999999,6.27531908588158,2,1.4142135623730951,13.488636363636363,4.7001939754098,1.6489361702127658,0.8763002236125783
DE,DEU,Germany,-99,2020-12-26,2020-12-26,652,4,57943.12483333332,2,28423.685631845918,93,553,9017182.51046728,0,8,5,639,8,82,562,7,33,612,6,181,465,6,130,516,8,83,561,5,48,599,6,18,628,6,26,620,7,7,638,8,25,619,8,113,531,9,6,637,8,83,561,647,2,2,1,570,2,26,54,619,4,15,14,471,6,62,113,522,4,45,81,569,4,31,48,604,1,16,31,634,0,8,10,626,0,13,13,645,1,5,1,627,1,14,10,539,3,42,68,646,0,3,3,569,1,36,46,94,5,60,493,602,0,21,29,116,11,204,321,452,1,66,133,586,0,3,63,0,586,0,10,55,1,642,0,1,9,0,205,10,33,404,652,0,0,0,0,0,152,2,170,171,101,56,233,17,132,201,69,233,33,139,185,62,233,35,122,184,78,233,33,129,185,72,233,35,57,170,157,0,621,8,10,13,621,12,3,16,621,12,4,15,621,9,5,17,621,12,2,17,621,11,4,16,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,652,0,0,0,274,5,39,334,274,4,85,289,274,6,16,356,274,5,217,156,274,8,9,361,274,5,32,341,316,4,167,165,485,0,139,26,0,2,342,5,7,26,147,125,342,3,302,5,389,3,27,233,389,0,158,75,14,2,2,12,389,0,51,83,109,20,408,6,68,130,24,16,422,1,67,157,5,461,4,49,134,4,614,1,29,8,569,1,76,6,636,2,11,3,440,1,68,143,643,2,6,1,622,0,30,0,484,2,2,7,16,27,114,484,3,3,6,18,23,115,514,0,43,58,21,16,514,1,0,9,26,102,514,0,14,37,38,49,612,9,22,9,612,13,7,20,612,13,7,20,539,0,31,82,570,0,71,11,650,1,0,0,0,0,1,0,0,628,0,0,1,0,2,1,0,3,1,0,2,1,3,0,2,8,652,0,0,0,0,0,652,0,0,0,0,0,0,0,0,652,0,0,0,0,652,0,0,0,0,0,0,3.74618320610687,3.9963446819414408,1.744186046511628,1.2362197226455365,0,0,0,0
