ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
EG,EGY,Egypt,-99,2021-01-14,2021-01-14,440,8,404265.09089896665,1,21626.601740186597,350,349,15523557.08521422,0,26,17,397,29,73,338,26,38,376,26,130,284,22,101,317,29,101,310,30,59,351,27,56,357,34,33,373,24,32,384,23,71,346,22,120,298,30,23,387,27,109,304,423,1,9,7,367,7,33,33,402,9,25,4,310,14,51,65,339,10,38,53,339,16,44,41,381,4,27,28,384,8,33,15,407,2,19,12,408,4,23,5,369,7,34,30,320,16,44,60,417,1,17,5,331,8,60,41,89,2,124,225,334,0,43,63,115,5,70,250,371,0,26,43,414,1,9,14,2,414,2,14,8,2,428,0,8,4,0,152,11,31,246,130,5,4,284,17,436,0,1,1,2,0,140,1,100,89,67,43,189,30,70,80,71,189,38,86,61,66,189,29,119,55,48,189,36,81,55,79,189,36,40,49,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,6,90,65,41,39,0,0,0,0,0,0,0,0,0,0,0,0,411,12,8,9,411,11,7,11,411,6,19,4,411,11,9,9,411,13,5,11,411,12,12,5,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,440,0,0,0,220,12,112,96,220,14,145,61,220,23,79,118,220,18,108,94,220,22,45,153,220,19,85,116,234,1,129,76,311,1,60,27,13,28,257,4,10,48,59,62,257,6,169,8,283,7,30,120,283,1,81,36,15,12,6,6,283,2,51,31,34,39,290,7,47,56,27,13,300,0,18,111,11,0,329,6,10,87,8,329,5,93,13,297,6,120,17,361,5,63,11,332,5,74,29,395,3,31,11,355,6,75,4,341,1,5,11,15,22,45,341,0,6,12,16,26,39,359,4,37,17,11,12,359,1,9,15,22,34,359,1,17,26,13,24,405,3,29,3,405,13,15,7,405,10,15,10,379,0,25,36,404,0,18,18,432,2,3,0,2,0,0,0,1,415,1,2,4,0,2,1,0,1,1,0,3,1,0,3,1,5,440,0,0,0,0,0,440,0,0,0,0,0,0,0,0,440,0,0,0,0,440,0,0,0,0,0,0,3.6324324324324326,2.8561579215539648,3.765432098765432,2.873463088932376,0,0,0,0
EG,EGY,Egypt,1,2021-01-14,2021-01-14,174,4,123641.0218935462,1,84325.8603781754,236,174,5940056.457537871,171,1,6,167,0,32,142,1,19,154,0,55,119,0,52,122,0,41,133,1,20,153,1,17,156,1,16,157,1,10,163,1,32,141,1,67,106,1,8,165,1,66,107,168,1,2,3,142,1,11,20,155,0,13,6,119,2,19,34,122,1,19,32,133,2,18,21,154,1,12,7,157,0,7,10,158,1,9,6,164,1,9,0,142,1,13,18,107,1,28,38,166,0,3,5,108,2,34,30,0,0,62,112,112,0,23,39,0,1,18,155,156,0,3,15,171,0,0,3,0,171,0,3,0,0,171,0,2,1,0,4,3,25,142,0,0,5,158,11,169,0,4,0,1,0,5,0,42,59,42,26,5,6,59,56,48,5,7,54,60,48,5,4,105,32,28,5,5,50,57,57,5,6,12,47,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,62,31,22,0,0,0,0,0,0,0,0,0,0,0,0,149,13,8,4,149,10,7,8,149,5,17,3,149,10,4,11,149,11,3,11,149,12,5,8,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,174,0,0,0,0,4,59,111,0,4,102,68,0,6,66,102,0,3,89,82,0,6,36,132,0,3,71,100,0,1,99,74,75,0,64,20,7,8,0,0,5,41,72,56,0,1,169,4,0,0,28,146,0,0,67,57,8,6,7,29,0,0,52,34,62,26,0,0,35,80,43,16,0,0,22,132,20,0,0,1,16,136,21,115,1,51,7,72,0,80,22,108,0,50,16,85,1,50,38,138,1,24,11,103,0,63,8,0,2,9,19,32,37,75,0,1,20,23,35,37,58,0,3,74,62,24,11,0,0,11,26,42,95,0,1,31,35,57,50,108,4,43,19,108,9,33,24,108,9,33,24,0,2,56,116,58,1,16,99,158,0,5,1,1,2,1,0,6,102,0,2,19,4,10,0,2,6,4,1,2,2,0,1,3,16,0,1,86,85,0,2,0,0,174,0,0,0,0,0,0,2,0,104,23,45,2,1,11,59,79,14,8,3.6693548387096775,2.8276272744382576,4.107142857142857,3.0431955180433223,14.574534161490682,3.275959391977898,3.29559748427673,1.9111712199309525
EG,EGY,Egypt,2,2021-01-14,2021-01-14,231,1,15542.9932038544,1,15542.9932038544,267,231,8006907.920052978,221,3,3,225,3,40,188,3,12,216,4,71,156,3,58,170,1,54,176,3,28,200,4,21,206,4,16,211,1,14,216,4,41,186,1,72,158,3,10,218,3,73,155,228,0,1,2,191,2,14,24,219,0,4,8,160,2,22,47,173,0,20,38,177,1,25,28,203,2,9,17,210,1,14,6,215,1,9,6,217,1,11,2,190,2,21,18,159,5,19,48,221,0,8,2,158,1,31,41,0,0,86,145,145,0,35,51,0,3,49,179,182,0,19,30,212,0,5,13,1,212,0,10,6,3,221,0,4,5,1,22,8,29,172,0,1,2,222,6,229,0,2,0,0,0,2,0,76,67,59,27,2,13,81,70,65,2,20,62,76,71,2,10,118,52,49,2,12,70,60,87,2,16,26,52,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,67,42,33,0,0,0,0,0,0,0,0,0,0,0,0,202,11,12,6,202,10,10,9,202,5,17,7,202,12,5,12,202,12,10,7,202,11,10,8,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,231,0,0,0,0,3,104,124,0,3,158,70,0,5,100,126,0,4,141,86,0,6,43,182,0,4,100,127,0,2,147,82,84,0,81,31,16,19,0,1,7,53,75,95,0,3,222,6,0,4,57,170,0,0,95,71,27,15,6,17,0,0,66,42,72,51,0,1,60,106,52,12,0,1,22,189,19,0,0,1,24,189,17,127,0,90,14,73,3,132,23,131,3,70,27,90,3,77,61,188,1,27,15,131,1,88,11,0,1,1,27,51,65,86,0,0,14,27,47,64,79,0,0,111,78,29,13,0,2,18,29,66,116,0,0,58,63,55,55,110,6,103,12,110,25,75,21,110,26,74,21,0,2,135,94,137,0,43,51,188,0,15,1,6,3,0,4,14,53,0,7,46,4,13,3,1,18,16,2,4,10,2,11,2,39,0,0,157,72,0,2,0,0,0,231,0,0,0,0,0,9,9,119,23,71,9,3,27,106,58,16,12,3.584967320261438,3.1054868938073494,3.4133333333333336,2.5894449647029045,15.436619718309862,3.7944810755893332,3.48019801980198,1.898442399095276
EG,EGY,Egypt,3,2021-01-14,2021-01-14,218,0,0,0,0,261,217,6727506.79728458,213,7,1,210,6,22,190,7,10,201,6,64,148,6,47,165,6,39,173,7,22,189,5,25,188,7,13,198,7,7,204,7,23,188,4,64,150,7,10,201,6,49,163,217,0,0,1,196,2,10,10,208,0,5,5,154,5,18,41,171,5,18,24,179,1,18,20,196,2,12,8,193,2,13,10,205,2,6,5,211,1,6,0,195,1,12,10,154,5,23,36,208,2,4,4,169,4,19,26,0,1,83,134,135,1,31,51,0,3,44,171,174,1,17,26,201,0,3,12,2,201,0,12,4,1,206,0,10,2,0,21,8,19,170,0,2,0,213,3,218,0,0,0,0,0,0,0,70,54,60,34,0,16,61,76,65,0,17,73,65,63,0,14,99,56,49,0,15,67,67,69,0,18,32,52,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,65,37,30,0,0,0,0,0,0,0,0,0,0,0,0,199,7,8,4,199,9,4,6,199,5,11,3,199,9,1,9,199,7,6,6,199,8,7,4,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,0,7,106,105,0,5,146,67,0,8,86,124,0,5,114,99,0,8,41,169,0,5,93,120,0,1,130,87,88,0,62,26,9,33,0,1,2,29,104,82,0,2,211,5,0,1,54,163,0,0,103,65,24,10,3,13,0,1,63,31,64,59,0,2,50,105,47,14,0,0,27,184,7,0,0,2,9,200,7,112,1,92,13,72,2,129,15,132,2,69,15,104,2,75,37,177,1,32,8,125,1,87,5,0,0,5,15,36,63,99,0,1,9,17,43,67,81,0,2,67,96,25,28,0,1,19,22,49,127,0,0,38,63,54,63,117,7,76,18,117,24,58,19,117,20,64,17,0,1,132,85,133,1,42,42,176,0,9,2,5,4,3,4,15,44,0,3,31,8,25,5,6,9,15,2,3,8,9,5,12,33,0,1,176,40,0,1,0,0,0,0,218,0,0,0,0,4,4,142,18,50,4,1,15,112,69,16,1,2.8045112781954886,2.3691791399597295,3.6969696969696964,2.6075021762344894,15.610837438423648,3.4542670968547307,3.945,1.6600463152708183
EG,EGY,Egypt,4,2021-01-14,2021-01-14,103,1,90064.3091044088,1,90064.3091044088,188,103,4420778.269432254,101,2,1,100,2,15,86,2,8,93,2,33,68,3,17,83,1,26,76,2,12,89,2,13,88,3,7,93,3,6,94,3,17,83,2,31,70,3,5,95,2,24,77,102,1,0,0,88,2,4,9,95,1,2,5,70,2,8,23,86,1,3,13,77,1,13,12,91,1,4,7,90,1,7,5,96,0,5,2,97,0,5,1,86,3,6,8,72,3,11,17,98,1,2,2,79,5,9,10,0,0,43,60,60,0,16,27,0,2,23,78,80,0,7,16,96,0,2,4,1,96,0,2,5,0,101,0,2,0,0,9,5,8,81,0,1,0,101,1,103,0,0,0,0,0,0,0,26,25,29,23,0,12,21,39,31,0,12,32,38,21,0,13,49,23,18,0,11,33,27,32,0,19,11,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,35,15,11,0,0,0,0,0,0,0,0,0,0,0,0,95,4,3,1,95,5,3,0,95,1,6,1,95,4,1,3,95,5,1,2,95,4,2,2,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,0,9,46,48,0,4,73,26,0,6,36,61,0,6,56,41,0,8,17,78,0,8,40,55,0,0,64,39,39,0,35,12,5,12,0,4,2,11,42,44,0,3,98,2,0,2,29,72,0,0,46,38,11,4,0,4,0,0,30,17,34,22,0,2,27,48,22,4,0,0,11,87,5,0,0,1,5,96,1,57,1,43,2,30,1,67,5,67,3,30,3,47,4,33,19,86,1,15,1,63,1,37,2,0,2,3,6,20,30,42,0,1,4,10,22,26,40,0,1,42,41,8,11,0,1,10,11,16,65,0,0,21,28,19,35,54,8,33,8,54,15,31,3,54,12,33,4,0,2,63,38,65,0,17,21,86,0,8,1,0,3,2,0,3,23,0,2,10,8,20,0,1,7,3,2,1,13,2,4,3,4,0,1,83,17,2,0,0,0,0,0,0,103,0,0,0,1,4,64,11,23,1,5,5,41,39,7,5,3.7903225806451615,3.359045028098497,4.717948717948718,2.8372403006472213,16.195876288659793,3.009149849686688,3.925531914893617,1.767322023112678
EG,EGY,Egypt,-99,2021-01-15,2021-01-15,399,9,399730.9647296163,7,347428.37685392273,307,304,16647215.878759561,0,18,11,370,19,67,313,18,30,351,17,118,264,17,93,289,17,98,284,17,46,336,20,47,332,21,23,355,16,22,361,19,53,327,18,100,281,21,29,349,18,105,276,388,0,6,5,332,6,25,36,369,5,15,10,281,8,42,68,306,8,30,55,301,9,49,40,353,3,24,19,352,6,24,17,376,4,8,11,377,3,11,8,346,5,22,26,299,11,40,49,370,3,17,9,294,7,55,43,91,4,104,200,310,0,34,55,115,11,46,227,356,0,18,25,381,0,5,9,4,381,0,9,4,5,390,0,6,3,0,157,6,26,210,138,4,5,237,15,394,1,4,0,0,0,157,1,85,70,54,32,194,33,52,61,59,194,32,57,63,53,194,29,91,50,35,194,28,64,61,52,194,34,28,50,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,4,61,72,30,32,0,0,0,0,0,0,0,0,0,0,0,0,374,10,6,9,374,13,2,10,374,7,17,1,374,11,4,10,374,13,5,7,374,12,10,3,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,399,0,0,0,209,14,73,103,209,8,125,57,209,15,71,104,209,9,98,83,209,13,38,139,209,12,83,95,226,3,88,82,311,0,59,18,1,10,234,4,7,34,70,50,234,4,154,7,248,5,35,111,248,0,65,45,20,8,4,9,248,2,52,33,35,29,254,5,41,50,34,15,261,1,8,108,21,0,284,5,7,88,15,330,0,61,8,279,0,101,19,332,1,51,15,309,0,55,35,364,0,26,9,322,0,68,9,300,3,6,7,19,25,39,300,2,5,7,28,29,28,329,3,22,26,5,14,329,4,1,16,17,32,329,3,13,25,6,23,370,5,14,10,370,7,15,7,370,11,14,4,352,0,19,28,371,0,9,19,394,0,2,0,0,1,0,0,2,379,0,1,3,1,4,2,1,1,2,0,0,2,0,0,0,3,399,0,0,0,0,0,399,0,0,0,0,0,0,0,0,399,0,0,0,0,399,0,0,0,0,0,0,3.3140625,2.8734097153548426,4.092307692307692,2.708338264295314,0,0,0,0
EG,EGY,Egypt,1,2021-01-15,2021-01-15,166,3,125641.13026018071,2,112910.7220382806,255,166,6128795.185513254,157,2,3,161,1,25,140,2,16,148,2,64,100,2,43,121,2,53,111,1,24,141,2,14,150,2,16,148,2,8,156,1,39,126,1,60,105,2,8,156,2,62,102,163,0,1,2,141,0,10,15,150,0,8,8,102,0,21,43,123,0,19,24,113,1,25,27,142,1,10,13,152,0,6,8,150,0,8,8,158,0,5,3,127,1,14,24,106,1,23,36,158,0,3,5,104,0,27,35,0,0,65,101,101,0,20,45,0,2,19,145,147,0,8,11,158,0,1,7,0,158,0,5,2,1,161,0,3,2,0,10,3,22,131,0,0,3,156,7,163,0,0,2,1,0,3,0,42,59,36,26,3,4,53,63,43,3,2,61,54,46,3,7,87,38,31,3,4,42,61,56,3,7,24,30,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,49,26,23,0,0,0,0,0,0,0,0,0,0,0,0,144,11,5,6,144,12,6,4,144,4,16,2,144,11,3,8,144,8,9,5,144,12,10,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,166,0,0,0,0,4,41,121,0,2,94,70,0,4,57,105,0,2,92,72,0,4,36,126,0,3,70,93,0,0,103,63,63,0,59,18,11,15,0,2,8,40,56,60,0,2,162,2,0,1,24,141,0,0,55,45,18,13,9,26,0,0,44,40,45,37,0,2,25,79,49,11,0,0,13,134,19,0,0,4,19,119,24,125,1,32,8,72,1,67,26,109,1,29,27,74,1,37,54,130,1,18,17,96,1,60,9,0,0,15,22,30,32,67,0,0,19,39,26,35,47,0,3,67,63,22,11,0,2,9,37,38,80,0,2,34,49,40,41,83,6,50,27,83,11,44,28,83,11,45,27,0,1,58,107,59,2,20,85,146,0,7,0,2,1,1,1,8,88,0,5,11,2,14,4,4,4,5,0,4,1,0,2,5,17,0,1,82,81,0,2,0,0,166,0,0,0,0,0,0,8,7,87,14,50,8,1,12,52,61,19,13,3.4545454545454546,2.7568097504180438,4.064516129032258,3.0453994744125086,14.850457516339867,3.33047419175307,3.4545454545454546,1.9919813645519255
EG,EGY,Egypt,2,2021-01-15,2021-01-15,269,0,0,0,0,351,268,8398389.829511983,260,3,2,264,4,34,231,4,21,244,3,79,187,2,64,203,4,60,205,2,36,231,4,27,238,3,17,249,3,14,252,3,43,223,1,75,193,4,9,256,3,71,195,267,0,1,1,235,1,13,20,248,0,9,12,190,4,33,42,205,0,22,42,209,2,24,34,233,1,18,17,242,2,11,14,252,1,3,13,255,0,12,2,226,2,25,16,194,2,25,48,260,0,6,3,198,2,37,32,0,1,100,168,169,0,44,56,0,5,45,219,224,1,12,32,257,0,4,7,1,257,0,4,6,2,265,0,2,1,1,18,6,32,213,0,0,1,258,10,268,0,1,0,0,0,1,1,82,85,65,35,1,9,106,85,68,1,9,97,80,82,1,8,137,89,34,1,12,80,75,101,1,8,26,67,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,83,46,38,0,0,0,0,0,0,0,0,0,0,0,0,237,10,16,6,237,12,9,11,237,5,22,5,237,9,6,17,237,10,14,8,237,10,10,12,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,269,0,0,0,0,4,128,137,0,3,172,94,0,9,97,163,0,4,162,103,0,10,39,220,0,4,97,168,0,0,155,114,114,0,80,40,10,25,0,1,9,46,111,102,0,3,261,5,0,0,71,198,0,0,121,80,34,14,8,12,0,1,64,63,86,55,0,1,58,124,74,12,0,1,21,223,24,0,0,3,14,236,16,141,2,110,16,97,4,140,28,172,2,66,29,107,1,96,65,230,0,23,16,172,2,87,8,0,3,8,24,48,92,94,0,1,21,28,52,89,78,0,3,106,103,31,26,0,2,19,44,63,141,0,1,58,87,62,61,124,14,110,21,124,33,90,22,124,29,89,27,0,3,166,100,169,0,47,53,222,0,11,2,6,3,2,6,17,56,0,6,45,12,15,9,6,26,19,1,2,12,5,7,5,43,0,1,188,76,0,4,0,0,0,269,0,0,0,0,0,6,11,162,30,60,6,8,31,133,73,12,6,3.3333333333333335,2.632244110236869,3.8202247191011236,2.854668416315509,15.470703125,3.659277906608641,3.5596707818930042,1.8495976485212944
EG,EGY,Egypt,3,2021-01-15,2021-01-15,199,3,30459.80537573523,2,21395.4347025518,260,198,6112011.148409328,195,4,3,192,5,24,170,6,11,182,4,59,136,5,35,159,2,43,154,6,23,170,5,17,177,6,10,183,4,13,182,4,17,178,4,54,141,5,10,184,6,41,152,196,0,1,2,175,1,12,11,188,1,8,2,140,3,23,33,164,1,12,22,156,5,19,19,176,1,6,16,182,3,8,6,189,0,5,5,186,1,8,4,182,1,11,5,145,3,17,34,189,0,6,4,158,4,19,18,0,1,82,116,117,0,35,47,0,3,42,154,157,1,14,27,185,0,4,10,0,185,0,11,3,0,188,0,5,6,0,18,3,19,159,0,0,4,193,2,195,0,2,1,1,0,4,0,55,63,52,25,4,11,56,70,58,4,12,61,65,57,4,13,82,55,45,4,10,59,57,69,4,17,20,52,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,79,25,24,0,0,0,0,0,0,0,0,0,0,0,0,180,10,3,6,180,11,1,7,180,3,13,3,180,10,4,5,180,11,2,6,180,11,3,5,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,199,0,0,0,0,4,105,90,0,3,143,53,0,6,78,115,0,5,114,80,0,7,37,155,0,3,75,121,0,0,129,70,70,0,67,34,13,15,0,1,8,33,75,82,0,1,195,3,0,3,59,137,0,0,100,53,24,12,3,7,0,1,44,37,66,51,0,2,53,85,49,10,0,0,17,169,13,0,0,0,10,178,11,94,2,91,12,56,4,124,15,121,3,61,14,85,2,71,41,162,1,25,11,124,2,67,6,0,3,4,7,47,46,92,0,0,11,15,40,54,79,0,2,68,90,20,19,0,0,16,23,48,112,0,1,42,54,37,65,103,13,69,14,103,24,58,14,103,20,62,14,0,0,127,72,127,0,33,39,166,0,9,1,5,3,2,1,12,39,0,1,30,8,21,11,1,12,17,2,4,8,2,4,12,27,0,0,160,37,1,1,0,0,0,0,199,0,0,0,0,3,3,143,15,35,3,1,18,96,68,8,5,3.3055555555555554,2.698072462995819,3.579710144927536,2.5975429402635895,15.25925925925926,3.232396101155849,4.01058201058201,1.8622493205267439
