ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.1,B13_1.2,B13_2..99,B13_2.1,B13_2.2,B13_3..99,B13_3.1,B13_3.2,B13_4..99,B13_4.1,B13_4.2,B13_5..99,B13_5.1,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7.1,B13_7.2,B14_1..99,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AS,ASM,American Samoa,-99,2020-12-31,2020-12-22,100,16,941924.2240824002,9,833186.9325048566,26,63,3761550.2781042634,0,17,20,63,14,29,57,18,20,62,18,29,53,20,30,50,17,23,60,19,24,57,15,19,66,19,20,61,16,17,67,17,20,63,15,31,54,21,19,60,24,25,51,80,13,7,0,71,13,8,8,80,9,8,3,71,13,9,7,70,8,11,11,77,9,10,4,76,10,9,5,81,12,5,2,80,10,8,2,83,10,6,1,80,11,9,0,69,13,9,9,81,9,7,3,75,9,12,4,35,2,15,48,90,1,7,2,47,4,16,33,86,2,6,6,94,2,3,1,94,1,3,2,0,97,1,1,1,0,62,1,2,35,100,54,4,10,10,7,15,67,3,13,8,9,67,8,11,5,9,67,9,9,3,12,67,8,9,5,11,67,9,7,2,15,98,1,0,1,98,1,0,1,98,1,1,0,98,1,1,0,98,0,1,1,98,1,0,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,71,0,14,15,71,2,17,10,71,3,9,17,71,4,8,17,71,4,5,20,71,2,8,19,74,0,9,17,91,2,5,0,1,1,75,2,2,6,4,11,75,2,21,2,80,0,2,18,80,1,9,4,2,1,1,2,80,1,10,5,2,2,82,3,8,3,2,2,100,100,87,2,9,2,84,2,13,1,92,1,4,3,92,1,4,3,95,2,2,1,92,2,4,2,85,0,2,0,1,2,10,85,0,2,0,0,4,9,89,0,4,3,3,1,89,0,1,2,1,7,89,0,3,3,2,3,94,1,5,0,94,1,5,0,94,1,4,1,90,0,6,4,96,0,0,4,100,0,0,0,0,0,0,0,95,0,2,0,0,0,1,0,0,0,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,18.833333333333332,35.712215260896095,3.5000000000000004,3.415650255319866,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-01,2020-12-23,100,14,859210.8287810239,8,755210.2436226519,25,61,3698606.504813356,0,16,17,67,13,27,60,17,20,63,16,29,55,18,30,52,14,24,62,17,22,61,14,20,66,18,20,62,15,16,69,16,17,67,13,29,58,19,17,64,22,26,52,83,11,6,0,73,11,8,8,80,8,9,3,71,12,10,7,70,7,11,12,76,9,10,5,78,9,9,4,80,11,7,2,80,9,8,3,84,8,7,1,83,10,7,0,71,12,9,8,83,8,7,2,74,9,13,4,37,2,14,47,91,0,7,2,51,2,15,32,87,1,6,6,94,2,3,1,94,1,3,2,0,97,1,1,1,0,62,1,2,35,100,56,3,8,11,7,15,69,3,11,8,9,69,7,12,4,8,69,7,10,3,11,69,6,10,5,10,69,7,7,3,14,98,1,0,1,98,1,0,1,98,1,1,0,98,1,1,0,98,0,1,1,98,1,0,1,98,0,2,98,0,2,98,1,1,98,0,2,98,1,1,98,1,1,98,1,1,99,1,99,0,1,99,1,99,0,1,99,1,0,73,0,13,14,73,2,14,11,73,2,7,18,73,3,7,17,73,3,6,18,73,1,8,18,76,0,8,16,92,1,4,0,1,2,76,2,3,4,3,12,76,1,20,3,79,0,2,19,79,1,8,4,2,1,2,3,79,1,9,5,2,4,81,3,8,3,2,3,100,100,88,2,9,1,87,0,12,1,94,0,4,2,93,1,4,2,94,2,3,1,92,2,4,2,84,0,2,0,1,3,10,84,0,2,0,0,4,10,89,0,5,2,3,1,89,0,2,2,1,6,89,0,4,3,1,3,93,1,6,0,93,1,6,0,93,1,5,1,90,0,6,4,96,0,0,4,100,0,0,0,0,0,0,0,95,0,2,0,0,0,1,0,0,0,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,18.6,34.947579792216416,3.5000000000000004,3.415650255319866,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-02,2020-12-23,100,14,859210.8287810239,8,755210.2436226519,28,60,3496038.355842097,0,16,18,66,13,28,59,17,21,62,16,30,54,19,31,50,14,24,62,17,23,60,14,21,65,18,20,62,15,17,68,16,18,66,13,31,56,19,18,63,22,28,50,82,11,7,0,72,12,8,8,79,8,9,4,70,13,10,7,69,7,12,12,76,9,10,5,77,10,9,4,79,12,7,2,80,9,8,3,83,9,7,1,82,10,8,0,69,12,11,8,82,8,8,2,72,10,13,5,38,2,15,45,90,0,8,2,52,2,14,32,88,1,5,6,95,2,2,1,95,1,3,1,0,97,1,1,1,0,62,1,3,34,100,56,3,9,10,7,15,68,3,11,8,10,68,7,12,4,9,68,7,10,3,12,68,6,10,5,11,68,7,7,3,15,97,2,0,1,97,2,0,1,97,1,2,0,97,2,1,0,97,1,1,1,97,2,0,1,98,0,2,98,0,2,98,1,1,98,0,2,98,1,1,98,1,1,98,1,1,99,1,99,0,1,99,1,99,0,1,99,1,0,72,0,14,14,72,3,14,11,72,2,8,18,72,3,8,17,72,3,7,18,72,2,8,18,75,0,9,16,91,1,4,0,1,3,75,2,4,4,3,12,75,1,21,3,78,0,2,20,78,1,8,4,2,2,2,3,78,1,9,5,2,5,80,4,8,3,2,3,100,100,87,2,9,2,87,0,12,1,93,0,4,3,92,1,4,3,93,2,3,2,92,2,4,2,84,0,2,0,1,3,10,84,0,2,0,0,4,10,89,0,5,2,3,1,89,0,2,2,1,6,89,0,4,3,1,3,93,1,6,0,93,1,6,0,93,1,5,1,90,0,6,4,96,0,0,4,100,0,0,0,0,0,0,0,95,0,2,0,0,0,1,0,0,0,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,18.076923076923077,34.345215768049066,3.4000000000000004,2.9664793948382653,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-03,2020-12-24,100,11,750382.8407784791,6,673258.4930410056,28,60,3404486.874510052,0,19,16,65,16,26,58,20,18,62,19,28,53,17,33,50,15,26,59,18,23,59,17,20,63,21,15,64,15,19,66,18,15,67,15,29,56,21,16,63,23,27,50,84,9,6,1,74,10,7,9,82,6,8,4,72,10,11,7,67,7,12,14,74,7,11,8,77,9,8,6,80,12,5,3,85,6,6,3,81,9,7,3,85,8,7,0,71,11,10,8,84,6,8,2,73,8,14,5,39,1,15,45,91,0,8,1,55,2,11,32,89,2,4,5,96,1,2,1,96,1,2,1,0,98,0,1,1,0,63,1,3,33,100,57,2,9,10,8,14,68,1,11,8,12,68,5,12,4,11,68,6,10,3,13,68,6,10,4,12,68,6,7,3,16,97,2,0,1,97,2,0,1,97,1,2,0,97,2,1,0,97,1,1,1,97,2,0,1,98,0,2,98,0,2,98,1,1,98,0,2,98,1,1,98,1,1,98,1,1,99,1,99,0,1,99,1,99,0,1,99,1,0,73,1,14,12,73,4,14,9,73,3,8,16,73,4,8,15,73,4,7,16,73,3,8,16,78,0,9,13,91,1,4,0,1,3,78,2,4,4,2,10,78,1,18,3,81,0,2,17,81,1,6,4,1,2,2,3,81,1,6,5,2,5,82,4,6,3,2,3,100,100,88,2,8,2,88,0,11,1,94,0,3,3,93,1,4,2,94,1,3,2,93,1,4,2,86,0,2,0,1,3,8,86,0,2,0,0,4,8,90,0,5,2,3,0,90,0,2,2,1,5,90,0,4,3,1,2,93,1,6,0,93,1,6,0,93,1,5,1,91,0,6,3,97,0,0,3,100,0,0,0,0,0,0,0,95,0,2,0,0,0,1,0,0,0,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,14.629629629629628,29.765943559904095,3.4000000000000004,2.9664793948382653,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-04,2020-12-24,100,11,750382.8407784791,6,673258.4930410056,28,61,3411018.9772801246,0,20,16,64,17,26,57,21,18,61,20,28,52,18,33,49,16,27,57,19,24,57,18,21,61,22,15,63,16,19,65,19,15,66,15,29,56,21,18,61,24,27,49,84,9,6,1,74,11,7,8,82,6,8,4,72,11,11,6,67,8,12,13,73,7,11,9,76,10,8,6,79,13,5,3,85,6,6,3,81,9,7,3,85,8,7,0,71,12,10,7,82,8,8,2,73,8,14,5,38,1,15,46,91,0,8,1,54,2,11,33,89,2,4,5,96,1,2,1,96,1,2,1,0,98,0,1,1,0,62,1,3,34,100,56,2,9,10,8,15,67,1,11,8,13,67,5,12,4,12,67,6,10,3,14,67,6,10,4,13,67,6,7,3,17,97,2,0,1,97,2,0,1,97,1,2,0,97,2,1,0,97,1,1,1,97,2,0,1,98,0,2,98,0,2,98,1,1,98,0,2,98,1,1,98,1,1,98,1,1,99,1,99,0,1,99,1,99,0,1,99,1,0,72,1,14,13,72,4,15,9,72,3,9,16,72,4,8,16,72,4,8,16,72,3,9,16,78,0,9,13,91,1,4,0,1,3,78,2,4,4,2,10,78,1,18,3,81,0,2,17,81,1,6,4,1,2,2,3,81,1,6,5,2,5,82,4,6,3,2,3,100,100,88,2,8,2,88,0,11,1,94,0,3,3,93,1,4,2,94,1,3,2,93,1,4,2,86,0,2,0,1,3,8,86,0,2,0,0,4,8,90,0,5,2,3,0,90,0,2,2,1,5,90,0,4,3,1,2,93,1,6,0,93,1,6,0,93,1,5,1,91,0,6,3,97,0,0,3,100,0,0,0,0,0,0,0,95,0,2,0,0,0,1,0,0,0,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,14.464285714285714,29.222622062567215,3.4000000000000004,2.9664793948382653,0,0,0,0
AS,ASM,American Samoa,-99,2021-01-13,2020-12-25,100,11,786424.3521364914,7,723473.4056362686,79,68,3506437.4903992764,0,16,14,70,14,26,60,17,18,65,16,27,57,16,32,52,15,24,61,15,23,62,16,17,67,19,15,66,14,18,68,15,13,72,13,26,61,17,16,67,20,28,52,86,7,6,1,74,10,10,6,82,6,8,4,73,9,11,7,68,7,12,13,76,5,9,10,77,8,9,6,83,9,5,3,85,6,6,3,82,7,8,3,87,6,6,1,74,9,9,8,84,7,8,1,72,7,14,7,31,1,17,51,89,0,10,1,48,3,12,37,88,2,5,5,95,1,3,1,95,1,2,1,1,98,0,1,1,0,59,1,4,36,100,52,3,10,12,9,14,65,1,14,6,14,65,5,14,4,12,65,6,12,2,15,65,6,11,4,14,65,7,8,2,18,96,3,0,1,96,3,0,1,96,2,2,0,96,3,1,0,96,1,2,1,96,3,0,1,98,0,2,98,0,2,98,1,1,98,0,2,98,1,1,98,1,1,98,1,1,99,1,99,0,1,99,1,99,0,1,99,1,0,70,1,14,15,70,4,16,10,70,3,11,16,70,4,9,17,70,5,10,15,70,4,10,16,75,0,11,14,89,1,5,0,2,3,75,2,3,4,5,11,75,2,19,4,79,0,2,19,79,1,7,5,1,2,2,3,79,1,6,5,3,6,80,4,8,3,2,3,100,100,87,2,9,2,86,0,13,1,91,0,5,4,92,1,4,3,92,1,4,3,92,1,5,2,84,0,2,0,1,4,9,84,0,2,0,0,4,10,88,0,6,2,3,1,88,0,2,3,1,6,88,0,4,4,1,3,93,1,6,0,93,1,6,0,93,1,5,1,90,0,6,4,96,0,0,4,100,0,0,0,0,0,0,0,95,0,2,0,0,0,1,0,0,0,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,12.678571428571427,28.47487986048024,11.166666666666666,19.20850506069295,0,0,0,0
