ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.1,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BA,BIH,Bosnia and Herzegovina,-99,2021-02-10,2021-02-06,100,0,0,0,0,33,87,2548089.7537919977,0,5,2,93,2,10,88,4,3,93,3,21,76,4,13,83,4,7,89,3,12,85,4,3,93,4,1,95,5,3,92,5,2,93,5,14,81,6,2,92,5,13,82,98,0,1,1,90,0,7,3,97,0,3,0,79,0,12,9,87,0,6,7,93,0,4,3,88,0,7,5,97,0,2,1,99,0,0,1,97,0,3,0,98,0,1,1,86,0,5,9,98,0,0,2,87,0,8,5,13,0,20,67,82,1,4,13,17,2,34,47,66,0,9,25,91,3,6,0,91,3,6,98,0,2,0,28,2,8,62,19,2,2,75,2,98,1,0,1,98,0,2,0,26,0,21,23,18,12,44,8,16,23,9,100,44,9,20,15,12,44,11,13,14,18,44,13,3,11,29,44,11,21,20,4,88,8,4,88,10,2,88,9,3,88,11,1,88,10,2,88,11,1,88,12,0,88,9,3,88,11,1,0,83,12,5,83,15,2,83,15,2,83,17,0,83,10,7,83,10,7,83,16,1,83,17,0,83,17,0,0,82,0,12,6,82,0,14,4,82,0,18,0,82,0,17,1,82,0,13,5,82,0,11,7,82,0,17,1,82,0,18,0,82,0,15,3,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,95,0,4,1,95,0,3,2,95,0,3,2,95,0,3,2,95,0,3,2,95,0,4,1,95,0,5,0,45,4,10,12,11,18,47,2,51,0,47,2,49,2,47,2,50,1,47,2,48,3,47,2,45,6,47,2,50,1,47,2,49,2,47,2,50,1,47,2,47,4,47,2,14,37,100,0,0,0,100,0,0,0,0,0,0,93,7,0,0,93,6,0,1,93,5,1,1,93,5,1,1,93,7,0,0,93,7,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,55,7,13,25,55,6,30,9,55,7,24,14,55,7,24,14,55,7,12,26,55,9,5,31,58,0,28,14,72,0,16,2,5,5,58,1,0,4,12,25,58,2,39,1,66,0,8,26,66,0,15,9,3,7,0,0,66,0,12,7,9,6,68,4,9,7,6,6,100,72,0,8,20,0,75,0,4,20,1,87,0,10,3,72,0,26,2,78,0,15,7,78,0,14,8,88,0,7,5,95,0,3,2,77,0,1,0,3,5,14,77,0,0,1,1,2,19,83,0,3,7,3,4,83,0,0,1,5,11,83,0,1,7,2,7,93,1,5,1,93,1,3,3,93,2,3,2,86,0,9,5,95,3,2,99,0,0,0,0,0,0,0,1,95,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.5483870967741935,3.0093045672538072,2.090909090909091,1.1361818036340359,0,0,0,0
BA,BIH,Bosnia and Herzegovina,-99,2021-02-11,2021-02-06,100,0,0,0,0,40,86,2501289.8995247576,0,5,2,93,2,10,88,4,5,91,3,25,72,4,13,83,4,10,86,2,12,86,4,3,93,4,4,92,5,3,92,5,4,91,5,14,81,6,2,92,5,15,80,98,0,1,1,90,0,7,3,95,0,4,1,75,1,13,11,87,0,6,7,90,1,4,5,88,0,7,5,97,0,3,0,96,0,1,3,97,0,3,0,96,1,1,2,86,0,3,11,98,0,0,2,85,1,7,7,13,1,22,64,79,1,3,17,16,2,28,54,72,0,6,22,94,2,4,0,94,2,4,99,0,1,0,24,2,8,66,18,1,2,78,1,98,1,0,1,98,0,2,0,24,0,23,20,21,12,37,8,21,22,12,100,37,9,25,18,11,37,11,18,16,18,37,12,5,12,34,37,10,27,20,6,88,7,5,88,9,3,88,8,4,88,10,2,88,8,4,88,11,1,88,11,1,88,10,2,88,11,1,0,79,16,5,79,16,5,79,18,3,79,20,1,79,13,8,79,12,9,79,20,1,79,21,0,79,20,1,0,82,0,11,7,82,0,16,2,82,0,18,0,82,0,17,1,82,0,13,5,82,0,9,9,82,0,17,1,82,0,18,0,82,0,15,3,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,94,0,6,0,94,0,4,2,94,0,3,3,94,0,4,2,94,0,3,3,94,0,5,1,94,0,5,1,39,4,15,11,12,19,40,1,59,0,40,1,57,2,40,1,57,2,40,1,54,5,40,1,48,11,40,1,59,0,40,1,56,3,40,1,56,3,40,1,53,6,40,1,18,41,100,0,0,0,100,0,0,0,0,0,0,93,6,1,0,93,6,0,1,93,4,2,1,93,6,0,1,93,7,0,0,93,7,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,47,7,18,28,47,7,36,10,47,6,28,19,47,5,29,19,47,6,15,32,47,9,8,36,51,0,27,22,73,0,14,2,6,5,54,1,0,3,12,30,54,2,44,0,61,0,6,33,61,0,16,11,3,9,0,0,61,0,12,9,13,5,64,4,11,11,5,5,100,68,0,5,27,0,70,0,4,24,2,82,0,14,4,66,0,33,1,74,0,21,5,73,0,20,7,85,0,12,3,92,0,6,2,73,0,1,0,2,7,17,73,0,0,1,1,4,21,79,0,5,8,3,5,79,0,1,2,5,13,79,0,2,9,2,8,91,1,7,1,91,1,4,4,91,2,4,3,85,0,9,6,94,4,2,99,0,0,0,0,0,0,0,1,94,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.6249999999999996,3.190206788726823,2.3076923076923075,1.3155870289605438,0,0,0,0
BA,BIH,Bosnia and Herzegovina,2,2021-02-11,2021-02-06,100,0,0,0,0,67,100,1448845.3619020742,95,0,0,100,0,7,93,1,1,98,0,18,82,0,19,81,0,12,88,0,5,95,0,3,97,0,3,97,1,1,98,0,1,99,0,15,85,0,1,99,0,13,87,100,0,0,0,93,0,0,7,99,0,0,1,82,0,4,14,81,0,3,16,88,0,2,10,95,0,0,5,97,1,0,2,97,0,1,2,99,0,1,0,99,0,0,1,85,1,2,12,99,0,0,1,87,0,3,10,0,0,26,74,74,0,10,16,0,0,48,52,52,0,4,44,96,0,4,0,96,3,1,97,2,0,1,4,1,5,90,0,0,0,99,1,100,0,0,0,100,0,0,0,0,1,25,23,25,26,0,4,23,44,29,100,0,4,16,45,35,0,4,10,43,43,0,4,3,24,69,0,2,27,43,28,74,9,17,74,17,9,74,15,11,74,21,5,74,20,6,74,23,3,74,24,2,74,24,2,74,21,5,0,75,14,11,75,20,5,75,12,13,75,23,2,75,12,13,75,21,4,75,23,2,75,24,1,75,25,0,0,77,2,14,7,77,2,17,4,77,2,20,1,77,2,21,0,77,2,11,10,77,2,9,12,77,2,20,1,77,2,20,1,77,2,18,3,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,75,0,16,9,75,0,20,5,75,0,12,13,75,0,22,3,75,0,11,14,75,0,19,6,75,0,19,6,0,1,24,26,20,29,0,3,93,4,0,3,93,4,0,3,97,0,0,3,96,1,0,3,88,9,0,3,94,3,0,3,93,4,0,3,93,4,0,3,91,6,0,3,25,72,42,0,1,57,4,0,43,53,0,0,0,95,0,0,5,95,1,0,4,95,0,3,2,95,0,1,4,95,0,0,5,95,0,0,5,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,3,35,62,0,1,74,25,0,1,63,36,0,1,74,25,0,1,30,69,0,3,12,85,0,1,67,32,33,0,39,14,7,7,0,0,0,7,34,59,0,0,100,0,0,2,21,77,0,0,26,31,19,17,6,1,0,0,15,26,26,33,0,1,2,29,38,30,100,0,1,3,95,1,0,0,2,96,2,65,0,25,10,26,0,62,12,37,0,32,31,26,0,23,51,70,0,12,18,88,0,8,4,0,0,1,6,12,30,51,0,0,2,6,3,31,58,0,0,16,40,26,18,0,0,2,9,30,59,0,1,14,24,31,30,62,1,32,5,62,10,8,20,62,8,16,14,0,0,68,32,68,15,17,85,0,4,2,1,0,0,2,6,17,0,2,9,1,7,2,1,8,5,0,8,10,3,2,1,24,0,1,41,56,0,2,0,0,0,100,0,0,0,0,0,3,2,48,22,25,3,1,22,41,22,9,2,3.1333333333333333,2.36066246480247,2.7083333333333335,1.6544844636864107,13.428571428571429,4.781838493868577,2.4408602150537635,1.3630398060425364
BA,BIH,Bosnia and Herzegovina,3,2021-02-11,2021-02-06,100,0,0,0,0,48,100,1439509.8266513967,97,1,0,99,1,6,93,0,3,97,1,9,90,0,18,82,1,8,91,0,5,95,1,2,97,1,3,96,1,2,97,1,3,96,1,13,86,1,2,97,0,15,85,100,0,0,0,94,0,2,4,97,0,2,1,91,0,4,5,82,1,4,13,92,1,2,5,95,1,2,2,98,0,2,0,97,0,2,1,98,0,1,1,97,0,1,2,87,0,3,10,98,0,0,2,85,1,4,10,0,0,23,77,77,0,7,16,0,1,42,57,58,1,6,35,94,2,4,0,94,2,4,98,2,0,0,8,0,7,85,0,1,0,99,0,100,0,0,0,100,0,0,0,0,1,30,37,23,9,0,13,24,48,15,100,0,11,38,27,24,0,15,23,34,28,0,15,9,24,52,0,11,46,30,13,91,4,5,91,7,2,91,3,6,91,9,0,91,9,0,91,8,1,91,9,0,91,7,2,91,7,2,0,77,14,9,77,17,6,77,20,3,77,21,2,77,11,12,77,17,6,77,22,1,77,22,1,77,20,3,0,63,0,24,13,63,0,28,9,63,0,36,1,63,0,32,5,63,0,16,21,63,0,21,16,63,0,34,3,63,0,36,1,63,0,31,6,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,90,0,8,2,90,0,10,0,90,0,4,6,90,0,10,0,90,0,6,4,90,0,9,1,90,0,7,3,0,2,22,22,27,27,0,3,92,5,0,3,95,2,0,3,93,4,0,3,96,1,0,3,84,13,0,3,92,5,0,3,87,10,0,3,94,3,0,3,81,16,0,3,33,64,38,0,1,61,3,0,44,53,0,0,0,93,3,1,3,93,2,3,2,93,1,4,2,93,3,1,3,93,4,0,3,93,4,0,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,10,30,60,0,10,69,21,0,11,49,40,0,9,61,30,0,12,20,68,0,14,11,75,0,0,60,40,40,0,31,18,3,8,0,1,0,2,26,71,0,2,96,2,0,1,21,78,0,0,38,29,18,7,6,2,0,1,31,9,25,34,0,1,15,27,30,27,100,0,1,5,94,0,0,0,1,98,1,70,0,23,7,31,0,62,7,51,0,35,14,39,0,36,25,80,0,13,7,89,1,8,2,0,0,1,2,13,28,56,0,0,1,8,7,23,61,0,0,24,48,15,13,0,0,7,10,32,51,0,0,15,29,29,27,56,6,33,5,56,15,12,17,56,17,16,11,0,0,74,26,74,12,14,88,1,1,1,0,2,2,0,5,14,0,2,10,4,9,0,6,11,6,0,2,3,6,6,7,14,0,4,36,59,0,1,0,0,0,0,100,0,0,0,0,2,4,56,25,13,2,2,19,39,28,7,3,3.5897435897435903,3.06695416125844,2.5625,1.8246004128758346,13.302083333333334,3.6190135081165176,2.5824175824175826,1.3504397149400722
BA,BIH,Bosnia and Herzegovina,-99,2021-02-12,2021-02-08,100,0,0,0,0,38,86,2270273.6933691897,0,3,0,97,2,10,88,4,4,92,4,26,70,4,14,82,5,11,84,2,13,85,5,3,92,4,4,92,3,3,94,5,6,89,3,12,85,6,2,92,5,16,79,100,0,0,0,90,0,6,4,96,0,3,1,74,1,10,15,86,0,5,9,89,1,4,6,87,0,7,6,97,0,2,1,96,0,2,2,97,0,3,0,94,1,1,4,88,0,2,10,98,0,0,2,84,1,6,9,12,2,23,63,79,0,7,14,15,2,31,52,69,0,5,26,95,3,2,0,95,1,4,99,1,0,0,22,2,6,70,16,1,0,81,2,100,0,0,0,100,0,0,0,18,0,24,17,25,16,32,12,21,19,16,100,32,14,24,19,11,32,16,17,17,18,32,18,4,10,36,32,15,25,20,8,85,8,7,85,9,6,85,8,7,85,11,4,85,11,4,85,13,2,85,14,1,85,12,3,85,14,1,0,77,19,4,77,17,6,77,20,3,77,22,1,77,13,10,77,13,10,77,22,1,77,23,0,77,21,2,0,85,0,9,6,85,0,14,1,85,0,14,1,85,0,13,2,85,0,12,3,85,0,6,9,85,0,15,0,85,0,15,0,85,0,13,2,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,91,0,8,1,91,0,7,2,91,0,5,4,91,0,8,1,91,0,4,5,91,0,6,3,91,0,8,1,37,3,14,14,12,20,41,1,58,0,41,1,57,1,41,1,56,2,41,1,54,4,41,1,47,11,41,1,58,0,41,1,56,2,41,1,55,3,41,1,51,7,41,1,15,43,100,0,0,0,100,0,0,0,0,0,0,95,3,2,0,95,4,0,1,95,3,2,0,95,4,0,1,95,4,1,0,95,4,0,1,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,47,9,19,25,47,9,34,10,47,9,27,17,47,7,29,17,47,8,16,29,47,10,10,33,51,0,27,22,73,0,14,3,7,3,54,1,0,4,10,31,54,2,42,2,61,0,4,35,61,0,18,9,4,7,1,0,61,0,11,10,11,7,64,4,11,10,5,6,100,67,1,4,28,0,68,0,3,27,2,81,0,14,5,68,0,30,2,75,0,16,9,73,0,17,10,84,0,11,5,90,0,7,3,73,0,0,0,2,7,18,73,0,0,1,2,3,21,78,0,4,6,4,8,78,0,1,1,4,16,78,0,2,9,1,10,92,1,6,1,92,1,3,4,92,1,3,4,86,0,9,5,95,3,2,99,0,0,0,0,0,0,0,1,94,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.896551724137931,3.1092583817896293,2,1.3008872711759818,0,0,0,0
BA,BIH,Bosnia and Herzegovina,2,2021-02-12,2021-02-07,100,0,0,0,0,62,100,1410143.8045982607,98,0,1,99,1,8,91,2,2,96,0,21,79,1,22,77,1,15,84,1,6,93,1,3,96,0,3,97,1,2,97,1,3,96,1,14,85,1,2,97,1,17,82,99,0,0,1,92,0,2,6,98,0,0,2,79,1,5,15,78,0,4,18,85,0,3,12,94,0,0,6,97,1,0,2,97,1,0,2,98,0,1,1,97,0,2,1,86,2,3,9,98,1,0,1,83,1,6,10,0,0,26,74,74,0,13,13,0,0,43,57,57,0,6,37,94,3,3,0,94,3,3,97,2,0,1,6,1,4,89,0,0,0,99,1,100,0,0,0,100,0,0,0,0,1,19,28,27,25,0,4,22,47,27,100,0,4,19,43,34,0,3,17,38,42,0,4,3,25,68,0,3,30,42,25,75,8,17,75,15,10,75,13,12,75,19,6,75,22,3,75,23,2,75,25,0,75,23,2,75,20,5,0,73,14,13,73,20,7,73,16,11,73,25,2,73,15,12,73,22,5,73,25,2,73,26,1,73,26,1,0,72,1,18,9,72,1,20,7,72,1,25,2,72,1,27,0,72,1,17,10,72,1,12,15,72,1,24,3,72,1,26,1,72,1,22,5,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,75,0,16,9,75,0,21,4,75,0,11,14,75,0,23,2,75,0,11,14,75,0,19,6,75,0,21,4,0,1,26,22,25,26,0,5,90,5,0,5,93,2,0,5,95,0,0,5,94,1,0,5,88,7,0,5,92,3,0,5,91,4,0,5,91,4,0,5,92,3,0,5,21,74,42,0,3,55,2,0,44,54,0,0,0,96,0,0,4,96,1,0,3,96,0,2,2,96,0,1,3,96,0,0,4,96,0,1,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,3,41,56,0,1,80,19,0,1,66,33,0,1,73,26,0,1,27,72,0,3,12,85,0,0,65,35,35,0,37,13,7,8,0,1,0,6,27,66,0,1,99,0,0,2,24,74,0,0,26,30,19,15,9,1,0,0,17,23,22,38,0,1,3,30,31,35,100,0,1,1,97,1,0,0,2,96,2,59,0,27,14,20,1,63,16,34,0,30,36,27,1,21,51,73,0,11,16,88,0,9,3,0,0,1,7,14,30,48,0,0,2,6,7,29,56,0,0,17,40,29,14,0,0,3,10,27,60,0,1,18,21,28,32,61,0,30,9,61,9,8,22,61,7,15,17,0,0,67,33,67,15,18,85,0,5,2,0,0,0,2,6,18,0,2,8,1,7,3,3,6,4,0,7,9,7,2,2,21,0,1,42,56,0,1,0,0,0,100,0,0,0,0,0,2,3,48,25,22,2,2,25,38,23,8,2,3.3653846153846154,2.3517106510847245,2.5652173913043477,1.5322617553657476,13.3265306122449,4.6457507692937465,2.382978723404255,1.3368747295663836
