ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.2,V12..99,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GN,GIN,Guinea,-99,2021-02-12,2021-02-06,100,1,80084.9698238769,1,80084.9698238769,4,73,13855436.102830436,0,7,4,89,5,10,85,6,4,90,8,29,63,5,13,82,5,7,88,5,4,91,6,6,88,7,4,89,7,4,89,5,3,92,6,15,79,7,3,90,8,10,82,96,0,1,3,90,2,2,6,96,0,2,2,71,2,9,18,87,2,7,4,93,2,0,5,96,2,1,1,94,0,4,2,96,0,2,2,96,1,0,3,97,1,1,1,85,1,4,10,97,1,2,90,0,6,4,26,1,4,69,96,2,2,26,2,34,38,67,0,13,20,87,0,13,0,87,0,4,9,0,96,1,3,43,0,14,43,30,1,3,64,2,97,1,1,0,1,97,1,1,1,34,1,26,17,9,13,45,18,17,10,10,100,45,12,22,11,10,45,11,22,12,10,45,16,14,11,14,45,12,21,12,10,88,0,9,3,88,0,10,2,88,0,7,5,88,0,8,4,88,0,8,4,88,0,9,3,88,0,12,0,88,0,10,2,88,0,10,2,0,91,0,4,5,91,0,6,3,91,0,6,3,91,0,7,2,91,0,7,2,91,0,7,2,91,0,9,0,91,0,9,0,91,0,8,1,0,85,0,6,9,85,0,12,3,85,0,12,3,85,0,15,0,85,0,7,8,85,0,5,10,85,0,13,2,85,0,14,1,85,0,15,0,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,89,11,0,89,4,7,89,7,4,89,4,7,89,9,2,89,9,2,89,9,2,45,1,15,15,11,13,47,4,47,2,47,4,48,1,47,4,49,0,47,4,47,2,47,4,45,4,47,4,47,2,47,4,48,1,47,4,49,0,47,4,48,1,47,4,8,41,100,0,0,100,0,0,0,0,0,88,7,0,5,88,7,4,1,88,5,6,1,88,5,3,4,88,7,2,3,88,5,2,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,53,7,35,5,53,8,16,23,53,8,14,25,53,10,16,21,53,8,18,21,53,8,13,26,59,16,25,84,0,5,3,2,6,60,1,1,5,16,17,60,0,39,1,62,1,8,29,62,0,13,14,7,1,1,2,62,1,15,7,10,5,62,0,11,15,10,2,100,63,1,1,33,2,63,1,2,28,6,69,1,23,7,86,2,10,2,89,0,8,3,85,1,11,3,85,1,11,3,88,0,10,2,65,0,0,0,7,10,18,65,1,0,2,3,9,20,74,2,9,4,7,4,74,1,6,4,6,9,74,1,7,8,7,3,87,1,11,1,87,2,4,7,87,3,8,2,76,11,13,87,3,10,98,0,2,0,0,0,0,0,0,87,0,1,0,0,6,1,0,1,1,0,0,1,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,3.2400000000000007,3.179098404684364,1,0,0,0,0,0
GN,GIN,Guinea,-99,2021-02-13,2021-02-07,100,0,0,0,0,3,75,13878711.860840777,0,8,3,89,6,10,84,6,3,91,8,26,66,5,13,82,6,8,86,6,4,90,7,6,87,7,4,89,8,4,88,5,3,92,5,14,81,7,3,90,8,11,81,97,0,0,3,90,2,4,4,97,0,2,1,74,2,9,15,87,2,7,4,92,2,1,5,96,2,1,1,94,0,4,2,96,0,3,1,96,1,1,2,97,1,1,1,86,1,5,8,97,1,2,89,0,7,4,24,1,3,72,97,1,2,24,3,33,40,68,0,12,20,88,0,12,0,88,0,4,8,0,96,1,3,41,0,18,41,29,1,3,65,2,97,1,1,0,1,97,1,1,1,35,1,28,16,6,14,48,17,15,10,10,100,48,9,24,10,9,48,10,19,13,10,48,15,12,13,12,48,13,18,12,9,87,0,9,4,87,0,10,3,87,0,6,7,87,0,8,5,87,0,9,4,87,0,10,3,87,0,12,1,87,0,11,2,87,0,11,2,0,94,0,3,3,94,0,4,2,94,0,3,3,94,0,4,2,94,0,5,1,94,0,6,0,94,0,6,0,94,0,6,0,94,0,5,1,0,86,0,6,8,86,0,11,3,86,0,11,3,86,0,14,0,86,0,5,9,86,0,5,9,86,0,12,2,86,0,13,1,86,0,14,0,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,88,12,0,88,4,8,88,7,5,88,4,8,88,10,2,88,9,3,88,10,2,46,0,17,16,10,11,49,3,46,2,49,3,47,1,49,3,48,0,49,3,46,2,49,3,44,4,49,3,46,2,49,3,47,1,49,3,48,0,49,3,48,0,49,3,7,41,100,0,0,100,0,0,0,0,0,84,9,0,7,84,8,6,2,84,4,11,1,84,6,6,4,84,8,4,4,84,7,3,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,55,5,32,8,55,7,15,23,55,6,14,25,55,7,15,23,55,7,16,22,55,8,10,27,60,15,25,85,0,5,2,1,7,60,1,1,5,17,16,60,0,40,0,62,1,7,30,62,0,12,14,7,2,1,2,62,1,15,6,11,5,62,0,9,16,11,2,100,62,1,1,34,2,62,1,3,29,5,72,1,20,7,87,2,9,2,89,0,8,3,86,1,10,3,87,1,10,2,91,0,7,2,64,0,0,0,7,11,18,64,1,0,2,3,9,21,74,1,10,3,7,5,74,2,5,4,7,8,74,1,6,7,8,4,89,2,8,1,89,3,3,5,89,2,7,2,77,8,15,85,4,11,96,0,3,0,0,0,0,0,1,88,0,1,1,1,4,1,0,1,1,0,0,1,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,3.1538461538461537,3.1583832280748667,1,0,0,0,0,0
GN,GIN,Guinea,-99,2021-02-14,2021-02-08,100,1,21267.719959303602,1,21267.719959303602,6,79,13128256.109295715,0,9,4,87,4,12,84,5,4,91,7,30,63,6,14,80,6,7,87,5,7,88,9,4,87,7,4,89,8,7,85,6,4,90,4,16,80,7,2,91,7,14,79,96,1,0,3,88,4,4,4,96,1,2,1,70,4,11,15,86,3,7,4,93,4,1,2,93,4,2,1,96,2,2,0,96,0,3,1,93,3,2,2,96,1,3,0,84,2,6,8,98,1,1,86,2,6,6,20,1,6,73,95,1,4,21,2,31,46,70,0,10,20,90,0,10,0,90,0,2,8,0,98,0,2,35,0,19,46,26,0,2,68,4,98,0,1,0,1,98,0,1,1,31,1,29,17,7,15,45,14,13,17,11,100,45,12,21,11,11,45,10,16,16,13,45,15,12,15,13,45,15,17,13,10,86,1,9,4,86,1,9,4,86,1,6,7,86,1,9,4,86,1,9,4,86,1,10,3,86,1,12,1,86,1,11,2,86,1,11,2,0,93,0,5,2,93,0,6,1,93,0,5,2,93,0,6,1,93,0,6,1,93,0,5,2,93,0,7,0,93,0,7,0,93,0,6,1,0,85,0,8,7,85,0,11,4,85,0,12,3,85,0,15,0,85,0,7,8,85,0,6,9,85,0,15,0,85,0,13,2,85,0,15,0,0,99,1,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,0,89,11,0,89,4,7,89,7,4,89,3,8,89,10,1,89,8,3,89,9,2,45,1,18,13,9,14,48,3,48,1,48,3,47,2,48,3,49,0,48,3,48,1,48,3,46,3,48,3,47,2,48,3,48,1,48,3,49,0,48,3,49,0,48,3,6,43,100,0,0,100,0,0,0,0,0,82,10,0,8,82,9,7,2,82,4,13,1,82,7,6,5,82,8,6,4,82,7,4,7,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,57,5,28,10,57,6,15,22,57,6,16,21,57,6,14,23,57,6,16,21,57,7,10,26,60,12,28,88,0,6,1,0,5,60,2,1,5,19,13,60,2,37,1,62,2,6,30,62,0,13,13,7,2,1,2,62,1,16,8,8,5,62,0,8,16,10,4,100,63,1,1,34,1,64,1,2,28,5,74,1,19,6,87,2,8,3,86,1,9,4,87,1,9,3,86,1,12,1,90,1,7,2,66,0,0,0,6,10,18,66,1,0,0,4,8,21,76,1,10,3,6,4,76,2,5,3,7,7,76,1,8,6,5,4,89,2,7,2,89,4,3,4,89,3,5,3,81,7,12,88,3,9,97,0,2,0,0,0,0,0,1,91,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,2.9310344827586206,3.011063344244718,1,0,0,0,0,0
GN,GIN,Guinea,-99,2021-02-15,2021-02-09,100,1,21267.719959303602,1,21267.719959303602,5,83,11789505.73169085,0,8,8,84,6,12,82,8,4,88,8,29,63,8,10,82,7,7,86,8,6,86,10,5,85,8,4,88,8,6,86,7,5,88,6,15,79,8,2,90,8,15,77,92,2,2,4,88,2,5,5,96,1,2,1,71,2,10,17,90,2,6,2,93,2,1,4,94,2,2,2,95,3,2,0,96,0,3,1,94,3,2,1,95,1,4,0,85,1,5,9,98,1,1,85,2,8,5,16,1,5,78,96,1,3,18,2,33,47,68,0,10,22,90,0,10,0,90,0,1,9,0,99,0,1,32,1,20,47,23,0,0,74,3,100,0,0,0,0,100,0,0,0,26,1,34,17,7,15,45,12,17,17,9,100,45,13,21,12,9,45,13,15,15,12,45,17,12,14,12,45,16,19,13,7,86,1,9,4,86,1,10,3,86,1,8,5,86,1,9,4,86,1,8,5,86,1,9,4,86,1,12,1,86,1,12,1,86,1,12,1,0,93,0,4,3,93,0,6,1,93,0,6,1,93,0,6,1,93,0,5,2,93,0,5,2,93,0,7,0,93,0,7,0,93,0,6,1,0,87,0,6,7,87,0,7,6,87,0,11,2,87,0,12,1,87,0,7,6,87,0,7,6,87,0,13,0,87,0,12,1,87,0,13,0,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,0,93,7,0,93,3,4,93,4,3,93,2,5,93,6,1,93,4,3,93,6,1,47,2,19,11,7,14,50,3,46,1,50,3,44,3,50,3,46,1,50,3,44,3,50,3,44,3,50,3,45,2,50,3,44,3,50,3,46,1,50,3,47,0,50,3,8,39,100,0,0,100,0,0,0,0,0,81,10,1,8,81,10,7,2,81,4,14,1,81,9,5,5,81,8,6,5,81,8,5,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,58,6,27,9,58,9,14,19,58,9,17,16,58,9,17,16,58,7,17,18,58,8,15,19,60,16,24,84,0,10,1,0,5,60,2,2,7,18,11,60,3,36,1,62,3,6,29,62,0,14,10,9,3,1,1,62,2,11,9,8,8,62,1,9,12,12,4,100,64,1,0,34,1,66,1,1,25,7,75,1,18,6,88,2,7,3,85,1,10,4,84,1,10,5,85,1,11,3,86,1,10,3,68,0,0,0,7,9,16,68,1,0,0,4,10,17,76,2,11,4,3,4,76,2,7,3,5,7,76,1,10,6,3,4,85,4,8,3,85,8,3,4,85,3,9,3,81,9,10,90,5,5,97,0,2,0,0,0,0,0,1,89,0,1,2,1,3,1,0,0,0,0,0,0,0,1,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,2.4285714285714284,2.3922142620656395,1,0,0,0,0,0
GN,GIN,Guinea,-99,2021-02-16,2021-02-11,100,2,177736.2537038086,2,177736.2537038086,9,88,11452781.730958369,0,9,8,83,8,16,76,9,2,89,10,24,66,9,9,82,9,9,82,9,6,85,12,6,82,9,5,86,8,5,87,9,4,87,8,15,77,10,1,89,9,13,78,92,2,2,4,84,4,6,6,98,1,1,0,76,3,8,13,91,2,5,2,91,3,3,3,94,2,2,2,94,3,3,0,95,1,4,0,95,3,2,0,96,1,3,0,85,2,6,7,99,0,1,87,2,6,5,12,0,7,81,94,2,4,15,3,30,52,71,0,10,19,90,0,10,0,90,0,1,9,0,99,0,1,29,1,23,47,21,0,0,75,4,100,0,0,0,0,100,0,0,0,24,1,35,19,7,14,41,14,20,15,10,100,41,18,20,11,10,41,15,19,11,14,41,20,14,11,14,41,18,19,13,9,87,1,7,5,87,1,9,3,87,1,8,4,87,1,8,4,87,1,9,3,87,1,9,3,87,1,11,1,87,1,11,1,87,1,11,1,0,93,0,4,3,93,0,6,1,93,0,6,1,93,0,6,1,93,0,5,2,93,0,4,3,93,0,7,0,93,0,7,0,93,0,6,1,0,84,1,8,7,84,1,9,6,84,1,14,1,84,1,14,1,84,1,8,7,84,1,10,5,84,1,15,0,84,1,14,1,84,1,15,0,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,0,95,5,0,95,2,3,95,3,2,95,2,3,95,4,1,95,2,3,95,4,1,44,3,22,10,6,15,48,2,50,0,48,2,48,2,48,2,49,1,48,2,48,2,48,2,47,3,48,2,48,2,48,2,48,2,48,2,49,1,48,2,50,0,48,2,8,42,100,0,0,100,0,0,0,0,0,79,12,2,7,79,12,7,2,79,4,16,1,79,11,4,6,79,10,7,4,79,10,5,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,54,6,30,10,54,11,16,19,54,10,20,16,54,10,21,15,54,10,19,17,54,9,16,21,56,20,24,80,0,11,2,0,7,57,2,2,6,22,11,57,3,39,1,59,3,10,28,59,0,13,13,10,3,1,1,59,2,12,10,9,8,59,2,11,12,13,3,100,61,2,1,35,1,64,1,1,29,5,71,1,21,7,85,2,8,5,81,1,11,7,80,1,13,6,82,1,14,3,85,1,11,3,66,0,0,0,7,10,17,66,1,0,0,6,9,18,75,2,11,3,5,4,75,2,5,4,8,6,75,1,9,8,5,2,85,4,8,3,85,8,2,5,85,3,10,2,81,9,10,90,6,4,96,0,2,0,0,0,0,0,2,88,0,0,3,1,2,1,0,2,0,0,0,0,0,1,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,2.7777777777777777,2.4739916977700065,1.6666666666666667,1.1547005383792515,0,0,0,0
GN,GIN,Guinea,-99,2021-02-17,2021-02-12,100,6,609180.8044158131,4,536437.5144934616,12,83,9574614.141040346,0,9,12,79,8,19,73,10,4,86,9,25,66,9,11,80,10,13,77,9,10,81,11,8,81,9,5,86,8,7,85,9,5,86,8,19,73,10,2,88,9,15,76,88,2,6,4,81,4,10,5,96,1,3,0,75,3,9,13,89,2,5,4,87,3,6,4,90,2,5,3,92,3,5,0,95,1,3,1,93,3,3,1,95,1,4,0,81,2,9,8,98,1,1,85,2,9,4,17,0,6,77,95,2,3,20,2,23,55,77,1,8,14,92,0,8,0,92,0,0,8,0,100,0,0,31,1,20,48,25,0,0,71,4,100,0,0,0,0,100,0,0,0,29,0,31,21,6,13,43,12,19,14,12,100,43,15,21,10,11,43,13,18,11,15,43,19,11,10,17,43,16,19,12,10,87,1,7,5,87,1,9,3,87,1,9,3,87,1,9,3,87,1,10,2,87,1,10,2,87,1,10,2,87,1,11,1,87,1,12,0,0,94,0,3,3,94,0,5,1,94,0,6,0,94,0,4,2,94,0,5,1,94,0,3,3,94,0,6,0,94,0,6,0,94,0,5,1,0,82,1,9,8,82,1,11,6,82,1,16,1,82,1,16,1,82,1,8,9,82,1,13,4,82,1,16,1,82,1,16,1,82,1,16,1,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,0,97,3,0,97,2,1,97,2,1,97,0,3,97,3,0,97,1,2,97,3,0,47,3,22,8,6,14,51,0,49,0,51,0,47,2,51,0,48,1,51,0,47,2,51,0,47,2,51,0,49,0,51,0,47,2,51,0,48,1,51,0,49,0,51,0,5,44,100,0,0,100,0,0,0,0,0,82,10,3,5,82,10,6,2,82,3,14,1,82,9,4,5,82,8,8,2,82,9,4,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,55,5,27,13,55,11,14,20,55,10,18,17,55,10,18,17,55,9,15,21,55,8,12,25,59,16,25,84,0,11,1,0,4,60,1,2,5,19,13,60,4,35,1,60,3,9,28,60,0,16,11,8,3,1,1,60,3,13,8,8,8,61,2,12,10,12,3,100,63,2,1,33,1,66,1,1,28,4,74,1,19,6,87,2,5,6,83,1,9,7,83,1,10,6,86,1,11,2,89,1,7,3,68,0,0,0,3,11,18,68,1,0,0,4,7,20,74,2,12,3,3,6,74,2,6,3,7,8,74,1,11,6,4,4,85,3,10,2,85,10,1,4,85,4,9,2,81,7,12,88,6,6,96,0,2,0,0,0,0,0,2,90,0,0,3,1,2,0,0,2,0,0,0,0,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,2.5588235294117645,1.6179144164088315,3,2,0,0,0,0
