ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1.1,B13_1.2,B13_2..99,B13_2.1,B13_2.2,B13_3..99,B13_3.1,B13_3.2,B13_4..99,B13_4.1,B13_4.2,B13_5..99,B13_5.1,B13_5.2,B13_6..99,B13_6.1,B13_6.2,B13_7..99,B13_7.1,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9.1,D9.2,D9.3,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AG,ATG,Antigua,-99,2021-04-16,2021-03-02,100,6,1151481.3342810916,5,879343.0844552496,107,65,5731814.198983106,0,13,10,77,18,13,69,18,9,73,19,20,61,12,19,69,17,17,66,13,20,67,12,14,74,16,13,71,16,10,74,18,12,70,14,24,62,18,10,72,17,16,67,90,3,5,2,87,2,8,3,91,2,4,3,80,4,9,7,81,6,6,7,83,4,8,5,80,6,10,4,86,3,6,5,87,6,6,1,90,3,6,1,88,1,8,3,76,5,14,5,90,3,4,3,84,4,10,2,31,4,15,50,87,1,7,5,34,4,19,43,81,1,11,7,89,4,6,1,89,4,7,0,96,2,2,51,3,8,38,38,3,7,46,6,93,0,2,5,0,98,0,1,1,49,0,14,13,12,12,60,10,10,13,7,60,12,9,11,8,60,11,9,11,9,60,10,5,10,15,60,12,10,10,8,90,2,7,1,90,2,6,2,90,2,6,2,90,2,7,1,90,2,6,2,90,2,4,4,90,2,7,1,90,2,8,0,90,2,6,2,90,2,2,6,88,7,5,88,8,4,88,10,2,88,11,1,88,8,4,88,10,2,88,8,4,88,12,0,88,11,1,88,10,2,87,1,7,5,87,1,8,4,87,1,11,1,87,1,11,1,87,1,8,4,87,1,10,2,87,1,9,3,87,1,12,87,1,12,0,87,1,8,4,100,100,100,100,100,100,100,100,100,100,95,1,4,0,95,1,3,1,95,1,2,2,95,1,2,2,95,1,2,2,95,1,3,1,95,1,2,2,65,5,13,8,3,6,63,3,31,3,63,3,33,1,63,3,32,2,63,3,33,1,63,3,28,6,63,3,34,0,63,3,33,1,63,3,32,2,63,3,32,2,63,3,13,21,100,0,0,0,100,0,0,0,62,1,7,8,11,11,73,0,0,27,73,2,2,23,94,1,3,2,94,2,2,2,94,2,2,2,94,2,3,1,94,2,2,2,94,2,1,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,69,3,14,14,69,3,12,16,69,4,11,16,69,4,16,11,69,3,5,23,69,4,8,19,71,1,13,15,87,1,9,1,0,2,74,1,4,6,7,8,74,0,22,4,78,1,4,17,78,0,10,1,0,3,7,1,78,1,11,5,3,2,81,0,4,6,3,6,82,1,1,14,2,84,1,2,12,1,87,1,9,3,89,2,5,4,90,1,8,1,85,1,8,6,95,0,4,1,92,0,7,1,87,1,1,0,1,1,9,87,1,0,1,1,2,8,91,1,2,3,1,2,91,1,1,2,1,4,91,1,1,4,1,2,96,1,2,1,96,0,2,2,96,1,2,1,93,2,2,3,97,0,1,2,100,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,23.444444444444443,95.53144199820503,19.4,34.055836504188235,0,0,0,0
AG,ATG,Antigua,-99,2021-04-17,2021-03-02,100,7,1160868.2231889647,5,879343.0844552496,107,65,5553340.343486556,0,12,11,77,18,13,69,17,10,73,18,20,62,11,20,69,16,18,66,12,21,67,11,15,74,15,14,71,15,10,75,17,13,70,13,25,62,17,11,72,16,17,67,89,4,5,2,87,3,7,3,90,3,4,3,80,4,9,7,80,7,6,7,82,4,9,5,79,6,11,4,85,4,6,5,86,6,7,1,90,3,6,1,87,2,8,3,75,6,14,5,89,4,4,3,83,5,10,2,31,4,15,50,87,1,7,5,34,4,19,43,81,1,11,7,89,4,6,1,89,4,7,0,96,2,2,51,3,8,38,38,3,7,46,6,93,0,2,5,0,98,0,1,1,49,0,14,13,12,12,60,10,10,13,7,60,12,9,11,8,60,11,9,11,9,60,10,5,10,15,60,12,10,10,8,90,2,7,1,90,2,6,2,90,2,6,2,90,2,7,1,90,2,6,2,90,2,4,4,90,2,7,1,90,2,8,0,90,2,6,2,90,2,2,6,88,7,5,88,8,4,88,10,2,88,11,1,88,8,4,88,10,2,88,8,4,88,12,0,88,11,1,88,10,2,87,1,7,5,87,1,8,4,87,1,11,1,87,1,11,1,87,1,8,4,87,1,10,2,87,1,9,3,87,1,12,87,1,12,0,87,1,8,4,100,100,100,100,100,100,100,100,100,100,95,1,4,0,95,1,3,1,95,1,2,2,95,1,2,2,95,1,2,2,95,1,3,1,95,1,2,2,65,5,13,8,3,6,63,3,31,3,63,3,33,1,63,3,32,2,63,3,33,1,63,3,28,6,63,3,34,0,63,3,33,1,63,3,32,2,63,3,32,2,63,3,13,21,100,0,0,0,100,0,0,0,62,1,7,8,11,11,73,0,0,27,73,2,2,23,94,1,3,2,94,2,2,2,94,2,2,2,94,2,3,1,94,2,2,2,94,2,1,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,69,3,14,14,69,3,12,16,69,4,11,16,69,4,16,11,69,3,5,23,69,4,8,19,71,1,13,15,87,1,9,1,0,2,74,1,4,6,7,8,74,0,22,4,78,1,4,17,78,0,10,1,0,3,7,1,78,1,11,5,3,2,81,0,4,6,3,6,82,1,1,14,2,84,1,2,12,1,87,1,9,3,89,2,5,4,90,1,8,1,85,1,8,6,95,0,4,1,92,0,7,1,87,1,1,0,1,1,9,87,1,0,1,1,2,8,91,1,2,3,1,2,91,1,1,2,1,4,91,1,1,4,1,2,96,1,2,1,96,0,2,2,96,1,2,1,93,2,2,3,97,0,1,2,100,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,23.444444444444443,95.53144199820503,19.4,34.055836504188235,0,0,0,0
AG,ATG,Antigua,-99,2021-04-18,2021-03-02,100,7,1160868.2231889647,5,879343.0844552496,107,65,5410238.877533654,0,12,11,77,18,13,69,17,9,74,18,19,63,11,18,71,16,17,67,12,21,67,11,15,74,15,14,71,15,10,75,17,12,71,13,25,62,17,11,72,16,17,67,89,4,5,2,87,3,7,3,91,3,3,3,81,4,8,7,82,7,4,7,83,4,8,5,79,6,11,4,85,4,6,5,86,6,7,1,90,3,6,1,88,2,7,3,75,6,13,6,89,4,4,3,83,5,10,2,31,4,15,50,87,1,7,5,34,4,19,43,81,1,11,7,89,4,6,1,89,4,7,0,96,2,2,51,3,7,39,38,3,7,47,5,93,0,2,5,0,98,0,1,1,49,0,13,14,11,13,59,10,10,13,8,59,12,9,11,9,59,11,9,11,10,59,10,5,10,16,59,12,11,10,8,89,2,8,1,89,2,7,2,89,2,7,2,89,2,8,1,89,2,7,2,89,2,5,4,89,2,8,1,89,2,9,0,89,2,7,2,89,2,2,7,89,6,5,89,7,4,89,9,2,89,10,1,89,8,3,89,9,2,89,7,4,89,11,0,89,10,1,89,9,2,86,1,7,6,86,1,9,4,86,1,12,1,86,1,11,2,86,1,9,4,86,1,11,2,86,1,9,4,86,1,13,86,1,13,0,86,1,8,5,100,100,100,100,100,100,100,100,100,100,95,1,4,0,95,1,3,1,95,1,2,2,95,1,2,2,95,1,2,2,95,1,3,1,95,1,2,2,64,5,13,8,3,7,63,3,31,3,63,3,33,1,63,3,32,2,63,3,32,2,63,3,28,6,63,3,34,0,63,3,33,1,63,3,33,1,63,3,32,2,63,3,13,21,100,0,0,0,100,0,0,0,63,1,8,7,10,11,73,0,0,27,73,2,3,22,95,1,2,2,95,2,1,2,95,2,1,2,95,2,2,1,95,2,1,2,95,2,0,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,69,3,14,14,69,3,12,16,69,4,10,17,69,4,16,11,69,3,5,23,69,4,8,19,71,1,13,15,87,1,9,1,0,2,74,1,5,5,7,8,74,0,22,4,78,1,4,17,78,0,10,1,0,2,8,1,78,1,11,5,2,3,81,0,4,6,3,6,82,1,1,14,2,85,1,2,11,1,87,1,9,3,89,2,5,4,91,1,7,1,85,1,8,6,95,0,4,1,92,0,7,1,88,1,1,0,1,1,8,88,1,0,1,1,2,7,92,1,2,3,1,1,92,1,1,2,1,3,92,1,1,3,1,2,97,1,2,0,97,0,2,1,97,1,2,0,94,1,2,3,97,0,1,2,100,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,24.23076923076923,97.33460132647903,19.4,34.055836504188235,0,0,0,0
AG,ATG,Antigua,-99,2021-04-19,2021-03-03,100,7,1160868.2231889647,5,879343.0844552496,106,65,5403743.936403774,0,11,11,78,17,13,70,16,9,75,17,19,64,11,18,71,15,17,68,11,21,68,10,15,75,14,14,72,14,10,76,16,12,72,12,26,62,16,11,73,15,17,68,89,4,5,2,87,3,7,3,91,3,3,3,81,4,8,7,82,7,4,7,83,4,8,5,79,6,11,4,85,4,6,5,86,6,7,1,90,3,6,1,88,2,7,3,74,6,13,7,89,4,4,3,83,5,10,2,31,4,14,51,88,1,6,5,34,4,19,43,81,1,11,7,89,4,6,1,89,4,7,0,96,2,2,51,3,7,39,39,3,7,46,5,93,0,2,5,0,98,0,1,1,50,0,13,14,11,12,59,10,10,13,8,59,12,9,11,9,59,11,9,11,10,59,10,5,10,16,59,12,11,10,8,90,2,7,1,90,2,6,2,90,2,6,2,90,2,7,1,90,2,6,2,90,2,5,3,90,2,7,1,90,2,8,0,90,2,6,2,90,2,1,7,89,6,5,89,7,4,89,9,2,89,10,1,89,8,3,89,9,2,89,7,4,89,11,0,89,10,1,89,9,2,86,1,7,6,86,1,9,4,86,1,12,1,86,1,11,2,86,1,9,4,86,1,11,2,86,1,9,4,86,1,13,86,1,13,0,86,1,8,5,100,100,100,100,100,100,100,100,100,100,95,1,4,0,95,1,3,1,95,1,2,2,95,1,2,2,95,1,2,2,95,1,3,1,95,1,2,2,64,5,13,8,3,7,63,3,31,3,63,3,33,1,63,3,32,2,63,3,32,2,63,3,28,6,63,3,34,0,63,3,33,1,63,3,33,1,63,3,32,2,63,3,13,21,100,0,0,0,100,0,0,0,63,1,8,7,10,11,73,0,0,27,73,2,3,22,95,1,2,2,95,2,1,2,95,2,1,2,95,2,2,1,95,2,1,2,95,2,0,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,69,3,14,14,69,3,12,16,69,4,10,17,69,4,16,11,69,3,5,23,69,4,8,19,71,1,13,15,87,1,9,1,0,2,74,1,5,5,7,8,74,0,22,4,78,1,4,17,78,0,10,1,0,2,8,1,78,1,11,5,2,3,81,0,4,6,3,6,82,1,1,14,2,85,1,2,11,1,87,1,9,3,89,2,5,4,91,1,7,1,85,1,8,6,95,0,4,1,92,0,7,1,88,1,1,0,1,1,8,88,1,0,1,1,2,7,92,1,2,3,1,1,92,1,1,2,1,3,92,1,1,3,1,2,97,1,2,0,97,0,2,1,97,1,2,0,94,1,2,3,97,0,1,2,100,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,23.333333333333332,95.55827863343194,19.4,34.055836504188235,0,0,0,0
AG,ATG,Antigua,-99,2021-04-20,2021-03-04,100,8,1183338.6392275048,6,901813.5004937897,106,65,5407720.163254856,0,11,12,77,17,14,69,16,9,75,17,20,63,11,19,70,15,17,68,11,21,68,10,15,75,14,15,71,14,10,76,16,13,71,12,27,61,16,11,73,15,17,68,88,4,5,3,86,3,7,4,91,3,3,3,80,4,8,8,81,7,4,8,83,4,8,5,79,6,11,4,85,4,6,5,85,6,7,2,90,3,6,1,87,2,7,4,73,6,13,8,89,4,4,3,83,5,10,2,31,4,14,51,88,1,6,5,34,4,18,44,82,1,11,6,89,4,6,1,89,4,7,0,96,2,2,50,3,7,40,38,3,7,48,4,93,0,2,5,0,98,0,1,1,49,0,12,15,11,13,59,11,9,13,8,59,13,8,11,9,59,11,9,11,10,59,11,5,9,16,59,13,10,10,8,90,2,7,1,90,2,6,2,90,2,6,2,90,2,7,1,90,2,6,2,90,2,5,3,90,2,7,1,90,2,8,0,90,2,6,2,90,2,1,7,89,6,5,89,7,4,89,9,2,89,10,1,89,8,3,89,9,2,89,7,4,89,11,0,89,10,1,89,9,2,85,1,8,6,85,1,10,4,85,1,13,1,85,1,12,2,85,1,10,4,85,1,12,2,85,1,9,5,85,1,14,85,1,14,0,85,1,9,5,100,100,100,100,100,100,100,100,100,100,95,1,4,0,95,1,3,1,95,1,2,2,95,1,2,2,95,1,2,2,95,1,3,1,95,1,2,2,65,5,13,7,3,7,64,3,30,3,64,3,32,1,64,3,31,2,64,3,31,2,64,3,27,6,64,3,33,0,64,3,32,1,64,3,32,1,64,3,31,2,64,3,13,20,100,0,0,0,100,0,0,0,63,1,9,7,10,10,73,0,0,27,73,2,3,22,95,1,2,2,95,2,1,2,95,2,1,2,95,2,2,1,95,2,1,2,95,2,0,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,70,3,14,13,70,3,12,15,70,4,10,16,70,4,16,10,70,3,5,22,70,4,8,18,72,1,13,14,87,1,9,1,0,2,75,1,5,4,7,8,75,0,21,4,79,1,4,16,79,0,10,0,0,2,8,1,79,1,11,5,1,3,82,0,4,5,3,6,83,1,1,13,2,86,1,2,10,1,87,1,9,3,89,2,5,4,91,1,7,1,85,1,8,6,95,0,4,1,92,0,7,1,89,1,1,0,1,1,7,89,1,0,1,1,1,7,92,1,2,3,1,1,92,1,1,2,1,3,92,1,1,3,1,2,97,1,2,0,97,0,2,1,97,1,2,0,94,1,2,3,97,0,1,2,100,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.814814814814815,7.570372600509258,19.4,34.055836504188235,0,0,0,0
AG,ATG,Antigua,-99,2021-04-21,2021-03-05,100,8,1183338.6392275048,6,901813.5004937897,106,65,5548756.144276487,0,11,12,77,17,13,70,16,9,75,17,19,64,11,18,71,15,18,67,11,21,68,10,16,74,14,15,71,14,10,76,16,12,72,12,27,61,16,10,74,15,16,69,88,4,5,3,87,3,6,4,91,3,3,3,81,4,8,7,82,7,4,7,82,4,9,5,79,6,11,4,84,4,7,5,85,6,7,2,90,3,6,1,88,2,6,4,73,6,13,8,90,4,4,2,84,5,9,2,31,4,14,51,88,1,6,5,34,5,19,42,81,1,11,7,89,4,6,1,89,4,7,0,96,2,2,51,3,8,38,38,3,8,47,4,92,0,3,5,0,97,0,1,2,50,0,13,14,10,13,60,10,8,14,8,60,11,10,11,8,60,10,9,12,9,60,10,4,10,16,60,12,11,10,7,90,2,7,1,90,2,6,2,90,2,6,2,90,2,7,1,90,2,6,2,90,2,5,3,90,2,7,1,90,2,8,0,90,2,6,2,90,2,1,7,90,6,4,90,6,4,90,8,2,90,9,1,90,7,3,90,8,2,90,6,4,90,10,0,90,9,1,90,8,2,86,1,7,6,86,1,8,5,86,1,13,0,86,1,11,2,86,1,9,4,86,1,11,2,86,1,8,5,86,1,13,86,1,13,0,86,1,9,4,100,100,100,100,100,100,100,100,100,100,96,0,4,0,96,0,3,1,96,0,2,2,96,0,2,2,96,0,2,2,96,0,3,1,96,0,2,2,66,4,13,7,3,7,64,2,31,3,64,2,33,1,64,2,32,2,64,2,32,2,64,2,27,7,64,2,34,0,64,2,33,1,64,2,33,1,64,2,32,2,64,2,14,20,100,0,0,0,100,0,0,0,64,1,8,7,10,10,73,0,0,27,73,3,3,21,94,1,2,3,94,2,1,3,94,2,1,3,94,2,2,2,94,2,1,3,94,2,0,4,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,69,3,14,14,69,2,13,16,69,3,10,18,69,3,17,11,69,2,5,24,69,3,9,19,71,1,13,15,87,1,9,1,0,2,74,1,4,4,8,9,74,0,22,4,78,1,4,17,78,0,8,0,0,2,8,4,78,1,11,5,2,3,81,0,5,5,3,6,81,1,1,14,3,84,1,3,11,1,87,1,9,3,88,2,6,4,91,1,7,1,84,1,9,6,95,0,4,1,91,0,8,1,87,1,2,0,1,1,8,87,1,0,1,1,1,9,91,1,3,3,1,1,91,1,1,2,2,3,91,1,1,3,2,2,97,1,2,0,97,0,2,1,97,1,2,0,93,1,2,4,96,0,1,3,100,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.7407407407407405,8.989706047186127,19.4,34.055836504188235,0,0,0,0
