ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AE,ARE,United Arab Emirates,-99,2021-02-07,2021-02-06,100,2,21978.6469199631,0,0,25,87,1944395.0097808675,0,1,4,95,1,10,89,1,4,95,1,9,90,1,12,87,1,13,86,2,7,91,1,3,96,1,5,94,1,5,94,1,5,94,1,9,90,1,3,96,1,13,86,96,1,0,3,90,0,6,4,96,1,2,1,91,0,4,5,88,0,4,8,87,0,5,8,93,1,3,3,97,1,1,1,95,1,2,2,95,0,4,1,95,1,4,0,91,0,4,5,97,0,1,2,87,1,3,9,12,1,17,70,86,0,4,10,16,2,55,27,47,0,27,26,73,0,5,22,0,73,0,15,11,1,85,0,5,9,1,48,2,8,42,23,2,36,37,2,64,1,17,18,0,83,0,2,15,0,59,0,14,11,12,4,71,1,13,12,3,100,71,0,14,8,7,71,1,15,8,5,71,0,7,7,15,71,1,15,8,5,96,3,1,96,4,0,96,3,1,96,4,0,96,2,2,96,3,1,96,4,0,96,4,0,96,3,1,0,89,6,5,89,6,5,89,8,3,89,10,1,89,6,5,89,8,3,89,11,0,89,11,0,89,9,2,0,93,0,4,3,93,0,5,2,93,0,6,1,93,0,6,1,93,0,4,3,93,0,4,3,93,0,7,0,93,0,7,0,93,0,7,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,96,4,0,96,0,4,96,2,2,96,2,2,96,4,0,96,4,0,96,4,0,38,1,15,7,17,22,40,3,51,6,40,3,56,1,40,3,56,1,40,3,54,3,40,3,52,5,40,3,57,0,40,3,55,2,40,3,57,0,40,3,53,4,40,3,13,44,100,0,0,0,100,0,0,0,0,0,0,95,2,0,3,95,2,0,3,95,1,1,3,95,0,2,3,95,2,0,3,95,2,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,1,31,20,48,4,34,14,48,4,29,19,48,3,24,25,48,4,8,40,48,3,15,34,52,0,16,32,84,0,12,2,0,2,55,1,1,3,16,24,55,0,44,1,63,1,7,29,63,1,29,7,0,0,0,0,63,2,20,6,4,5,65,1,16,12,2,4,100,68,0,2,26,4,72,1,2,22,3,69,1,27,3,66,2,30,2,71,2,27,0,76,2,20,2,92,2,6,0,85,2,11,2,79,0,0,0,2,3,16,79,0,0,0,3,1,17,84,0,5,4,4,3,84,0,2,3,4,7,84,0,4,5,5,2,94,1,5,0,94,3,2,1,94,2,4,0,90,0,4,6,94,0,3,3,98,0,1,0,0,0,0,0,1,94,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.318181818181818,3.5641918022832613,1.6153846153846154,0.869718492622904,0,0,0,0
AE,ARE,United Arab Emirates,2,2021-02-07,2021-02-06,100,1,15686.2941748235,0,0,36,100,2018128.1050812479,97,2,2,96,1,9,90,2,3,95,2,18,80,2,14,84,1,19,80,3,4,93,2,2,96,2,2,96,2,0,98,2,3,95,2,23,75,2,3,95,2,15,83,98,0,1,1,91,0,5,4,97,0,2,1,82,1,9,8,86,0,7,7,81,2,6,11,96,0,2,2,98,0,1,1,98,0,2,0,100,0,0,0,97,1,2,0,77,1,9,13,97,0,0,3,85,0,7,8,0,0,17,83,83,0,6,11,0,2,79,19,21,0,39,40,61,0,4,34,1,61,0,19,20,0,81,0,7,11,1,41,0,15,44,0,1,54,44,1,46,0,25,28,1,74,0,2,23,1,54,0,22,10,11,3,54,4,19,13,10,100,54,3,24,14,5,54,4,24,14,4,54,3,8,12,23,54,3,25,13,5,97,2,1,97,3,0,97,3,0,97,3,0,97,0,3,97,3,0,97,3,0,97,3,0,97,2,1,0,89,5,6,89,10,1,89,11,0,89,10,1,89,4,7,89,8,3,89,10,1,89,11,0,89,10,1,0,90,0,6,4,90,0,8,2,90,0,10,0,90,0,10,0,90,0,2,8,90,0,7,3,90,0,9,1,90,0,10,0,90,0,9,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,0,22,25,27,26,0,1,94,5,0,1,99,0,0,1,99,0,0,1,94,5,0,1,93,6,0,1,99,0,0,1,98,1,0,1,99,0,0,1,89,10,0,1,20,79,65,0,1,34,2,0,24,74,0,0,0,85,4,1,10,85,4,1,10,85,3,4,8,85,3,5,7,85,4,2,9,85,3,4,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,58,38,0,3,65,32,0,2,65,33,0,3,44,53,0,4,13,83,0,4,24,72,0,0,35,65,65,0,24,6,3,2,0,0,0,2,38,60,0,0,100,0,0,0,30,70,0,0,87,8,1,0,0,4,0,1,43,17,20,19,0,0,29,48,18,5,100,0,0,11,83,6,0,0,14,76,10,42,0,55,3,35,0,63,2,35,0,62,3,56,0,34,10,87,1,10,2,76,1,22,1,0,0,3,6,16,17,58,0,0,2,9,20,22,47,0,0,27,39,20,14,0,0,5,14,30,51,0,0,22,29,28,21,49,4,38,9,49,9,17,25,49,6,24,21,0,0,63,37,63,0,15,22,85,2,3,1,1,0,1,2,5,22,1,0,7,10,5,2,3,7,2,0,3,11,1,5,3,18,0,1,65,34,0,0,0,0,0,100,0,0,0,0,0,2,5,70,14,9,2,3,45,27,12,4,7,3.2,2.090270501449697,2.1875,1.42448821218944,13.359578947368423,5.146350062885816,2.7934782608695654,1.5935173858050236
AE,ARE,United Arab Emirates,3,2021-02-07,2021-02-06,100,0,0,0,0,53,100,1909078.0702498287,96,0,1,99,0,5,95,0,2,98,0,12,88,0,6,94,0,10,90,0,6,94,0,2,98,0,1,99,0,3,97,0,1,99,0,11,89,0,2,98,0,15,85,99,0,0,1,95,0,3,2,98,0,0,2,88,0,2,10,94,0,3,3,90,0,5,5,94,0,1,5,98,0,1,1,99,0,1,0,97,0,2,1,99,0,0,1,89,0,2,9,98,0,1,1,85,0,6,9,0,0,20,80,80,0,8,12,0,1,80,19,20,0,39,41,61,0,5,33,1,61,0,24,14,1,76,0,10,14,0,40,1,7,52,0,0,56,44,0,44,0,27,29,0,73,0,1,26,0,56,0,19,13,8,4,56,4,20,12,8,100,56,3,20,16,5,56,1,21,17,5,56,3,2,12,27,56,0,28,10,6,96,4,0,96,3,1,96,4,0,96,2,2,96,2,2,96,3,1,96,4,0,96,4,0,96,4,0,0,92,6,2,92,6,2,92,7,1,92,7,1,92,4,4,92,7,1,92,8,0,92,8,0,92,7,1,0,87,0,6,7,87,0,9,4,87,0,11,2,87,0,12,1,87,0,4,9,87,0,10,3,87,0,11,2,87,0,13,0,87,0,9,4,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,97,3,0,97,2,1,97,2,1,97,1,2,97,2,1,97,2,1,97,3,0,0,0,23,16,31,30,0,0,93,7,0,0,97,3,0,0,100,0,0,0,88,12,0,0,88,12,0,0,99,1,0,0,98,2,0,0,98,2,0,0,87,13,0,0,33,67,67,0,0,33,2,0,27,71,0,0,0,93,2,2,3,93,2,2,3,93,2,3,2,93,3,1,3,93,1,3,3,93,2,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,50,48,0,2,70,28,0,4,46,50,0,3,49,48,0,4,8,88,0,3,14,83,0,0,43,57,57,0,27,8,2,6,0,1,0,1,35,63,0,0,100,0,0,0,30,70,0,0,88,8,0,1,0,3,0,0,35,25,14,26,0,1,40,40,15,4,100,0,0,11,85,4,0,1,11,78,10,50,0,50,0,30,0,70,0,54,0,44,2,51,0,42,7,92,0,7,1,86,0,14,0,0,0,1,6,13,19,61,0,0,1,5,14,22,58,0,1,32,38,19,10,0,0,5,17,24,54,0,0,20,28,23,29,52,5,37,6,52,8,17,23,52,4,18,26,0,0,60,40,60,0,13,27,87,0,3,0,5,0,2,0,3,27,0,0,9,7,4,1,3,7,1,1,3,7,0,4,5,21,0,1,66,32,1,0,0,0,0,0,100,0,0,0,0,2,1,76,11,10,2,1,33,28,16,8,12,3.4848484848484853,2.55099505244047,2.9411764705882355,1.7489492643904123,14.666666666666666,5.145599380291488,3.336842105263158,1.8370334916032742
AE,ARE,United Arab Emirates,-99,2021-02-08,2021-02-07,100,1,10924.6980396786,1,10924.6980396786,20,91,1868300.9334843406,0,0,2,98,0,10,90,0,4,96,0,8,92,0,10,90,0,12,88,0,7,93,0,2,98,0,2,98,0,6,94,0,4,96,0,19,81,0,4,96,0,18,82,98,0,0,2,90,1,4,5,96,1,2,1,92,1,3,4,90,0,2,8,88,1,6,5,93,1,2,4,98,1,1,0,98,0,2,0,94,1,2,3,96,0,3,1,81,1,7,11,96,0,3,1,82,1,12,5,9,0,11,80,90,2,3,5,12,3,65,20,37,0,33,30,67,0,5,27,1,67,0,14,19,0,86,0,5,8,1,53,0,9,38,19,1,43,37,0,58,1,20,21,0,79,1,3,17,0,63,0,17,5,10,5,69,2,12,11,6,100,69,1,9,14,7,69,2,12,14,3,69,3,5,6,17,69,2,19,7,3,95,3,2,95,5,0,95,3,2,95,4,1,95,3,2,95,5,0,95,5,0,95,5,0,95,3,2,0,91,7,2,91,7,2,91,9,0,91,8,1,91,7,2,91,7,2,91,9,0,91,9,0,91,6,3,0,95,0,3,2,95,0,4,1,95,0,5,0,95,0,4,1,95,0,1,4,95,0,3,2,95,0,4,1,95,0,5,0,95,0,5,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,99,1,0,99,1,0,99,0,1,99,1,0,99,0,1,99,1,0,99,1,0,32,0,16,11,16,25,41,5,51,3,41,5,54,0,41,5,54,0,41,5,47,7,41,5,43,11,41,5,54,0,41,5,54,0,41,5,52,2,41,5,48,6,41,5,20,34,100,0,0,0,100,0,0,0,0,0,0,92,2,1,5,92,2,1,5,92,2,0,6,92,1,3,4,92,2,3,3,92,2,3,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,47,1,26,26,47,2,33,18,47,2,23,28,47,3,14,36,47,2,7,44,47,3,13,37,55,0,9,36,91,0,7,2,0,0,59,0,0,4,14,23,59,0,41,0,65,2,9,24,65,1,27,5,0,0,1,1,65,2,18,4,6,5,66,2,10,15,5,2,100,68,1,9,19,3,73,0,5,21,1,76,2,21,1,69,1,27,3,78,1,19,2,87,1,9,3,95,1,4,0,87,0,9,4,77,0,2,0,3,6,12,77,0,2,1,3,2,15,90,0,4,3,1,2,90,0,0,0,5,5,90,0,2,2,3,3,96,2,1,1,96,1,2,1,96,2,0,2,93,0,3,4,96,0,4,0,100,0,0,0,0,0,0,0,0,97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.21875,3.6520818190318827,2.2857142857142856,1.1126972805283737,0,0,0,0
AE,ARE,United Arab Emirates,2,2021-02-08,2021-02-07,100,0,0,0,0,32,100,2289863.45660665,98,0,1,99,0,8,92,1,0,99,0,19,81,0,7,93,0,15,85,1,3,96,0,4,96,0,0,100,1,1,98,0,5,95,1,13,86,0,2,98,0,12,88,99,0,0,1,92,1,3,4,100,0,0,0,81,1,5,13,93,0,2,5,85,1,7,7,97,0,1,2,96,0,3,1,100,0,0,0,99,0,0,1,95,0,3,2,87,1,6,6,98,0,1,1,88,0,7,5,0,0,15,85,85,0,5,10,0,1,71,28,29,2,37,32,63,0,4,33,0,63,0,19,18,0,81,0,5,13,1,40,1,10,49,0,1,44,55,0,56,0,24,20,0,76,0,1,23,0,44,1,22,16,13,4,44,1,27,23,5,100,44,1,28,13,14,44,1,20,27,8,44,1,9,11,35,44,0,30,19,7,96,2,2,96,4,0,96,2,2,96,4,0,96,2,2,96,2,2,96,4,0,96,4,0,96,3,1,0,87,6,7,87,10,3,87,13,0,87,13,0,87,2,11,87,10,3,87,13,0,87,13,0,87,13,0,0,84,0,6,10,84,0,8,8,84,0,16,0,84,0,16,0,84,0,2,14,84,0,13,3,84,0,16,0,84,0,16,0,84,0,16,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,98,2,0,98,1,1,98,1,1,98,1,1,98,0,2,98,2,0,98,2,0,0,1,28,22,29,20,0,3,93,4,0,3,97,0,0,3,96,1,0,3,94,3,0,3,94,3,0,3,96,1,0,3,95,2,0,3,95,2,0,3,88,9,0,3,24,73,58,0,3,39,1,0,23,76,0,0,0,90,4,3,3,90,4,3,3,90,5,3,2,90,4,3,3,90,6,2,2,90,5,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,45,52,0,4,60,36,0,3,53,44,0,3,41,56,0,5,6,89,0,5,19,76,0,0,34,66,66,0,25,5,1,3,0,1,2,7,26,64,0,0,99,1,0,1,24,75,0,0,81,11,0,1,0,7,0,0,39,25,23,13,0,0,27,49,18,6,100,0,0,9,90,1,0,0,8,84,8,55,0,44,1,40,0,59,1,47,0,51,2,59,0,30,11,94,0,6,0,81,0,19,0,0,0,1,4,15,17,63,0,0,2,8,16,25,49,0,0,30,39,18,13,0,1,8,8,23,60,0,0,21,27,31,21,52,2,38,8,52,5,19,24,52,5,22,21,0,0,59,41,59,0,18,23,82,0,7,0,1,1,0,1,8,23,0,0,6,4,8,2,2,12,2,0,2,11,0,6,2,20,0,0,58,41,0,1,0,0,0,100,0,0,0,0,0,1,3,76,12,8,1,1,47,24,13,5,9,3.3513513513513513,3.4818275550525364,2.2142857142857144,1.2513728724621074,13.62936170212766,5.032830454515018,2.568421052631579,1.582165440275806
AE,ARE,United Arab Emirates,3,2021-02-08,2021-02-07,100,0,0,0,0,47,100,1874923.2382056233,97,1,0,99,1,7,92,2,2,96,1,14,85,0,9,91,0,15,85,1,5,94,1,4,95,2,1,97,0,2,98,1,5,94,1,9,90,1,2,97,0,8,92,100,0,0,0,93,0,4,3,98,0,0,2,86,0,4,10,91,0,3,6,85,0,7,8,95,0,2,3,96,0,1,3,99,0,1,0,98,0,2,0,95,0,2,3,91,0,1,8,98,0,0,2,92,0,2,6,0,0,18,82,82,0,9,9,0,2,72,26,28,0,36,36,64,0,3,33,0,64,0,21,15,0,79,0,10,11,0,38,1,8,53,0,2,55,43,0,45,0,27,28,0,73,0,1,26,0,55,0,20,12,10,3,55,1,26,10,8,100,55,1,22,13,9,55,0,26,9,10,55,0,8,12,25,55,0,29,10,6,97,2,1,97,2,1,97,2,1,97,2,1,97,1,2,97,2,1,97,3,0,97,3,0,97,3,0,0,90,2,8,90,5,5,90,9,1,90,8,2,90,2,8,90,6,4,90,9,1,90,9,1,90,10,0,0,88,0,6,6,88,0,8,4,88,0,12,0,88,0,12,0,88,0,5,7,88,0,11,1,88,0,10,2,88,0,12,0,88,0,6,6,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,98,2,0,98,0,2,98,0,2,98,0,2,98,2,0,98,1,1,98,2,0,0,0,24,18,30,28,0,1,88,11,0,1,96,3,0,1,98,1,0,1,88,11,0,1,86,13,0,1,96,3,0,1,97,2,0,1,91,8,0,1,84,15,0,1,40,59,69,0,0,31,2,0,23,75,0,0,0,92,2,1,5,92,2,1,5,92,2,2,4,92,3,0,5,92,1,3,4,92,2,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,50,46,0,5,65,30,0,5,44,51,0,2,41,57,0,5,3,92,0,4,13,83,0,0,34,66,66,0,26,5,1,2,0,1,1,6,35,57,0,0,99,1,0,0,27,73,0,0,86,12,0,0,0,2,0,0,36,21,27,16,0,0,34,43,19,4,100,0,0,12,87,1,0,2,9,82,7,50,0,50,0,35,0,64,1,56,0,42,2,59,0,34,7,97,0,2,1,87,1,12,0,0,0,2,2,14,15,67,0,0,2,4,11,17,66,0,1,31,32,21,15,0,0,10,7,28,55,0,0,18,21,36,25,61,1,36,2,61,10,14,15,61,9,15,15,0,1,58,41,59,0,16,25,84,0,4,1,3,0,2,2,4,26,0,1,3,5,5,3,6,4,1,0,3,8,1,4,7,23,0,3,68,27,1,1,0,0,0,0,100,0,0,0,0,2,5,79,8,6,2,4,29,29,16,6,14,3.151515151515152,2.84078787620191,2.7058823529411766,1.5718104959867516,14.225806451612904,4.472449558026156,3.3076923076923075,1.6911029122525512
