ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.NA,C0_2.0,C0_2.1,C0_2.NA,C0_3.0,C0_3.1,C0_3.NA,C0_4.0,C0_4.1,C0_4.NA,C0_5.0,C0_5.1,C0_5.NA,C0_6.0,C0_6.1,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,2022-01-11,2022-01-11,546,36285005.1184806,413,1778,336,1553,0,1322,55,44,58,57,546,279,178,349,432,95,106,313,30,2019160.75052468,22,6,6,16,20,1219847.52789903,338,532,6975.27385304332,79,66,0,0,0,30,27,3,5,22,24,43,10,10,32,49,14,17,8,16,12,15,15,8,7,7,17,11,11,15,7,15,11,13,13,5,6,6,14,10,25,38,15,36,26,32,30,17,17,12,36,20,19,29,11,27,19,24,23,9,12,9,25,15,318,163,65,215,266,65,371,110,65,302,179,65,408,73,65,405,76,65,378,103,65,20,82,91,353,19,67,107,353,20,71,101,354,46,78,66,356,104,66,17,359,45,112,29,360,26,113,48,359,57,95,34,360,6,10,30,24,164,312,12,9,25,11,6,2,56,27,15,16,5,18,17,10,1,316,5,17,36,34,139,315,32,24,48,125,317,48,60,58,62,318,1,0.337760910815939,0.040378937106254,0.100732600732601,0.0252453396335274,0.0805860805860806,0.0228316513414513,0.106227106227106,0.0258453867153089,0.104395604395604,0.025647851139215,0.054945054945055,0.0191136929538625,0.0556472499847131,7.45887750331494e-05,0.0366300366300366,0.0157567627859752,0.0336185022963588,5.86472943058465e-05,0.0484568788439081,0.00503917470410462
ZA,ZAF,South Africa,2022-01-12,2022-01-12,420,37689491.8930487,280,1461,272,1160,0,956,31,28,36,34,420,209,123,286,324,76,71,247,22,2285556.12659413,17,5,2,14,16,1432131.58134946,273,413,5415.01522802047,68,55,0,0,0,15,13,1,4,9,13,24,6,6,17,29,7,9,4,11,10,11,10,5,4,6,12,7,6,8,4,9,8,9,8,5,4,5,10,5,16,22,9,25,21,23,19,13,9,13,25,13,12,16,7,18,15,16,13,10,8,9,18,9,226,121,73,150,197,73,262,85,73,228,119,73,301,46,73,297,50,73,276,71,73,12,64,53,291,10,43,74,293,17,37,71,295,32,55,37,296,72,40,11,297,37,71,14,298,19,83,20,298,41,71,10,298,2,4,20,26,119,249,5,4,19,2,6,9,27,20,2,6,4,11,21,9,5,270,5,12,21,30,99,253,21,21,37,87,254,35,44,41,46,254,1,0.300733496332518,0.0444425225340553,0.0738095238095238,0.025005169511617,0.0666666666666667,0.0238559219162288,0.0857142857142857,0.0267726288867121,0.080952380952381,0.0260859865656444,0.0523809523809524,0.0213072318641015,0.0606417335919478,7.61972652429808e-05,0.0380952380952381,0.0183073223824546,0.0379981663168455,6.10389732020835e-05,0.0504153706876645,0.00582769172621595
ZA,ZAF,South Africa,2022-01-13,2022-01-13,285,37536798.9044908,198,1068,223,942,0,744,27,24,30,28,285,143,96,178,213,61,54,152,12,964000.355159078,10,2,2,8,9,679871.428954861,223,278,3644.97393072564,45,35,0,0,0,14,11,3,1,10,13,22,4,3,19,25,3,8,2,11,9,3,5,2,3,4,9,4,2,7,1,9,9,3,5,2,1,4,7,4,7,20,8,22,17,11,12,4,9,10,18,8,6,17,7,18,15,10,12,3,6,9,14,8,139,103,43,108,134,43,194,48,43,156,86,43,210,32,43,202,40,43,198,44,43,10,39,48,188,7,41,46,191,8,35,51,191,17,50,26,192,54,29,7,195,26,46,17,196,11,56,21,197,24,43,21,197,2,7,8,13,80,175,2,2,11,2,1,5,27,11,3,5,0,8,10,6,2,190,2,6,18,20,64,175,12,15,19,64,175,24,23,24,39,175,1,0.35036496350365,0.0564895173956628,0.0947368421052632,0.0339995004506767,0.0842105263157895,0.0322408642890919,0.105263157894737,0.0356296469159546,0.0982456140350877,0.03455623178365,0.0421052631578947,0.0233159302554495,0.0256814748005523,5.06034275669407e-05,0.0315789473684211,0.0203028308678761,0.0181121312631036,4.26614094705791e-05,0.061180135781,0.00778031590532468
ZA,ZAF,South Africa,2022-01-14,2022-01-14,420,33758651.711049,324,1462,179,1316,0,1069,21,29,35,26,420,206,145,268,324,88,79,235,8,704874.641483427,7,1,1,6,5,388563.082545189,179,414,5428.12664503747,74,66,0,0,0,13,13,0,0,13,12,20,1,2,18,20,3,9,1,8,8,5,4,1,3,2,6,2,3,9,1,8,8,5,4,1,3,2,6,2,4,16,2,15,9,9,10,4,6,4,11,4,4,15,2,14,9,8,10,4,6,4,10,4,238,127,55,144,221,55,293,72,55,233,132,55,331,34,55,315,50,55,295,70,55,26,66,68,260,22,61,72,265,34,52,69,265,49,64,42,265,98,42,13,267,55,71,25,269,25,87,38,270,60,67,25,268,5,2,13,24,136,240,7,5,16,5,8,10,26,18,6,12,7,14,10,8,2,266,4,6,20,31,119,240,15,26,39,97,243,41,48,33,56,242,1,0.351089588377724,0.046033544032898,0.05,0.020843480994293,0.0690476190476191,0.0242471965591134,0.0833333333333333,0.0264325183486285,0.0619047619047619,0.0230467101728059,0.0190476190476191,0.0130727741114917,0.0208798220828448,4.82321855650015e-05,0.0119047619047619,0.0103724943263733,0.0115100296620559,3.59815526277919e-05,0.0329763860914421,0.00475054213501285
ZA,ZAF,South Africa,2022-01-15,2022-01-15,616,38823878.3960465,434,1963,259,1794,0,1547,43,32,45,39,616,279,203,394,486,108,115,357,20,1133928.44457757,14,6,3,11,15,758768.427375756,262,610,7997.96438036922,81,69,0,0,0,30,25,5,3,22,22,36,7,5,30,35,10,18,6,20,11,14,12,4,6,4,15,5,7,15,4,16,9,11,10,4,4,3,12,3,14,31,9,26,19,19,16,6,7,5,20,6,10,26,7,21,16,16,13,6,5,4,16,3,334,194,88,208,320,88,401,127,88,320,208,88,438,90,88,455,73,88,432,96,88,21,93,94,408,22,68,118,408,30,63,118,405,52,89,66,409,123,64,20,409,70,101,37,408,35,121,48,412,71,90,42,413,13,17,25,31,160,370,14,13,23,8,5,5,37,27,4,27,7,23,21,17,1,384,11,22,33,39,142,369,34,38,60,109,375,54,66,59,63,374,1,0.340033500837521,0.0379999236647511,0.0698051948051948,0.0201228069859535,0.051948051948052,0.0175250164982901,0.0730519480519481,0.020549503523992,0.0633116883116883,0.0192307947584584,0.0324675324675325,0.013996361483909,0.0292069852736052,5.29669931231625e-05,0.0243506493506494,0.01217194239377,0.0195438595710474,4.35429535403685e-05,0.0327583354388364,0.00390109717821952
ZA,ZAF,South Africa,2022-01-16,2022-01-16,626,36876073.6731555,429,2234,362.2,1997,0,1560,37,31,47,38,626,270,195,390,466,112,113,335,17,1516050.80237576,10,3,5,4,10,652352.338423795,363,605,7932.40729528423,83,67,0,0,0,22,18,4,5,12,19,30,6,12,17,33,4,11,5,16,10,10,9,7,7,5,12,3,3,10,4,13,9,8,7,5,6,3,9,2,11,20,8,29,19,19,18,12,13,10,22,9,9,18,6,24,17,15,15,10,11,7,17,7,360,147,119,216,291,119,377,130,119,318,189,119,406,101,119,437,70,119,397,110,119,22,73,102,429,20,57,116,433,35,49,110,432,50,79,62,435,117,55,15,439,63,96,29,438,30,120,40,436,77,71,42,436,3,12,23,30,184,374,12,18,21,7,10,9,57,25,5,19,10,20,9,6,5,393,10,14,31,38,162,371,29,30,55,134,378,62,60,60,69,375,1,0.333333333333333,0.0382000473376403,0.0591054313099042,0.0184733262682472,0.0495207667731629,0.0169951859609571,0.0750798722044728,0.0206430945642306,0.060702875399361,0.0187054022774847,0.0271565495207668,0.012732676298947,0.0411120450569931,6.40832052900286e-05,0.0159744408945687,0.00982148024154369,0.0176903957890366,4.25469785098539e-05,0.0457616441626493,0.00459859150633503
ZA,ZAF,South Africa,2022-01-17,2022-01-17,506,36805354.6691349,371,1827,198,1486,0,1308,26,26,27,27,506,241,153,328,384,96,91,287,15,1263617.76031355,13,1,2,11,9,815570.765077735,198,491,6437.70575534637,55,43,0,0,0,13,11,2,3,7,9,21,4,5,16,23,2,4,2,6,5,4,3,3,1,2,7,1,2,3,2,5,4,3,2,2,1,2,6,1,7,15,7,17,14,11,7,10,6,8,15,5,5,12,7,14,10,7,5,6,3,7,11,3,274,161,71,204,231,71,318,117,71,263,172,71,355,80,71,378,57,71,350,85,71,27,87,75,317,21,82,85,318,39,63,87,317,64,71,51,320,124,53,9,320,80,86,19,321,39,113,32,322,79,82,24,321,7,5,22,26,137,309,8,12,30,9,6,8,40,23,4,10,5,13,20,14,3,301,10,11,28,22,126,309,20,20,48,104,314,52,42,48,52,312,1,0.318087318087318,0.0416210578100996,0.0513833992094862,0.0192366573137403,0.0513833992094862,0.0192366573137403,0.0533596837944664,0.0195826722158858,0.0533596837944664,0.0195826722158858,0.0296442687747036,0.0147777627998086,0.0343324435173347,5.88245705013024e-05,0.0177865612648221,0.0115165332245225,0.0221590247508653,4.75556393384274e-05,0.0307562985207215,0.00421760649269253
ZA,ZAF,South Africa,2022-01-18,2022-01-18,518,36115016.5077111,372,1601,228,1461,0,1264,29,28,32,31,518,258,151,339,395,95,91,296,15,1197563.24390295,9,5,1,7,14,1107183.48376393,228,500,6555.70850849936,66,56,0,0,0,22,18,4,2,16,20,25,4,5,20,28,7,11,2,14,9,12,7,1,4,3,14,6,6,9,2,12,8,9,6,1,2,3,10,5,9,17,6,19,11,17,10,3,6,4,18,7,8,15,6,17,10,14,9,3,4,4,14,6,253,198,67,185,266,67,354,97,67,290,161,67,395,56,67,389,62,67,370,81,67,28,82,62,346,21,63,85,349,28,63,76,351,51,73,42,352,101,53,10,354,59,83,21,355,30,96,38,354,69,74,20,355,7,5,26,24,165,291,8,13,27,5,8,6,47,26,7,19,3,21,9,6,5,308,6,8,32,40,138,294,25,22,56,117,298,50,55,55,62,296,1,0.308163265306122,0.0408829563999511,0.055984555984556,0.0197973417406071,0.0540540540540541,0.0194728943271769,0.0617760617760618,0.0207322565902424,0.0598455598455599,0.0204267267303774,0.028957528957529,0.0144405280164575,0.033159703627638,5.83965074373716e-05,0.027027027027027,0.0139647362438323,0.0306571501504792,5.62223220098011e-05,0.0347788495636135,0.00443516002753801
ZA,ZAF,South Africa,2022-01-19,2022-01-19,461,37175158.0111537,342,1515,249,1450,0,1172,36,30,40,35,461,209,151,290,333,102,95,231,13,1774816.17446346,11,2,3,8,10,1042824.68067759,250,447,5860.80340659843,55,41,0,0,0,15,14,1,4,9,11,26,9,7,18,32,5,8,1,10,8,5,4,2,6,0,7,4,5,8,1,10,8,5,4,2,6,0,7,4,9,28,8,23,24,17,15,8,9,5,22,8,8,20,3,17,19,11,12,5,8,4,15,7,215,173,73,185,203,73,294,94,73,252,136,73,332,56,73,341,47,73,320,68,73,31,78,61,291,27,62,77,295,36,56,74,295,64,55,49,293,109,47,9,296,65,89,12,295,34,98,35,294,52,89,23,297,1,9,19,23,133,276,5,5,17,6,3,11,43,25,9,14,2,15,15,14,1,276,2,10,22,34,116,277,25,20,33,102,281,39,45,48,50,279,1,0.342403628117914,0.0442871445214718,0.0780911062906725,0.024493024580587,0.0650759219088937,0.0225162449890861,0.086767895878525,0.0256961315242823,0.0759219088937093,0.0241788435228924,0.0281995661605206,0.0151114934098998,0.0477419941007637,6.85408164091924e-05,0.0216919739696312,0.0132979585182063,0.0280516542892625,5.30789729489306e-05,0.0426562678622756,0.00517362433504708
ZA,ZAF,South Africa,2022-01-20,2022-01-20,439,38009944.0555663,319,1465,132,1253,0,1047,22,15,23,22,439,191,146,275,333,84,80,245,16,1319177.57424825,6,7,3,3,10,866831.980359622,132,430,5637.90931730945,49,38,0,0,0,13,7,4,1,6,10,13,7,4,9,19,5,8,3,7,7,7,4,2,3,3,7,3,1,4,2,4,5,4,2,1,2,2,4,1,11,15,4,15,11,11,12,9,7,4,15,6,4,9,3,9,8,5,7,5,3,3,9,2,214,162,63,186,190,63,306,70,63,231,145,63,316,60,63,318,58,63,291,85,63,14,74,53,298,17,54,73,295,24,46,72,297,41,63,37,298,87,51,3,298,46,81,13,299,18,95,28,298,47,68,24,300,2,6,17,23,137,254,5,8,20,4,5,7,35,17,4,16,1,18,18,11,1,269,2,9,16,27,131,254,21,26,40,96,256,45,43,40,55,256,1,0.346793349168646,0.0454640082740001,0.0501138952164009,0.0204094207308885,0.0341685649202734,0.0169933838901987,0.0523917995444191,0.0208430799298064,0.0501138952164009,0.0204094207308885,0.0364464692482916,0.0175299826263446,0.0347061172286852,5.81878442258209e-05,0.0227790432801822,0.0139566104466246,0.0228054000577431,4.7457936682643e-05,0.0234129342227508,0.00394704842325655
ZA,ZAF,South Africa,2022-01-21,2022-01-21,349,35169993.8179834,255,933,114,1009,0,830,17,16,16,16,349,147,117,220,271,60,54,208,6,592968.689102268,4,1,1,3,2,95308.0939955015,116,339,4444.77036876257,37,32,0,0,0,9,8,1,2,6,8,15,2,4,11,16,2,4,1,6,4,3,4,3,0,1,5,1,1,4,1,5,4,3,3,3,0,0,4,0,4,8,3,10,10,5,7,4,3,2,10,4,3,7,3,8,9,5,6,4,3,1,9,2,168,122,59,129,161,59,227,63,59,184,106,59,248,42,59,251,39,59,230,60,59,22,54,54,219,13,37,80,219,23,34,73,219,34,50,46,219,90,33,7,219,42,70,18,219,22,80,29,218,42,66,19,222,2,3,16,14,102,212,5,7,8,3,5,6,30,17,8,14,2,10,20,13,4,197,4,10,16,27,81,211,12,23,21,77,216,27,31,24,49,218,1,0.347181008902077,0.050828525463866,0.0487106017191977,0.0225841345796447,0.0458452722063037,0.0219428007052271,0.0458452722063037,0.0219428007052271,0.0458452722063037,0.0219428007052271,0.0171919770773639,0.0136374331839857,0.0168600737370351,4.25499786643006e-05,0.00573065902578797,0.007919352708573,0.0027099263789682,1.71811187469206e-05,0.0260980861497902,0.00468689653539536
ZA,ZAF,South Africa,2022-01-22,2022-01-22,357,36893806.2453022,247,1298.2,194,1037,0,829,18,17,20,18,357,157,105,235,271,71,72,190,10,1057662.23146786,10,0,5,5,6,633787.901345705,194,350,4588.99595594955,50,45,0,0,0,12,12,0,3,9,10,17,1,3,14,16,4,7,4,8,6,5,6,4,2,2,6,3,4,7,4,8,6,5,6,4,2,2,6,3,5,13,6,12,10,7,7,5,3,2,12,3,5,12,5,11,9,7,7,4,2,2,11,3,181,120,56,116,185,56,229,72,56,178,123,56,249,52,56,263,38,56,254,47,56,16,51,44,246,16,38,55,248,24,34,51,248,38,42,31,246,79,22,7,249,42,54,10,251,15,57,36,249,36,53,21,247,4,8,16,21,98,210,10,5,13,3,0,7,28,15,9,19,5,11,8,13,2,209,7,14,13,26,87,210,25,21,25,74,212,41,33,24,47,212,1,0.308823529411765,0.0491086839926754,0.0504201680672269,0.0226977008857061,0.0476190476190476,0.0220907105926702,0.0560224089635854,0.0238547964494148,0.0504201680672269,0.0226977008857061,0.0280112044817927,0.0171163242154979,0.0286677450528037,5.38458245472483e-05,0.0168067226890756,0.0133344451803917,0.0171787073724985,4.19279741578699e-05,0.0422750427026379,0.00582172495365344
ZA,ZAF,South Africa,2022-01-23,2022-01-23,400,36424718.9386076,293,1275,121,1397,0,1121,21,22,24,24,400,173,143,242,295,89,79,212,15,1199285.76878577,12,3,2,9,6,388544.282769283,121,391,5126.5640536465,51,44,0,0,0,10,10,0,2,8,7,18,3,2,15,19,1,5,1,4,6,4,2,1,2,1,3,0,1,5,1,4,6,4,2,1,2,1,3,0,7,14,3,10,15,9,8,5,6,3,8,2,6,13,3,9,13,7,6,5,4,3,7,2,223,130,47,140,213,47,250,103,47,199,154,47,284,69,47,304,49,47,293,60,47,24,65,45,266,19,54,63,264,28,52,56,264,35,73,26,266,86,41,7,266,52,61,18,269,21,82,29,268,50,63,19,268,2,8,22,16,130,222,4,5,17,7,9,6,31,10,8,14,4,13,18,14,1,239,7,14,21,20,118,220,23,20,36,92,229,43,50,31,48,228,1,0.371428571428571,0.0482650431150044,0.0525,0.0218568391591684,0.055,0.0223416551650486,0.06,0.0232732828307025,0.06,0.0232732828307025,0.0375,0.0186180459708738,0.032925052100117,5.79486453845141e-05,0.015,0.0119119219771366,0.0106670495776277,3.3361331837551e-05,0.0236025530421166,0.004155542283892
ZA,ZAF,South Africa,2022-01-24,2022-01-24,435,37434817.7911489,309,1749,274,1310,0,1052,33,34,35,33,435,219,148,274,327,89,94,228,19,1883448.58926105,13,4,7,6,12,1057418.61343908,275,427,5598.57506625845,60,52,0,0,0,17,14,1,4,10,14,26,5,11,15,31,5,10,3,13,12,9,8,3,4,4,9,6,4,9,3,10,10,8,7,3,3,3,7,5,11,23,8,24,20,15,17,8,10,8,20,11,9,19,6,19,16,12,14,6,7,5,17,9,213,164,58,179,198,58,289,88,58,234,143,58,306,71,58,309,68,58,308,69,58,12,74,54,295,8,65,65,297,20,48,69,298,36,65,38,296,88,36,12,299,38,81,19,297,14,94,29,298,43,71,23,298,6,11,18,14,136,250,6,6,16,6,4,7,41,16,13,9,4,6,16,8,4,273,7,11,32,25,111,249,23,27,36,96,253,52,38,40,55,250,1,0.350710900473934,0.0455287318476449,0.0758620689655172,0.0248819379129807,0.0781609195402299,0.0252246907411189,0.0804597701149425,0.0255610225476759,0.0758620689655172,0.0248819379129807,0.0436781609195402,0.0192060330283199,0.0503127489432144,7.00228134733916e-05,0.0275862068965517,0.0153912896860851,0.0282469282831421,5.30730203726227e-05,0.0491196414704471,0.00566108753984561
ZA,ZAF,South Africa,2022-01-25,2022-01-25,422,37672869.2675918,298,1440.5,224,1100,0,1014,18,15,25,20,422,209,130,268,309,91,66,234,6,588095.607317964,4,2,1,3,3,231256.593454172,224,409,5362.56955995248,38,27,0,0,0,9,8,1,0,8,5,16,2,2,13,14,1,4,2,4,1,4,1,1,2,1,3,1,1,3,1,3,0,3,0,0,2,0,2,1,4,10,7,11,7,8,5,5,3,4,11,4,3,9,5,9,5,6,3,3,2,2,9,3,203,159,60,160,202,60,279,83,60,226,136,60,303,59,60,311,51,60,291,71,60,20,62,72,268,14,54,84,270,19,59,72,272,37,73,38,274,88,48,10,276,50,75,22,275,18,97,29,278,51,71,23,277,3,6,13,17,130,253,9,3,9,8,6,9,31,19,6,17,2,17,21,9,2,254,3,12,22,22,108,255,22,21,36,85,258,37,34,43,49,259,1,0.326633165829146,0.0460747042373112,0.042654028436019,0.0192799698174402,0.0355450236966825,0.0176653500924728,0.0592417061611374,0.0225239561041989,0.04739336492891,0.0202725060618227,0.014218009478673,0.0112954023417495,0.0156105871082104,3.95846516446133e-05,0.00710900473933649,0.00801580333562137,0.00613854473922728,2.49418910810285e-05,0.0417710199365666,0.00535468357589613
ZA,ZAF,South Africa,2022-01-26,2022-01-26,411,36656789.0232664,292,1046.5,127,1258,0,1023.2,17,14,24,18,411,181,132,267,305,90,83,217,10,981570.744288836,4,6,1,2,6,646904.870538967,128,405,5310.12389188448,56,43,0,0,0,12,5,7,0,4,10,8,9,1,6,14,3,5,1,5,5,5,3,2,1,2,6,2,1,3,1,3,3,3,2,0,0,2,2,1,6,9,3,9,9,7,6,5,4,2,9,5,2,5,1,5,5,3,3,1,1,2,3,2,209,153,49,166,196,49,294,68,49,231,131,49,313,49,49,314,48,49,297,65,49,20,71,63,257,10,67,75,259,25,58,70,258,44,68,42,257,90,55,8,258,43,91,18,259,17,103,33,258,56,64,30,261,1,7,15,19,116,253,5,4,15,4,2,6,38,12,10,15,6,10,9,13,2,260,5,5,24,32,92,253,17,29,36,69,260,52,29,34,39,257,1,0.330827067669173,0.0461669669827474,0.0413625304136253,0.0192512054923792,0.0340632603406326,0.0175365690430041,0.0583941605839416,0.0226697359469579,0.0437956204379562,0.0197841723142528,0.024330900243309,0.0148955843283365,0.0267773247587459,5.22589384412205e-05,0.0145985401459854,0.0115954736948367,0.0176476142012431,4.26233454237145e-05,0.0241048989827947,0.00412524732104573
ZA,ZAF,South Africa,2022-01-27,2022-01-27,446,37173512.8521133,322,1607,308,1258,0,1043,24,22,22,23,446,210,144,280,341,82,70,260,14,1285555.23931053,12,2,6,6,8,621629.487346473,309,431,5651.02073432645,51,40,0,0,0,12,10,0,0,10,10,21,2,1,20,23,1,4,4,5,6,4,4,2,3,1,3,1,1,4,3,5,6,4,4,2,3,1,3,1,6,16,8,16,12,13,11,6,5,4,15,6,5,14,6,14,11,11,11,4,5,3,13,4,221,164,61,162,223,61,307,78,61,244,141,61,323,62,61,329,56,61,317,68,61,11,77,58,300,11,64,68,303,20,58,65,303,32,75,39,300,87,45,9,305,41,81,19,305,26,80,36,304,60,61,21,304,1,11,22,26,138,248,10,6,14,2,6,4,39,13,5,22,4,19,25,8,4,265,3,17,23,35,119,249,23,32,46,89,256,48,59,41,42,256,1,0.339622641509434,0.045077473615127,0.0538116591928251,0.0209414934006701,0.0493273542600897,0.0200974090362304,0.0493273542600897,0.0200974090362304,0.0515695067264574,0.0205248458771262,0.031390134529148,0.0161827264964368,0.0345825600186033,5.87377665699299e-05,0.0179372197309417,0.0123176497741123,0.0167223767584056,4.12209853777746e-05,0.0546803868764835,0.00592774843078647
ZA,ZAF,South Africa,2022-01-28,2022-01-28,379,35724662.2125124,256,1204.5,160,1221,0,984,27,25,26,32,379,198,129,237,284,84,77,204,8,975362.519866326,6,2,2,4,6,716997.596955281,161,369,4838.11287927253,39,32,0,0,0,11,9,2,1,8,11,21,6,3,18,27,3,7,4,7,8,5,3,4,2,3,6,1,3,7,4,7,7,5,3,4,2,3,5,1,6,15,8,20,17,18,7,7,11,10,19,5,4,13,6,16,14,15,5,6,8,7,14,4,180,135,64,138,177,64,262,53,64,225,90,64,276,39,64,272,43,64,257,58,64,14,64,47,254,12,50,61,256,19,48,55,257,30,55,36,258,67,40,13,259,40,60,20,259,25,62,30,262,42,56,19,262,3,4,19,19,102,232,7,6,10,2,7,6,20,20,5,15,1,15,13,6,2,244,4,13,22,24,86,230,22,17,28,77,235,37,35,29,42,236,1,0.352459016393443,0.048943552754653,0.0712401055408971,0.025896584566709,0.0659630606860158,0.0249896924587478,0.0686015831134565,0.0254485652630554,0.0844327176781003,0.0279916824467066,0.0211081794195251,0.0144717557617071,0.0273022181165568,5.34382163828222e-05,0.0158311345646438,0.0125666441453039,0.020070101508312,4.59871308074335e-05,0.0332774377153863,0.00505400840226865
ZA,ZAF,South Africa,2022-01-29,2022-01-29,371,35583942.6371967,264,1429,129,1016,0,892,21,18,24,22,371,174,119,238,291,66,78,206,11,1460865.19346412,7,4,3,4,6,752921.578263295,129,366,4798.77862822153,45,35,0,0,0,11,10,1,3,7,10,19,2,6,13,20,2,6,3,7,5,5,2,3,4,2,8,1,1,6,3,6,5,5,2,3,4,2,7,1,6,13,6,14,11,11,8,7,6,6,16,5,4,12,6,12,11,10,8,7,6,5,14,4,170,143,58,128,185,58,234,79,58,177,136,58,259,54,58,263,50,58,264,49,58,21,50,62,238,15,40,73,243,18,38,70,245,32,61,36,242,84,36,6,245,41,74,13,243,20,75,33,243,41,58,25,247,3,5,15,19,104,225,2,7,22,6,2,8,36,15,9,25,7,14,12,9,1,196,4,8,16,26,90,227,12,18,27,83,231,30,36,31,45,229,1,0.333333333333333,0.0488998724231122,0.0566037735849057,0.0235142372708086,0.0485175202156334,0.0218630542209609,0.0646900269541779,0.0250298118405266,0.0592991913746631,0.0240331822859301,0.0296495956873315,0.0172597626659115,0.0410540565546282,6.51922784220227e-05,0.0161725067385445,0.0128353963508181,0.0211590263040793,4.72851714097618e-05,0.0268818401501902,0.00457609486202824
