"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-04-15","France","FR","département:Paris","FR75","en",5,3,1,,0,0,1,0,0,0,1,,,0,,,4,,,,,,,,"limesurvey-139346","dy9yju4hhfxuwi1dev",20240415
"2024-05-13","France","FR","département:Paris","FR75","en",5,4,2,,0,2,,2,2,0,1,4,4,0,,,5,,,,,,,,"limesurvey-141213","dy9yju4hhfxuwi1dev",20240513
"2024-05-27","France","FR","département:Dordogne","FR24","en",7,0,7,,0,0,,0,0,0,0,0,0,0,,,7,,,,,,,,"limesurvey-142407","h4r9qy22qy60psmv37",20240527
"2024-06-03","France","FR","département:Paris","FR75","en",2,2,0,,0,0,,0,0,0,0,0,0,0,,,2,,,,,,,,"limesurvey-142928","ijmxorhcsnkpip83tp",20240603
"2024-06-03","France","FR","département:Rhône","FR69","en",15,1,6,,1,0,,,,,0,,,0,,,12,,,,,,,,"limesurvey-142962","cp3uq7tg44v5qskwpl",20240603
"2024-07-22","France","FR","département:Haute-Vienne","FR87","en",10,0,6,,0,0,3,0,0,0,0,0,0,0,,,10,,,,,,,,"limesurvey-146878","rhkq7iamu2zietgw5n",20240722
"2024-07-22","France","FR","département:Haute-Vienne","FR87","en",10,0,6,,0,0,3,0,0,0,0,0,0,0,,,10,,,,,,,,"limesurvey-146875","rhkq7iamu2zietgw5n",20240722
"2024-09-30","France","FR","département:Nord","FR59","en",8,5,8,,0,1,0,5,1,0,1,8,5,0,,,7,,,,,,,,"limesurvey-152266","t4jvtlugftzsup5iq7",20240930
"2024-10-07","France","FR","département:Haut-Rhin","FR68","en",8,2,5,,,0,,2,0,,0,3,2,,,,8,,,,,,,,"limesurvey-152850","l4x9uwxqn72jvq30a4",20241007
"2024-10-28","France","FR","département:Paris","FR75","en",8,7,8,,0,0,0,0,0,0,0,8,7,0,,,8,,,,,,,,"limesurvey-154312","yrw0d125sualnl138r",20241028
"2024-11-11","France","FR","département:Paris","FR75","en",6,0,5,,0,0,,0,0,0,0,0,0,0,,,0,,,,,,,,"limesurvey-155382","2k9se51iublp4nwzse",20241111
"2024-11-18","France","FR","département:Nord","FR59","en",2,2,2,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,"limesurvey-155791","jm76v4ohzywibai6hp",20241118
"2024-12-02","France","FR","département:Pyrénées-Orientales","FR66","en",30,20,30,,0,0,0,0,0,0,0,28,20,0,,,15,,,,,,,,"limesurvey-156843","vxemqkvkkhqnqnonw6",20241202
"2024-12-30","France","FR","département:Haute-Savoie","FR74","en",2,0,2,,0,0,0,0,0,0,0,0,0,0,,,2,,,,,,,,"limesurvey-158829","ssu98927n2nedkjn2t",20241230
