"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.015,0.015,0,0,200,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.015,0.015,0,0,200,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.015,0.015,0,0,200,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.015,0.015,0,0,200,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.015,0.015,0,0,200,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.015,0.015,0,0,200,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.015,0.015,0,0,200,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.015,0.015,0,0,200,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,2.78204317733981,2.78204317733981,0.180365296803653,0.180365296803653,47026208,0.05,0.05,0,0,100,2.78204317733981,2.78204317733981,1428,0.180365296803653,0.180365296803653,1428,2.60324454007935,2.60324454007935,0.168561285232733,0.168561285232733
