"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"3","ES","ESAN","ESGR",914678,0.101449275362319,0.101449275362319,0,0,69,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"4","ES","ESAN","ESH",521870,0,0,0,0,50,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"6","ES","ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,90,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"8","ES","ESAN","ESSE",1942389,0,0,0,0,15,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"12","ES","ESAS","ESO",1022800,0,0,0,0,30,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"13","ES","ESCB","ESS",581078,0.04,0.04,0,0,50,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"15","ES","ESCL","ESAV",157640,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,15,2399548,0.025,0.025,0.025,0.025,40,0.0682631223697155,0.0682631223697155,0.0211311228345605,0.0211311228345605,240,240,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"16","ES","ESCL","ESLE",460001,0.05,0.05,0,0,100,2399548,0.025,0.025,0.025,0.025,40,0.0682631223697155,0.0682631223697155,0.0211311228345605,0.0211311228345605,240,240,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0.025,0.025,0.025,0.025,40,0.0682631223697155,0.0682631223697155,0.0211311228345605,0.0211311228345605,240,240,1.20072040368368,1.20072040368368,0.206265487263435,0.206265487263435,47026208,0.0333333333333333,0.0333333333333333,0,0,150,1.20072040368368,1.20072040368368,366,0.206265487263435,0.206265487263435,366,0.861363697186487,0.861363697186487,0.146304589803134,0.146304589803134
