"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,0,0,0,0,40,8414240,0,0,0,0,30,0,0,0,0,175,175,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,175,175,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,175,175,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"4","ES","ESAN","ESH",521870,0,0,0,0,100,8414240,0,0,0,0,30,0,0,0,0,175,175,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,175,175,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0,0,0,0,30,0,0,0,0,175,175,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"7","ES","ESAN","ESMA",1661785,0,0,0,0,20,8414240,0,0,0,0,30,0,0,0,0,175,175,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"8","ES","ESAN","ESSE",1942389,0,0,0,0,15,8414240,0,0,0,0,30,0,0,0,0,175,175,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"12","ES","ESAS","ESO",1022800,0.01,0.01,0,0,100,1022800,0,0,NA,NA,25,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.0333333333333333,0.0333333333333333,0,0,150,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"19","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"21","ES","ESCL","ESVA",519546,0.125,0.125,0.025,0.025,200,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"22","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,0.25,0.25,0,0,40,0.125,0.125,0.025,0.025,200,200,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,2032863,0.03,0.03,0,0,100,0.03,0.03,0,0,100,100,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"25","ES","ESCM","ESTO",694844,0.03,0.03,0,0,100,2032863,0.03,0.03,0,0,100,0.03,0.03,0,0,100,100,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"26","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,2032863,0.03,0.03,0,0,100,0.03,0.03,0,0,100,100,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,2032863,0.03,0.03,0,0,100,0.03,0.03,0,0,100,100,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"28","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,2032863,0.03,0.03,0,0,100,0.03,0.03,0,0,100,100,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,2153389,0.025,0.025,0,0,200,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,2153389,0.025,0.025,0,0,200,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"31","ES","ESCT","ESB",5664579,0,0,NA,NA,10,7675217,0,0,0,0,50,0,0,0,0,12,2,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,7675217,0,0,0,0,50,0,0,0,0,12,2,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,7675217,0,0,0,0,50,0,0,0,0,12,2,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"34","ES","ESCT","ESGI",771044,0,0,0,0,2,7675217,0,0,0,0,50,0,0,0,0,12,2,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,1067710,NA,NA,NA,NA,0,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,1067710,NA,NA,NA,NA,0,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"37","ES","ESGA","ESLU",329587,0.025,0.025,0,0,40,2699499,0.03,0.03,0,0,100,0.00344489909057766,0.00344489909057766,0,0,253,253,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"38","ES","ESGA","ESPO",942665,0,0,0,0,13,2699499,0.03,0.03,0,0,100,0.00344489909057766,0.00344489909057766,0,0,253,253,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"39","ES","ESGA","ESC",1119596,0,0,0,0,200,2699499,0.03,0.03,0,0,100,0.00344489909057766,0.00344489909057766,0,0,253,253,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,2699499,0.03,0.03,0,0,100,0.00344489909057766,0.00344489909057766,0,0,253,253,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"41","ES","ESIB","ESPM",1149460,0,0,NA,NA,30,1149460,0,0,0,0,7,0,0,0,0,30,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"42","ES","ESMC","ESMU",1493898,NA,NA,NA,NA,0,1493898,0.0666666666666667,0.0666666666666667,0,0,30,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"43","ES","ESMD","ESM",6663394,0.172727272727273,0.172727272727273,0,0,110,6663394,0.172727272727273,0.172727272727273,0,0,110,0.172727272727273,0.172727272727273,0,0,110,110,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
"44","ES","ESML","ESML",86487,NA,NA,NA,NA,0,86487,NA,NA,NA,NA,0,0,0,0,0,0,0,2.4402016312576,2.4402016312576,0.1875,0.1875,47026208,0.06,0.06,0,0,100,2.4402016312576,2.4402016312576,1215,0.1875,0.1875,1215,2.25919770492623,2.25919770492623,0.17324144486692,0.17324144486692
