"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.02,0.02,0.01,0.01,100,0.0965414630579374,0.0965414630579374,0.00440993327263272,0.00440993327263272,506,506,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"2","ES","ESAN","ESCO",782979,0.1,0.1,0.02,0.02,50,8414240,0.02,0.02,0.01,0.01,100,0.0965414630579374,0.0965414630579374,0.00440993327263272,0.00440993327263272,506,506,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"3","ES","ESAN","ESGR",914678,0.214285714285714,0.214285714285714,0.0142857142857143,0.0142857142857143,70,8414240,0.02,0.02,0.01,0.01,100,0.0965414630579374,0.0965414630579374,0.00440993327263272,0.00440993327263272,506,506,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"4","ES","ESAN","ESH",521870,0.1,0.1,0.01,0.01,100,8414240,0.02,0.02,0.01,0.01,100,0.0965414630579374,0.0965414630579374,0.00440993327263272,0.00440993327263272,506,506,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"5","ES","ESAN","ESCA",1240155,0.18,0.18,0,0,50,8414240,0.02,0.02,0.01,0.01,100,0.0965414630579374,0.0965414630579374,0.00440993327263272,0.00440993327263272,506,506,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"6","ES","ESAN","ESJ",633564,0.06,0.06,0,0,50,8414240,0.02,0.02,0.01,0.01,100,0.0965414630579374,0.0965414630579374,0.00440993327263272,0.00440993327263272,506,506,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"7","ES","ESAN","ESMA",1661785,0,0,0,0,36,8414240,0.02,0.02,0.01,0.01,100,0.0965414630579374,0.0965414630579374,0.00440993327263272,0.00440993327263272,506,506,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"8","ES","ESAN","ESSE",1942389,0.08,0.08,0,0,150,8414240,0.02,0.02,0.01,0.01,100,0.0965414630579374,0.0965414630579374,0.00440993327263272,0.00440993327263272,506,506,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"9","ES","ESAR","ESTE",134137,0,0,0,0,50,1319291,0.0333333333333333,0.0333333333333333,0,0,30,0.117056990920646,0.117056990920646,0,0,80,80,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.0333333333333333,0.0333333333333333,0,0,30,0.117056990920646,0.117056990920646,0,0,80,80,2.12891780296952,2.12891780296952,0.153946974065493,0.153946974065493,47026208,0.18,0.18,0,0,100,2.12891780296952,2.12891780296952,440,0.153946974065493,0.153946974065493,440,1.7680070987159,1.7680070987159,0.125438275164475,0.125438275164475
