"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"2","ES","ESAN","ESCO",782979,0,0,0,0,3,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"3","ES","ESAN","ESGR",914678,0.18,0.18,0.06,0.06,50,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"5","ES","ESAN","ESCA",1240155,0,0,0,0,10,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"8","ES","ESAN","ESSE",1942389,0.2,0.2,0.05,0.05,40,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"12","ES","ESAS","ESO",1022800,0.0142857142857143,0.0142857142857143,0,0,70,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"16","ES","ESCL","ESLE",460001,0.125,0.125,0,0,40,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.2,0.2,0.0133333333333333,0.0133333333333333,47026208,0.06,0.0777777777777778,0,0,50,0.2,0.2,100,0.0133333333333333,0.0133333333333333,100,0.153333333333333,0.159259259259259,0.00888888888888889,0.00888888888888889
