"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2020-04-01","Portugal","PT","Braga","PT03","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-01","Portugal","PT","Braga","PT03","",50,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-01","Portugal","PT","","","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-02","Portugal","PT","Porto","PT13","",200,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-02","Portugal","PT","Porto","PT13","",500,10,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-02","Portugal","PT","","","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-02","Portugal","PT","Braga","PT03","",2000,5,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-02","Portugal","PT","Aveiro","PT01","",200,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-02","Portugal","PT","","","",1000,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-02","Portugal","PT","Braga","PT03","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-02","Portugal","PT","","","",5,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Lisboa","PT11","",30,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Aveiro","PT01","",1000,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Faro","PT08","",200,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Braga","PT03","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Porto","PT13","",20,15,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Porto","PT13","",100,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Lisboa","PT11","",100,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Porto","PT13","",100,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Setúbal","PT15","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Faro","PT08","",1000,5,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Setúbal","PT15","",2,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Lisboa","PT11","",200,6,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Lisboa","PT11","",200,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Lisboa","PT11","",5,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Porto","PT13","",100,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Braga","PT03","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Porto","PT13","",70,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Setúbal","PT15","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-05","Portugal","PT","Setúbal","PT15","",10,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-06","Portugal","PT","Braga","PT03","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Leiria","PT10","",60,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Lisboa","PT11","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",100,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",300,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Madeira","PT30","",50,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Lisboa","PT11","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",100,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",1000,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","","","",150,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Coimbra","PT06","",200,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Braga","PT03","",60,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",500,30,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Braga","PT03","",70,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Lisboa","PT11","",100,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Madeira","PT30","",120,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",40,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",500,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Braga","PT03","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Beja","PT02","",1000,5,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",250,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",100,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-07","Portugal","PT","Porto","PT13","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Braga","PT03","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Braga","PT03","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Porto","PT13","",1000,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Faro","PT08","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Porto","PT13","",300,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Lisboa","PT11","",5,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Porto","PT13","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Porto","PT13","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Setúbal","PT15","",150,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Braga","PT03","",400,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Braga","PT03","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Lisboa","PT11","",7,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","","","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Braga","PT03","",2000,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Braga","PT03","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-08","Portugal","PT","Santarém","PT14","",10,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",10,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Madeira","PT30","",250,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Viseu","PT18","",60,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Aveiro","PT01","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Castelo Branco","PT05","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",500,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",80,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",20,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",4,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Madeira","PT30","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",20,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Leiria","PT10","",60,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",120,5,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",25,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Santarém","PT14","",100,6,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Portalegre","PT12","",200,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",10,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",15,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",200,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Guarda","PT09","",10,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",20,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Santarém","PT14","",100,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Santarém","PT14","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Leiria","PT10","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",100,18,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Beja","PT02","",100,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",23,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Açores","PT20","",1000,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",14,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Faro","PT08","",3,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",100,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Açores","PT20","",150,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",100,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",1000,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","","","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",300,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Coimbra","PT06","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",5,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Coimbra","PT06","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Leiria","PT10","",20,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",100,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",150,20,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",150,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",200,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",3,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Santarém","PT14","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","","","",100,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",10,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",200,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Leiria","PT10","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",10,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",50,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Coimbra","PT06","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Santarém","PT14","",100,5,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Santarém","PT14","",40,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",60,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Aveiro","PT01","",1000,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Aveiro","PT01","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","","","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",400,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Aveiro","PT01","",100,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Santarém","PT14","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Portalegre","PT12","",100,4,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",100,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",200,3,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","","","",3,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",10,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Aveiro","PT01","",240,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",100,10,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",70,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",25,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",300,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Leiria","PT10","",1000,2,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Coimbra","PT06","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Porto","PT13","",10,1,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Coimbra","PT06","",100,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",30,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Faro","PT08","",4,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Setúbal","PT15","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Braga","PT03","",500,6,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Viseu","PT18","",50,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
"2020-04-09","Portugal","PT","Lisboa","PT11","",200,0,,,,,,,,,,,,,,,,,,,,,,,"PT-g-sheet",,
