"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",7417460.0695106,0,82416.2229945622,0,8
"Albania","",339379.484042091,0,3770.88315602323,0,8
"Algeria","",8944873.51488175,0,99387.4834986862,0,8
"Andorra","",1270.27345747425,0,14.1141495274917,0,8
"Angola","",6837121.85882399,0,75968.0206535999,0,8
"Argentina","",4442256.29435691,0,49358.4032706324,0,8
"Aruba","",3976.78260000909,0,44.1864733334343,0,8
"Australia","",5182843.14575589,0,57587.1460639543,0,8
"Austria","",962919.698341793,0,10699.1077593533,0,8
"Azerbaijan","",1648023.29577851,0,18311.3699530946,0,8
"Bahamas","",65798.6153825621,0,731.095726472912,0,8
"Bahrain","",150411.00892189,0,1671.23343246544,0,8
"Bangladesh","",33300082.7659283,0,370000.919621426,0,8
"Barbados","",14373.9014112483,0,159.710015680536,0,8
"Belarus","",1145300.71533928,0,12725.5635037697,0,8
"Belgium","",1023203.56187565,0,11368.928465285,0,8
"Belize","",53321.5210115174,0,592.461344572415,0,8
"Benin","",2464721.88237378,0,27385.798693042,0,8
"Bermuda","",10560.166220967,0,117.335180232967,0,8
"Bhutan","",155053.969884237,0,1722.82188760263,0,8
"Bolivia","",1423505.44477493,0,15816.7271641659,0,8
"Bosnia and Herzegovina","",413351.574506366,0,4592.79527229296,0,8
"Botswana","",310113.761563174,0,3445.70846181304,0,8
"Brazil","",21772888.7564027,0,241920.986182252,0,8
"Brunei","",90864.5294241142,0,1009.60588249016,0,8
"Bulgaria","",949820.16251832,0,10553.5573613147,0,8
"Burkina Faso","",4258362.85309161,0,47315.142812129,0,8
"Burundi","",2340545.18388727,0,26006.0575987475,0,8
"Cambodia","",3203664.22933329,0,35596.2692148143,0,8
"Cameroon","",0,0,0,0,8
"Canada","",4833007.1361978,0,53700.0792910867,0,8
"Cape Verde","",62812.2659352914,0,697.914065947682,0,8
"Central African Republic","",964906.218914483,0,10721.1802101609,0,8
"Chad","",3422276.49980329,0,38025.2944422588,0,8
"Chile","",2257032.03616385,0,25078.1337351539,0,8
"China","",263078531.098383,0,2923094.78998204,0,8
"Colombia","",5110290.34592083,0,56781.0038435648,0,8
"Comoros","",99587.3125149068,0,1106.52569461008,0,8
"Congo","",1061899.99193628,0,11798.888799292,0,8
"Costa Rica","",551901.895446309,0,6132.24328273676,0,8
"Cote d'Ivoire","",5175136.19777387,0,57501.5133085985,0,8
"Croatia","",379818.957610079,0,4220.21064011199,0,8
"Cuba","",2127428.08513594,0,23638.0898348437,0,8
"Cyprus","",123320.005708465,0,1370.22228564961,0,8
"Czech Republic","",236747.638844534,0,2630.52932049482,0,8
"Democratic Republic of Congo","",18670223.1093159,0,207446.923436843,0,8
"Denmark","",680138.713234648,0,7557.09681371831,0,8
"Djibouti","",196175.803908522,0,2179.73115453913,0,8
"Dominica","",13170.3279335145,0,146.33697703905,0,8
"Dominican Republic","",1556225.74911141,0,17291.397212349,0,8
"Ecuador","",2936199.83450239,0,32624.4426055821,0,8
"Egypt","",20701212.6203415,0,230013.47355935,0,8
"El Salvador","",1086835.31520526,0,12075.9479467251,0,8
"Eritrea","",1261054.50077867,0,14011.7166753185,0,8
"Estonia","",115499.490223072,0,1283.32766914524,0,8
"Eswatini","",156690.51368241,0,1741.00570758234,0,8
"Ethiopia","",22568618.7003348,0,250762.43000372,0,8
"Faeroe Islands","",8461.82479923421,0,94.0202755470467,0,8
"Fiji","",193423.459841706,0,2149.14955379673,0,8
"Finland","",986383.536600105,0,10959.8170733345,0,8
"France","",6059663.40854099,0,67329.5934282333,0,8
"Gabon","",412909.208099862,0,4587.88008999847,0,8
"Gambia","",451665.176056598,0,5018.50195618442,0,8
"Georgia","",237340.816253758,0,2637.12018059731,0,8
"Germany","",10133113.943664,0,112590.154929599,0,8
"Ghana","",6387657.56997912,0,70973.972999768,0,8
"Greece","",1732372.38413456,0,19248.5820459396,0,8
"Greenland","",9920.37071773939,0,110.226341308215,0,8
"Guam","",20888.7668338117,0,232.097409264574,0,8
"Guatemala","",3075023.02516671,0,34166.9225018523,0,8
"Guinea","",2572778.28832686,0,28586.425425854,0,8
"Guyana","",120603.781490385,0,1340.04201655983,0,8
"Haiti","",2380387.93561952,0,26448.7548402169,0,8
"Honduras","",1543602.20621114,0,17151.1356245682,0,8
"Hong Kong","",1542660.5363876,0,17140.6726265288,0,8
"Hungary","",1090855.52894066,0,12120.6169882296,0,8
"Iceland","",50722.7416612451,0,563.586018458278,0,8
"India","",265722583.952002,0,2952473.15502224,0,8
"Indonesia","",50974976.8028228,0,566388.631142476,0,8
"Iran","",13793567.5554922,0,153261.861727691,0,8
"Iraq","",7217077.83354112,0,80189.7537060124,0,8
"Ireland","",85671.929384753,0,951.910326497255,0,8
"Israel","",387522.212865959,0,4305.80236517732,0,8
"Italy","",6142423.78370205,0,68249.153152245,0,8
"Jamaica","",507554.307056882,0,5639.49230063202,0,8
"Japan","",20733772.0834827,0,230375.24537203,0,8
"Jordan","",1418267.6458493,0,15758.5293983256,0,8
"Kazakhstan","",3283757.57012092,0,36486.1952235657,0,8
"Kenya","",11006969.0364659,0,122299.655960732,0,8
"Kosovo","",236307.619545537,0,2625.64021717264,0,8
"Kuwait","",523974.423673133,0,5821.93804081259,0,8
"Kyrgyz Republic","",1150171.96301902,0,12779.6884779891,0,8
"Laos","",0,0,0,0,8
"Latvia","",161557.091122478,0,1795.07879024976,0,8
"Lebanon","",414282.070777914,0,4603.1341197546,0,8
"Lesotho","",45975.3602802436,0,510.837336447151,0,8
"Liberia","",0,0,0,0,8
"Libya","",1126588.77805529,0,12517.6530895032,0,8
"Lithuania","",183893.600116799,0,2043.26222351999,0,8
"Luxembourg","",29576.466876494,0,328.627409738822,0,8
"Macao","",0,0,0,0,8
"Madagascar","",5751262.5276175,0,63902.9169735277,0,8
"Malawi","",3373303.59780533,0,37481.1510867259,0,8
"Malaysia","",5505112.93275636,0,61167.9214750707,0,8
"Mali","",4221461.12503815,0,46905.123611535,0,8
"Mauritania","",911603.330098882,0,10128.9258899876,0,8
"Mauritius","",264247.812451015,0,2936.08680501128,0,8
"Mexico","",20200615.9518083,0,224451.288353425,0,8
"Moldova","",245288.69839546,0,2725.42998217178,0,8
"Monaco","",2580.89419910536,0,28.6766022122818,0,8
"Mongolia","",670308.762489189,0,7447.87513876876,0,8
"Morocco","",6594540.35861884,0,73272.6706513205,0,8
"Mozambique","",5864781.76648725,0,65164.2418498584,0,8
"Myanmar","",10955677.668468,0,121729.751871866,0,8
"Namibia","",339094.885918498,0,3767.72095464998,0,8
"Nepal","",5325566.02908275,0,59172.9558786973,0,8
"Netherlands","",1465734.65011092,0,16285.940556788,0,8
"New Zealand","",1008201.46416898,0,11202.2384907664,0,8
"Nicaragua","",1388169.87133851,0,15424.109681539,0,8
"Niger","",5051838.34978491,0,56131.5372198324,0,8
"Nigeria","",41917031.6244833,0,465744.795827592,0,8
"Norway","",792021.147392285,0,8800.23497102539,0,8
"Oman","",774382.838423008,0,8604.25376025565,0,8
"Pakistan","",44455746.8038706,0,493952.742265229,0,8
"Palestine","",582867.570460129,0,6476.30633844588,0,8
"Panama","",179329.636816189,0,1992.55152017987,0,8
"Papua New Guinea","",1758701.40468896,0,19541.1267187663,0,8
"Paraguay","",967075.752383734,0,10745.286137597,0,8
"Peru","",4925410.21725619,0,54726.7801917355,0,8
"Philippines","",21491730.356157,0,238797.0039573,0,8
"Poland","",4063436.93321459,0,45149.2992579398,0,8
"Portugal","",431058.80224881,0,4789.542247209,0,8
"Puerto Rico","",331304.194300497,0,3681.15771444996,0,8
"Qatar","",315970.686600347,0,3510.78540667052,0,8
"Romania","",2147567.74449163,0,23861.8638276848,0,8
"Russia","",20208851.0029847,0,224542.788922052,0,8
"Rwanda","",2612084.41899994,0,29023.1602111104,0,8
"San Marino","",1267.02111015349,0,14.0780123350388,0,8
"Saudi Arabia","",6649783.22166313,0,73886.4802407014,0,8
"Senegal","",3097273.85811937,0,34414.1539791041,0,8
"Serbia","",953282.074923308,0,10592.0230547034,0,8
"Seychelles","",17590.7787779208,0,195.453097532454,0,8
"Sierra Leone","",1646822.79977637,0,18298.0311086263,0,8
"Singapore","",1115682.14369249,0,12396.4682632499,0,8
"Slovak Republic","",433826.001003961,0,4820.28890004401,0,8
"Slovenia","",73446.2670020098,0,816.069633355664,0,8
"Solomon Islands","",0,0,0,0,8
"Somalia","",3152614.23289533,0,35029.0470321703,0,8
"South Africa","",5948377.62710299,0,66093.0847455888,0,8
"South Korea","",10363204.8305507,0,115146.720339453,0,8
"South Sudan","",2304563.77553988,0,25606.2641726653,0,8
"Spain","",3427675.84664753,0,38085.2871849726,0,8
"Sri Lanka","",4195763.85179639,0,46619.5983532932,0,8
"Sudan","",0,0,0,0,8
"Suriname","",78597.7230992781,0,873.308034436423,0,8
"Sweden","",606568.630970601,0,6739.6514552289,0,8
"Switzerland","",629582.899256767,0,6995.36554729742,0,8
"Syria","",3616002.26943331,0,40177.8029937034,0,8
"Taiwan","",4710890.22050887,0,52343.2246723208,0,8
"Tajikistan","",1824933.66538634,0,20277.0407265148,0,8
"Tanzania","",0,0,0,0,8
"Thailand","",14504015.8919273,0,161155.732132525,0,8
"Timor-Leste","",245859.429657277,0,2731.77144063641,0,8
"Togo","",1766621.09741409,0,19629.123304601,0,8
"Trinidad and Tobago","",273099.794656837,0,3034.44216285374,0,8
"Tunisia","",1487537.03660272,0,16528.1892955858,0,8
"Turkey","",11731727.8597683,0,130352.531775204,0,8
"Uganda","",9428943.91818172,0,104766.043535352,0,8
"Ukraine","",6179343.49694187,0,68659.372188243,0,8
"United Arab Emirates","",976119.765301988,0,10845.7751700221,0,8
"United Kingdom","",3615038.6344503,0,40167.0959383367,0,8
"United Kingdom","England",3819360.47378096,0,42437.3385975662,0,8
"United Kingdom","Northern Ireland",118016.291129744,0,1311.29212366382,0,8
"United Kingdom","Scotland",583347.438610717,0,6481.63820678574,0,8
"United Kingdom","Wales",230479.472041637,0,2560.88302268486,0,8
"United States","",13786175.5715472,0,153179.728572746,0,8
"United States","Alabama",131015.271010532,0,1455.72523345036,0,8
"United States","Alaska",41229.7716457175,0,458.108573841306,0,8
"United States","Arizona",151009.586543666,0,1677.88429492963,0,8
"United States","Arkansas",62696.1605743994,0,696.624006382216,0,8
"United States","California",1304674.19757105,0,14496.3799730117,0,8
"United States","Colorado",335836.439466997,0,3731.51599407774,0,8
"United States","Connecticut",197710.899566983,0,2196.78777296647,0,8
"United States","Delaware",37135.6200107674,0,412.618000119637,0,8
"United States","Florida",802490.712907547,0,8916.56347675052,0,8
"United States","Georgia",349150.123447378,0,3879.44581608197,0,8
"United States","Hawaii",195694.588034338,0,2174.38431149264,0,8
"United States","Idaho",55867.8187332592,0,620.753541480658,0,8
"United States","Illinois",402411.675682755,0,4471.2408409195,0,8
"United States","Indiana",173930.26524397,0,1932.55850271078,0,8
"United States","Iowa",65905.4866070739,0,732.283184523043,0,8
"United States","Kansas",108891.300127724,0,1209.90333475249,0,8
"United States","Kentucky",148014.008122526,0,1644.60009025029,0,8
"United States","Louisiana",156719.313882504,0,1741.3257098056,0,8
"United States","Maine",128890.187631488,0,1432.11319590542,0,8
"United States","Maryland",422883.193351534,0,4698.70214835038,0,8
"United States","Massachusetts",248125.364951523,0,2756.94849946137,0,8
"United States","Michigan",747284.106412964,0,8303.15673792182,0,8
"United States","Minnesota",235879.741547424,0,2620.8860171936,0,8
"United States","Mississippi",93318.1952334213,0,1036.8688359269,0,8
"United States","Missouri",291130.362428298,0,3234.78180475887,0,8
"United States","Montana",35654.0180218442,0,396.155755798269,0,8
"United States","Nebraska",46983.9007382339,0,522.043341535932,0,8
"United States","Nevada",85762.6422805283,0,952.918247561426,0,8
"United States","New Hampshire",107543.328317267,0,1194.92587019185,0,8
"United States","New Jersey",430121.543940754,0,4779.12826600838,0,8
"United States","New Mexico",76615.2386630192,0,851.280429589102,0,8
"United States","New York",868226.914364049,0,9646.9657151561,0,8
"United States","North Carolina",457995.468485016,0,5088.83853872241,0,8
"United States","North Dakota",3515.04658085809,0,39.0560731206454,0,8
"United States","Ohio",534497.240115645,0,5938.85822350717,0,8
"United States","Oklahoma",98549.5171179915,0,1094.99463464435,0,8
"United States","Oregon",467411.309376597,0,5193.4589930733,0,8
"United States","Pennsylvania",719050.289686601,0,7989.44766318445,0,8
"United States","Rhode Island",36237.2306202393,0,402.635895780437,0,8
"United States","South Carolina",168801.93437086,0,1875.57704856511,0,8
"United States","South Dakota",6424.46327579521,0,71.3829252866135,0,8
"United States","Tennessee",101355.552634329,0,1126.1728070481,0,8
"United States","Texas",1123585.43037415,0,12484.2825597128,0,8
"United States","Utah",53240.3240203658,0,591.559155781842,0,8
"United States","Vermont",63929.5854241549,0,710.328726935054,0,8
"United States","Virginia",577546.096925626,0,6417.17885472918,0,8
"United States","Washington",740836.479637117,0,8231.51644041242,0,8
"United States","Washington DC",56868.6169972068,0,631.873522191186,0,8
"United States","West Virginia",90850.9188171825,0,1009.45465352425,0,8
"United States","Wisconsin",110672.647087406,0,1229.69607874896,0,8
"United States","Wyoming",20408.5583062981,0,226.761758958867,0,8
"Uruguay","",414757.837383043,0,4608.42041536714,0,8
"Uzbekistan","",6889354.91179564,0,76548.3879088405,0,8
"Vanuatu","",0,0,0,0,8
"Venezuela","",5595317.76532511,0,62170.1973925012,0,8
"Vietnam","",11519660.4236193,0,127996.226929104,0,8
"Yemen","",4534551.73953453,0,50383.9082170503,0,8
"Zambia","",2549124.77396116,0,28323.6085995685,0,8
"Zimbabwe","",2041583.01724977,0,22684.2557472197,0,8
