"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5520473.50097987,1530,61338.5944553319,17,3
"Albania","",215448.544844318,1530,2393.87272049242,17,3
"Algeria","",7525555.9434645,1530,83617.2882607167,17,3
"Andorra","",893.422607689384,1530,9.92691786321538,17,3
"Angola","",5803039.49595509,1530,64478.2166217233,17,3
"Argentina","",2494967.0695995,1530,27721.8563288833,17,3
"Aruba","",2410.23550047961,1530,26.7803944497734,17,3
"Australia","",3978220.41274283,1530,44202.4490304758,17,3
"Austria","",541146.457093743,1530,6012.7384121527,17,3
"Azerbaijan","",1219034.1120533,1530,13544.8234672589,17,3
"Bahamas","",50154.9496269844,1530,557.277218077605,17,3
"Bahrain","",71531.8195438623,1530,794.797994931803,17,3
"Bangladesh","",27980950.7945928,1530,310899.453273253,17,3
"Barbados","",9543.51573699194,1530,106.039063744355,17,3
"Belarus","",747855.727560959,1530,8309.50808401066,17,3
"Belgium","",490888.120533758,1530,5454.31245037509,17,3
"Belize","",34882.1513935315,1530,387.579459928127,17,3
"Benin","",2098336.77517324,1530,23314.8530574805,17,3
"Bermuda","",7660.37853669569,1530,85.1153170743966,17,3
"Bhutan","",129697.978828975,1530,1441.08865365528,17,3
"Bolivia","",952200.472268013,1530,10580.0052474224,17,3
"Bosnia and Herzegovina","",260323.444735331,1530,2892.48271928146,17,3
"Botswana","",213276.494481752,1530,2369.73882757502,17,3
"Brazil","",12287082.6035998,1530,136523.140039997,17,3
"Brunei","",74651.3222155853,1530,829.459135728726,17,3
"Bulgaria","",627086.973848249,1530,6967.63304275832,17,3
"Burkina Faso","",3352670.4519798,1530,37251.8939108866,17,3
"Burundi","",1754761.36485847,1530,19497.3484984275,17,3
"Cambodia","",2678861.34408822,1530,29765.1260454247,17,3
"Cameroon","",0,1530,0,17,3
"Canada","",3129309.37648993,1530,34770.1041832214,17,3
"Cape Verde","",39702.764531894,1530,441.141828132156,17,3
"Central African Republic","",782975.553611084,1530,8699.72837345649,17,3
"Chad","",2845024.87832313,1530,31611.3875369236,17,3
"Chile","",1373075.59841611,1530,15256.3955379567,17,3
"China","",130206147.274075,1530,1446734.96971195,17,3
"Colombia","",2908697.78586369,1530,32318.8642873744,17,3
"Comoros","",75751.1845325413,1530,841.679828139348,17,3
"Congo","",801008.976049306,1530,8900.09973388118,17,3
"Costa Rica","",326667.84456829,1530,3629.64271742544,17,3
"Cote d'Ivoire","",3903605.61825579,1530,43373.3957583977,17,3
"Croatia","",191045.993475371,1530,2122.73326083746,17,3
"Cuba","",1621281.50129509,1530,18014.2389032787,17,3
"Cyprus","",73881.6078641269,1530,820.906754045854,17,3
"Czech Republic","",135924.849189271,1530,1510.27610210301,17,3
"Democratic Republic of Congo","",15865908.8896184,1530,176287.876551316,17,3
"Denmark","",413706.86324917,1530,4596.74292499078,17,3
"Djibouti","",162095.590835457,1530,1801.06212039397,17,3
"Dominica","",9739.71487434666,1530,108.219054159407,17,3
"Dominican Republic","",1054014.34272477,1530,11711.2704747197,17,3
"Ecuador","",2134427.08402756,1530,23715.8564891951,17,3
"Egypt","",17019561.608123,1530,189106.240090256,17,3
"El Salvador","",780784.529519661,1530,8675.38366132956,17,3
"Eritrea","",1058318.61672408,1530,11759.0957413787,17,3
"Estonia","",69380.7831777341,1530,770.897590863712,17,3
"Eswatini","",104998.933143993,1530,1166.65481271104,17,3
"Ethiopia","",18983190.988738,1530,210924.344319311,17,3
"Faeroe Islands","",5990.74401694,1530,66.5638224104445,17,3
"Fiji","",161783.086316873,1530,1797.58984796526,17,3
"Finland","",734178.028910231,1530,8157.53365455812,17,3
"France","",3317623.70060079,1530,36862.485562231,17,3
"Gabon","",322146.862947105,1530,3579.40958830117,17,3
"Gambia","",334011.119807965,1530,3711.23466453295,17,3
"Georgia","",97899.3356789776,1530,1087.77039643308,17,3
"Germany","",6353780.18516997,1530,70597.5576129997,17,3
"Ghana","",5366657.14543786,1530,59629.5238381984,17,3
"Greece","",1264767.5482466,1530,14052.9727582956,17,3
"Greenland","",7281.53801912647,1530,80.9059779902941,17,3
"Guam","",12494.5927843639,1530,138.828808715155,17,3
"Guatemala","",2230739.26876194,1530,24785.9918751327,17,3
"Guinea","",2178398.70454357,1530,24204.4300504841,17,3
"Guyana","",84436.6891690199,1530,938.185435211332,17,3
"Haiti","",2019479.37235856,1530,22438.6596928729,17,3
"Honduras","",1083662.70406394,1530,12040.6967118216,17,3
"Hong Kong","",1304716.79655592,1530,14496.8532950657,17,3
"Hungary","",652847.852487276,1530,7253.8650276364,17,3
"Iceland","",34821.2169904119,1530,386.902411004577,17,3
"India","",215897862.909521,1530,2398865.14343912,17,3
"Indonesia","",38710242.7621366,1530,430113.808468184,17,3
"Iran","",10088013.7786851,1530,112089.04198539,17,3
"Iraq","",5633689.72633889,1530,62596.5525148765,17,3
"Ireland","",56113.3357645499,1530,623.481508494999,17,3
"Israel","",182827.80000211,1530,2031.42000002344,17,3
"Italy","",3489146.31135465,1530,38768.292348385,17,3
"Jamaica","",386763.737968539,1530,4297.3748663171,17,3
"Japan","",14845257.2059843,1530,164947.302288714,17,3
"Jordan","",945907.954551647,1530,10510.0883839072,17,3
"Kazakhstan","",2455510.91370061,1530,27283.4545966734,17,3
"Kenya","",9153764.27427743,1530,101708.491936416,17,3
"Kosovo","",151027.203282901,1530,1678.08003647667,17,3
"Kuwait","",324837.470053222,1530,3609.30522281358,17,3
"Kyrgyz Republic","",895374.107430848,1530,9948.60119367609,17,3
"Laos","",0,1530,0,17,3
"Latvia","",94054.7433994559,1530,1045.0527044384,17,3
"Lebanon","",227047.29916177,1530,2522.74776846411,17,3
"Lesotho","",34444.7575664661,1530,382.71952851629,17,3
"Liberia","",0,1530,0,17,3
"Libya","",815822.708518422,1530,9064.6967613158,17,3
"Lithuania","",79613.4876125205,1530,884.594306805784,17,3
"Luxembourg","",11617.2050857826,1530,129.080056508696,17,3
"Macao","",0,1530,0,17,3
"Madagascar","",4776638.09109257,1530,53073.7565676952,17,3
"Malawi","",2460015.898656,1530,27333.5099850667,17,3
"Malaysia","",4005948.92466921,1530,44510.5436074357,17,3
"Mali","",3588619.17451028,1530,39873.5463834476,17,3
"Mauritania","",721579.176020802,1530,8017.54640023114,17,3
"Mauritius","",213633.047510692,1530,2373.70052789658,17,3
"Mexico","",14243249.690301,1530,158258.329892233,17,3
"Moldova","",116003.268396468,1530,1288.9252044052,17,3
"Monaco","",1590.06365555679,1530,17.6673739506311,17,3
"Mongolia","",555777.899146313,1530,6175.30999051459,17,3
"Morocco","",5058675.04211522,1530,56207.5004679468,17,3
"Mozambique","",4379845.42362177,1530,48664.9491513531,17,3
"Myanmar","",9120241.46020034,1530,101336.016224448,17,3
"Namibia","",227897.478783041,1530,2532.19420870045,17,3
"Nepal","",4286950.98519464,1530,47632.7887243849,17,3
"Netherlands","",702393.264221287,1530,7804.36960245875,17,3
"New Zealand","",847649.833689812,1530,9418.33148544236,17,3
"Nicaragua","",1169601.89632243,1530,12995.5766258048,17,3
"Niger","",4242712.87230265,1530,47141.2541366961,17,3
"Nigeria","",34080234.0272742,1530,378669.266969713,17,3
"Norway","",542523.772474851,1530,6028.04191638723,17,3
"Oman","",539823.282275405,1530,5998.03646972673,17,3
"Pakistan","",36487494.384966,1530,405416.6042774,17,3
"Palestine","",370701.646397724,1530,4118.90718219694,17,3
