"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5268230.70516106,1635,58535.8967240118,18.1666666666667,2
"Albania","",233228.338646532,660,2591.42598496146,7.33333333333333,2
"Algeria","",5402739.83662643,3060,60030.4426291826,34,2
"Andorra","",1170.73671850993,60,13.0081857612214,0.666666666666667,2
"Angola","",4145542.92513445,3060,46061.5880570495,34,2
"Argentina","",2655711.77497673,720,29507.9086108526,8,2
"Aruba","",3301.61883963926,90,36.6846537737696,1,2
"Australia","",2176709.11971206,2895,24185.6568856895,32.1666666666667,2
"Austria","",504654.996963893,1065,5607.27774404325,11.8333333333333,2
"Azerbaijan","",893872.807658192,2535,9931.92008509102,28.1666666666667,2
"Bahamas","",32682.9626460754,2850,363.144029400838,31.6666666666667,2
"Bahrain","",66402.1229240608,1035,737.801365822898,11.5,2
"Bangladesh","",19195495.6665379,3060,213283.285183754,34,2
"Barbados","",12048.8072648486,90,133.875636276096,1,2
"Belarus","",868696.591612757,330,9652.18435125286,3.66666666666667,2
"Belgium","",454769.163548936,1065,5052.99070609928,11.8333333333333,2
"Belize","",29357.6679764083,1785,326.196310848981,19.8333333333333,2
"Benin","",1475330.44746782,3060,16392.5605274203,34,2
"Bermuda","",6807.36977936333,1995,75.6374419929259,22.1666666666667,2
"Bhutan","",97199.0258547355,3060,1079.98917616373,34,2
"Bolivia","",1111048.9616315,285,12344.9884625723,3.16666666666667,2
"Bosnia and Herzegovina","",221969.807665526,1680,2466.33119628363,18.6666666666667,2
"Botswana","",248267.67400359,255,2758.529711151,2.83333333333333,2
"Brazil","",12074737.8757489,945,134163.754174988,10.5,2
"Brunei","",45661.288325405,3030,507.347648060056,33.6666666666667,2
"Bulgaria","",518795.088365087,1905,5764.38987072319,21.1666666666667,2
"Burkina Faso","",2851456.63128802,3015,31682.8514587558,33.5,2
"Burundi","",1764537.34645278,1050,19605.970516142,11.6666666666667,2
"Cambodia","",1707133.8582011,3060,18968.1539800122,34,2
"Cameroon","",0,0,0,0,2
"Canada","",3109570.31740838,990,34550.7813045375,11,2
"Cape Verde","",43654.0979926918,555,485.045533252131,6.16666666666667,2
"Central African Republic","",467925.44658173,3060,5199.17162868589,34,2
"Chad","",2200353.71483329,3060,24448.3746092587,34,2
"Chile","",1251396.87341443,1215,13904.4097046048,13.5,2
"China","",60091602.4747161,1995,667684.471941289,22.1666666666667,2
"Colombia","",3109265.59277322,690,34547.395475258,7.66666666666667,2
"Comoros","",89318.4725702336,90,992.427473002596,1,2
"Congo","",426065.282798023,2940,4734.05869775581,32.6666666666667,2
"Costa Rica","",325553.127468654,975,3617.25697187393,10.8333333333333,2
"Cote d'Ivoire","",3573204.79035513,2400,39702.2754483903,26.6666666666667,2
"Croatia","",180015.204098018,1020,2000.16893442242,11.3333333333333,2
"Cuba","",1397345.91884452,2535,15526.0657649391,28.1666666666667,2
"Cyprus","",79412.2168927673,705,882.357965475192,7.83333333333333,2
"Czech Republic","",198413.024576293,75,2204.58916195881,0.833333333333333,2
"Democratic Republic of Congo","",11328047.7441491,3060,125867.197157212,34,2
"Denmark","",394434.263874244,1065,4382.60293193604,11.8333333333333,2
"Djibouti","",118401.750195349,3060,1315.57500217055,34,2
"Dominica","",9276.50335206925,1485,103.072259467436,16.5,2
"Dominican Republic","",993750.950206272,1305,11041.6772245141,14.5,2
"Ecuador","",1812644.55239637,2355,20140.4950266264,26.1666666666667,2
"Egypt","",13154467.1642895,3060,146160.746269883,34,2
"El Salvador","",702479.074866211,2940,7805.32305406901,32.6666666666667,2
"Eritrea","",682620.460280926,3060,7584.67178089918,34,2
"Estonia","",83782.7063649579,285,930.918959610643,3.16666666666667,2
"Eswatini","",111931.794877452,705,1243.68660974947,7.83333333333333,2
"Ethiopia","",14020240.6141744,3060,155780.451268605,34,2
"Faeroe Islands","",5689.08607716535,1470,63.2120675240594,16.3333333333333,2
"Fiji","",103156.903144848,3060,1146.18781272053,34,2
"Finland","",633981.538222855,2415,7044.23931358727,26.8333333333333,2
"France","",3560576.85499687,720,39561.9650555208,8,2
"Gabon","",268661.073377405,2955,2985.12303752672,32.8333333333333,2
"Gambia","",328375.738947776,1275,3648.61932164196,14.1666666666667,2
"Georgia","",142013.067460827,255,1577.92297178696,2.83333333333333,2
"Germany","",6217434.33771803,1065,69082.6037524226,11.8333333333333,2
"Ghana","",3942041.1095481,3060,43800.4567727566,34,2
"Greece","",1052441.17661492,2385,11693.7908512769,26.5,2
"Greenland","",7062.45217958191,2040,78.4716908842434,22.6666666666667,2
"Guam","",8930.75937879415,1920,99.2306597643794,21.3333333333333,2
"Guatemala","",2040857.99930138,1830,22676.1999922375,20.3333333333333,2
"Guinea","",1561786.51832414,3060,17353.1835369349,34,2
"Guyana","",91245.4978467113,585,1013.83886496346,6.5,2
"Haiti","",1437910.32134887,3060,15976.7813483208,34,2
"Honduras","",998627.681864705,1530,11095.8631318301,17,2
"Hong Kong","",930332.748313165,3060,10337.0305368129,34,2
"Hungary","",629614.076919212,1065,6995.71196576903,11.8333333333333,2
"Iceland","",34557.3267983154,1065,383.97029775906,11.8333333333333,2
"India","",159807873.143427,3000,1775643.03492696,33.3333333333333,2
"Indonesia","",33307468.1170636,2535,370082.979078485,28.1666666666667,2
"Iran","",8162553.30221188,2415,90695.0366912431,26.8333333333333,2
"Iraq","",4167565.46890799,2955,46306.2829878666,32.8333333333333,2
"Ireland","",82573.5193367262,15,917.483548185847,0.166666666666667,2
"Israel","",263310.75976688,180,2925.67510852089,2,2
"Italy","",3681101.38390428,735,40901.1264878254,8.16666666666667,2
"Jamaica","",328730.121280485,2535,3652.5569031165,28.1666666666667,2
"Japan","",15742049.4068893,750,174911.660076548,8.33333333333333,2
"Jordan","",761094.392738058,1995,8456.6043637562,22.1666666666667,2
"Kazakhstan","",2034352.69093648,2505,22603.9187881831,27.8333333333333,2
"Kenya","",6927641.91999986,3060,76973.7991111095,34,2
"Kosovo","",136870.330470869,1410,1520.78144967632,15.6666666666667,2
"Kuwait","",283900.859043654,1455,3154.45398937393,16.1666666666667,2
"Kyrgyz Republic","",688625.271410115,2955,7651.39190455683,32.8333333333333,2
"Laos","",0,0,0,0,2
"Latvia","",114174.142248679,300,1268.60158054088,3.33333333333333,2
"Lebanon","",291185.290395698,225,3235.39211550776,2.5,2
"Lesotho","",45975.3602802436,0,510.837336447151,0,2
"Liberia","",0,0,0,0,2
"Libya","",694124.666231744,2010,7712.49629146382,22.3333333333333,2
"Lithuania","",99639.0033529108,375,1107.10003725456,4.16666666666667,2
"Luxembourg","",10407.6922391878,1350,115.641024879865,15,2
"Macao","",0,0,0,0,2
"Madagascar","",3000285.85371888,3060,33336.5094857653,34,2
"Malawi","",2466316.24802329,1065,27403.5138669254,11.8333333333333,2
"Malaysia","",3604234.00158189,1920,40047.044462021,21.3333333333333,2
"Mali","",2477643.31406292,3060,27529.3701562547,34,2
"Mauritania","",588091.598158493,2970,6534.35109064992,33,2
