"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5520473.50097987,1491.3,61338.5944553319,16.57,5
"Albania","",215448.544844318,1615.5,2393.87272049242,17.95,5
"Algeria","",7525555.9434645,1472.85,83617.2882607167,16.365,5
"Andorra","",893.422607689384,1554.3,9.92691786321538,17.27,5
"Angola","",5803039.49595509,1542.6,64478.2166217233,17.14,5
"Argentina","",2494967.0695995,1513.8,27721.8563288833,16.82,5
"Aruba","",2410.23550047961,1517.4,26.7803944497734,16.86,5
"Australia","",3978220.41274283,1462.05,44202.4490304758,16.245,5
"Austria","",541146.457093743,1519.65,6012.7384121527,16.885,5
"Azerbaijan","",1219034.1120533,1503,13544.8234672589,16.7,5
"Bahamas","",50154.9496269844,1513.35,557.277218077605,16.815,5
"Bahrain","",71531.8195438623,1556.55,794.797994931803,17.295,5
"Bangladesh","",27980950.7945928,1479.6,310899.453273253,16.44,5
"Barbados","",9543.51573699194,1515.15,106.039063744355,16.835,5
"Belarus","",747855.727560959,1514.25,8309.50808401066,16.825,5
"Belgium","",490888.120533758,1540.35,5454.31245037509,17.115,5
"Belize","",34882.1513935315,1503,387.579459928127,16.7,5
"Benin","",2098336.77517324,1496.7,23314.8530574805,16.63,5
"Bermuda","",7660.37853669569,1587.6,85.1153170743966,17.64,5
"Bhutan","",129697.978828975,1521.9,1441.08865365528,16.91,5
"Bolivia","",952200.472268013,1602,10580.0052474224,17.8,5
"Bosnia and Herzegovina","",260323.444735331,1457.1,2892.48271928146,16.19,5
"Botswana","",213276.494481752,1561.5,2369.73882757502,17.35,5
"Brazil","",12287082.6035998,1614.6,136523.140039997,17.94,5
"Brunei","",74651.3222155853,1548,829.459135728726,17.2,5
"Bulgaria","",627086.973848249,1329.3,6967.63304275832,14.77,5
"Burkina Faso","",3352670.4519798,1606.95,37251.8939108866,17.855,5
"Burundi","",1754761.36485847,1570.95,19497.3484984275,17.455,5
"Cambodia","",2678861.34408822,1414.35,29765.1260454247,15.715,5
"Cameroon","",0,0,0,0,5
"Canada","",3129309.37648993,1572.3,34770.1041832214,17.47,5
"Cape Verde","",39702.764531894,1333.35,441.141828132156,14.815,5
"Central African Republic","",782975.553611084,1545.75,8699.72837345649,17.175,5
"Chad","",2845024.87832313,1567.35,31611.3875369236,17.415,5
"Chile","",1373075.59841611,1461.6,15256.3955379567,16.24,5
"China","",130206147.274075,1498.05,1446734.96971195,16.645,5
"Colombia","",2908697.78586369,1490.4,32318.8642873744,16.56,5
"Comoros","",75751.1845325413,1457.55,841.679828139348,16.195,5
"Congo","",801008.976049306,1451.7,8900.09973388118,16.13,5
"Costa Rica","",326667.84456829,1464.75,3629.64271742544,16.275,5
"Cote d'Ivoire","",3903605.61825579,1432.8,43373.3957583977,15.92,5
"Croatia","",191045.993475371,1559.7,2122.73326083746,17.33,5
"Cuba","",1621281.50129509,1455.3,18014.2389032787,16.17,5
