"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6016266.80708786,405,66847.4089676429,4.5,7
"Albania","",292565.62003573,135,3250.72911150811,1.5,7
"Algeria","",5423510.41939823,2880,60261.2268822025,32,7
"Andorra","",1270.27345747425,0,14.1141495274917,0,7
"Angola","",4161743.49671169,2880,46241.5944079077,32,7
"Argentina","",3321573.06925414,225,36906.3674361571,2.5,7
"Aruba","",3976.78260000909,0,44.1864733334343,0,7
"Australia","",2548907.2535305,1995,28321.1917058944,22.1666666666667,7
"Austria","",651987.933853964,315,7244.31037615515,3.5,7
"Azerbaijan","",1002289.45382753,1545,11136.5494869726,17.1666666666667,7
"Bahamas","",35768.1608161994,1965,397.424009068883,21.8333333333333,7
"Bahrain","",91416.0549879001,315,1015.73394431,3.5,7
"Bangladesh","",19657010.0753569,2535,218411.223059521,28.1666666666667,7
"Barbados","",14373.9014112483,0,159.710015680536,0,7
"Belarus","",1070488.9053384,60,11894.3211704267,0.666666666666667,7
"Belgium","",668179.981200537,270,7424.2220133393,3,7
"Belize","",37470.1324261897,420,416.334804735441,4.66666666666667,7
"Benin","",1477630.84897975,2955,16418.1205442195,32.8333333333333,7
"Bermuda","",7849.03885171454,750,87.2115427968283,8.33333333333333,7
"Bhutan","",97634.7484229977,2835,1084.83053803331,31.5,7
"Bolivia","",1344545.42568826,45,14939.3936187585,0.5,7
"Bosnia and Herzegovina","",270693.890241066,630,3007.7098915674,7,7
"Botswana","",298842.059984728,30,3320.46733316364,0.333333333333333,7
"Brazil","",15834766.5589427,255,175941.850654919,2.83333333333333,7
"Brunei","",47718.832911994,2490,530.209254577711,27.6666666666667,7
"Bulgaria","",664245.165822184,450,7380.50184246871,5,7
"Burkina Faso","",2872318.54483675,2430,31914.6504981861,27,7
"Burundi","",2012002.09618071,225,22355.5788464523,2.5,7
"Cambodia","",1773732.67326865,2505,19708.1408140961,27.8333333333333,7
"Cameroon","",0,0,0,0,7
"Canada","",3778214.65944457,255,41980.1628827174,2.83333333333333,7
"Cape Verde","",53998.7673006716,135,599.986303340795,1.5,7
"Central African Republic","",490746.842925551,2490,5452.74269917278,27.6666666666667,7
"Chad","",2205499.54247911,2880,24505.5504719901,32,7
"Chile","",1573176.53142269,345,17479.7392380299,3.83333333333333,7
"China","",91293373.1931421,1095,1014370.81325713,12.1666666666667,7
"Colombia","",3846856.64084251,225,42742.8515649168,2.5,7
"Comoros","",99587.3125149068,0,1106.52569461008,0,7
